"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Adam Godwin","Dodgers (AA)","25","132","417","479","110","88","17","3","2","58","37","51","0","67","3","2","6","17","31","5",".264","sa291770"
"Brock Peterson","Twins (AA)","24","109","421","468","111","63","32","2","14","63","67","41","1","102","2","3","1","8","1","1",".264","4984"
"Ronnie Merrill","Rays (AA)","29","103","377","453","99","74","13","7","5","64","42","58","1","67","3","5","10","10","6","2",".263","sa199752"
"Travis Snider","Blue Jays (AA)","20","98","362","423","95","57","21","0","17","65","67","52","0","116","4","5","0","10","1","1",".262","2830"
"Brad Corley","Pirates (AA)","24","134","500","539","131","92","25","3","11","59","49","25","1","106","10","3","1","7","5","9",".262","sa294002"
"Steven Murphy","Rangers (AA)","24","129","508","558","133","69","35","9","20","84","87","36","1","125","4","9","0","3","15","3",".262","sa292368"
"Mitch Einertson","Astros (AA)","22","105","382","416","100","61","26","2","11","51","62","26","1","88","4","4","0","6","5","3",".262","sa254352"
"Ben Johnson","Angels (AA)","26","106","409","449","107","67","19","1","20","55","77","17","5","80","16","6","1","8","6","5",".262","sa254156"
"Kyle Haines","Giants (AA)","25","105","348","409","91","72","15","4","0","48","43","55","1","58","3","1","2","8","1","4",".261","sa254545"
"Matt Camp","Cubs (AA)","24","133","482","546","126","109","11","4","2","70","37","49","0","55","5","0","10","6","23","8",".261","sa327674"
"Juan Gonzalez","Dodgers (AA)","26","116","360","430","94","59","21","0","14","46","59","57","4","84","9","1","3","6","2","1",".261","sa200559"
"Ben Copeland","Giants (AA)","24","103","372","423","97","62","17","13","5","54","42","39","2","64","3","2","7","3","21","5",".261","sa294477"
"Jose Coronado","Mets (AA)","22","139","507","582","132","107","24","0","1","56","39","57","4","79","2","4","12","15","9","3",".260","sa295207"
"Van Pope","Braves (AA)","24","99","350","392","91","65","21","1","4","47","50","35","1","54","3","2","2","13","8","5",".260","sa254353"
"Tyler Greene","Cardinals (AA)","24","97","374","408","97","62","15","4","16","62","41","22","1","99","5","3","4","5","14","6",".259","4675"
"Jon Zeringue","Athletics (AA)","25","126","478","545","123","75","22","3","23","75","89","52","0","121","12","1","2","6","4","4",".257","sa262153"
"Ryan Finan","Orioles (AA)","26","107","377","438","97","64","21","1","11","58","54","48","3","85","7","6","0","8","0","0",".257","sa253579"
"Mike Rodriguez","Orioles (AA)","27","99","395","433","101","74","18","5","4","48","53","28","1","72","1","3","5","8","11","1",".256","sa201247"
"Mike Daniel","Nationals (AA)","23","134","485","557","124","96","12","2","14","61","56","59","4","126","6","2","5","7","19","11",".256","sa291515"
"Tyler Colvin","Cubs (AA)","22","137","540","602","138","86","27","11","14","68","80","44","0","101","4","9","5","7","7","4",".256","5310"
"Erold Andrus","Rays (AA)","23","128","466","531","119","78","27","7","7","61","59","53","0","91","3","7","2","15","3","2",".255","sa201923"
"Justin Sellers","Athletics (AA)","22","123","439","507","112","83","15","8","6","72","46","47","0","77","7","5","9","11","10","6",".255","4006"
"Colin Curtis","Yankees (AA)","23","132","495","562","126","93","20","3","10","68","71","55","9","86","3","7","2","11","6","3",".255","6288"
"Stefan Gartrell","White Sox (AA)","24","122","409","466","104","66","22","2","14","54","52","45","2","106","6","4","2","4","7","1",".254","sa326944"
"Javier Guzman","Braves (AA)","26","108","387","430","98","75","15","4","4","50","35","19","0","49","8","4","12","8","8","4",".253","sa202137"
"Deik Scram","Tigers (AA)","24","131","482","552","122","81","24","4","13","70","69","57","3","127","5","6","2","3","14","3",".253","sa328033"
"Carlos Sosa","Giants (AA)","26","122","411","464","104","68","25","1","10","55","53","46","0","101","1","5","1","11","2","2",".253","sa606586"
"Jeff Nettles","Orioles (AA)","29","134","510","562","129","80","25","0","24","74","78","44","1","84","4","4","0","16","0","1",".253","sa208294"
"Jose Martinez","Cardinals (AA)","22","127","483","530","122","93","20","1","8","50","67","20","0","44","10","7","10","24","1","4",".253","sa291098"
"David Winfree","Twins (AA)","22","126","453","502","114","65","27","3","19","59","87","41","3","87","5","3","0","5","2","3",".252","sa244377"
"Jose Duarte","Royals (AA)","23","133","528","585","132","101","19","2","10","68","47","50","0","91","0","4","3","8","28","8",".250","sa294238"
"Seth Johnston","Padres (AA)","25","127","460","517","115","74","25","0","16","67","66","40","0","91","4","11","2","20","4","2",".250","sa294700"
"Ryan Goleski","Indians (AA)","26","99","338","384","84","51","17","4","12","48","37","40","1","98","4","2","0","7","2","2",".249","sa225958"
"Myron Leslie","Athletics (AA)","26","108","367","422","91","63","18","0","10","47","43","51","0","94","3","1","0","10","2","3",".248","sa253627"
"Ryan Patterson","Blue Jays (AA)","25","121","460","490","114","65","29","3","17","57","53","22","0","83","3","4","1","11","7","3",".248","sa290196"
"Justin Nelson","Rockies (AA)","25","114","364","420","90","47","19","4","20","61","54","49","2","117","7","0","0","11","1","5",".247","sa254485"
"Chris Errecart","Brewers (AA)","23","104","360","411","89","51","22","1","15","57","46","33","3","109","10","4","4","13","1","2",".247","sa326743"
"Carlos R Rojas","Orioles (AA)","24","120","441","509","109","93","13","1","2","74","38","49","0","76","9","3","7","20","1","3",".247","sa244227"
"Mike Bell","Brewers (AA)","23","124","444","486","109","68","28","3","10","53","53","25","0","83","4","4","9","9","1","3",".245","sa290370"
"Cyle Hankerd","Diamondbacks (AA)","23","125","436","470","107","82","17","3","5","35","52","21","1","67","9","4","0","13","2","6",".245","sa326676"
"Gabriel Lopez","Padres (AA)","28","87","351","401","86","66","15","2","3","49","24","38","0","31","4","2","6","9","1","5",".245","sa201918"
"Kyle Reynolds","Cubs (AA)","24","111","357","395","87","54","21","1","11","39","48","29","3","93","1","6","2","5","2","3",".244","sa294506"
"Emmanuel Garcia","Mets (AA)","22","104","367","418","89","71","12","2","4","51","40","34","1","83","2","4","11","6","17","9",".243","sa284888"
"Iggy Suarez","Red Sox (AA)","27","124","442","489","107","79","23","0","5","57","50","41","1","88","1","2","2","6","15","5",".242","sa225961"
"Jacob Butler","Blue Jays (AA)","25","122","434","501","105","61","25","3","16","50","64","62","1","116","4","1","0","8","0","0",".242","sa290209"
"Brian McFall","Royals (AA)","24","106","348","404","84","48","16","2","18","42","61","39","0","103","9","5","3","6","7","6",".241","sa225660"
"Ambiorix Concepcion","Mets (AA)","26","126","456","486","110","73","22","3","12","56","54","18","1","110","6","4","2","13","24","6",".241","sa201852"
"Antoan Richardson","Giants (AA)","24","123","365","445","88","72","5","6","5","63","31","55","0","82","12","3","10","3","33","6",".241","209"
"Lou Santangelo","Astros (AA)","25","96","349","378","84","65","11","0","8","32","39","26","0","86","0","1","2","9","1","0",".241","sa254343"
"Josh Rodriguez","Indians (AA)","23","137","532","621","128","89","22","10","7","75","49","77","1","122","0","3","9","9","12","6",".241","5716"
"Adam Witter","Giants (AA)","25","118","400","471","95","55","18","2","20","56","77","64","4","102","3","3","1","12","1","5",".238","sa326462"
"Johnny Raburn","Rays (AA)","29","101","353","394","83","71","7","5","0","41","33","31","1","47","1","5","4","7","15","5",".235","sa198964"
"Tony Granadillo","Red Sox (AA)","23","98","349","412","81","55","20","1","5","51","43","55","0","75","5","3","0","9","1","1",".232","sa254517"
"Matt Moses","Twins (AA)","23","105","387","430","89","63","21","2","3","42","35","35","1","69","1","3","3","7","7","4",".230","sa244353"
"Lucas May","Dodgers (AA)","23","107","392","441","90","49","27","1","13","54","54","32","1","112","7","8","2","5","6","1",".230","5633"
"David Maroul","Giants (AA)","25","108","366","392","84","48","26","0","10","46","35","21","1","110","2","1","2","10","2","4",".230","sa295743"
"Simon Klink","Giants (AA)","26","108","349","388","79","56","19","1","3","34","35","34","0","104","4","0","1","12","2","0",".226","sa253840"
"Mario Lisson","Royals (AA)","24","130","476","531","107","67","23","3","14","57","65","33","1","105","9","6","7","17","31","6",".225","sa202240"
"Mark Kiger","Mariners (AA)","28","109","376","457","84","67","12","2","3","49","40","73","2","98","1","0","7","12","3","6",".223","4632"
"Rob Cosby","Astros (AA)","27","102","369","388","82","49","21","2","10","35","48","14","0","48","2","3","0","11","2","0",".222","sa198044"
"Robert Valido","White Sox (AA)","23","112","383","413","85","67","9","6","3","36","27","20","1","80","4","1","5","6","18","10",".222","sa244006"
"Mark Wagner","Red Sox (AA)","24","94","342","393","75","46","19","0","10","44","48","38","0","78","6","6","1","6","0","0",".219","sa294138"
"Chris Rahl","Diamondbacks (AA)","24","116","421","450","91","58","25","2","6","47","25","26","0","115","2","1","0","15","18","12",".216","sa291400"
"Brad Harman","Phillies (AA)","22","117","443","494","93","59","16","1","17","49","56","43","1","138","2","4","2","7","3","1",".210","5312"
"Jeff Dominguez","Mariners (AA)","21","109","351","402","72","55","15","0","2","35","32","30","0","75","3","6","12","6","18","4",".205","sa254034"
"Cody Ehlers","Yankees (AA)","26","104","370","423","74","39","26","1","8","45","43","47","5","92","0","5","1","14","0","0",".200","sa253957"
