"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Daric Barton","Athletics (AAA)","21","136","516","604","151","99","38","5","9","84","70","78","0","69","6","4","0","14","3","4",".293","5928"
"Matt Tolbert","Twins (AAA)","25","121","417","477","122","85","24","7","6","65","53","37","0","56","5","6","12","4","11","3",".293","7365"
"Dee Brown","- - -","29","103","376","422","110","73","21","0","16","72","78","37","0","76","3","6","0","8","3","1",".293","sa3001095"
"J.J. Furmaniak","Athletics (AAA)","27","106","424","490","124","89","18","2","15","70","51","49","1","105","8","4","5","10","21","8",".292","3054"
"Nate Gold","Rangers (AAA)","27","122","469","522","137","85","25","1","26","74","103","40","0","104","4","9","0","18","0","0",".292","sa202232"
"Gary Burnham","Phillies (AAA)","32","137","493","581","144","97","35","0","12","59","84","70","9","73","13","5","0","21","0","1",".292","sa212121"
"Jayson Nix","Rockies (AAA)","24","124","439","483","128","82","33","2","11","80","58","31","1","79","4","2","7","5","24","8",".292","3790"
"Wladimir Balentien","Mariners (AAA)","22","124","477","544","139","87","24","4","24","77","84","54","3","105","3","8","2","14","15","4",".291","3131"
"Angel Chavez","Yankees (AAA)","25","114","430","464","125","87","26","1","11","62","66","27","1","80","4","3","0","16","6","3",".291","2224"
"Casey Smith","Angels (AAA)","28","109","393","433","114","83","24","5","2","49","53","28","0","54","2","3","7","12","13","3",".290","sa200213"
"Ryan Mulhern","Indians (AAA)","26","130","476","528","138","84","36","2","16","67","76","40","2","133","6","4","1","8","1","3",".290","sa225999"
"Vinny Rottino","Brewers (AAA)","27","107","377","430","109","77","17","3","12","59","53","37","0","58","9","4","3","4","15","9",".289","5202"
"Tomas De La Rosa","Giants (AAA)","29","122","459","501","132","90","28","3","11","64","70","34","0","65","1","2","5","11","21","7",".288","7227"
"Callix Crabbe","Brewers (AAA)","24","130","457","541","131","90","23","9","9","84","38","67","2","70","3","6","8","6","17","14",".287","4448"
"Valentino Pascucci","Marlins (AAA)","28","132","447","530","127","65","27","1","34","93","98","67","2","123","12","3","0","14","9","1",".284","1915"
"Chris Richard","Devil Rays (AAA)","33","102","342","404","97","57","24","2","14","63","57","42","4","85","16","4","0","5","9","3",".284","163"
"Mike Cervenak","Orioles (AAA)","30","140","554","589","157","113","25","4","15","69","78","22","2","80","7","6","0","13","2","0",".283","3133"
"Gregor Blanco","Braves (AAA)","23","124","464","545","131","105","18","5","3","81","35","63","0","85","2","2","14","5","23","18",".282","3123"
"Brandon Moss","Red Sox (AAA)","23","133","493","559","139","80","41","2","16","66","78","61","3","148","3","2","0","7","3","5",".282","4467"
"Chad Hermansen","- - -","29","116","392","439","110","77","19","3","11","56","57","38","0","112","4","4","1","7","11","3",".281","991"
"Bernie Castro","Nationals (AAA)","27","118","428","481","120","93","20","6","1","63","32","37","0","64","1","5","10","7","34","8",".280","2096"
"Yurendell de Caster","Pirates (AAA)","27","120","407","477","114","79","25","1","9","55","54","58","4","95","9","2","1","9","13","8",".280","2329"
"David Murphy","- - -","25","102","407","451","114","80","20","5","9","50","47","41","2","71","1","2","0","8","8","2",".280","6035"
"Garrett Jones","Twins (AAA)","26","107","400","446","112","64","32","3","13","57","70","32","4","83","5","9","0","4","2","2",".280","2714"
"Mitch Maier","Royals (AAA)","25","140","544","596","152","104","29","5","14","75","62","33","0","89","4","9","6","8","7","2",".279","5588"
"Abraham M. Nunez","Nationals (AAA)","30","124","414","455","115","73","25","0","17","46","68","33","2","110","3","4","1","10","3","5",".278","531"
"Robert Andino","Marlins (AAA)","23","142","598","644","166","115","25","13","13","85","50","40","1","129","1","3","2","11","21","13",".278","4900"
"Brennan King","Phillies (AAA)","26","122","465","512","129","100","17","2","10","54","59","39","4","75","4","4","0","13","1","0",".277","sa198210"
"Mark Saccomanno","Astros (AAA)","27","131","470","511","130","80","23","5","22","64","85","33","1","114","2","6","0","7","1","2",".277","5938"
"Matthew Brown","Angels (AAA)","24","110","391","442","108","57","30","2","19","69","60","45","0","106","5","0","1","12","5","9",".276","6384"
"Kevin Mahar","Rangers (AAA)","26","99","391","410","108","78","22","2","6","53","37","14","0","98","2","2","1","5","4","1",".276","7164"
"Jeremy Brown","Athletics (AAA)","27","94","341","390","94","57","22","1","14","46","58","47","2","74","1","1","0","19","0","0",".276","4512"
"Fernando Tatis","Mets (AAA)","32","131","497","572","137","80","31","5","21","90","67","62","1","103","6","6","1","17","8","6",".276","798"
"Bryan LaHair","Mariners (AAA)","24","138","552","606","152","92","46","2","12","79","81","49","1","126","0","4","1","10","0","1",".275","5462"
"Doug Clark","Braves (AAA)","31","134","451","520","124","82","23","4","15","75","69","59","2","91","3","5","2","7","20","5",".275","2457"
"Jeff Clement","Mariners (AAA)","23","125","455","530","125","67","35","3","20","76","80","61","4","88","10","4","0","8","0","0",".275","4652"
"Tug Hulett","Rangers (AAA)","24","132","517","595","142","98","31","2","11","95","67","64","0","114","7","6","1","11","20","4",".275","7451"
"Aaron Herr","Reds (AAA)","26","132","507","555","139","84","31","5","19","75","83","39","1","144","4","5","0","16","9","4",".274","sa199615"
"Chip Ambres","Mets (AAA)","27","120","427","504","117","73","23","0","21","80","71","71","2","107","3","3","0","10","7","0",".274","2042"
"Brian Bixler","Pirates (AAA)","24","129","475","556","130","92","23","10","5","77","51","54","1","131","17","0","10","6","28","4",".274","8055"
"Drew T. Anderson","Brewers (AAA)","26","108","377","415","103","68","28","3","4","57","36","28","1","89","2","3","5","7","16","5",".273","5578"
"Josh Anderson","Astros (AAA)","24","132","513","564","140","115","17","6","2","64","43","32","2","75","8","1","10","11","40","8",".273","6032"
"Craig Stansberry","Padres (AAA)","25","124","466","548","127","77","33","3","14","83","75","70","3","95","6","6","0","6","10","10",".273","6256"
"Brandon Wood","Angels (AAA)","22","111","437","488","119","68","27","1","23","73","77","45","0","120","1","5","0","10","10","1",".272","6592"
"Tommy Watkins","Twins (AAA)","27","110","349","402","95","65","22","0","8","53","49","39","1","63","4","3","7","10","12","7",".272","2465"
"Terry Tiffee","Orioles (AAA)","28","124","475","505","129","92","26","1","10","45","55","24","3","53","2","4","0","23","0","1",".272","2160"
"Jason Jaramillo","Phillies (AAA)","24","118","435","496","118","95","13","4","6","52","56","50","3","79","5","4","2","18","0","1",".271","8358"
"Andy Tracy","Mets (AAA)","33","135","472","574","128","80","24","1","23","88","87","89","8","110","5","8","0","15","2","3",".271","2024"
"Choo Freeman","Dodgers (AAA)","27","121","400","459","108","80","15","4","9","52","48","51","5","92","3","2","3","19","4","1",".270","1872"
"Michael Restovich","Nationals (AAA)","28","97","356","393","96","55","19","2","20","42","58","33","1","108","1","2","1","12","3","2",".270","751"
"Ryan Sweeney","White Sox (AAA)","22","105","397","450","107","78","17","2","10","50","47","48","2","71","1","2","2","14","8","5",".270","6352"
"Freddy Guzman","Rangers (AAA)","26","133","535","610","144","110","22","8","4","92","34","62","1","88","6","6","1","10","56","14",".269","2162"
"Chris Shelton","Tigers (AAA)","27","139","498","594","134","88","31","1","14","75","65","83","6","141","9","3","1","13","4","2",".269","1891"
"Justin Leone","Giants (AAA)","30","128","428","515","115","61","30","4","20","83","60","78","1","109","4","5","0","11","26","1",".269","2157"
"Joe McEwing","Red Sox (AAA)","34","122","477","520","128","95","23","2","8","50","49","28","2","104","6","1","8","14","6","9",".268","887"
"John Hattig","Blue Jays (AAA)","27","100","347","391","93","63","18","1","11","38","52","39","1","107","1","3","1","9","0","2",".268","2563"
"Rob Johnson","Mariners (AAA)","24","112","422","465","113","81","26","0","6","57","40","39","2","62","1","0","3","11","7","7",".268","8029"
"Chris Barnwell","Brewers (AAA)","28","128","456","504","122","87","24","3","8","70","39","34","1","71","10","2","2","9","13","4",".268","3499"
"Rick Ankiel","Cardinals (AAA)","27","102","389","423","104","54","15","3","32","62","89","25","5","90","4","5","0","11","4","3",".267","1142"
"Eider Torres","Orioles (AAA)","24","108","393","436","105","85","16","0","4","38","41","24","0","56","1","5","12","7","22","11",".267","2905"
"Scott McClain","Giants (AAA)","35","132","468","533","125","70","24","0","31","69","100","59","1","98","2","4","0","11","1","2",".267","8951"
"Denard Span","Twins (AAA)","23","139","487","548","130","100","20","7","3","59","55","40","1","90","0","0","21","10","25","14",".267","8347"
"Chad Mottola","Blue Jays (AAA)","35","106","405","444","108","64","24","3","17","71","56","33","2","78","3","3","0","9","6","1",".267","1315"
"Hector Luna","- - -","27","101","390","429","104","70","25","1","8","54","43","30","0","62","5","4","0","7","4","4",".267","1874"
"Jim Rushford","Phillies (AAA)","33","120","413","457","110","84","24","0","2","27","47","30","1","31","7","4","3","18","1","0",".266","1623"
"Brent Abernathy","- - -","29","109","357","401","95","75","17","1","2","38","36","35","1","37","1","3","5","11","15","6",".266","1192"
"Chris Roberson","Phillies (AAA)","27","113","463","509","123","95","21","3","4","64","48","31","1","57","3","5","7","7","19","9",".266","3577"
"Tagg Bozied","Cardinals (AAA)","27","130","451","516","119","67","26","2","24","69","82","53","0","96","8","4","0","17","3","0",".264","sa201378"
"Royce Huffman","Padres (AAA)","30","135","478","560","126","88","31","1","6","53","62","73","2","76","8","1","0","14","6","2",".264","sa198113"
"Luis Rivas","Indians (AAA)","27","105","410","465","108","77","17","3","11","58","43","42","1","69","7","2","4","15","13","7",".263","753"
"Ramon Santiago","Tigers (AAA)","27","91","365","402","96","70","19","4","3","40","30","16","0","61","9","1","11","8","8","9",".263","1417"
"Brad Nelson","Brewers (AAA)","24","116","411","445","108","64","23","1","20","54","65","31","1","98","2","1","0","5","9","6",".263","3821"
"Brian Barden","- - -","26","103","354","406","93","75","12","2","4","43","37","36","1","69","8","3","5","14","2","3",".263","4429"
"Russ Adams","Blue Jays (AAA)","26","113","431","484","113","77","23","2","11","62","54","41","0","57","5","1","6","9","3","3",".262","4519"
"Kevin Melillo","Athletics (AAA)","25","98","382","443","100","57","27","6","10","63","55","54","1","100","2","1","4","3","8","7",".262","8278"
"Nick Stavinoha","Cardinals (AAA)","25","139","501","539","131","101","17","0","13","50","49","31","0","81","4","2","1","7","7","1",".261","3909"
"Nick Gorneault","Angels (AAA)","28","128","471","533","123","79","24","1","19","82","59","58","1","108","3","0","1","11","17","8",".261","3528"
"Cody Ransom","Astros (AAA)","31","135","503","563","131","68","35","0","28","75","90","52","2","131","4","3","1","9","21","5",".260","1126"
"Chris Dickerson","Reds (AAA)","25","104","354","416","92","62","11","6","13","58","44","52","4","131","5","2","3","2","23","5",".260","7095"
"Jason Cooper","Indians (AAA)","26","103","339","395","88","44","26","8","10","60","51","51","5","81","2","3","0","4","9","2",".260","sa202626"
"Kevin Barker","Blue Jays (AAA)","31","130","470","553","122","81","22","1","18","68","76","74","4","119","2","7","0","15","2","0",".260","1019"
"Michael Ryan","Pirates (AAA)","29","121","379","418","98","55","21","6","16","54","52","29","5","89","2","7","1","9","0","3",".259","1643"
"Gookie Dawkins","- - -","28","112","421","460","108","82","19","2","5","48","39","30","0","86","2","2","5","13","12","5",".257","316"
"Wes Timmons","Braves (AAA)","28","120","355","407","91","68","18","0","5","47","52","25","1","29","19","6","2","7","8","5",".256","sa201757"
"Jason Perry","- - -","26","94","333","391","85","45","19","1","20","69","61","49","1","105","6","2","1","13","4","0",".255","4710"
"Mark Bellhorn","Reds (AAA)","32","98","326","399","83","48","23","0","12","38","57","63","3","93","6","3","1","7","0","0",".255","264"
"Lou Merloni","Athletics (AAA)","36","110","393","446","100","74","21","2","3","47","39","40","0","51","3","5","5","16","1","4",".254","201"
"Tomas Perez","- - -","33","124","476","520","121","92","23","0","6","61","56","31","3","79","1","5","7","7","4","1",".254","965"
"Mike Hessman","Tigers (AAA)","29","117","422","498","107","50","24","2","31","71","101","64","4","153","6","5","1","10","6","11",".254","1808"
"Wayne Lydon","Blue Jays (AAA)","26","126","493","558","125","94","21","5","5","80","39","50","2","102","1","2","12","5","26","8",".254","sa198276"
"Joe Inglett","Indians (AAA)","29","107","392","455","99","71","15","9","4","45","57","40","3","62","7","7","9","4","7","12",".253","7254"
"John-Ford Griffin","Blue Jays (AAA)","27","133","484","551","122","64","28","4","26","69","83","59","1","144","1","7","0","11","4","0",".252","2182"
"Jason Dubois","Orioles (AAA)","28","104","378","412","95","59","23","0","13","40","42","28","1","96","2","4","0","6","0","0",".251","1941"
"Luis Matos","- - -","28","112","392","438","98","67","26","1","4","50","34","24","1","64","19","2","1","13","10","8",".250","152"
"Kevin Reese","Yankees (AAA)","29","115","433","513","108","81","14","3","10","58","59","54","2","74","8","8","10","11","9","7",".249","2977"
"Jorge Velandia","Devil Rays (AAA)","32","120","433","477","108","75","24","4","5","44","32","28","0","95","3","6","7","11","6","6",".249","900"
"Ed Rogers","Red Sox (AAA)","28","111","405","440","101","79","16","0","6","41","35","20","2","66","5","4","6","8","9","5",".249","1621"
"Ryan Roberts","Blue Jays (AAA)","26","100","337","399","84","55","16","1","12","46","47","55","0","85","2","3","2","13","1","2",".249","5653"
"Oswaldo Navarro","Mariners (AAA)","22","128","446","493","111","86","21","0","4","51","45","33","0","86","7","2","5","12","4","3",".249","3868"
"Larry Broadway","Nationals (AAA)","26","105","338","404","84","47","22","2","13","45","49","60","4","86","1","5","0","14","1","0",".249","sa201812"
"Alberto Gonzalez","Yankees (AAA)","24","106","384","426","95","63","21","10","1","44","35","24","2","49","6","3","9","12","11","5",".247","4906"
"Keith Ginter","Indians (AAA)","31","106","369","449","91","60","15","1","15","50","62","63","2","68","9","7","1","12","3","3",".247","1500"
"Kory Casto","Nationals (AAA)","25","114","411","472","101","68","20","2","11","56","55","54","0","106","2","3","2","8","4","4",".246","6597"
"Jeff Bailey","Red Sox (AAA)","28","115","404","478","99","61","22","1","15","64","60","59","1","99","13","2","0","8","9","6",".245","2394"
"Casey Rogowski","White Sox (AAA)","26","137","453","525","111","69","28","0","14","62","54","61","3","109","6","3","2","6","17","5",".245","sa198415"
"Cesar Crespo","Orioles (AAA)","28","101","340","391","83","65","14","1","3","32","35","38","1","68","0","2","10","8","11","7",".244","1024"
"Joel Guzman","Devil Rays (AAA)","22","110","414","445","100","65","17","2","16","44","64","23","2","117","2","6","0","14","9","2",".242","3728"
"Eric Duncan","Yankees (AAA)","22","113","411","467","99","61","26","1","11","46","61","48","2","81","3","3","2","3","2","2",".241","sa243993"
"Wes Bankston","Devil Rays (AAA)","23","104","390","426","93","54","23","1","15","46","59","25","1","88","2","9","0","10","2","0",".238","4661"
"Glenn Williams","Twins (AAA)","29","116","405","443","95","65","19","2","9","43","57","29","0","94","3","5","1","11","1","2",".235","1991"
"JD Closser","- - -","27","98","334","399","77","44","18","2","13","54","51","59","2","77","0","4","2","7","3","3",".231","2108"
"Bronson Sardinha","Yankees (AAA)","24","109","388","439","86","49","21","5","11","48","56","46","2","77","2","2","1","12","10","3",".222","3585"
"Brooks Conrad","Astros (AAA)","27","139","533","605","116","55","36","3","22","85","70","63","5","144","5","3","1","4","12","3",".218","3664"
"Earl Snyder","- - -","31","116","404","449","87","53","21","0","13","53","53","37","1","95","3","5","0","10","0","1",".215","1481"
"Ernie Young","White Sox (AAA)","37","107","374","421","80","55","12","0","13","44","42","38","1","99","9","0","0","7","0","0",".214","79"
"Elliot Johnson","Devil Rays (AAA)","23","129","463","524","96","62","17","6","11","56","45","43","2","139","8","1","9","1","16","6",".207","4751"
"David Espinosa","Tigers (AAA)","25","111","372","419","76","49","17","5","5","43","49","34","0","93","0","4","9","2","12","2",".204","sa75328"
"Dane Sardinha","Tigers (AAA)","28","117","381","421","77","51","15","1","10","38","47","25","0","98","4","6","5","10","2","0",".202","353"
