"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Kyle Kubitza","Braves (AA)","23","132","440","529","130","80","31","11","8","76","55","77","8","133","7","5","0","8","21","6",".295","12148"
"Cedric Hunter","Braves (AA)","26","120","400","470","118","70","30","4","14","60","72","56","4","52","7","6","1","11","12","5",".295","2833"
"Sean Coyle","Red Sox (AA)","22","96","336","384","99","59","23","1","16","60","61","38","1","95","5","4","1","6","13","1",".295","sa548268"
"Jason Krizan","Tigers (AA)","25","124","464","525","136","96","31","2","7","68","56","53","1","47","1","4","3","7","14","7",".293","sa546842"
"Jayce Boyd","Mets (AA)","23","119","413","477","121","89","22","2","8","60","59","52","0","67","9","3","0","10","2","1",".293","sa502020"
"Ronald Bermudez","Orioles (AA)","26","94","357","385","104","79","22","0","3","42","32","17","0","61","2","6","3","11","2","2",".291","sa455626"
"Kevan Smith","White Sox (AA)","26","106","389","449","113","79","21","3","10","45","48","46","5","68","9","3","2","13","1","1",".290","12284"
"Darrell Ceciliani","Mets (AA)","24","106","395","430","114","86","17","4","7","59","54","22","1","89","6","6","1","6","16","7",".289","9954"
"Darnell Sweeney","Dodgers (AA)","23","132","490","586","141","88","34","5","14","88","57","77","1","117","5","4","10","4","15","16",".288","13284"
"Reynaldo Rodriguez","Twins (AA)","27","126","461","517","132","73","36","2","21","81","66","39","0","77","7","10","0","8","6","4",".286","sa329131"
"Chris Curley","White Sox (AA)","26","131","504","546","144","104","31","4","5","64","53","28","0","73","6","4","4","14","8","3",".286","sa511667"
"Alex Yarbrough","Angels (AA)","22","136","544","592","155","108","38","4","5","66","77","33","1","124","1","11","3","12","6","6",".285","sa621579"
"Yeison Asencio","Padres (AA)","24","117","455","486","129","95","21","3","10","51","44","24","6","57","3","1","3","10","8","4",".284","sa548016"
"Cody Stanley","Cardinals (AA)","25","103","385","434","109","79","16","2","12","47","43","35","1","68","3","9","1","7","13","2",".283","10838"
"Rob Segedin","Yankees (AA)","25","92","325","394","92","62","21","1","8","46","49","52","1","60","13","4","0","12","1","0",".283","11446"
"KD Kang","Orioles (AA)","26","100","376","412","106","69","22","3","12","50","37","32","1","86","1","2","1","9","2","2",".282","sa327822"
"Garabez Rosa","Orioles (AA)","24","124","465","485","131","92","27","1","11","59","69","12","0","95","1","4","3","12","7","2",".282","sa455978"
"Kennys Vargas","Twins (AA)","23","97","356","405","100","66","17","0","17","50","63","43","3","68","3","3","0","10","0","2",".281","12101"
"Leon Landry","Mariners (AA)","24","108","421","450","118","86","21","9","2","60","30","19","0","48","3","1","6","7","25","10",".280","sa526198"
"Scott Schebler","Dodgers (AA)","23","135","489","560","137","72","23","14","28","82","73","45","4","110","22","3","1","8","10","4",".280","12225"
"Alen Hanson","Pirates (AA)","21","118","482","527","135","91","21","12","11","64","58","31","0","88","3","3","8","2","25","11",".280","12926"
"Ryan Casteel","Rockies (AA)","23","113","436","481","122","83","22","1","16","63","56","39","1","94","3","3","0","10","3","3",".280","sa549286"
"Drew Maggi","Pirates (AA)","25","110","347","414","97","82","12","0","3","60","25","50","0","58","9","2","6","9","37","19",".280","sa549144"
"Trever Adams","Rangers (AA)","25","125","482","531","134","82","36","2","14","71","61","38","1","100","4","3","4","11","7","4",".278","sa546549"
"Francisco Lindor","Indians (AA)","20","88","342","387","95","73","12","4","6","51","48","40","0","61","1","3","1","11","25","9",".278","12916"
"Brian Humphries","Rockies (AA)","24","112","402","429","111","84","17","6","4","35","45","11","1","74","4","5","7","7","9","6",".276","sa455430"
"Cheslor Cuthbert","Royals (AA)","21","96","355","395","98","68","19","1","10","35","48","36","2","67","1","3","0","12","9","3",".276","10473"
"Stephen Bruno","Cubs (AA)","23","105","384","432","106","72","26","5","3","54","42","27","0","77","16","4","1","14","6","2",".276","sa502917"
"Steven Moya","Tigers (AA)","22","133","515","549","142","71","33","3","35","81","105","23","2","161","3","8","0","7","16","4",".276","11854"
"Brian Burgamy","Mets (AA)","33","121","450","527","124","68","32","1","23","80","76","71","1","101","3","3","0","15","6","2",".276","sa201557"
"Jarrett Parker","Giants (AA)","25","100","363","419","100","62","20","6","12","52","58","45","2","103","10","1","0","8","11","4",".275","11624"
"Tyler Austin","Yankees (AA)","22","105","396","437","109","75","20","5","9","56","47","36","0","80","2","3","0","7","3","2",".275","11850"
"Keon Broxton","Pirates (AA)","24","127","407","471","112","66","22","9","15","67","52","59","6","122","3","2","0","7","25","6",".275","9253"
"Taylor Motter","Rays (AA)","24","119","452","506","124","86","19","3","16","60","61","34","1","71","5","9","6","20","15","7",".274","12399"
"Cutter Dykstra","Nationals (AA)","25","96","358","411","98","71","18","3","6","46","49","41","1","82","4","7","1","15","10","6",".274","sa454428"
"Brady Shoemaker","Marlins (AA)","27","123","413","490","113","73","26","2","12","65","71","67","0","90","3","6","1","12","2","1",".274","sa502052"
"Ramon Cabrera","- - -","24","119","440","480","120","92","22","0","6","47","52","36","0","43","0","4","0","9","1","1",".273","10327"
"Carlos Alonso","Phillies (AA)","26","127","467","546","127","92","22","3","10","76","44","60","1","70","11","1","6","7","8","4",".272","sa525881"
"Willy Garcia","Pirates (AA)","21","126","439","474","119","69","27","5","18","59","63","24","2","145","3","4","4","13","8","4",".271","12956"
"Gerson Montilla","Diamondbacks (AA)","24","107","336","376","91","70","12","3","6","40","40","28","0","65","3","7","2","8","1","6",".271","sa502539"
"Jake Hager","Rays (AA)","21","114","447","490","121","86","27","4","4","42","47","30","1","91","2","5","6","7","4","4",".271","sa600840"
"Gary Sanchez","Yankees (AA)","21","110","429","477","116","84","19","0","13","48","65","43","0","91","2","3","0","15","1","1",".270","11442"
"Jon Berti","Blue Jays (AA)","24","136","541","594","146","111","21","7","7","69","50","35","0","82","9","4","5","5","40","15",".270","sa598490"
"Nick Shaw","Brewers (AA)","25","113","356","441","96","79","14","3","0","47","40","64","1","71","5","5","11","3","6","9",".270","sa549641"
"Maikol Gonzalez","Angels (AA)","28","89","319","381","86","72","10","3","1","57","21","52","1","52","1","2","7","12","30","7",".270","sa462938"
"Mike O'Neill","Cardinals (AA)","26","92","360","408","97","75","17","4","1","57","26","41","0","37","1","3","3","6","5","7",".269","sa546800"
"Lane Adams","Royals (AA)","24","105","405","465","109","70","25","3","11","65","36","45","2","86","9","4","2","5","38","9",".269","10767"
"O'Koyea Dickson","Dodgers (AA)","24","126","461","520","124","68","36","3","17","71","73","38","2","67","14","5","2","7","5","6",".269","12677"
"Daniel Paolini","Mariners (AA)","24","116","410","476","110","62","34","1","13","58","65","56","1","75","5","4","1","4","3","2",".268","sa577980"
"Kelby Tomlinson","Giants (AA)","24","126","433","494","116","100","9","6","1","63","32","44","1","82","5","4","8","7","49","12",".268","13005"
"Luke Maile","Rays (AA)","23","97","351","393","94","66","19","4","5","43","37","35","0","76","5","2","0","13","1","1",".268","13355"
"Andrew Aplin","Astros (AA)","23","98","356","434","95","77","11","1","6","49","50","65","5","56","2","5","6","11","21","8",".267","sa502787"
"Cristhian Adames","Rockies (AA)","22","88","330","380","88","73","9","4","2","42","38","29","1","58","2","6","13","9","7","9",".267","6013"
"Mario Lisson","Giants (AA)","30","114","379","451","101","61","22","0","18","59","76","54","1","93","12","6","0","6","11","3",".266","sa202240"
"Jonathan Rodriguez","Cardinals (AA)","24","114","406","469","108","76","19","2","11","45","51","56","2","96","4","3","0","11","8","2",".266","sa503023"
"Jason Hagerty","Padres (AA)","26","97","350","409","93","61","21","1","10","46","46","51","2","72","6","1","0","7","4","2",".266","sa501451"
"Shannon Wilkerson","Red Sox (AA)","25","105","384","427","102","74","23","3","2","51","43","30","0","69","1","4","8","6","11","4",".266","sa501599"
"Chris O'Brien","Dodgers (AA)","24","116","354","407","94","51","32","4","7","33","53","41","3","66","3","7","2","4","3","0",".266","sa526558"
"Max Muncy","Athletics (AA)","23","122","435","530","115","82","23","3","7","59","63","87","5","92","2","6","0","1","7","2",".264","13301"
"Rymer Liriano","Padres (AA)","23","99","371","415","98","62","20","2","14","55","53","35","1","102","6","3","0","16","17","7",".264","4779"
"Joe Benson","Marlins (AA)","26","124","417","498","110","73","23","4","10","71","62","57","1","96","13","8","3","7","15","4",".264","2845"
"Yorman Rodriguez","Reds (AA)","21","119","450","502","118","84","20","5","9","69","40","47","1","117","1","3","1","12","12","5",".262","9922"
"Curt Smith","Cardinals (AA)","27","114","390","436","102","73","16","2","11","43","52","35","0","66","3","7","1","10","3","2",".262","sa455031"
"Ben Gamel","Yankees (AA)","22","131","544","586","142","106","31","3","2","58","51","36","0","88","2","3","1","10","13","5",".261","12160"
"Tyler Massey","Rockies (AA)","24","125","469","509","122","90","19","5","8","61","47","33","1","91","1","2","4","7","28","3",".260","sa455277"
"Taylor Featherston","Rockies (AA)","24","127","497","550","129","76","33","4","16","69","57","38","3","114","9","3","3","3","14","6",".260","12590"
"Jefry Marte","Athletics (AA)","23","107","405","460","105","78","17","0","10","50","53","45","0","69","3","6","1","11","9","3",".259","5107"
"Kyle Johnson","Mets (AA)","24","103","359","414","93","60","25","4","4","61","39","42","1","80","7","5","1","5","12","9",".259","sa658623"
"Nate Hanson","Twins (AA)","27","96","367","415","95","65","26","0","4","53","46","34","0","54","10","4","0","3","1","0",".259","sa455200"
"Austin Nola","Marlins (AA)","24","134","499","595","129","102","21","5","1","68","53","77","2","94","12","5","2","10","8","5",".259","sa577789"
"Jamie Johnson","Tigers (AA)","27","118","446","522","115","85","20","5","5","71","37","63","0","52","1","5","7","6","11","5",".258","sa501504"
"Kevin Nolan","Blue Jays (AA)","26","102","354","386","91","63","22","1","5","42","38","26","0","47","3","3","0","10","9","4",".257","sa502042"
"Mike Kvasnicka","Twins (AA)","25","112","370","399","95","62","23","0","10","35","55","26","1","80","0","3","0","3","5","3",".257","sa546839"
"Devin Harris","Giants (AA)","26","108","394","430","101","59","26","3","13","47","52","30","0","121","2","3","0","6","3","2",".256","sa501556"
"David Rohm","Braves (AA)","24","114","364","392","93","69","19","5","0","33","46","20","2","93","5","2","1","11","3","4",".255","sa548456"
"Mycal Jones","Braves (AA)","27","108","380","443","97","70","22","2","3","52","41","42","0","72","8","6","7","4","21","7",".255","sa501228"
"Tyler Graham","Giants (AA)","30","106","412","452","105","89","12","1","3","57","27","27","0","72","8","2","3","9","38","14",".255","6220"
"Andy Burns","Blue Jays (AA)","23","133","495","553","126","74","32","5","15","71","63","41","1","99","6","8","3","4","18","8",".255","12779"
"Myles Schroder","Giants (AA)","26","110","362","394","92","66","16","5","5","43","34","20","0","76","8","4","0","9","11","0",".254","sa392193"
"Ali Castillo","Yankees (AA)","25","120","410","460","104","81","18","3","2","46","42","36","1","45","3","1","10","14","17","5",".254","sa507143"
"Delta Cleary Jr.","Rockies (AA)","24","102","354","409","89","73","9","4","3","49","25","37","2","83","3","3","12","7","23","7",".251","sa463884"
"Conner Crumbliss","Athletics (AA)","27","118","439","522","110","71","25","4","10","65","49","69","1","66","7","5","2","5","13","2",".251","sa502365"
"Billy Burns","Athletics (AA)","24","91","364","421","91","67","20","3","1","57","23","44","0","65","3","4","6","6","51","5",".250","12701"
"Jaime Pedroza","- - -","27","99","356","390","89","61","16","5","7","51","42","24","0","63","4","1","5","8","4","4",".250","sa389397"
"Tony Wolters","Indians (AA)","22","94","341","387","85","67","15","2","1","36","34","35","1","74","3","6","2","10","3","2",".249","11470"
"Rafael Ortega","Cardinals (AA)","23","101","358","414","89","71","8","3","7","56","31","45","1","57","1","4","6","4","16","10",".249","10323"
"Travis Taijeron","Mets (AA)","25","101","330","387","82","37","30","0","15","57","64","48","0","107","8","1","0","7","1","3",".248","11935"
"Jordan Smith","Indians (AA)","23","126","459","497","114","84","24","4","2","52","50","33","1","82","2","3","0","10","9","8",".248","sa579297"
"Casey McElroy","Padres (AA)","24","96","347","411","86","64","12","1","9","56","45","47","1","50","12","3","2","9","1","3",".248","sa577018"
"Josh Richmond","White Sox (AA)","25","100","356","404","88","57","17","5","9","47","51","32","0","85","11","4","1","13","9","2",".247","sa526317"
"Josh Prince","Brewers (AA)","26","111","345","416","85","65","15","0","5","55","35","56","1","73","4","2","9","9","37","10",".246","6746"
"Stetson Allie","Pirates (AA)","23","117","407","486","100","63","16","0","21","60","62","71","3","127","4","2","2","11","9","6",".246","sa548192"
"Caleb Ramsey","Nationals (AA)","25","127","473","523","116","97","16","2","1","44","43","42","1","75","2","3","2","6","20","5",".245","sa526470"
"Kentrail Davis","Brewers (AA)","26","108","359","433","88","61","23","2","2","53","37","59","2","75","4","5","6","5","14","7",".245","sa390671"
"Michael Crouse","Blue Jays (AA)","23","109","346","390","84","52","17","6","9","45","34","37","0","104","4","2","1","4","15","6",".243","sa454895"
"Albert Cartwright","Phillies (AA)","26","119","445","485","108","84","19","2","3","54","23","29","0","111","4","0","7","2","28","9",".243","sa397967"
"Cameron Seitzer","Rays (AA)","24","123","450","519","109","68","27","0","14","60","65","53","4","89","8","8","0","12","3","2",".242","sa578022"
"Matt Skole","Nationals (AA)","24","132","461","544","111","67","29","1","14","58","68","78","2","127","2","2","1","8","3","1",".241","sa526563"
"Ricky Oropesa","Giants (AA)","24","116","349","391","84","63","16","0","5","32","35","36","0","89","3","3","0","9","0","0",".241","sa526884"
"Orlando Calixte","Royals (AA)","22","96","374","412","90","63","15","1","11","43","37","27","0","92","0","5","6","7","9","5",".241","11905"
"Tony Thomas","Twins (AA)","27","129","453","499","109","62","29","6","12","71","45","37","0","141","4","3","0","4","14","4",".241","sa389692"
"Justin Trapp","Royals (AA)","23","113","364","407","87","73","9","1","4","47","26","32","1","81","3","1","7","6","12","6",".239","sa503022"
"Travis Mattair","Reds (AA)","25","131","474","520","113","71","27","2","13","56","69","39","0","133","5","1","1","15","3","1",".238","sa389235"
"Gift Ngoepe","Pirates (AA)","24","131","437","499","104","69","17","9","9","58","52","51","0","135","2","2","7","6","13","8",".238","10340"
"Trayce Thompson","White Sox (AA)","23","133","518","595","123","67","34","6","16","86","59","65","0","151","4","5","3","5","20","5",".237","9952"
"Kevin Keyes","Nationals (AA)","25","114","402","453","95","59","15","1","20","52","64","43","0","104","3","4","1","9","1","4",".236","sa392183"
"Aaron Westlake","Tigers (AA)","25","116","419","458","99","63","20","1","15","53","49","32","2","120","3","4","0","5","8","5",".236","sa549527"
"Aaron Altherr","Phillies (AA)","23","120","449","492","106","63","27","2","14","54","57","26","1","110","8","5","4","16","12","6",".236","11270"
"Jason Martinson","Nationals (AA)","25","132","466","522","110","78","17","5","10","56","42","45","0","127","3","4","4","8","23","2",".236","sa548330"
"Delino DeShields","Astros (AA)","21","114","411","507","97","70","14","2","11","75","57","61","0","112","11","6","18","3","54","14",".236","11379"
"Mike Ohlman","Orioles (AA)","23","113","403","454","95","67","25","1","2","40","33","43","0","86","2","4","2","10","0","0",".236","10347"
"Eric Stamets","Angels (AA)","22","106","344","382","81","63","13","1","4","46","23","24","0","62","5","2","7","2","11","1",".235","sa621787"
"Dustin Lawley","Mets (AA)","25","120","447","489","105","55","29","1","20","61","69","35","0","134","2","3","0","9","4","3",".235","sa599380"
"Angel Franco","Royals (AA)","24","94","338","383","79","66","9","2","2","36","26","27","1","50","1","3","14","7","8","5",".234","sa455631"
"Bryan LaHair","Indians (AA)","31","101","364","417","85","61","17","2","5","38","60","50","0","91","0","3","0","11","1","1",".234","5462"
"Dan Fiorito","Yankees (AA)","23","102","366","398","85","59","19","3","4","39","37","27","0","71","2","0","3","9","1","0",".232","sa732908"
"Brock Stassi","Phillies (AA)","24","124","440","489","102","79","12","3","8","49","44","39","1","49","6","2","2","6","3","1",".232","12244"
"Nick Ramirez","Brewers (AA)","24","133","490","552","113","68","21","5","19","71","82","55","7","152","4","3","0","10","1","4",".231","sa577807"
"Noel Cuevas","Dodgers (AA)","22","131","425","471","98","70","12","9","7","50","44","31","1","92","2","1","12","10","6","3",".231","sa549566"
"Jorge Bonifacio","Royals (AA)","21","132","505","566","116","88","20","4","4","49","51","50","0","127","5","6","0","14","8","3",".230","12174"
"Ronny Rodriguez","Indians (AA)","22","118","413","447","94","64","25","0","5","52","34","25","1","92","1","6","2","7","4","5",".228","sa595953"
"Angel Villalona","Giants (AA)","23","101","365","400","83","51","18","4","10","35","54","23","1","94","10","2","0","10","1","1",".227","sa392874"
"Brodie Greene","Reds (AA)","26","113","362","411","82","63","15","1","3","41","29","37","1","51","1","5","6","10","10","4",".227","sa503232"
"Jae-Hoon Ha","Cubs (AA)","23","117","434","474","98","75","18","0","5","40","49","26","2","73","4","5","4","12","5","5",".226","sa502535"
"Austin Hedges","Padres (AA)","21","113","427","457","96","69","19","2","6","31","44","23","1","89","3","2","2","19","1","3",".225","12976"
"Dustin Geiger","Cubs (AA)","22","124","399","448","89","52","25","0","12","48","47","44","1","106","3","0","2","7","2","1",".223","sa549747"
"Kaleb Cowart","Angels (AA)","22","126","435","487","97","69","18","4","6","48","54","43","2","99","3","4","2","12","26","7",".223","11494"
"Dusty Coleman","Athletics (AA)","27","135","489","554","109","62","27","2","18","79","81","47","0","202","9","5","4","10","16","5",".223","8979"
"Mason Williams","Yankees (AA)","22","128","507","563","113","86","18","4","5","67","40","47","1","68","1","1","7","21","21","8",".223","11859"
"Richie Shaffer","Rays (AA)","23","119","427","491","95","44","28","4","19","58","64","56","1","119","5","2","1","10","4","0",".222","13271"
"Stefan Welch","Red Sox (AA)","25","105","333","400","74","47","16","3","8","48","49","48","1","99","12","6","1","4","1","1",".222","sa392373"
"Jon Griffin","Diamondbacks (AA)","25","109","353","396","77","48","14","0","15","43","53","31","2","111","8","4","0","7","0","0",".218","sa598794"
"Jake Skole","Rangers (AA)","22","103","342","386","74","50","16","2","6","46","33","40","1","103","0","2","2","5","6","2",".216","sa548177"
"Adam Buschini","Padres (AA)","27","100","358","403","77","55","11","2","9","51","29","42","1","74","0","1","2","5","11","5",".215","sa501445"
"Patrick Wisdom","Cardinals (AA)","22","128","452","498","97","60","19","4","14","49","53","39","0","149","2","5","0","11","5","1",".215","sa657868"
"Brandon Waring","Twins (AA)","28","106","345","396","73","32","28","0","13","40","43","40","0","150","10","1","0","4","2","0",".212","sa389878"
"Willie Argo","Rays (AA)","24","120","384","464","78","61","11","2","4","48","42","62","0","109","10","5","3","2","24","7",".203","sa546652"
"Drew Robinson","Rangers (AA)","22","96","331","377","63","32","15","5","11","41","40","37","1","125","2","3","4","1","6","5",".190","11761"
