"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Carlos Moncrief","Indians (AA)","24","129","489","552","139","89","26","7","17","77","75","55","3","98","1","6","1","13","15","7",".284","7511"
"Rubi Silva","Cubs (AA)","24","126","468","490","133","79","30","9","15","56","52","18","3","99","1","3","0","7","13","7",".284","sa594139"
"Rey Navarro","Royals (AA)","23","119","446","481","126","89","21","4","12","61","58","19","1","54","2","7","7","13","6","6",".283","6008"
"Matt Szczur","Cubs (AA)","23","128","512","574","144","110","27","4","3","78","44","50","0","75","6","3","3","11","22","12",".281","11255"
"Ender Inciarte","Diamondbacks (AA)","22","127","473","516","133","108","17","3","5","68","25","27","1","47","6","2","8","3","43","8",".281","4922"
"Adalberto Santos","Pirates (AA)","25","118","409","482","115","85","23","1","6","62","47","59","0","70","5","4","5","14","21","8",".281","sa389203"
"Jaime Pedroza","Braves (AA)","26","117","370","417","104","84","14","2","4","48","48","38","3","66","2","4","3","11","6","3",".281","sa389397"
"Erik Castro","Astros (AA)","25","117","410","473","115","69","28","0","18","62","65","55","4","105","2","1","5","14","2","4",".280","sa501648"
"Niuman Romero","Orioles (AA)","28","102","371","439","104","80","21","1","2","51","47","56","1","57","1","2","9","13","7","4",".280","5063"
"Angelys Nina","Rockies (AA)","24","123","446","487","125","88","21","6","10","45","51","30","2","57","5","2","4","10","19","9",".280","sa455672"
"Conner Crumbliss","Athletics (AA)","26","92","347","430","97","66","19","2","10","66","34","69","2","57","6","3","5","2","12","4",".280","sa502365"
"Ruben Gotay","Cardinals (AA)","30","133","498","576","139","92","31","0","16","75","89","72","3","95","0","6","0","20","16","7",".279","3417"
"Joc Pederson","Dodgers (AA)","21","123","439","519","122","73","24","3","22","81","58","70","5","114","5","3","2","4","31","8",".278","11899"
"James McCann","Tigers (AA)","23","119","441","486","122","83","30","1","8","50","54","30","1","85","7","7","1","12","3","3",".277","12859"
"Christian Bethancourt","Braves (AA)","21","90","358","388","99","66","21","0","12","42","45","16","1","57","2","7","5","8","11","7",".277","10028"
"Garabez Rosa","Orioles (AA)","23","125","460","477","127","98","19","4","6","54","49","8","1","77","2","1","6","10","8","5",".276","sa455978"
"James Jones","Mariners (AA)","24","101","363","405","100","70","14","10","6","44","45","40","2","72","0","0","2","7","28","9",".275","9767"
"Jesus Aguilar","Indians (AA)","23","130","499","567","137","93","28","0","16","66","105","56","1","107","5","7","0","20","0","1",".275","11342"
"Allan Dykstra","Mets (AA)","26","122","372","489","102","59","22","0","21","56","82","102","1","123","9","6","0","8","0","0",".274","9113"
"Taylor Lindsey","Angels (AA)","21","134","508","567","139","94","22","6","17","68","56","48","3","91","4","3","3","4","4","4",".274","sa548170"
"C.J. Cron","Angels (AA)","23","134","519","565","142","91","36","1","14","56","83","23","5","83","15","8","0","11","8","4",".274","12546"
"Mel Rojas Jr.","Pirates (AA)","23","120","446","496","122","80","28","9","5","57","41","38","5","100","3","4","5","10","14","8",".274","sa548194"
"Jamie Johnson","Tigers (AA)","26","123","406","524","111","90","16","3","2","67","45","101","3","74","7","7","3","4","27","7",".273","sa501504"
"Jim Murphy","Phillies (AA)","27","139","505","579","138","89","24","2","23","62","83","59","6","119","7","8","0","9","1","1",".273","sa454769"
"Mark Canha","Marlins (AA)","24","128","425","504","116","69","32","2","13","63","58","54","0","102","15","5","5","9","6","1",".273","11445"
"Jose Pirela","Yankees (AA)","23","124","459","530","125","83","27","5","10","73","62","56","0","61","9","5","1","11","18","3",".272","5485"
"Josh Rodriguez","Mets (AA)","28","127","441","522","120","82","30","2","6","77","52","70","2","94","3","6","2","12","5","3",".272","5716"
"Jose Ramirez","Indians (AA)","20","113","482","533","131","106","16","6","3","78","38","39","1","41","1","4","7","3","38","16",".272","13510"
"Arismendy Alcantara","Cubs (AA)","21","133","494","571","134","79","36","4","15","69","69","62","6","125","2","4","9","4","31","6",".271","10711"
"Jason Rogers","Brewers (AA)","25","133","481","549","130","81","25","2","22","69","87","59","1","86","1","8","0","11","7","2",".270","11773"
"Giovanny Urshela","Indians (AA)","21","116","445","466","120","87","23","2","8","42","43","14","0","48","1","2","4","17","1","1",".270","10681"
"Ronald Torreyes","- - -","20","103","375","427","101","74","19","6","2","51","37","28","0","29","7","4","13","11","5","1",".269","11400"
"Adam Loewen","Blue Jays (AA)","29","115","431","491","116","76","22","3","15","60","60","57","3","125","3","0","0","7","10","5",".269","2134"
"Michael Almanzar","Red Sox (AA)","22","131","507","561","136","88","29","3","16","67","81","42","2","100","6","6","0","13","13","3",".268","sa455994"
"Darrell Ceciliani","Mets (AA)","23","113","418","462","112","83","17","6","6","61","44","29","2","105","6","4","4","9","31","7",".268","9954"
"Cameron Seitzer","Rays (AA)","23","139","489","579","131","99","25","1","6","58","61","81","3","98","8","1","0","12","1","1",".268","sa578022"
"Jake Goebbert","Athletics (AA)","25","105","396","459","106","63","20","5","18","57","75","47","5","83","8","7","1","8","6","3",".268","9431"
"Cristhian Adames","Rockies (AA)","21","107","389","446","104","80","19","2","3","45","36","34","0","78","4","2","17","11","13","7",".267","6013"
"Tyler Holt","Indians (AA)","24","133","521","589","139","104","24","9","2","83","42","55","0","90","3","3","7","16","28","7",".267","11391"
"Rafael Ynoa","Dodgers (AA)","25","128","484","543","129","92","30","1","6","56","33","51","2","69","1","0","7","7","16","11",".267","2832"
"Ryan Lollis","Giants (AA)","26","136","469","539","125","91","24","2","8","60","57","50","2","61","8","4","8","13","6","3",".267","6623"
"Nick Evans","Diamondbacks (AA)","27","133","454","527","121","77","24","1","19","73","81","66","2","111","1","6","0","9","2","4",".267","7595"
"Rico Noel","Padres (AA)","24","131","496","576","132","104","23","5","0","74","41","52","0","119","13","5","10","3","59","19",".266","10585"
"Ronny Rodriguez","Indians (AA)","21","116","468","498","124","88","25","6","5","62","52","16","0","76","3","5","6","10","12","3",".265","sa595953"
"Dan Brewer","Braves (AA)","25","119","344","394","91","67","17","4","3","51","24","42","2","58","0","2","6","3","23","8",".265","sa454991"
"Brad Glenn","Blue Jays (AA)","26","111","425","477","112","65","28","2","17","61","69","44","1","104","3","4","1","11","2","2",".264","7392"
"Wilfredo Tovar","Mets (AA)","21","133","441","486","116","94","14","4","4","70","36","33","0","49","7","2","3","11","12","7",".263","10416"
"Chih-Hsien Chiang","Rangers (AA)","25","125","476","507","125","76","36","2","11","61","52","23","3","88","2","3","3","11","0","1",".263","sa328920"
"Brian Cavazos-Galvez","Dodgers (AA)","26","115","377","403","99","75","16","1","7","38","40","15","1","52","8","2","0","9","15","6",".263","sa501665"
"Kevin Nolan","Blue Jays (AA)","25","120","451","504","118","82","24","3","9","59","60","44","0","65","3","4","2","14","5","4",".262","sa502042"
"Christian Villanueva","Cubs (AA)","22","133","490","542","128","66","41","2","19","60","72","34","1","117","9","6","3","10","5","7",".261","11738"
"Kiel Roling","Rockies (AA)","26","112","410","458","107","57","26","0","24","55","84","38","2","107","3","7","0","6","0","0",".261","sa454751"
"Mycal Jones","Braves (AA)","26","111","345","396","90","68","18","0","4","56","36","36","0","63","5","3","7","4","29","11",".261","sa501228"
"Slade Heathcott","Yankees (AA)","22","103","399","444","104","67","22","7","8","59","49","36","1","107","4","2","3","2","15","8",".261","10336"
"Dusty Coleman","Athletics (AA)","26","130","484","554","126","79","34","10","3","65","61","57","1","155","6","2","5","7","17","10",".260","8979"
"Jonathan Meyer","Astros (AA)","22","129","484","535","126","87","24","0","15","61","68","41","2","109","3","7","0","14","3","3",".260","sa501198"
"Ramon Flores","Yankees (AA)","21","136","534","620","139","102","25","6","6","79","55","77","0","98","2","4","3","11","7","6",".260","11165"
"Tucker Barnhart","Reds (AA)","22","98","339","395","88","65","19","1","3","31","44","45","2","57","3","4","4","5","1","0",".260","10200"
"Jake Blackwood","Padres (AA)","27","126","478","505","124","92","24","1","7","53","61","22","1","78","3","2","0","7","2","2",".259","sa327899"
"Danny Ortiz","Twins (AA)","23","133","484","521","125","82","27","4","12","63","60","27","1","88","4","4","2","4","1","4",".258","10317"
"Odubel Herrera","Rangers (AA)","21","101","389","412","100","79","12","7","2","37","30","17","0","67","1","2","3","11","15","5",".257","11476"
"Joe Panik","Giants (AA)","22","137","522","599","134","99","27","4","4","64","57","58","1","68","5","6","8","16","10","5",".257","11936"
"Gabriel Noriega","Mariners (AA)","22","104","371","402","95","74","15","4","2","35","30","14","0","72","1","3","13","12","7","2",".256","sa455932"
"Randal Grichuk","Angels (AA)","21","128","500","542","128","71","27","8","22","85","64","28","2","92","9","3","2","10","9","5",".256","10243"
"Mikie Mahtook","Rays (AA)","23","132","511","568","130","85","30","8","7","71","68","43","0","102","10","4","0","18","25","8",".254","13130"
"Albert Cartwright","Phillies (AA)","25","128","489","546","124","96","16","5","7","76","42","30","0","111","16","7","4","4","26","9",".254","sa397967"
"Nate Hanson","Twins (AA)","26","101","367","419","93","61","22","3","7","47","47","38","0","60","6","5","3","9","1","0",".253","sa455200"
"Eugenio Suarez","Tigers (AA)","21","111","442","496","112","75","24","4","9","53","45","46","0","98","6","0","2","7","9","11",".253","12552"
"Nick Shaw","Brewers (AA)","24","124","450","530","114","100","10","2","2","50","27","63","3","71","2","6","9","3","8","4",".253","sa549641"
"Kyle Roller","Yankees (AA)","25","124","443","510","112","70","24","1","17","59","69","53","2","143","12","2","0","3","0","0",".253","sa503716"
"Jerad Head","Nationals (AA)","30","111","392","426","99","65","21","0","13","46","46","23","0","79","11","0","0","5","2","1",".253","8517"
"Domingo Santana","Astros (AA)","20","112","416","476","105","55","23","2","25","72","64","46","1","139","13","1","0","7","12","5",".252","10348"
"Adam Duvall","Giants (AA)","24","105","385","430","97","53","23","4","17","61","58","35","2","72","5","3","2","5","2","1",".252","10950"
"Brian Goodwin","Nationals (AA)","22","122","457","533","115","75","19","11","10","82","40","66","0","121","8","1","1","4","19","11",".252","12858"
"KD Kang","Rays (AA)","25","107","346","403","87","48","17","7","15","52","45","53","1","102","3","1","0","5","3","0",".251","sa327822"
"James Ramsey","Cardinals (AA)","23","93","347","416","87","59","11","2","15","61","44","53","0","108","6","4","6","7","8","4",".251","sa599239"
"Jeudy Valdez","Padres (AA)","24","125","443","478","111","67","29","5","10","46","49","27","0","106","5","2","1","10","16","12",".251","sa392932"
"Orlando Calixte","Royals (AA)","21","123","484","536","121","84","25","4","8","59","36","42","2","131","3","3","4","15","14","11",".250","11905"
"Justin Bloxom","Nationals (AA)","25","131","460","544","115","84","22","1","8","56","67","73","2","113","3","7","1","9","5","1",".250","sa501606"
"Danny Muno","Mets (AA)","24","127","449","561","112","74","27","2","9","86","67","92","0","97","9","5","6","7","15","11",".249","12214"
"Teodoro Martinez","Rangers (AA)","21","117","443","470","110","83","11","1","15","51","47","18","0","68","4","1","4","9","21","9",".248","sa505946"
"Xavier Scruggs","Cardinals (AA)","25","133","448","546","111","63","18","1","29","67","81","82","2","177","12","3","1","5","11","7",".248","7409"
"Mike Freeman","Diamondbacks (AA)","25","131","454","536","112","91","20","0","1","61","40","65","1","84","6","5","6","8","29","10",".247","11241"
"Ryan LaMarre","Reds (AA)","24","126","451","515","111","78","19","4","10","55","39","44","1","93","11","3","6","8","22","13",".246","10700"
"Jarrett Parker","Giants (AA)","24","131","444","524","109","68","18","5","18","72","57","60","0","161","15","0","5","7","13","11",".245","11624"
"Rick Hague","Nationals (AA)","24","128","437","479","107","76","19","4","8","57","55","33","0","101","3","2","4","11","3","3",".245","sa548193"
"Anthony Hewitt","Phillies (AA)","24","116","386","417","94","58","16","4","16","50","51","26","0","134","3","1","1","10","21","9",".244","sa454381"
"Brett Eibner","Royals (AA)","24","114","441","504","107","62","17","9","19","74","41","53","0","149","6","3","1","6","7","3",".243","11369"
"Travis Mattair","Reds (AA)","24","132","475","529","115","85","15","2","13","52","57","41","1","106","10","1","2","11","2","2",".242","sa389235"
"Tyler Collins","Tigers (AA)","23","129","466","530","112","62","29","0","21","67","79","51","0","122","8","5","0","3","4","5",".240","12723"
"Todd Glaesmann","Rays (AA)","22","132","487","529","117","75","28","3","11","53","54","26","2","110","10","6","0","13","6","2",".240","sa501261"
"Edward Salcedo","Braves (AA)","21","132","468","518","112","76","22","2","12","52","55","44","1","111","1","4","1","14","20","10",".239","sa539932"
"J.T. Realmuto","Marlins (AA)","22","106","368","416","88","59","21","3","5","41","39","36","0","68","5","7","0","7","9","1",".239","11739"
"Rene Tosoni","Brewers (AA)","26","131","446","497","106","76","17","2","11","48","46","39","0","83","5","3","4","15","5","6",".238","7099"
"Darwin Perez","Athletics (AA)","23","115","393","462","93","66","19","5","3","55","34","50","0","103","4","4","11","6","19","4",".237","sa392746"
"Chad Oberacker","Athletics (AA)","24","120","448","506","106","62","26","12","6","55","54","41","4","101","6","6","5","5","17","1",".237","sa549447"
"Shannon Wilkerson","Red Sox (AA)","24","124","465","538","110","77","23","6","4","76","37","53","0","101","5","6","9","2","23","13",".237","sa501599"
"Nick Ahmed","Diamondbacks (AA)","23","136","487","538","115","85","21","5","4","58","46","33","0","72","5","6","7","10","26","7",".236","12147"
"Enrique Hernandez","Astros (AA)","21","116","437","483","103","70","18","2","13","53","46","34","2","70","5","2","5","13","5","3",".236","10472"
"Devin Lohman","Reds (AA)","24","132","484","547","114","84","22","0","8","45","53","38","0","84","11","3","11","6","16","10",".236","sa526331"
"Vinnie Catricala","- - -","24","109","405","449","95","71","17","0","7","44","47","29","1","95","7","7","1","11","5","2",".235","sa501575"
"Miguel Rojas","Dodgers (AA)","24","130","420","478","98","79","12","2","5","45","32","40","0","49","3","2","13","13","10","4",".233","7802"
"Reynaldo Rodriguez","Twins (AA)","26","121","415","469","96","38","33","4","21","70","57","44","2","108","3","7","0","3","5","4",".231","sa329131"
"Christian Marrero","Braves (AA)","26","130","399","487","92","57","22","5","8","42","44","84","6","72","2","2","0","11","6","2",".231","sa326115"
"Trayce Thompson","White Sox (AA)","22","135","507","590","116","73","23","5","15","78","73","60","0","139","13","8","2","5","25","8",".229","9952"
"Tyler Saladino","White Sox (AA)","23","118","424","493","97","73","17","2","5","49","55","51","0","86","6","6","6","15","28","8",".229","10807"
"Wade Gaynor","Tigers (AA)","25","136","477","528","108","63","31","2","12","66","64","37","0","153","8","5","1","3","12","3",".226","sa501211"
"Robby Price","Rays (AA)","25","121","420","491","95","80","10","0","5","39","31","48","2","43","10","3","10","11","2","3",".226","sa547109"
"Edgar Duran","Phillies (AA)","22","117","405","450","91","66","19","2","4","35","33","22","1","91","9","5","9","9","12","6",".225","sa503253"
"Destin Hood","Nationals (AA)","23","112","392","429","88","61","18","5","4","44","40","27","0","116","4","5","1","8","5","7",".224","9887"
"James Robbins","Tigers (AA)","22","127","468","494","105","72","26","0","7","44","43","16","0","171","7","0","3","6","3","3",".224","sa502680"
"Mike Walker","Brewers (AA)","25","119","368","422","82","54","15","1","12","42","41","49","1","108","3","2","0","15","2","2",".223","sa549126"
"Matt Fields","Royals (AA)","27","131","454","524","101","52","17","1","31","68","87","60","5","181","9","1","0","7","6","6",".222","sa289014"
"Brock Kjeldgaard","Brewers (AA)","27","134","446","526","99","62","11","2","24","61","70","66","0","151","10","4","0","7","0","0",".222","sa326252"
"Zach Collier","Phillies (AA)","22","123","446","513","99","68","14","9","8","57","36","47","0","129","11","2","7","7","17","6",".222","sa454396"
"Kaleb Cowart","Angels (AA)","21","132","498","546","110","83","20","1","6","48","42","38","0","124","3","3","4","11","14","5",".221","11494"
"Travis Shaw","Red Sox (AA)","23","127","444","529","98","57","21","4","16","57","50","78","2","117","5","2","0","3","7","3",".221","11982"
"Tony Thomas","Red Sox (AA)","26","107","418","465","92","49","25","7","11","51","68","33","1","113","8","5","0","10","16","2",".220","sa389692"
"Jayson Langfels","Rockies (AA)","24","114","376","427","82","56","12","0","14","48","51","33","0","131","10","4","4","7","13","8",".218","sa546633"
"Alonzo Harris","Mets (AA)","24","101","354","395","77","55","17","1","4","43","24","34","1","89","1","4","2","3","25","9",".218","sa455964"
"Ryan Strausborger","Rangers (AA)","25","133","461","518","100","65","20","5","10","50","51","38","5","102","7","1","11","4","28","9",".217","10937"
"Jarek Cunningham","Pirates (AA)","23","131","468","515","101","60","18","4","19","53","49","30","0","127","9","3","5","7","12","6",".216","sa455364"
"Leon Landry","Mariners (AA)","23","114","422","460","91","68","15","2","6","43","37","26","0","71","1","2","9","4","22","7",".216","sa526198"
"Travis Witherspoon","Angels (AA)","24","129","448","514","96","64","18","3","11","58","38","55","4","118","1","4","5","11","30","10",".214","sa501690"
"Hanser Alberto","Rangers (AA)","20","100","356","384","76","62","6","4","4","37","40","16","1","41","5","6","1","10","13","5",".213","11902"
"Brandon Waring","Orioles (AA)","27","99","347","404","74","38","13","0","23","46","61","48","0","129","5","3","1","4","0","0",".213","sa389878"
"Ryan Schimpf","Blue Jays (AA)","25","126","442","529","93","46","21","3","23","67","65","79","1","138","7","1","0","6","3","3",".210","9953"
"Delta Cleary Jr.","Rockies (AA)","23","116","397","452","82","68","9","3","2","43","29","33","2","93","5","3","14","8","18","7",".207","sa463884"
"Keenyn Walker","White Sox (AA)","22","130","462","550","93","69","16","5","3","77","32","69","1","153","11","0","8","10","38","15",".201","sa501943"
"Hector Gomez","Brewers (AA)","25","113","368","406","72","56","12","2","2","23","25","18","0","77","3","1","16","7","6","9",".196","2264"
"Jio Mier","Astros (AA)","22","104","355","416","69","54","10","0","5","44","28","46","0","97","4","1","10","8","9","8",".194","sa500732"
