"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Matt Kata","Rangers (AAA)","33","106","392","447","115","70","30","2","13","60","71","28","1","63","14","11","2","8","1","1",".293","1741"
"Matt Clark","Padres (AAA)","24","129","462","537","135","87","24","1","23","71","83","58","0","116","1","13","1","7","0","2",".292","8793"
"Alexi Amarista","Angels (AAA)","22","86","363","396","106","73","24","5","4","49","50","22","0","56","4","3","4","4","15","8",".292","9063"
"Tony Abreu","Diamondbacks (AAA)","26","120","483","529","141","100","26","5","10","83","72","30","2","84","6","9","1","8","12","7",".292","5053"
"Brad Snyder","Cubs (AAA)","29","102","376","407","109","68","27","3","11","48","57","27","2","109","0","2","2","2","6","1",".290","6052"
"Edwin Maysonet","Brewers (AAA)","29","103","383","436","111","82","24","2","3","57","39","27","1","70","8","3","15","8","2","1",".290","5735"
"Trayvon Robinson","- - -","23","103","377","428","109","68","9","6","26","71","71","48","2","126","3","0","0","4","9","6",".289","9875"
"Devin Mesoraco","Reds (AAA)","23","120","436","499","126","73","36","2","15","60","71","52","6","83","7","4","0","9","1","1",".289","5666"
"Jordan Parraz","Yankees (AAA)","26","126","443","495","128","85","28","6","9","66","52","42","0","91","9","1","0","17","5","4",".289","sa253734"
"Jesus Montero","Yankees (AAA)","21","109","420","463","121","83","19","1","18","52","67","36","6","98","4","3","0","16","0","0",".288","5514"
"Erik Kratz","Phillies (AAA)","31","103","358","409","103","69","19","0","15","56","53","38","5","72","11","2","0","7","2","0",".288","4403"
"Chris Aguila","Marlins (AAA)","32","117","411","464","118","68","27","1","22","63","72","43","0","123","5","3","1","10","5","1",".287","2143"
"Anthony Recker","Athletics (AAA)","27","99","345","412","99","58","24","1","16","61","48","56","2","81","4","5","2","6","7","5",".287","4063"
"Jerad Head","Indians (AAA)","28","114","422","463","120","67","28","1","24","67","70","25","2","99","11","4","1","11","3","1",".284","8517"
"Andrew Brown","Cardinals (AAA)","26","107","359","428","102","67","12","3","20","67","73","56","1","105","5","7","1","6","4","4",".284","3837"
"Ryan Adams","Orioles (AAA)","24","94","377","415","107","66","28","3","10","46","37","30","0","103","4","3","1","12","5","2",".284","6343"
"Dallas McPherson","White Sox (AAA)","30","101","392","426","111","64","27","0","20","54","69","31","1","126","0","2","1","9","1","2",".283","2194"
"Gorkys Hernandez","Pirates (AAA)","23","126","424","475","120","85","25","9","1","48","40","35","0","91","8","1","7","5","21","9",".283","4146"
"Russell Mitchell","Dodgers (AAA)","26","93","336","392","95","55","22","2","16","66","69","46","0","62","5","5","0","8","1","1",".283","5848"
"Hector Luna","Red Sox (AAA)","31","113","421","468","119","80","22","3","14","61","58","42","2","67","3","2","0","11","6","1",".283","1874"
"Andrew Romine","Angels (AAA)","25","105","381","438","107","92","9","2","4","67","35","45","0","87","4","0","8","4","23","6",".281","1159"
"Brad Nelson","Rangers (AAA)","28","121","463","533","130","77","28","1","24","83","83","60","6","101","2","8","0","13","3","1",".281","3821"
"Tug Hulett","Nationals (AAA)","28","104","346","397","97","64","25","2","6","44","49","43","1","67","1","4","3","7","7","6",".280","7451"
"Jason Kipnis","Indians (AAA)","24","92","343","400","96","59","16","9","12","65","55","44","1","72","3","5","5","5","12","1",".280","9776"
"Argenis Diaz","Tigers (AAA)","24","98","340","390","95","76","17","2","0","45","25","41","0","61","1","3","5","13","3","5",".279","6403"
"Mark Hallberg","Diamondbacks (AAA)","25","114","376","428","105","74","23","2","6","56","63","36","3","22","3","5","8","13","2","4",".279","sa389690"
"Matt Carson","- - -","29","112","452","495","126","60","41","1","24","76","75","36","0","113","5","2","0","6","11","1",".279","4748"
"Jerry Sands","Dodgers (AAA)","23","94","370","418","103","50","21","3","29","78","88","38","2","86","3","7","0","11","3","1",".278","4016"
"Jordan Pacheco","Rockies (AAA)","25","97","363","411","101","74","21","3","3","57","50","30","0","48","9","6","3","15","2","2",".278","2677"
"Brad Eldred","Giants (AAA)","30","111","371","413","103","55","23","2","23","61","57","34","1","94","8","0","0","9","9","4",".278","4328"
"Leslie Anderson","Rays (AAA)","29","121","462","494","128","91","24","0","13","46","65","21","0","60","6","5","0","15","2","3",".277","sa541190"
"Adron Chambers","Cardinals (AAA)","24","128","426","501","118","84","19","5","10","73","44","53","0","90","10","3","9","9","22","13",".277","7995"
"Rich Thompson","Phillies (AAA)","32","124","424","490","117","79","25","8","5","81","30","37","2","84","16","3","10","9","48","4",".276","1883"
"Jai Miller","Athletics (AAA)","26","110","410","475","113","53","24","4","32","81","88","54","1","179","8","3","0","4","16","0",".276","5715"
"Brandon Moss","Phillies (AAA)","27","124","436","506","120","65","31","1","23","66","80","62","3","127","4","4","0","3","4","6",".275","4467"
"Steve Tolleson","- - -","27","123","487","557","134","96","27","2","9","77","55","60","0","93","5","4","1","13","24","5",".275","4450"
"Desmond Jennings","Rays (AAA)","24","89","338","397","93","59","19","3","12","68","39","45","3","78","9","1","4","4","17","1",".275","1965"
"Evan Frey","Diamondbacks (AAA)","25","113","389","455","107","82","14","9","2","66","38","59","0","68","1","3","3","4","22","11",".275","sa390638"
"Chase Lambin","Twins (AAA)","31","134","471","531","129","94","24","5","6","49","46","45","1","112","8","5","2","8","1","6",".274","sa201847"
"Kevin Russo","Yankees (AAA)","26","113","450","494","123","94","19","6","4","53","46","33","1","103","5","4","2","11","12","4",".273","3630"
"Dan Johnson","Rays (AAA)","31","93","333","396","91","55","23","0","13","52","52","58","2","65","2","2","0","5","0","1",".273","2167"
"Matt Young","Braves (AAA)","28","99","366","428","100","79","16","4","1","64","24","57","0","59","2","2","1","15","17","7",".273","8989"
"Tyler Graham","Giants (AAA)","27","127","414","468","113","91","18","3","1","82","31","31","0","80","11","4","8","15","60","12",".273","6220"
"Matt Macri","Rockies (AAA)","29","114","374","419","102","61","24","4","13","56","65","34","1","73","4","5","2","10","1","1",".273","7548"
"Kila Ka'aihue","Royals (AAA)","27","95","323","388","88","58","19","0","11","43","65","57","3","81","2","6","0","8","1","1",".272","4707"
"Michael Taylor","Athletics (AAA)","25","93","349","400","95","63","16","0","16","51","64","46","1","80","3","2","0","8","14","5",".272","2591"
"Eric Farris","Brewers (AAA)","25","134","538","594","146","109","26","5","6","70","55","32","0","70","6","4","14","17","21","7",".271","2066"
"Matt Angle","Orioles (AAA)","25","108","424","490","115","95","13","3","4","67","33","47","1","88","5","5","8","1","27","3",".271","8136"
"Jesus Valdez","Nationals (AAA)","26","102","388","428","105","76","19","0","10","48","62","28","0","68","3","9","0","10","3","2",".271","sa244229"
"Brett Carroll","- - -","28","117","418","475","113","74","20","3","16","76","63","42","2","93","8","5","2","11","11","3",".270","8066"
"Nick Stavinoha","Cardinals (AAA)","29","133","533","586","144","85","30","1","28","84","109","44","2","100","5","4","0","19","5","1",".270","3909"
"Daniel Nava","Red Sox (AAA)","28","121","441","522","118","79","27","2","10","69","48","70","4","88","6","4","1","9","10","3",".268","5450"
"Eduardo Escobar","White Sox (AAA)","22","137","489","536","130","99","23","4","4","55","49","27","0","104","1","4","15","6","13","8",".266","6153"
"Dustin Martin","Twins (AAA)","27","136","490","554","130","84","26","5","15","64","69","54","0","108","5","5","0","15","9","9",".265","sa328277"
"Lars Anderson","Red Sox (AAA)","23","136","491","577","130","83","31","2","14","65","78","80","2","120","3","3","0","12","5","0",".265","9018"
"Valentino Pascucci","Mets (AAA)","32","130","443","523","117","66","29","1","21","58","91","76","2","149","3","1","0","7","1","2",".264","1915"
"Drew Locke","Astros (AAA)","28","125","375","421","99","60","26","2","11","41","58","35","3","68","7","4","0","12","9","3",".264","sa293188"
"Jesus Feliciano","Mets (AAA)","32","121","391","437","103","86","12","1","4","43","37","30","2","32","9","3","4","20","7","5",".263","2448"
"Greg Golson","Yankees (AAA)","25","105","384","429","101","77","9","7","8","55","33","30","0","105","9","1","5","7","15","5",".263","8074"
"Stefan Gartrell","- - -","27","123","454","510","119","61","32","0","26","70","94","44","1","118","9","2","1","10","4","2",".262","sa326944"
"Jorge Vazquez","Yankees (AAA)","29","118","455","500","119","67","20","0","32","67","93","30","5","166","8","7","0","10","0","0",".262","sa491894"
"Chris Valaika","Reds (AAA)","25","109","417","453","109","84","18","0","7","39","37","21","1","65","6","6","3","10","1","0",".261","1165"
"Josh Donaldson","Athletics (AAA)","25","115","444","503","116","71","28","0","17","79","70","51","1","100","6","2","0","9","13","4",".261","5038"
"Brandon Snyder","Orioles (AAA)","24","114","448","494","117","81","21","1","14","55","71","32","0","91","5","9","0","12","1","2",".261","9856"
"Ray Olmedo","Rays (AAA)","30","124","457","500","119","94","22","3","0","60","27","27","1","82","2","2","12","8","5","4",".260","1718"
"Brandon Laird","Yankees (AAA)","23","123","462","489","120","77","27","0","16","51","69","17","1","84","4","6","0","14","0","0",".260","5476"
"Alex Liddi","Mariners (AAA)","22","138","559","637","145","80","32","3","30","121","104","61","0","170","5","10","2","14","5","1",".259","5411"
"Chad Tracy","Rangers (AAA)","25","134","526","602","136","76","32","2","26","80","109","55","3","104","13","8","0","7","4","0",".259","sa326677"
"Jordan Danks","White Sox (AAA)","24","133","463","535","119","75","24","6","14","65","65","57","1","155","5","1","9","6","18","4",".257","9187"
"Josh Barfield","Phillies (AAA)","28","123","452","484","116","83","23","4","6","47","55","21","0","70","0","9","2","10","12","8",".257","3622"
"Ryan Strieby","Tigers (AAA)","25","130","487","557","124","77","28","0","19","66","76","60","1","171","6","4","0","12","5","2",".255","sa326701"
"Sean Kazmar","Mariners (AAA)","26","127","462","519","117","82","29","3","3","50","45","36","3","68","6","7","8","12","7","6",".253","7349"
"Josh Bell","Orioles (AAA)","24","101","395","438","100","67","12","2","19","62","57","40","3","118","0","3","0","11","4","0",".253","2510"
"Jeff Bailey","Twins (AAA)","32","127","428","502","108","63","24","6","15","65","63","61","1","99","10","3","0","4","7","2",".252","2394"
"Brandon Hicks","Braves (AAA)","25","104","361","407","91","58","14","1","18","52","50","41","0","137","3","0","2","7","8","3",".252","4003"
"Clete Thomas","Tigers (AAA)","27","113","367","406","92","63","15","2","12","37","53","32","0","130","3","2","2","1","20","3",".251","3373"
"Danny Dorn","Reds (AAA)","26","124","448","494","111","62","30","1","18","52","74","36","4","133","6","4","0","9","2","0",".248","1050"
"Ryan Rohlinger","- - -","27","103","364","430","90","56","19","5","10","71","51","56","1","57","5","3","2","5","2","3",".247","2621"
"Tyler Henson","Orioles (AAA)","23","123","449","498","111","87","18","3","3","55","36","41","0","98","3","2","3","6","9","5",".247","sa326736"
"Ruben Gotay","- - -","28","134","450","519","111","87","12","3","9","58","47","57","0","81","3","4","4","18","11","4",".247","3417"
"Chad Huffman","Indians (AAA)","26","124","431","512","106","61","30","2","13","66","58","67","1","107","6","6","2","7","5","1",".246","5311"
"Jim Gallagher","White Sox (AAA)","25","126","472","543","116","68","39","2","7","72","54","62","0","82","3","3","3","14","7","2",".246","sa389255"
"Delwyn Young","Phillies (AAA)","29","126","442","482","108","67","30","0","11","51","51","30","0","109","5","3","0","11","0","1",".244","4563"
"Brian Dinkelman","Twins (AAA)","27","127","469","526","114","83","27","1","3","54","41","45","4","93","7","4","1","8","7","2",".243","3814"
"Luis Hernandez","Mets (AAA)","27","121","404","435","97","74","15","2","6","43","54","22","0","73","2","4","3","7","7","3",".240","3206"
"Scott Thorman","Tigers (AAA)","29","109","388","418","93","68","11","1","13","41","58","27","3","80","1","2","0","8","9","4",".240","2238"
"Jose Iglesias","Red Sox (AAA)","21","101","357","387","84","74","9","0","1","35","31","21","0","58","4","0","5","18","12","4",".235","10231"
"Nick Green","- - -","32","123","455","516","107","64","31","0","12","57","63","35","0","96","10","6","10","9","4","2",".235","1502"
"Corey Brown","Nationals (AAA)","25","124","396","462","93","58","18","3","14","50","39","47","1","134","7","1","11","1","4","7",".235","2650"
"Koby Clemens","Astros (AAA)","24","126","384","444","90","51","21","2","16","51","55","51","1","117","6","3","0","4","4","2",".234","sa294917"
"Tommy Manzella","- - -","28","131","422","485","98","70","14","6","8","46","51","49","3","126","4","4","6","15","11","5",".232","3789"
"Jeff Frazier","Nationals (AAA)","28","118","371","413","84","53","21","0","10","37","46","33","2","53","5","4","0","5","1","3",".226","8056"
"Matt Tuiasosopo","Mariners (AAA)","25","116","439","526","99","59","20","6","14","73","77","75","0","132","5","6","1","8","11","2",".226","8272"
"Brendan Harris","Orioles (AAA)","30","136","516","565","116","83","21","2","10","50","50","37","0","87","5","3","4","14","2","2",".225","2178"
"Fernando Perez","- - -","28","116","364","414","81","60","14","3","4","61","25","45","1","100","0","1","4","11","22","5",".223","7755"
"Kristopher Negron","Reds (AAA)","25","123","417","465","90","61","16","4","9","54","45","22","0","102","10","5","11","9","11","1",".216","5306"
"J.J. Furmaniak","Rays (AAA)","31","116","377","423","81","54","23","0","4","41","32","26","0","82","2","3","15","18","9","2",".215","3054"
"Pete Kozma","Cardinals (AAA)","23","112","398","448","85","63","17","2","3","48","47","36","3","91","3","6","5","7","2","2",".214","2539"
"Drew Garcia","White Sox (AAA)","25","104","366","405","74","40","24","2","8","35","43","27","1","116","2","4","6","7","2","2",".202","sa455332"
