"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Joe Benson","Twins (AA)","23","111","400","472","114","66","28","4","16","69","67","56","4","109","13","3","0","16","13","9",".285","2845"
"Ollie Linton","Diamondbacks (AA)","25","107","334","399","95","79","9","4","3","53","31","41","0","77","11","6","7","11","20","8",".284","sa455265"
"Bill Rhinehart","- - -","26","125","391","460","111","59","22","2","28","76","88","56","2","89","6","6","1","10","2","2",".284","sa389695"
"Daniel Robertson","Padres (AA)","25","124","438","508","124","91","23","5","5","97","44","55","2","51","7","3","5","8","20","6",".283","6266"
"Cole Figueroa","Rays (AA)","24","114","410","488","116","85","20","6","5","71","51","55","0","41","8","4","11","6","9","5",".283","8790"
"Josh Vitters","Cubs (AA)","21","129","449","488","127","83","28","2","14","56","81","22","1","54","8","8","1","16","4","10",".283","4623"
"Scott Savastano","Mariners (AA)","25","104","368","429","104","65","28","1","10","54","49","45","0","62","3","4","8","5","3","2",".283","sa389423"
"Anthony Seratelli","Royals (AA)","28","129","440","523","124","97","12","6","9","91","64","75","1","92","5","0","3","3","35","5",".282","sa378376"
"Mike Spina","Athletics (AA)","24","129","483","568","136","91","32","3","10","64","75","70","2","110","10","5","0","7","1","0",".282","sa501624"
"Carlos Triunfel","Mariners (AA)","21","105","395","433","111","81","22","2","6","45","35","25","2","71","10","0","3","2","5","7",".281","193"
"Mike McDade","Blue Jays (AA)","22","125","484","524","136","83","37","0","16","71","74","28","1","104","8","4","0","8","0","1",".281","sa389194"
"Brandon Douglas","Tigers (AA)","25","124","499","541","140","104","30","3","3","72","46","25","0","57","5","2","10","18","22","4",".281","sa455065"
"Greg Miclat","Orioles (AA)","23","120","421","496","118","97","16","3","2","78","24","54","0","94","8","2","10","4","50","3",".280","sa454552"
"Chris Rahl","Nationals (AA)","27","117","429","464","120","81","24","10","5","52","53","23","0","100","9","2","1","7","25","6",".280","sa291400"
"Donell Linares","Braves (AA)","27","114","412","464","115","89","17","2","7","48","62","36","2","43","9","5","2","14","0","6",".279","sa496271"
"Elian Herrera","Dodgers (AA)","26","116","378","449","105","79","17","6","3","69","35","58","0","103","1","6","6","7","33","11",".278","5432"
"Tommy Mendonca","Rangers (AA)","23","125","504","556","140","85","27","3","25","75","87","35","8","160","11","5","1","7","0","1",".278","sa500821"
"Ryan Jackson","Cardinals (AA)","23","135","533","599","148","100","34","3","11","65","73","44","2","91","4","6","12","17","2","0",".278","6596"
"Brian Cavazos-Galvez","Dodgers (AA)","24","116","411","441","114","68","27","5","14","60","61","12","1","63","10","4","3","8","13","11",".277","sa501665"
"Audy Ciriaco","Tigers (AA)","24","101","390","409","108","72","23","8","5","56","55","10","0","64","5","3","1","10","5","6",".277","sa294300"
"Erik Komatsu","- - -","23","124","448","522","124","92","24","1","7","60","48","64","2","66","3","5","1","6","21","9",".277","8039"
"Moises Sierra","Blue Jays (AA)","22","133","495","551","137","97","19","3","18","81","67","39","2","93","12","4","1","12","16","14",".277","6050"
"Corban Joseph","Yankees (AA)","22","131","499","564","138","87","38","8","5","75","58","59","0","104","1","2","3","11","4","3",".277","5503"
"Alden Carrithers","White Sox (AA)","26","102","359","423","99","77","17","5","0","49","39","51","3","33","2","5","6","6","19","3",".276","sa454577"
"Jamie Johnson","Tigers (AA)","24","137","534","632","147","105","33","5","4","93","51","84","0","92","6","6","2","12","14","12",".275","sa501504"
"Tim Beckham","Rays (AA)","21","107","418","468","115","81","25","2","7","82","57","39","0","91","3","3","5","7","15","4",".275","7949"
"Carlos Rivero","Phillies (AA)","23","129","491","538","135","84","36","0","15","70","66","38","0","106","5","4","0","12","5","3",".275","1136"
"Roberto Lopez","Angels (AA)","25","92","331","376","91","48","30","1","12","39","40","32","2","59","9","2","2","7","2","4",".275","sa454598"
"Jose Ruiz","Rangers (AA)","26","106","397","445","109","68","27","2","12","47","54","40","2","67","4","4","0","12","4","2",".275","sa523975"
"Seth Loman","White Sox (AA)","25","122","427","497","117","74","24","0","19","53","65","44","3","122","24","2","0","10","5","1",".274","sa326152"
"Lee Haydel","Brewers (AA)","23","120","449","490","123","107","10","6","0","49","26","37","0","101","0","1","3","6","17","18",".274","sa328074"
"Eric Duncan","Cardinals (AA)","26","103","351","385","96","52","21","1","22","60","62","25","2","78","3","6","0","8","3","1",".274","sa243993"
"Henry Wrigley","Rays (AA)","24","118","468","495","128","75","34","2","17","60","84","23","1","73","2","2","0","20","3","2",".274","sa296971"
"Luke Montz","Marlins (AA)","27","118","395","483","108","59","27","0","22","66","78","74","6","95","7","7","0","8","8","0",".273","6601"
"Freddy Galvis","Phillies (AA)","21","104","422","464","115","81","22","4","8","63","35","28","0","68","6","1","7","3","19","11",".273","6609"
"Mark Sobolewski","Blue Jays (AA)","24","112","400","438","109","81","20","0","8","49","49","30","1","96","2","3","3","10","0","0",".273","sa328117"
"Matthew Sulentic","Athletics (AA)","23","124","493","548","134","105","22","1","6","64","46","46","2","94","3","4","2","13","24","7",".272","sa326687"
"Neftali Soto","Reds (AA)","22","102","379","414","103","51","19","3","30","70","76","25","0","96","8","2","0","8","0","1",".272","5663"
"Tommy Field","Rockies (AA)","24","134","472","544","128","86","22","3","17","77","61","53","1","108","12","4","3","7","9","4",".271","6262"
"Jake Elmore","Diamondbacks (AA)","24","120","381","458","103","80","19","1","3","58","41","54","1","65","7","11","5","9","15","11",".270","7290"
"Taylor Harbin","Diamondbacks (AA)","25","129","481","535","130","98","23","1","8","68","58","40","2","81","5","7","2","7","7","7",".270","sa388380"
"Jimmy Paredes","Astros (AA)","22","93","385","408","104","68","22","4","10","69","41","15","0","84","2","1","4","8","29","12",".270","5481"
"Tyler Moore","Nationals (AA)","24","137","519","561","140","70","35","4","31","70","90","30","2","139","6","6","0","6","2","0",".270","7244"
"Sergio Miranda","Brewers (AA)","24","109","356","401","96","78","16","2","0","49","29","30","0","41","5","4","6","9","1","6",".270","sa389414"
"Davis Stoneburner","Rangers (AA)","26","116","438","499","118","78","26","5","9","64","47","38","0","90","12","4","7","5","18","5",".269","sa389184"
"Sawyer Carroll","Padres (AA)","25","129","460","525","123","75","24","6","18","68","71","61","1","97","0","1","3","4","11","2",".267","sa390596"
"Allan Dykstra","Mets (AA)","24","121","390","475","104","62","22","1","19","57","77","69","2","131","12","4","0","4","1","1",".267","9113"
"Rich Poythress","Mariners (AA)","23","122","450","511","120","78","28","3","11","50","64","50","1","82","7","3","1","7","2","3",".267","sa500800"
"Pedro Florimon","Orioles (AA)","24","133","454","520","121","82","27","4","8","53","60","51","5","114","5","4","6","5","15","12",".267","8385"
"Rawley Bishop","Tigers (AA)","25","124","455","524","121","83","28","0","10","58","67","52","1","106","8","6","3","12","16","4",".266","sa502000"
"Cory Harrilchak","Braves (AA)","23","122","429","487","114","76","26","5","7","44","56","42","1","72","7","4","5","8","10","7",".266","sa501701"
"Mark Dolenc","Twins (AA)","26","131","418","467","111","88","15","5","3","40","47","31","1","125","7","5","6","9","17","12",".266","sa327853"
"Jeremy Hazelbaker","Red Sox (AA)","23","90","354","405","94","61","18","3","12","60","41","42","0","105","4","0","5","1","35","8",".266","9399"
"Derrick Mitchell","Phillies (AA)","24","135","476","531","126","81","24","2","19","67","79","40","0","110","6","6","3","10","20","10",".265","sa295726"
"Willie Cabrera","Braves (AA)","24","95","371","400","98","76","12","5","5","46","49","25","1","31","1","2","1","12","2","4",".264","sa326105"
"KD Kang","Rays (AA)","23","99","316","384","83","54","14","4","11","54","39","53","2","85","11","3","1","6","6","3",".263","sa327822"
"Brandon Short","White Sox (AA)","22","130","526","581","138","91","29","5","13","75","60","36","1","125","10","6","3","23","21","9",".262","sa455526"
"Chun-Hsiu Chen","Indians (AA)","22","113","412","467","108","65","24","3","16","58","70","43","0","122","3","8","1","9","2","1",".262","sa455954"
"Kevin Mattison","Marlins (AA)","25","130","503","591","131","90","17","16","8","87","49","58","2","127","17","5","8","4","38","16",".260","6635"
"Jeff Bianchi","Royals (AA)","24","119","444","499","115","88","23","2","2","63","48","39","0","85","3","4","9","7","20","5",".259","9958"
"Kyle Russell","Dodgers (AA)","25","120","394","447","102","50","29","4","19","61","69","45","2","144","6","2","0","3","5","1",".259","sa454496"
"Charlie Culberson","Giants (AA)","22","137","553","587","143","97","34","2","10","69","56","22","3","129","6","2","4","8","14","4",".259","3298"
"Xavier Avery","Orioles (AA)","21","138","557","627","144","107","31","2","4","72","26","49","0","156","5","1","14","4","36","14",".259","8471"
"Chris Herrmann","Twins (AA)","23","97","337","407","87","61","14","5","7","53","46","64","3","68","2","0","3","4","9","3",".258","9284"
"Darwin Perez","Angels (AA)","21","121","424","514","109","86","15","6","2","61","51","69","4","100","6","4","11","13","23","6",".257","sa392746"
"Caleb Joseph","Orioles (AA)","25","107","374","429","96","73","15","1","7","42","41","40","1","60","6","5","4","9","5","2",".257","7087"
"Christian Colon","Royals (AA)","22","127","491","568","126","102","14","2","8","69","61","46","5","51","6","4","21","17","17","7",".257","11145"
"Jeremy Barfield","Athletics (AA)","22","131","495","547","127","89","24","3","11","56","72","42","1","90","4","3","3","18","1","1",".257","sa327073"
"Deibinson Romero","Twins (AA)","24","121","414","472","106","66","27","2","11","55","58","40","0","93","7","7","4","9","1","2",".256","sa328505"
"Juan Perez","Giants (AA)","24","131","457","497","117","78","25","10","4","58","40","28","0","95","4","3","5","10","22","6",".256","5371"
"Jordan Henry","Indians (AA)","23","119","454","527","116","107","7","2","0","66","33","69","1","75","0","0","4","1","33","12",".256","sa501511"
"Roger Kieschnick","Giants (AA)","24","126","459","501","117","74","22","5","16","71","65","34","1","121","3","5","0","6","13","7",".255","5225"
"Adam Heether","Athletics (AA)","29","101","365","436","93","59","21","0","13","63","62","45","1","72","22","4","0","7","6","1",".255","sa226130"
"Juan Diaz","Indians (AA)","22","133","522","569","133","96","24","4","9","64","60","40","2","116","3","3","1","15","9","2",".255","9235"
"Wil Myers","Royals (AA)","20","99","354","416","90","58","23","1","8","50","49","52","1","87","4","4","2","16","9","2",".254","10047"
"Anthony Gose","Blue Jays (AA)","20","137","509","596","129","86","20","7","16","87","59","62","0","154","13","1","2","3","70","15",".253","5097"
"Evan Bigley","Twins (AA)","24","133","487","536","123","79","34","3","7","59","56","35","0","108","8","3","3","10","5","6",".253","sa455109"
"Mycal Jones","Braves (AA)","24","100","373","449","94","61","25","1","7","63","36","56","1","90","7","1","12","3","17","6",".252","sa501228"
"Melky Mesa","Yankees (AA)","24","105","386","436","97","60","24","4","9","58","46","36","1","129","9","1","1","5","18","13",".251","447"
"Derrick Robinson","Royals (AA)","23","107","419","483","105","96","6","2","1","56","25","46","3","87","0","3","15","5","55","15",".251","2784"
"Jamie Romak","Royals (AA)","25","123","439","505","110","65","21","1","23","66","71","55","2","88","8","2","1","13","6","1",".251","5552"
"Oscar Tejeda","Red Sox (AA)","21","123","457","492","114","84","24","1","5","50","41","29","0","101","3","3","0","18","13","4",".249","sa392406"
"Wilin Rosario","Rockies (AA)","22","102","405","426","101","62","15","3","21","52","48","19","0","91","1","1","0","15","1","2",".249","8002"
"Johnny Monell","Giants (AA)","25","119","386","441","96","61","24","1","10","46","49","48","2","93","3","3","1","14","0","3",".249","2783"
"John Shelby","Rays (AA)","25","117","415","445","103","62","20","5","16","62","52","20","0","99","4","4","2","16","7","4",".248","sa326756"
"Cody Puckett","Reds (AA)","24","96","339","380","84","40","29","0","15","51","68","28","2","80","7","6","0","5","10","3",".248","sa454975"
"Eric Campbell","Mets (AA)","24","126","405","472","100","71","23","2","4","46","46","54","0","75","8","3","2","13","6","2",".247","6938"
"Tuffy Gosewisch","Phillies (AA)","27","109","369","406","91","59","19","0","13","41","66","20","2","61","8","6","3","11","4","6",".247","5277"
"Jake Smolinski","Marlins (AA)","22","116","396","462","97","64","26","0","7","42","36","59","5","57","1","3","3","8","6","5",".245","5408"
"Addison Maruszak","Yankees (AA)","24","108","344","408","84","53","22","2","7","40","47","52","1","69","4","5","3","11","2","6",".244","sa455124"
"Ryan Curry","Marlins (AA)","26","112","369","411","90","58","21","3","8","53","47","28","0","58","8","4","2","2","4","7",".244","sa389866"
"Josh Johnson","Nationals (AA)","25","128","447","537","109","74","24","3","8","70","36","67","0","91","6","2","15","10","21","12",".244","sa254333"
"Mike Bianucci","Rangers (AA)","25","133","535","587","130","70","29","1","30","80","89","35","2","136","12","4","0","10","5","1",".243","sa389801"
"Marc Krauss","Diamondbacks (AA)","23","125","433","504","105","58","25","6","16","69","65","64","1","123","2","4","1","8","3","3",".242","7577"
"Josh Phegley","White Sox (AA)","23","94","364","394","88","58","21","2","7","43","50","23","1","61","4","3","0","8","1","2",".242","9308"
"Ben Paulsen","Rockies (AA)","23","136","547","597","132","80","29","4","19","69","78","40","6","132","4","4","2","8","2","3",".241","9741"
"Tony Sanchez","Pirates (AA)","23","118","402","469","97","77","14","1","5","46","44","47","2","76","14","2","4","13","5","5",".241","6178"
"Jose Pirela","Yankees (AA)","21","128","468","521","112","79","21","4","8","50","45","25","1","88","13","7","8","7","9","7",".239","5485"
"Quincy Latimore","Pirates (AA)","22","128","457","510","109","61","32","1","15","52","59","33","0","140","8","7","4","7","7","8",".239","sa389676"
"Steffan Wilson","Brewers (AA)","25","123","419","461","99","75","17","1","6","48","50","36","0","90","1","4","1","8","4","2",".236","sa389772"
"Jon Gaston","Astros (AA)","24","114","415","446","98","66","20","5","7","39","43","27","4","107","3","1","0","7","14","1",".236","sa454776"
"Jaff Decker","Padres (AA)","21","133","496","613","117","67","29","2","19","90","92","103","7","145","8","5","1","11","15","5",".236","7945"
"Hector Gomez","Rockies (AA)","23","102","425","453","100","57","23","6","14","46","50","19","1","94","3","1","5","9","16","4",".235","2264"
"Adeiny Hechavarria","Blue Jays (AA)","22","111","464","502","109","75","22","6","6","58","46","25","2","78","3","6","4","8","19","13",".235","10459"
"Engel Beltre","Rangers (AA)","21","118","437","482","101","79","15","6","1","64","28","28","1","103","5","1","11","7","16","6",".231","4918"
"Kyle Bellows","Indians (AA)","22","123","432","477","99","72","22","2","3","48","43","36","0","68","5","2","2","19","6","5",".229","sa501266"
"Ronnie Welty","Orioles (AA)","23","122","391","453","89","53","20","3","13","47","45","51","1","125","5","3","3","5","11","3",".228","sa455432"
"Chris Gutierrez","Marlins (AA)","27","122","392","480","89","67","17","5","0","49","47","76","3","87","5","4","3","12","4","1",".227","sa291780"
"Tyler Ladendorf","Athletics (AA)","23","125","432","494","97","71","17","3","6","55","35","47","0","87","6","2","7","10","6","5",".225","3211"
"Michael Hollimon","Twins (AA)","29","97","349","400","78","49","11","2","16","60","52","46","1","94","0","4","1","2","9","2",".223","3674"
"Brahiam Maldonado","Mets (AA)","25","131","477","530","106","57","16","5","28","64","74","38","1","146","6","6","3","6","9","5",".222","sa254474"
"Brandon Waring","Orioles (AA)","25","115","406","449","90","45","21","3","21","60","59","33","1","127","6","3","1","9","0","0",".222","sa389878"
"John Tolisano","Blue Jays (AA)","22","111","339","391","75","38","22","1","14","46","53","47","0","101","2","3","0","3","7","4",".221","sa389891"
"Karexon Sanchez","Indians (AA)","23","108","350","404","77","54","12","2","9","41","40","39","1","102","6","2","7","3","16","3",".220","sa392360"
"Jordan Kreke","Braves (AA)","24","111","354","382","77","60","12","2","3","33","33","18","1","76","4","2","4","7","2","4",".218","sa501696"
"Greg Paiml","White Sox (AA)","26","108","360","402","78","59","14","3","2","36","32","28","3","110","7","4","3","6","22","1",".217","sa389444"
"Johermyn Chavez","Mariners (AA)","22","126","439","510","95","62","16","4","13","47","50","49","2","124","14","4","4","5","6","9",".216","sa328855"
"Angel Castillo","Angels (AA)","22","105","347","381","75","56","12","1","6","44","23","23","1","104","7","3","1","6","16","5",".216","sa328819"
"T.J. Steele","Astros (AA)","24","118","415","444","89","57","17","4","11","55","55","16","1","114","4","3","5","6","20","6",".214","sa454522"
"Derek Norris","Nationals (AA)","22","104","334","423","70","32","17","1","20","75","46","77","1","117","7","2","3","2","13","4",".210","6867"
"Kyle Skipworth","Marlins (AA)","21","106","396","435","82","57","12","2","11","35","49","34","5","143","2","1","1","10","0","4",".207","5298"
