"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"David Cooper","Blue Jays (AA)","22","128","473","538","122","80","32","0","10","62","66","59","3","92","2","4","0","17","0","0",".258","7752"
"Brandon Crawford","Giants (AA)","22","108","392","423","101","69","26","2","4","38","31","20","0","100","1","2","8","8","11","7",".258","5343"
"Wilberto Ortiz","Angels (AA)","24","119","435","485","112","95","15","2","0","43","42","35","0","47","6","1","8","16","9","8",".257","sa329326"
"Mark Hallberg","Diamondbacks (AA)","23","132","455","510","117","92","22","1","2","51","42","39","0","43","8","3","5","12","14","4",".257","sa389690"
"Andrew Lambo","Dodgers (AA)","20","130","492","541","126","75","39","1","11","70","61","39","1","95","3","7","0","9","4","3",".256","5386"
"James Rapoport","Cardinals (AA)","24","124","458","543","117","91","16","6","4","69","58","71","2","73","4","4","6","9","12","7",".255","sa328607"
"Andy Dirks","Tigers (AA)","23","98","361","408","92","71","14","1","6","46","44","36","2","61","3","6","2","2","11","5",".255","6453"
"Collin DeLome","Astros (AA)","23","125","467","522","119","71","18","10","20","79","61","37","0","141","11","2","5","1","15","8",".255","sa389712"
"Brad Emaus","Blue Jays (AA)","23","137","505","581","128","88","28","2","10","67","67","59","4","69","8","9","0","15","10","3",".253","2020"
"Kevin Randel","Marlins (AA)","28","123","352","426","89","54","21","2","12","55","49","62","2","92","6","3","3","3","4","1",".253","sa201935"
"Bobby Felmy","Giants (AA)","25","126","388","429","98","69","18","4","7","48","50","28","2","62","6","2","5","3","9","7",".253","sa327718"
"Deik Scram","Tigers (AA)","25","121","441","517","111","60","23","8","20","75","70","63","3","121","1","6","6","7","9","2",".252","sa328033"
"Ryan Klosterman","Marlins (AA)","27","100","334","393","84","55","20","2","7","53","35","38","1","81","4","4","7","7","12","3",".251","sa254350"
"Ambiorix Concepcion","Orioles (AA)","27","121","430","470","108","71","27","2","8","46","54","35","2","82","2","3","0","15","15","6",".251","sa201852"
"Tony Thomas","Cubs (AA)","22","125","427","498","107","71","24","1","11","66","41","50","7","106","11","4","5","7","13","13",".251","sa389692"
"Mike Daniel","Nationals (AA)","24","107","380","423","95","67","15","6","7","47","42","31","2","75","3","0","8","7","11","4",".250","sa291515"
"Kevin Melillo","Brewers (AA)","27","113","385","454","96","62","22","3","9","60","52","60","5","68","0","8","1","3","4","3",".249","8278"
"Dave Krynzel","Orioles (AA)","27","109","365","402","91","68","13","3","7","35","35","30","2","108","4","1","2","2","15","6",".249","8216"
"Todd Donovan","Blue Jays (AA)","30","99","353","436","88","66","15","4","3","57","24","74","1","75","3","4","2","3","37","9",".249","sa198827"
"Corey Smith","Royals (AA)","27","140","550","597","137","86","29","1","21","67","90","39","4","132","4","4","0","14","12","8",".249","sa3000030"
"Travis Jones","Braves (AA)","23","121","366","436","91","63","22","1","5","41","40","50","1","93","9","3","6","13","23","8",".249","sa390615"
"Jose Duarte","Royals (AA)","24","93","326","380","81","60","14","3","4","50","39","47","1","67","0","1","6","4","18","10",".248","sa294238"
"Matt McBride","Indians (AA)","24","98","361","406","89","48","29","0","12","48","63","18","0","42","14","9","4","4","1","1",".247","9373"
"Emmanuel Garcia","Mets (AA)","23","130","491","549","121","97","16","4","4","66","40","39","2","113","4","4","11","6","19","10",".246","sa284888"
"Ryan Harvey","Rockies (AA)","24","103","345","382","85","39","21","2","23","44","82","30","2","100","3","4","0","8","3","0",".246","sa244040"
"Fernando Cortez","Rays (AA)","27","115","442","480","108","86","11","6","5","41","46","34","3","55","2","1","1","7","13","5",".244","3634"
"John Shelby","White Sox (AA)","23","115","428","493","104","59","32","3","10","64","49","49","0","77","3","3","10","7","30","9",".243","sa326756"
"Hainley Statia","Angels (AA)","23","111","375","426","91","67","21","2","1","46","43","34","0","34","2","2","13","10","14","3",".243","sa254151"
"Adam Calderone","Blue Jays (AA)","25","97","368","404","89","50","22","5","12","55","49","26","0","73","6","2","2","4","7","4",".242","sa327816"
"Carlos Rivero","Indians (AA)","21","132","480","546","116","83","24","2","7","50","58","50","1","73","1","10","5","18","1","0",".242","1136"
"Russell Mitchell","Dodgers (AA)","24","131","456","501","110","64","30","3","13","63","63","36","2","84","2","3","4","11","4","1",".241","5848"
"Eric Campbell","Braves (AA)","23","104","369","414","89","67","16","1","5","28","38","36","1","56","2","6","1","11","1","3",".241","sa253853"
"Marvin Lowrance","Nationals (AA)","24","122","361","408","87","48","22","2","15","47","45","41","6","89","3","1","2","11","1","2",".241","sa253270"
"Bill Rhinehart","Nationals (AA)","24","129","414","451","99","62","24","1","12","42","56","31","3","105","1","3","2","13","7","1",".239","sa389695"
"Rex Rundgren","Rockies (AA)","28","101","341","380","81","63","15","2","1","30","24","19","0","52","5","5","9","21","2","1",".238","sa200419"
"Brandon Hicks","Braves (AA)","23","128","464","534","110","71","25","4","10","63","48","53","0","131","5","4","8","5","17","1",".237","4003"
"Seth Johnston","Padres (AA)","26","108","373","415","87","64","12","2","9","37","54","32","2","89","3","6","1","10","5","4",".233","sa294700"
"Jon Still","Red Sox (AA)","24","134","507","565","118","60","40","1","17","53","89","44","1","148","8","5","0","14","2","0",".233","sa326723"
"Lars Anderson","Red Sox (AA)","21","119","447","512","104","72","23","0","9","50","51","63","4","114","1","1","0","8","2","0",".233","9018"
"Edwar Gonzalez","Yankees (AA)","26","115","413","456","96","65","26","1","4","46","37","30","2","93","9","4","0","18","7","3",".232","sa202414"
"Nick Weglarz","Indians (AA)","21","105","339","427","77","42","17","2","16","69","65","75","2","78","9","4","0","9","2","3",".227","sa294342"
"Lee Mitchell","Marlins (AA)","27","110","362","436","82","50","20","1","11","43","54","62","1","129","4","8","0","6","1","0",".227","sa225991"
"John Whittleman","Rangers (AA)","22","127","438","527","98","59","28","1","10","60","57","80","3","110","4","5","0","7","4","2",".224","sa291246"
"Yancarlos Ortiz","Twins (AA)","24","106","327","384","73","64","6","3","0","31","26","38","2","68","3","3","13","8","2","3",".223","sa262810"
"Ryan Khoury","Red Sox (AA)","25","109","368","445","82","55","23","2","2","61","32","63","0","103","8","3","2","6","3","1",".223","sa327720"
"Cale Iorg","Tigers (AA)","23","129","491","532","109","78","17","3","11","57","41","32","4","149","4","3","2","6","13","7",".222","sa389445"
"Logan Parker","Reds (AA)","24","125","392","450","87","59","18","4","6","37","48","53","0","97","1","2","2","2","5","6",".222","sa327659"
"Anthony Jackson","Rockies (AA)","25","116","422","491","93","74","11","4","4","61","34","44","2","58","7","5","12","10","27","5",".220","sa327792"
"Tony Cruz","Cardinals (AA)","22","110","404","444","89","52","25","2","10","44","48","34","2","85","1","3","2","16","1","0",".220","2802"
"Brian Jeroloman","Blue Jays (AA)","24","108","364","432","79","56","16","1","6","32","32","62","1","120","1","3","2","5","1","0",".217","sa326780"
"Pete Kozma","Cardinals (AA)","21","113","407","459","88","64","15","3","6","52","37","42","0","88","1","5","4","6","4","2",".216","2539"
"Marcos Vechionacci","Yankees (AA)","22","122","422","464","90","61","18","1","10","44","43","35","0","113","4","3","0","15","0","0",".213","sa248180"
"Greg Halman","Mariners (AA)","21","121","457","506","96","52","17","2","25","64","72","29","1","183","15","3","2","9","9","7",".210","6617"
"Nick Gorneault","Blue Jays (AA)","30","118","415","457","87","51","24","2","10","51","56","35","0","114","3","3","1","17","10","5",".210","3528"
"Brad Harman","Phillies (AA)","23","117","422","471","85","53","23","4","5","46","41","39","3","119","3","4","3","10","0","2",".201","5312"
