"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Tim Federowicz","Dodgers (AAA)","24","115","412","475","121","75","34","1","11","71","76","52","1","91","3","7","1","15","0","1",".294","8609"
"Efren Navarro","Angels (AAA)","26","141","528","577","155","112","35","1","7","79","74","36","1","70","3","10","0","5","3","2",".294","9854"
"Fred Lewis","Mets (AAA)","31","108","419","477","123","77","26","7","13","80","45","57","2","113","1","0","0","8","25","8",".294","4693"
"Trent Oeltjen","Dodgers (AAA)","29","112","402","456","118","75","22","8","13","72","61","35","3","106","7","6","6","3","14","9",".294","3310"
"Josh Bell","- - -","25","94","360","410","105","63","27","2","13","62","78","40","3","78","3","7","0","9","3","5",".292","2510"
"Clint Robinson","Royals (AAA)","27","131","487","570","142","91","37","1","13","70","67","79","4","65","3","1","0","17","1","0",".292","6908"
"Joey Butler","Rangers (AAA)","26","137","493","584","143","94","28","1","20","93","78","79","3","128","7","5","0","16","6","4",".290","7799"
"Matt Clark","Padres (AAA)","25","121","445","511","129","79","26","2","22","75","77","57","2","113","1","7","0","11","0","0",".290","8793"
"Moises Sierra","Blue Jays (AAA)","23","100","377","422","109","75","16","1","17","62","63","39","2","86","4","2","0","12","7","6",".289","6050"
"Luis Durango","Braves (AAA)","26","132","499","565","144","126","13","5","0","68","45","50","2","90","0","2","14","11","46","16",".289","6533"
"Ryan Spilborghs","- - -","32","124","455","521","131","93","27","2","9","64","69","48","2","103","7","9","2","24","7","2",".288","4521"
"Yangervis Solarte","Rangers (AAA)","24","130","518","568","149","110","28","0","11","69","54","41","1","44","3","6","0","29","3","1",".288","5352"
"Michael Taylor","Athletics (AAA)","26","120","449","543","129","85","31","1","12","81","67","86","2","105","5","3","0","8","18","3",".287","2591"
"Starling Marte","Pirates (AAA)","23","99","388","431","111","65","21","13","12","64","62","28","5","91","10","3","2","3","21","12",".286","9241"
"Eric Farris","Brewers (AAA)","26","131","483","528","138","109","21","1","7","63","31","27","0","56","6","4","8","9","35","13",".286","2066"
"Anthony Gose","Blue Jays (AAA)","21","102","420","482","120","84","21","10","5","87","43","49","1","101","5","1","4","3","34","12",".286","5097"
"Josh Satin","Mets (AAA)","27","131","441","527","126","86","25","1","14","72","60","77","2","109","3","6","0","18","3","4",".286","6788"
"Corey Brown","Nationals (AAA)","26","126","484","554","138","82","22","9","25","83","71","59","5","139","4","4","3","3","18","7",".285","2650"
"Kevin Russo","Yankees (AAA)","27","101","402","456","114","90","21","3","0","57","36","45","1","72","4","4","1","7","15","5",".284","3630"
"Matt Hague","Pirates (AAA)","26","91","367","399","104","87","13","0","4","41","54","26","1","50","2","3","1","11","3","1",".283","7772"
"Matt Long","Angels (AAA)","25","98","347","393","98","62","19","8","9","54","46","34","0","63","2","7","3","3","15","6",".282","sa454873"
"Matt Carson","Twins (AAA)","30","115","422","469","119","75","28","2","14","64","53","37","2","106","6","2","2","7","9","5",".282","4748"
"Conor Gillaspie","Giants (AAA)","24","108","413","465","116","81","18","3","14","60","49","41","3","54","2","5","4","8","0","0",".281","9009"
"Anthony Contreras","Padres (AAA)","28","123","407","423","114","76","28","3","7","51","51","12","0","61","0","1","3","11","6","2",".280","sa291727"
"Eugenio Velez","Cardinals (AAA)","30","136","457","516","128","78","34","5","11","70","58","51","3","99","5","1","2","16","37","9",".280","3893"
"Todd Linden","Giants (AAA)","32","127","425","487","119","75","27","6","11","63","66","53","1","99","7","2","0","8","3","3",".280","1803"
"Brad Nelson","Rangers (AAA)","29","132","502","579","140","84","31","1","24","85","81","70","1","123","1","6","0","7","2","1",".279","3821"
"Logan Schafer","Brewers (AAA)","25","124","464","513","129","86","23","9","11","72","40","29","0","72","10","3","7","5","16","7",".278","7937"
"Jeff Clement","Pirates (AAA)","28","112","416","459","115","62","35","2","16","58","57","41","4","101","0","2","0","9","1","0",".276","4652"
"Cord Phelps","Indians (AAA)","25","135","503","582","139","86","34","3","16","82","62","71","3","94","4","3","1","8","9","4",".276","8631"
"Greg Golson","White Sox (AAA)","26","109","449","480","124","82","29","7","6","67","52","17","0","114","5","2","7","6","20","2",".276","8074"
"Wilkin Ramirez","Twins (AAA)","26","98","370","396","102","68","18","1","15","39","54","18","0","97","5","3","0","6","7","7",".276","5219"
"David Lough","Royals (AAA)","26","130","491","544","135","95","19","11","10","69","69","25","5","65","8","6","14","12","26","4",".275","7215"
"Matt Kata","Rangers (AAA)","34","109","412","451","113","81","20","3","9","57","62","20","1","60","14","2","3","15","4","1",".274","1741"
"Alfredo Amezaga","Cubs (AAA)","34","113","398","439","109","84","17","2","6","65","42","37","1","60","1","2","1","7","12","3",".274","1"
"Sean Halton","Brewers (AAA)","25","119","358","412","98","55","23","3","17","48","57","43","3","81","5","6","0","9","0","2",".274","9853"
"Stephen Vogt","Rays (AAA)","27","94","349","396","95","64","18","4","9","48","43","42","2","61","1","2","2","3","1","0",".272","5000"
"Tyler Kuhn","- - -","25","126","489","525","133","92","30","5","6","76","43","23","1","77","3","4","6","3","7","5",".272","sa455308"
"Ryan Jackson","Cardinals (AAA)","24","117","445","503","121","87","23","1","10","60","47","43","2","75","0","3","12","18","2","0",".272","6596"
"Francisco Peguero","Giants (AAA)","24","105","449","476","122","87","20","10","5","46","68","15","1","82","3","5","4","20","1","0",".272","5496"
"Jesus Feliciano","Rays (AAA)","33","125","429","467","116","95","19","1","1","46","46","25","0","43","3","5","4","20","8","3",".270","2448"
"Chad Tracy","Rockies (AAA)","26","133","454","498","122","72","38","0","12","61","82","34","0","112","5","4","1","9","1","4",".269","sa326677"
"Anderson Hernandez","Pirates (AAA)","29","105","369","399","99","84","9","5","1","43","39","18","1","58","0","2","8","8","3","4",".268","3366"
"Derrick Robinson","Royals (AAA)","24","116","422","488","113","96","12","3","2","73","28","50","2","84","2","6","8","8","23","9",".268","2784"
"Cedric Hunter","Cardinals (AAA)","24","129","355","412","95","69","19","2","5","40","44","44","2","43","6","4","3","3","7","4",".268","2833"
"Dan Johnson","White Sox (AAA)","32","137","476","589","127","77","21","1","28","77","85","94","9","94","7","10","0","8","1","0",".267","2167"
"Josh Phegley","White Sox (AAA)","24","102","394","421","105","76","22","1","6","40","48","20","1","60","4","3","0","10","3","0",".266","9308"
"Jose Iglesias","Red Sox (AAA)","22","88","353","396","94","83","9","1","1","46","23","27","0","46","2","5","9","9","12","3",".266","10231"
"Dave Sappelt","Cubs (AAA)","25","133","500","550","133","96","26","4","7","50","54","36","1","73","2","6","6","13","15","6",".266","6898"
"Russ Canzler","Indians (AAA)","26","130","487","539","129","68","36","3","22","68","79","46","1","128","2","4","0","12","2","4",".265","8265"
"Joe Mahoney","Orioles (AAA)","25","132","491","536","130","90","29","1","10","54","56","35","6","95","6","4","0","8","4","2",".265","8179"
"Matt LaPorta","Indians (AAA)","27","101","375","434","99","60","19","1","19","56","62","44","2","81","9","6","0","12","0","3",".264","2280"
"Kyle Hudson","- - -","25","109","406","462","107","100","5","2","0","48","25","43","0","74","1","1","11","5","22","11",".264","3658"
"Sawyer Carroll","Padres (AAA)","26","112","372","416","98","69","15","6","8","46","56","42","0","69","0","2","0","8","10","6",".263","sa390596"
"Charlie Culberson","- - -","23","121","476","508","125","81","25","7","12","70","65","21","0","94","5","4","2","15","14","4",".263","3298"
"Ed Lucas","Angels (AAA)","30","118","412","453","108","74","20","2","12","61","52","28","0","82","6","3","4","12","5","4",".262","7532"
"Luis Hernandez","Rangers (AAA)","28","129","519","572","136","99","23","6","8","64","70","30","2","80","5","10","8","15","9","3",".262","3206"
"Caleb Gindl","Brewers (AAA)","23","127","452","498","118","74","27","5","12","54","50","37","1","98","2","4","2","8","4","1",".261","5002"
"Carlos Triunfel","Mariners (AAA)","22","131","496","543","129","86","31","2","10","74","62","23","0","89","13","4","7","12","3","2",".260","193"
"Mark Teahen","Nationals (AAA)","30","124","450","500","117","82","28","4","3","60","63","45","2","102","2","3","0","16","9","3",".260","4511"
"Gregorio Petit","Indians (AAA)","27","111","377","422","98","64","24","0","10","51","45","29","0","75","6","4","6","14","1","2",".260","3812"
"Brandon Wood","Rockies (AAA)","27","119","401","438","104","65","28","1","10","56","64","28","3","97","5","4","0","10","2","0",".259","6592"
"Brandon Boggs","Pirates (AAA)","29","127","409","481","106","68","24","5","9","64","57","62","0","120","4","4","2","9","6","8",".259","8021"
"Hector Gimenez","White Sox (AAA)","29","99","375","418","97","59","22","2","14","50","57","37","0","89","0","2","4","6","2","1",".259","2172"
"Ramiro Pena","Yankees (AAA)","26","101","360","404","93","75","13","3","2","40","29","34","0","74","3","3","4","4","1","3",".258","8841"
"Tsuyoshi Nishioka","Twins (AAA)","27","101","392","431","101","80","18","1","2","42","34","32","2","53","1","1","5","8","7","7",".258","11531"
"Matt Dominguez","- - -","22","123","447","492","115","82","24","0","9","48","69","34","2","52","3","5","3","10","0","1",".257","4903"
"Brett Jackson","Cubs (AAA)","23","106","407","467","104","55","22","12","15","66","47","47","1","158","6","5","2","1","27","5",".256","9632"
"Brandon Laird","Yankees (AAA)","24","130","503","550","128","80","31","2","15","54","77","34","1","103","7","6","0","15","1","0",".254","5476"
"Jamie Hoffmann","Orioles (AAA)","27","110","366","427","93","61","19","2","11","49","44","54","2","74","1","6","0","8","9","2",".254","6461"
"Chase d'Arnaud","Pirates (AAA)","25","98","381","427","96","62","24","4","6","63","38","37","0","93","5","1","3","3","34","5",".252","6652"
"Danny Dorn","- - -","27","116","393","456","99","58","25","2","14","50","49","50","2","108","8","5","0","3","5","2",".252","1050"
"Jermaine Mitchell","Athletics (AAA)","27","108","409","474","103","71","15","11","6","75","38","54","0","104","5","2","4","2","15","7",".252","sa326749"
"Stefan Gartrell","Braves (AAA)","28","122","418","472","105","62","22","1","20","67","55","50","3","123","3","1","0","11","10","0",".251","sa326944"
"Blake Davis","Orioles (AAA)","28","108","355","390","89","65","17","4","3","33","38","25","1","61","1","3","6","1","6","0",".251","5812"
"Corey Patterson","Brewers (AAA)","32","117","363","390","91","57","20","4","10","46","39","15","4","78","3","2","4","4","18","3",".251","300"
"Brett Carroll","Nationals (AAA)","29","111","364","417","91","56","23","2","10","55","50","44","1","97","3","4","2","2","7","5",".250","8066"
"Lars Anderson","- - -","24","111","396","470","99","61","27","2","9","53","59","65","3","107","2","7","0","10","1","0",".250","9018"
"Ryan Langerhans","Angels (AAA)","32","96","336","401","84","46","21","6","11","59","54","63","2","113","1","1","0","2","6","6",".250","98"
"Cody Overbeck","Phillies (AAA)","26","133","458","501","114","71","27","2","14","58","71","39","1","113","1","3","0","11","0","0",".249","sa454914"
"Che-Hsuan Lin","Red Sox (AAA)","23","113","396","445","98","80","11","5","2","42","30","42","0","65","3","2","2","7","15","4",".247","3734"
"Tommy Field","Rockies (AAA)","25","121","435","494","107","62","31","6","8","74","49","41","0","76","5","4","8","14","4","0",".246","6262"
"Francisco Cervelli","Yankees (AAA)","26","99","354","417","87","68","15","2","2","43","39","39","1","82","15","6","3","14","6","0",".246","5275"
"Neftali Soto","Reds (AAA)","23","122","465","512","114","70","30","0","14","55","59","41","3","116","5","1","0","18","2","1",".245","5663"
"Jack Cust","- - -","33","114","387","493","94","58","15","1","20","70","72","97","4","148","6","3","0","8","5","0",".243","1564"
"Matt Tuiasosopo","Mets (AAA)","26","131","418","481","101","75","14","0","12","47","57","51","1","117","5","3","4","17","3","4",".242","8272"
"Matt Young","- - -","29","109","336","415","81","67","8","5","1","51","29","71","4","80","3","2","3","10","18","4",".241","8989"
"Josh Wilson","Braves (AAA)","31","122","407","452","98","64","26","3","5","46","43","34","0","97","6","4","1","15","7","4",".241","2102"
"Kevin Mattison","Marlins (AAA)","26","121","482","539","116","74","23","6","13","80","41","44","2","145","6","3","3","1","26","12",".241","6635"
"Jonathan Diaz","Blue Jays (AAA)","27","95","312","400","75","59","11","2","3","58","31","62","0","56","7","4","15","7","12","4",".240","4142"
"Nate Spears","Red Sox (AAA)","27","108","346","395","83","53","16","4","10","46","38","43","1","86","3","0","3","6","3","2",".240","6026"
"Xavier Avery","Orioles (AAA)","22","102","390","458","92","66","13","5","8","57","34","51","0","106","5","3","9","4","22","7",".236","8471"
"Andres Blanco","Phillies (AAA)","28","120","413","461","97","72","14","1","10","47","40","39","5","77","2","4","3","8","6","5",".235","1907"
"Drew Garcia","White Sox (AAA)","26","99","364","408","85","60","18","2","5","43","49","28","1","83","5","5","6","6","4","3",".234","sa455332"
"Pete Kozma","Cardinals (AAA)","24","131","448","500","104","74","16","3","11","61","63","41","1","74","0","7","4","6","7","4",".232","2539"
"Clete Thomas","Twins (AAA)","28","109","393","426","91","52","22","5","12","47","47","27","1","109","1","2","3","3","15","4",".232","3373"
"Mike Hessman","Astros (AAA)","34","123","441","492","102","48","19","0","35","73","78","40","2","136","6","5","0","7","0","1",".231","1808"
"Reid Brignac","Rays (AAA)","26","99","346","400","80","56","14","2","8","45","46","45","0","79","3","2","4","9","3","3",".231","8380"
"Vinnie Catricala","Mariners (AAA)","23","122","463","507","106","72","23","1","10","58","60","37","0","88","5","1","1","15","4","2",".229","sa501575"
"Bryan Anderson","Cardinals (AAA)","25","100","347","392","78","59","12","1","6","35","35","36","0","89","4","4","1","7","0","0",".225","9871"
"Luke Montz","Marlins (AAA)","28","123","370","420","82","39","14","0","29","55","74","45","4","101","3","2","0","8","1","3",".222","6601"
"Denis Phipps","Reds (AAA)","26","92","357","398","79","45","19","0","15","48","45","33","0","103","4","2","2","13","4","2",".221","6968"
"Valentino Pascucci","Mets (AAA)","33","123","383","474","83","49","17","0","17","57","62","87","4","148","0","3","1","11","0","1",".217","1915"
