"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Cade Gotta","Rays (AA)","25","390","11.8 %","16.7 %","0.71",".282",".364",".387",".751",".106","6.0",".332","2.4","50","8.5",".348","121","sa829411"
"Slade Heathcott","Giants (AA)","26","394","9.4 %","22.3 %","0.42",".262",".339",".435",".774",".173","4.8",".319","-0.8","52","6.4",".348","114","10336"
"Myles Schroder","Giants (AA)","29","385","9.4 %","19.7 %","0.47",".259",".353",".413",".765",".154","5.5",".317","0.5","51","6.0",".348","113","sa392193"
"Zack Zehner","Yankees (AA)","24","501","12.8 %","25.0 %","0.51",".260",".355",".408",".764",".148","5.2",".340","0.5","66","7.8",".348","113","sa829122"
"Franmil Reyes","Padres (AA)","21","566","8.5 %","23.7 %","0.36",".258",".322",".464",".785",".205","3.3",".298","-1.1","75","9.7",".347","115","sa657490"
"Grant Kay","Rays (AA)","24","472","9.3 %","18.6 %","0.50",".261",".337",".422",".759",".161","6.4",".312","1.2","60","9.9",".347","120","sa829446"
"Pablo Reyes","Pirates (AA)","23","483","10.6 %","14.5 %","0.73",".274",".356",".410",".765",".136","5.4",".306","-1.4","64","7.2",".347","113","sa657423"
"Oscar Mercado","Cardinals (AA)","22","523","6.1 %","21.4 %","0.29",".287",".341",".428",".769",".140","7.0",".348","-0.4","69","8.6",".346","114","sa737612"
"Gabriel Quintana","Tigers (AA)","24","466","4.3 %","26.6 %","0.16",".265",".299",".500",".799",".235","3.8",".315","0.3","61","6.6",".346","112","sa548052"
"Carlos Tocci","Phillies (AA)","21","474","6.1 %","13.9 %","0.44",".307",".362",".398",".760",".091","5.0",".356","-1.1","62","6.5",".345","112","sa660101"
"Garabez Rosa","Orioles (AA)","27","544","3.1 %","18.0 %","0.17",".310",".333",".444",".776",".134","3.2",".358","-1.7","71","7.5",".345","112","sa455978"
"Mike Olt","Red Sox (AA)","28","448","10.7 %","26.1 %","0.41",".245",".332",".436",".768",".191","2.2",".307","0.1","58","6.0",".345","111","10698"
"Nick Gordon","Twins (AA)","21","578","9.2 %","23.2 %","0.40",".270",".341",".408",".749",".139","6.3",".347","-0.1","72","10.7",".344","117","sa828662"
"Kevin Taylor","Mets (AA)","25","448","12.1 %","11.8 %","1.02",".292",".375",".373",".749",".081","2.5",".326","0.1","57","5.2",".343","110","sa599801"
"Yu-Cheng Chang","Indians (AA)","21","508","10.2 %","26.4 %","0.39",".220",".312",".461",".774",".241","6.4",".254","0.7","65","5.8",".342","110","sa830276"
"Jonathan Davis","Blue Jays (AA)","25","546","12.6 %","20.1 %","0.63",".249",".361",".379",".740",".130","5.8",".304","-1.6","70","5.9",".342","109","sa739308"
"Matt Oberste","Mets (AA)","25","516","10.1 %","20.5 %","0.49",".284",".360",".389",".749",".105","3.9",".356","0.3","66","5.3",".341","109","sa737845"
"Jacob Wilson","Cardinals (AA)","26","503","9.9 %","19.3 %","0.52",".248",".337",".417",".753",".169","2.7",".276","-1.1","64","6.1",".341","111","sa658158"
"Raudy Read","Nationals (AA)","23","442","6.1 %","17.9 %","0.34",".265",".312",".455",".767",".190","2.8",".290","0.5","56","4.3",".340","108","15766"
"Kevin Kaczmarski","Mets (AA)","25","531","11.5 %","15.8 %","0.73",".274",".370",".369",".739",".095","5.6",".324","-0.1","67","5.1",".340","108","sa875225"
"Danny Mars","Red Sox (AA)","23","518","6.4 %","18.3 %","0.35",".304",".351",".403",".754",".099","4.9",".368","-1.6","65","4.9",".340","108","sa829046"
"Isiah Kiner-Falefa","Rangers (AA)","22","570","7.2 %","12.6 %","0.57",".288",".350",".390",".740",".101","4.9",".325","0.6","72","6.2",".339","109","sa737855"
"Thairo Estrada","Yankees (AA)","21","542","6.3 %","10.3 %","0.61",".301",".353",".392",".745",".091","4.3",".327","-2.8","68","4.5",".338","107","sa739620"
"Ryan Casteel","Mariners (AA)","26","424","7.3 %","19.8 %","0.37",".272",".323",".429",".752",".157","2.1",".316","0.0","53","4.4",".338","109","sa549286"
"Donald Dewees Jr.","Royals (AA)","23","524","8.8 %","15.5 %","0.57",".272",".340",".407",".748",".136","6.6",".309","0.5","66","5.4",".338","109","sa858802"
"Dawel Lugo","- - -","22","557","5.9 %","12.9 %","0.46",".277",".321",".424",".746",".147","4.0",".298","0.2","67","6.0",".337","110","sa659207"
"J.P. Sportman","Athletics (AA)","25","558","6.5 %","20.3 %","0.32",".275",".327",".417",".744",".142","5.5",".330","-0.7","69","4.8",".336","107","sa829450"
"David Thompson","Mets (AA)","23","529","7.6 %","17.4 %","0.43",".263",".325",".429",".754",".166","3.7",".291","-0.7","65","2.9",".335","105","sa659290"
"Victor Reyes","Diamondbacks (AA)","22","516","5.2 %","15.5 %","0.34",".292",".332",".399",".731",".106","5.7",".342","0.2","61","5.6",".333","110","sa657236"
"Dustin DeMuth","Brewers (AA)","25","433","9.7 %","26.6 %","0.37",".244",".339",".379",".719",".135","3.8",".327","-0.4","51","4.6",".333","110","sa709557"
"Clint Coulter","Brewers (AA)","23","437","8.0 %","21.5 %","0.37",".234",".318",".403",".721",".169","2.6",".271","-0.8","51","4.5",".333","110","sa657922"
"Luis Guillorme","Mets (AA)","22","558","12.9 %","9.9 %","1.31",".283",".376",".331",".706",".048","2.7",".316","-0.2","67","2.0",".332","103","sa737882"
"Wyatt Mathisen","Pirates (AA)","23","430","10.2 %","17.4 %","0.59",".272",".357",".365",".722",".093","3.4",".326","-0.1","52","1.5",".332","103","sa657937"
"Viosergy Rosa","Athletics (AA)","27","585","9.6 %","23.4 %","0.41",".255",".325",".418",".743",".162","1.8",".306","-0.7","70","2.9",".332","104","sa549558"
"Ty France","Padres (AA)","22","402","5.5 %","16.9 %","0.32",".275",".341",".377",".718",".102","2.9",".325","0.0","48","1.9",".331","104","sa876140"
"Tim Lopes","Blue Jays (AA)","23","526","9.3 %","16.3 %","0.57",".271",".338",".390",".729",".119","5.2",".314","0.2","62","0.5",".329","101","sa658008"
"Zach Houchins","Angels (AA)","24","518","7.1 %","15.8 %","0.45",".251",".306",".416",".721",".165","3.9",".275","-1.7","59","3.4",".328","106","sa599235"
"Max White","Rockies (AA)","23","430","12.1 %","27.4 %","0.44",".243",".336",".380",".716",".137","6.8",".335","-0.4","50","-0.3",".327","99","sa657952"
"Yasiel Balaguert","Cubs (AA)","24","518","6.8 %","19.9 %","0.34",".256",".307",".407",".714",".151","1.3",".295","-0.4","58","2.8",".326","105","sa656575"
"Luke Tendler","Rangers (AA)","25","464","8.8 %","22.4 %","0.39",".245",".315",".405",".719",".160","2.8",".296","-0.8","54","0.3",".326","101","sa829644"
"Travis Demeritte","Braves (AA)","22","511","9.6 %","26.2 %","0.37",".231",".306",".402",".708",".170","5.0",".293","-1.7","57","2.5",".325","105","sa737533"
"Joe Sever","Indians (AA)","26","481","6.7 %","17.0 %","0.39",".282",".333",".386",".719",".105","3.5",".329","0.3","55","-1.0",".325","98","sa579296"
"Eric Aguilera","Rangers (AA)","26","448","11.8 %","26.8 %","0.44",".222",".321",".385",".706",".163","1.8",".278","-0.8","52","-0.1",".325","100","sa738943"
"Ryan McBroom","- - -","25","548","7.8 %","20.4 %","0.38",".247",".323",".395",".718",".148","1.7",".287","-0.9","63","-1.3",".325","98","sa738641"
"Drew Weeks","Rockies (AA)","24","523","7.8 %","21.8 %","0.36",".245",".313",".409",".721",".164","4.8",".287","-3.0","59","-1.7",".324","97","sa602429"
"Jacob Nottingham","Brewers (AA)","22","385","9.6 %","22.6 %","0.43",".209",".326",".369",".695",".160","4.8",".255","0.2","42","1.3",".323","103","sa737809"
"Tyler Marlette","Mariners (AA)","24","405","7.7 %","22.0 %","0.35",".245",".309",".405",".714",".160","2.8",".293","-0.6","46","-0.6",".323","99","sa597836"
"Nick Torres","Padres (AA)","24","467","5.1 %","23.1 %","0.22",".277",".319",".394",".713",".117","3.0",".344","-1.7","53","-0.8",".323","99","sa828872"
"Nick Basto","White Sox (AA)","23","531","8.3 %","25.0 %","0.33",".247",".313",".392",".705",".145","1.2",".311","-0.4","58","1.5",".322","103","sa657998"
"Eddy Alvarez","White Sox (AA)","27","398","13.8 %","18.3 %","0.75",".234",".347",".331",".678",".097","4.3",".285","-0.5","44","1.1",".322","103","sa806877"
"Nick Ciuffo","Rays (AA)","22","417","10.1 %","22.8 %","0.44",".245",".319",".385",".704",".140","3.1",".308","0.4","46","1.0",".322","102","sa737509"
"Jack Lopez","Royals (AA)","24","398","5.0 %","21.6 %","0.23",".281",".332",".366",".699",".085","5.6",".357","0.7","44","-1.6",".320","96","sa598270"
"Nathan Lukes","Rays (AA)","22","404","7.9 %","17.6 %","0.45",".270",".330",".365",".695",".095","4.9",".323","-1.9","43","0.3",".320","101","sa875215"
"Jamie Westbrook","Diamondbacks (AA)","22","409","3.9 %","10.5 %","0.37",".265",".305",".395",".701",".130","3.4",".278","-0.4","44","0.1",".319","100","sa737824"
"Gabriel Guerrero","Reds (AA)","23","543","6.3 %","19.0 %","0.33",".273",".320",".379",".700",".106","3.7",".328","-2.1","58","0.1",".319","100","sa596948"
"Cole Sturgeon","Red Sox (AA)","25","460","8.5 %","18.7 %","0.45",".264",".326",".379",".705",".116","5.1",".315","0.7","50","-3.3",".319","94","sa709546"
"Blake Allemand","Brewers (AA)","24","370","7.0 %","17.3 %","0.41",".256",".311",".384",".695",".128","3.6",".295","-0.4","39","0.0",".319","100","sa857217"
"Samir Duenez","Royals (AA)","21","566","6.5 %","20.5 %","0.32",".252",".304",".402",".705",".149","4.5",".293","0.5","62","-3.0",".318","95","sa739574"
"Jose Cardona","Rangers (AA)","23","465","4.7 %","10.3 %","0.46",".277",".316",".385",".701",".107","4.9",".295","-1.5","50","-3.2",".316","94","sa599888"
"Noah Perio","Padres (AA)","25","466","6.4 %","12.9 %","0.50",".281",".330",".363",".693",".081","4.7",".318","-0.9","50","-3.3",".316","94","sa513056"
"Keon Barnum","White Sox (AA)","24","374","9.6 %","33.4 %","0.29",".210",".286",".402",".688",".192","2.0",".276","-0.4","39","-1.1",".315","97","sa657864"
"Joey Wong","Mariners (AA)","29","473","14.0 %","16.7 %","0.84",".241",".360",".287",".647",".046","2.5",".295","-0.7","50","-4.3",".314","92","sa502131"
"Omar Carrizales","Rockies (AA)","22","492","9.8 %","19.5 %","0.50",".248",".328",".352",".680",".104","4.9",".305","-2.4","51","-6.3",".312","89","sa736953"
"Josh VanMeter","Reds (AA)","22","538","9.9 %","18.6 %","0.53",".255",".326",".352",".678",".097","4.3",".308","1.8","55","-2.8",".312","95","sa737821"
"Drew Ward","Nationals (AA)","22","480","11.5 %","27.3 %","0.42",".235",".325",".356",".681",".121","1.1",".311","0.1","50","-6.2",".312","89","sa737690"
"Jordan Tarsovich","Athletics (AA)","26","399","12.0 %","19.8 %","0.61",".240",".336",".328",".664",".088","6.2",".300","0.3","42","-4.2",".312","91","sa857752"
"Trey Michalczewski","White Sox (AA)","22","419","9.3 %","29.8 %","0.31",".234",".313",".356",".668",".122","5.0",".324","1.2","42","-2.4",".311","95","sa737859"
"Andrew Velazquez","Rays (AA)","22","414","7.2 %","27.1 %","0.27",".235",".297",".374",".672",".139","6.8",".312","0.2","42","-2.5",".311","94","sa658104"
"Mauricio Ramos","Royals (AA)","25","378","3.7 %","23.5 %","0.16",".258",".299",".388",".687",".129","2.6",".315","-1.0","39","-4.3",".311","90","sa597006"
"Dan Gamache","- - -","26","429","9.3 %","21.4 %","0.43",".249",".320",".361",".681",".112","2.4",".314","0.0","44","-4.2",".309","90","sa597966"
"Alberth Martinez","Padres (AA)","26","430","5.8 %","19.1 %","0.30",".241",".296",".387",".683",".147","4.6",".279","0.2","44","-5.4",".309","89","sa550588"
"Harold Castro","Tigers (AA)","23","449","4.0 %","11.8 %","0.34",".290",".325",".355",".680",".065","6.2",".326","0.4","46","-6.9",".309","87","sa596288"
"Brandon Bednar","Giants (AA)","25","448","5.8 %","14.1 %","0.41",".280",".326",".350",".676",".071","3.2",".325","-0.3","45","-6.9",".308","87","sa737887"
"Michael Russell","Rays (AA)","24","431","6.5 %","19.7 %","0.33",".246",".302",".370",".673",".124","6.8",".293","1.7","43","-3.3",".308","93","sa827159"
"Ryan Walker","Twins (AA)","25","436","11.7 %","19.5 %","0.60",".234",".328",".324",".652",".090","6.4",".290","0.8","43","-3.5",".308","93","sa738172"
"Aristides Aquino","Reds (AA)","23","504","7.7 %","28.8 %","0.27",".216",".282",".397",".678",".181","6.0",".274","0.6","50","-4.0",".308","93","sa597058"
"Harold Ramirez","Blue Jays (AA)","22","490","6.5 %","13.3 %","0.49",".266",".320",".358",".678",".092","3.5",".296","-0.1","49","-8.0",".307","86","sa660586"
"Ashley Graeter","Rockies (AA)","27","380","6.1 %","18.4 %","0.33",".247",".301",".388",".688",".141","4.1",".283","-0.2","38","-6.6",".306","85","sa660832"
"Ramon Laureano","Astros (AA)","22","513","7.8 %","21.4 %","0.36",".227",".298",".369",".668",".143","7.5",".273","2.5","51","-7.9",".305","87","sa829185"
"Juremi Profar","Rangers (AA)","21","435","4.4 %","13.3 %","0.33",".263",".297",".376",".672",".113","2.2",".285","-0.8","43","-6.7",".305","87","sa736995"
"Hunter Jones","White Sox (AA)","25","464","7.8 %","18.5 %","0.42",".222",".302",".351",".653",".129","5.5",".263","1.0","45","-4.6",".305","91","sa548556"
"Gunnar Heidt","Blue Jays (AA)","24","485","9.3 %","28.5 %","0.33",".229",".303",".370",".673",".141","4.5",".303","0.1","48","-8.8",".305","84","sa827195"
"Johnny Davis","Brewers (AA)","27","553","6.5 %","21.5 %","0.30",".263",".316",".341",".656",".077","7.6",".335","5.8","53","-5.7",".305","90","sa738287"
"Elvis Escobar","Pirates (AA)","22","413","6.1 %","16.7 %","0.36",".277",".319",".358",".676",".081","4.6",".328","-1.8","41","-7.6",".305","84","sa657855"
"Erick Salcedo","Orioles (AA)","24","460","7.6 %","10.9 %","0.70",".260",".320",".341",".661",".081","2.6",".283","-1.5","45","-9.0",".303","83","sa548029"
"Taylor Ard","Marlins (AA)","27","413","7.5 %","27.8 %","0.27",".215",".291",".370",".660",".155","2.6",".273","0.2","39","-4.7",".303","89","sa550014"
"C.J Hinojosa","Giants (AA)","22","417","7.4 %","10.1 %","0.74",".265",".321",".340",".662",".075","3.1",".286","-0.5","40","-8.5",".302","82","sa658616"
"Kyle Martin","Phillies (AA)","24","501","10.0 %","26.7 %","0.37",".193",".288",".383",".671",".190","3.2",".218","0.1","48","-10.4",".302","82","sa829261"
"Alfredo Escalera","Royals (AA)","22","490","3.9 %","23.1 %","0.17",".261",".305",".353",".658",".092","5.3",".331","0.9","47","-9.2",".301","84","sa658111"
"A.J. Simcox","Tigers (AA)","23","474","5.7 %","15.2 %","0.38",".250",".293",".378",".671",".128","6.1",".281","0.5","45","-10.3",".301","81","sa658901"
"Adrian Marin","Orioles (AA)","23","470","5.5 %","19.1 %","0.29",".266",".308",".346",".655",".081","5.7",".328","1.3","43","-11.4",".297","79","sa657939"
"Tyler Krieger","Indians (AA)","23","480","8.8 %","22.3 %","0.39",".225",".303",".337",".640",".112","5.3",".282","0.0","43","-13.0",".294","77","sa658994"
"Malquin Canelo","Phillies (AA)","22","436","9.6 %","25.9 %","0.37",".226",".301",".339",".640",".113","5.3",".300","0.4","39","-11.8",".294","77","sa657479"
"Angel Ortega","Brewers (AA)","23","503","4.6 %","17.5 %","0.26",".248",".287",".342",".629",".093","4.2",".288","-0.6","43","-10.5",".290","80","sa658030"
"Osvaldo Abreu","Nationals (AA)","23","475","5.7 %","22.5 %","0.25",".246",".299",".336",".636",".090","3.5",".314","-2.1","41","-14.2",".290","74","sa657398"
"Tomas Nido","Mets (AA)","23","404","7.4 %","15.6 %","0.48",".232",".287",".354",".641",".123","1.9",".255","0.1","35","-12.3",".289","74","13755"
"Alex Yarbrough","Marlins (AA)","25","406","7.9 %","25.9 %","0.30",".231",".294",".330",".623",".099","5.4",".309","0.8","34","-9.0",".289","79","sa621579"
"Richard Urena","Blue Jays (AA)","21","551","5.4 %","18.1 %","0.30",".247",".286",".359",".645",".112","2.3",".294","-0.3","47","-17.5",".288","73","16411"
"Carlos Penalver","Cubs (AA)","23","413","4.4 %","16.2 %","0.27",".254",".295",".327",".622",".073","4.1",".299","-0.2","34","-9.8",".286","78","sa596953"
"Keith Curcio","Braves (AA)","24","455","9.5 %","14.7 %","0.64",".219",".294",".314",".608",".095","5.7",".251","0.1","37","-11.9",".283","75","sa829045"
"Antonio Nunez","Astros (AA)","24","419","10.7 %","23.9 %","0.45",".223",".316",".270",".586",".047","3.9",".300","-1.1","34","-14.6",".280","70","sa829188"
"Blake Trahan","Reds (AA)","23","526","9.9 %","15.6 %","0.63",".222",".311",".275",".585",".053","3.8",".266","-0.3","41","-15.5",".279","72","sa874990"
"Humberto Arteaga","Royals (AA)","23","490","5.1 %","13.3 %","0.38",".258",".300",".305",".605",".046","3.7",".297","-1.1","39","-17.9",".278","68","sa598821"
"Mason Robbins","White Sox (AA)","24","505","4.0 %","9.7 %","0.41",".265",".293",".310",".603",".046","3.1",".288","-0.8","38","-15.5",".277","71","sa599191"
"Dylan Moore","Braves (AA)","24","482","9.3 %","19.9 %","0.47",".207",".291",".292",".584",".086","3.5",".248","-1.1","37","-14.8",".277","71","sa875186"
"Jose Trevino","Rangers (AA)","24","423","4.5 %","10.4 %","0.43",".241",".275",".323",".598",".082","1.8",".256","-0.8","32","-17.2",".273","65","sa827368"
"Connor Lien","Braves (AA)","23","411","5.8 %","38.9 %","0.15",".187",".252",".329",".581",".142","6.7",".293","1.9","29","-14.5",".271","67","sa658195"
"Rashad Crawford","Yankees (AA)","23","419","6.7 %","22.0 %","0.30",".210",".268",".306",".574",".096","7.6",".262","1.6","27","-21.5",".263","56","sa658166"
"Jose Briceno","Angels (AA)","24","378","6.1 %","19.3 %","0.32",".194",".242",".316",".558",".123","4.9",".218","0.6","23","-17.2",".257","57","sa548003"
"Michael De Leon","Rangers (AA)","20","418","4.3 %","11.5 %","0.38",".223",".257",".284",".541",".061","2.9",".248","-0.4","23","-24.8",".249","49","sa823925"
