"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Mitch Maier","Royals (AA)","24","603","6.8 %","15.9 %","0.43",".306",".357",".473",".830",".168","6.0",".344","-2.2","89","12.2",".365","116","5588"
"Dee Brown","Royals (AA)","28","422","5.7 %","15.2 %","0.38",".307",".346",".490",".836",".182","2.8",".325","0.8","62","7.9",".364","115","sa3001095"
"Brett Roneberg","Pirates (AA)","27","457","11.2 %","12.7 %","0.88",".303",".379",".430",".809",".128","4.5",".329","1.4","67","15.2",".363","129","sa203337"
"Trent Oeltjen","Twins (AA)","23","464","7.8 %","12.5 %","0.62",".299",".378",".411",".789",".112","7.3",".342","0.2","67","14.6",".361","128","3310"
"Aaron Peel","Angels (AA)","23","548","5.1 %","19.2 %","0.27",".285",".344",".473",".816",".188","5.2",".332","-1.8","79","8.9",".361","113","sa202106"
"Chip Cannon","Blue Jays (AA)","24","539","9.5 %","29.3 %","0.32",".248",".335",".476",".810",".227","2.6",".313","-0.8","78","16.7",".360","127","sa253753"
"Shelley Duncan","Yankees (AA)","26","394","8.6 %","19.5 %","0.44",".256",".327",".487",".815",".231","2.7",".274","0.2","57","12.1",".360","127","3620"
"Brad Snyder","Indians (AA)","24","594","10.4 %","26.6 %","0.39",".270",".351",".446",".796",".176","6.8",".351","3.2","85","17.9",".359","127","6052"
"Elliot Johnson","Devil Rays (AA)","22","542","7.2 %","22.5 %","0.32",".281",".335",".455",".790",".174","6.4",".344","-2.8","73","15.8",".358","128","4751"
"Jorge Cortes","Astros (AA)","25","518","9.7 %","12.2 %","0.79",".293",".366",".427",".792",".133","3.1",".324","-1.8","73","6.9",".357","110","sa212544"
"Brandon Moss","Red Sox (AA)","22","573","9.8 %","18.8 %","0.52",".285",".357",".439",".796",".154","4.3",".339","-0.4","81","16.3",".357","125","4467"
"Chris Dickerson","Reds (AA)","24","465","14.0 %","27.7 %","0.50",".242",".355",".424",".779",".183","7.4",".327","1.9","62","13.0",".357","126","7095"
"Ian Stewart","Rockies (AA)","21","528","9.5 %","19.5 %","0.49",".268",".351",".452",".803",".184","5.2",".323","-2.5","74","6.7",".356","110","5950"
"Jordan Czarniecki","Rockies (AA)","25","468","9.8 %","18.4 %","0.53",".275",".354",".441",".795",".167","6.4",".322","2.7","66","5.9",".356","110","sa225969"
"Reid Gorecki","Cardinals (AA)","25","381","11.0 %","21.0 %","0.53",".251",".340",".474",".814",".223","6.0",".283","-0.3","53","4.7",".356","110","4603"
"Kevin Melillo","Athletics (AA)","24","581","11.7 %","16.9 %","0.69",".280",".367",".426",".793",".146","4.6",".323","0.3","81","7.2",".356","110","8278"
"Josh Whitesell","Nationals (AA)","24","467","11.3 %","26.8 %","0.42",".264",".354",".433",".786",".169","1.5",".335","-2.0","66","12.9",".356","124","6713"
"Jeff Fiorentino","Orioles (AA)","23","450","11.8 %","12.9 %","0.91",".275",".365",".413",".778",".138","3.9",".293","0.6","63","12.3",".356","124","8024"
"Vince Faison","Yankees (AA)","25","468","10.7 %","19.4 %","0.55",".260",".342",".456",".798",".196","5.1",".300","-1.8","66","12.8",".356","124","sa198295"
"Jackson Melian","Tigers (AA)","26","401","6.0 %","17.2 %","0.35",".269",".323",".478",".801",".209","5.3",".292","0.4","56","10.9",".356","124","sa75569"
"Ricardo Nanita","White Sox (AA)","25","432","11.8 %","13.0 %","0.91",".286",".372",".407",".779",".121","4.6",".315","-0.1","57","11.7",".355","125","sa225794"
"Matthew Allegra","Athletics (AA)","24","408","9.3 %","28.7 %","0.32",".265",".338",".473",".812",".208","3.7",".343","-0.2","57","4.8",".355","109","sa199045"
"Drew T. Anderson","Brewers (AA)","25","452","8.6 %","17.7 %","0.49",".291",".359",".415",".775",".124","5.9",".349","0.4","60","12.0",".355","125","5578"
"Danny Richar","Diamondbacks (AA)","23","548","9.5 %","14.1 %","0.68",".292",".360",".415",".774",".123","5.9",".328","1.1","72","14.4",".354","125","3767"
"Johnny Raburn","Devil Rays (AA)","27","382","12.3 %","12.3 %","1.00",".295",".387",".373",".760",".078","6.5",".344","1.0","50","9.8",".354","124","sa198964"
"Nick Stavinoha","Cardinals (AA)","24","453","6.2 %","17.9 %","0.35",".297",".340",".460",".800",".163","3.7",".339","0.4","62","4.4",".353","108","3909"
"Gabriel Martinez","Devil Rays (AA)","23","503","12.9 %","25.0 %","0.52",".266",".363",".400",".763",".134","3.6",".348","0.6","66","12.6",".353","124","sa201781"
"Vic Buttler","Pirates (AA)","25","454","7.3 %","11.7 %","0.62",".292",".345",".445",".790",".153","7.5",".321","3.0","63","11.3",".353","122","sa199653"
"Jorge Padilla","Mets (AA)","26","534","7.9 %","16.3 %","0.48",".295",".358",".415",".773",".120","3.7",".342","-0.4","74","13.1",".352","122","2054"
"Jonathan Ash","Astros (AA)","23","438","5.7 %","8.2 %","0.69",".314",".370",".403",".773",".089","4.0",".342","-2.1","59","3.7",".351","107","sa253750"
"Carlos Gomez","Mets (AA)","20","486","5.6 %","20.0 %","0.28",".281",".350",".423",".773",".142","8.2",".347","4.6","67","11.6",".351","121","4881"
"Cory Keylor","Orioles (AA)","26","502","9.6 %","18.3 %","0.52",".294",".365",".415",".780",".121","3.7",".349","-0.8","69","12.0",".351","121","sa200174"
"Ryan Mulhern","Indians (AA)","25","501","8.0 %","24.6 %","0.33",".268",".335",".438",".773",".170","3.7",".335","0.2","68","11.3",".349","120","sa225999"
"Kurt Airoso","Tigers (AA)","31","521","15.5 %","23.6 %","0.66",".237",".364",".395",".759",".158","2.2",".295","-0.6","71","11.7",".349","120","sa206991"
"Bobby Wilson","Angels (AA)","23","418","7.9 %","11.2 %","0.70",".286",".350",".428",".778",".142","2.0",".306","-2.1","56","2.4",".348","104","6564"
"Jeremy West","Red Sox (AA)","24","506","8.1 %","12.6 %","0.64",".269",".342",".431",".773",".162","2.7",".286","-1.0","68","10.8",".348","119","sa225696"
"Vince Sinisi","- - -","24","517","10.8 %","15.9 %","0.68",".275",".352",".409",".762",".134","4.2",".318","0.2","66","9.7",".348","118","sa227568"
"Noochie Varner","Reds (AA)","25","513","6.4 %","17.5 %","0.37",".285",".336",".430",".766",".146","3.6",".326","0.4","65","10.5",".347","119","sa199997"
"Jay Caligiuri","Mets (AA)","26","491","12.0 %","18.3 %","0.66",".232",".346",".407",".753",".176","2.1",".251","-0.2","65","9.4",".345","117","sa200986"
"Kevin Mahar","Rangers (AA)","25","558","5.9 %","19.7 %","0.30",".267",".319",".469",".789",".202","5.3",".303","-0.1","73","1.7",".345","102","7164"
"Josh Bonifay","Astros (AA)","27","440","8.4 %","22.0 %","0.38",".261",".318",".480",".798",".218","4.2",".293","-0.5","57","1.2",".344","102","sa198019"
"Cody Haerther","Cardinals (AA)","22","452","8.2 %","13.1 %","0.63",".277",".336",".437",".773",".160","3.7",".299","-0.8","59","0.9",".344","102","sa202878"
"Alberto Gonzalez","Diamondbacks (AA)","23","494","7.5 %","8.5 %","0.88",".290",".356",".392",".747",".101","4.7",".309","0.6","61","8.5",".342","116","4906"
"Wladimir Balentien","Mariners (AA)","21","522","13.4 %","26.8 %","0.50",".230",".337",".435",".772",".205","4.6",".280","0.1","67","0.3",".342","100","3131"
"Chris Walker","Cubs (AA)","25","566","7.1 %","18.0 %","0.39",".292",".351",".390",".741",".097","7.9",".361","1.4","69","9.3",".341","116","sa201539"
"Jarrod Saltalamacchia","Braves (AA)","21","377","14.6 %","18.8 %","0.77",".230",".353",".380",".733",".150","1.6",".267","-0.4","46","6.0",".340","115","5557"
"John Raglani","Dodgers (AA)","23","386","11.4 %","22.8 %","0.50",".244",".339",".399",".737",".155","3.7",".305","0.4","47","6.1",".340","115","sa254351"
"Nate Schierholtz","Giants (AA)","22","510","5.3 %","15.9 %","0.33",".270",".325",".443",".768",".172","5.5",".301","0.4","66","7.8",".340","113","6201"
"Peter Bergeron","Phillies (AA)","28","391","11.3 %","16.4 %","0.69",".266",".351",".392",".743",".126","4.9",".310","-2.4","50","6.0",".340","113","763"
"Lee Mitchell","Marlins (AA)","24","520","8.8 %","26.7 %","0.33",".253",".329",".409",".739",".156","2.7",".337","-1.9","63","7.8",".339","114","sa225991"
"David Smith","Blue Jays (AA)","25","533","7.5 %","22.1 %","0.34",".253",".317",".443",".760",".190","3.9",".295","-0.2","68","7.7",".339","113","sa201597"
"Dan DeMent","Nationals (AA)","28","458","9.8 %","24.9 %","0.39",".234",".322",".426",".747",".191","4.7",".281","-1.6","58","6.3",".338","112","sa199531"
"Tony Abreu","Dodgers (AA)","21","509","6.5 %","13.6 %","0.48",".287",".343",".392",".734",".105","4.8",".322","0.1","61","6.8",".337","113","5053"
"Callix Crabbe","Brewers (AA)","23","571","12.4 %","10.9 %","1.15",".267",".368",".345",".713",".078","5.1",".295","1.5","68","7.3",".336","112","4448"
"Craig Brazell","Dodgers (AA)","26","448","4.2 %","21.0 %","0.20",".247",".283",".463",".747",".216","3.0",".268","0.2","53","5.7",".336","112","2081"
"Eric Patterson","Cubs (AA)","23","503","9.1 %","17.7 %","0.52",".263",".330",".408",".738",".145","8.1",".309","3.1","60","6.4",".336","112","9072"
"Michael Coleman","Devil Rays (AA)","30","485","8.5 %","19.2 %","0.44",".239",".313",".428",".741",".189","4.6",".266","1.0","58","6.2",".336","112","1002429"
"Simon Pond","Pirates (AA)","29","526","11.2 %","23.0 %","0.49",".249",".335",".416",".751",".167","3.7",".308","-0.6","66","6.4",".336","111","1898"
"Justin Christian","Yankees (AA)","26","516","8.3 %","14.1 %","0.59",".276",".341",".394",".735",".118","9.1",".317","8.4","64","5.9",".335","110","8297"
"Christian Colonel","Rockies (AA)","24","435","8.0 %","14.7 %","0.55",".271",".335",".411",".746",".140","3.7",".298","0.4","53","-2.4",".335","96","sa225671"
"Yunel Escobar","Braves (AA)","23","501","11.8 %","15.4 %","0.77",".264",".361",".346",".707",".082","4.2",".314","-2.0","58","5.2",".333","110","4191"
"Michael Myers","White Sox (AA)","26","485","10.5 %","16.1 %","0.65",".263",".352",".357",".709",".094","5.2",".315","0.2","56","5.0",".333","110","sa202680"
"Josh Anderson","Astros (AA)","23","610","4.4 %","12.0 %","0.37",".308",".349",".385",".734",".077","6.9",".348","3.4","73","-4.6",".332","94","6032"
"Kody Kirkland","Tigers (AA)","23","478","5.4 %","32.8 %","0.17",".217",".290",".453",".743",".236","6.4",".282","-2.2","59","4.4",".332","108","sa202138"
"Gabriel Lopez","Yankees (AA)","26","566","12.7 %","10.6 %","1.20",".263",".360",".351",".711",".088","3.4",".291","0.0","69","5.1",".332","108","sa201918"
"Jason Bourgeois","Mariners (AA)","24","460","8.0 %","14.3 %","0.56",".277",".338",".394",".732",".117","7.6",".318","1.9","54","-4.3",".330","93","2225"
"Corey Smith","White Sox (AA)","24","496","12.5 %","22.6 %","0.55",".238",".337",".376",".713",".139","3.7",".291","0.6","57","4.0",".330","108","sa3000030"
"Jesus Guzman","Mariners (AA)","22","471","9.8 %","15.7 %","0.62",".257",".335",".382",".718",".125","4.8",".292","0.5","54","-5.7",".327","90","3118"
"Joey Hammond","Phillies (AA)","28","539","10.6 %","13.2 %","0.80",".267",".346",".362",".709",".096","3.0",".296","-1.0","64","2.5",".326","104","sa205611"
"Felix Molina","Twins (AA)","23","433","6.5 %","15.0 %","0.43",".270",".319",".403",".722",".132","4.3",".303","-1.8","51","2.0",".326","104","sa200157"
"Jake Blalock","Rangers (AA)","22","423","9.5 %","20.1 %","0.47",".266",".339",".372",".711",".106","3.1",".324","0.7","48","-5.6",".326","90","sa202744"
"Luis Alfonso Cruz","Padres (AA)","22","539","5.4 %","11.5 %","0.47",".261",".301",".415",".716",".154","4.7",".275","0.1","60","2.6",".325","105","3188"
"Steve Moss","Brewers (AA)","22","564","12.6 %","24.1 %","0.52",".242",".341",".345",".686",".103","3.2",".321","-3.1","62","2.2",".324","104","sa202653"
"Drew Macias","Padres (AA)","23","486","9.1 %","19.3 %","0.47",".256",".334",".365",".699",".109","3.4",".310","-3.7","53","1.8",".324","104","5451"
"Donnie Murphy","Royals (AA)","23","395","4.8 %","16.5 %","0.29",".249",".300",".437",".737",".189","4.9",".268","0.1","45","-5.7",".324","89","4704"
"Jarrett Hoffpauir","Cardinals (AA)","23","460","11.7 %","8.9 %","1.32",".249",".345",".359",".704",".109","3.8",".261","-0.6","51","-7.3",".322","88","7554"
"Chris Durbin","Red Sox (AA)","24","392","9.9 %","16.6 %","0.60",".246",".333",".370",".703",".123","3.5",".291","-1.4","45","0.3",".321","101","sa225997"
"Jeremy Owens","Devil Rays (AA)","29","458","7.0 %","31.0 %","0.23",".237",".299",".394",".693",".157","7.3",".326","2.5","49","0.3",".320","101","sa184229"
"Leo Daigle","Orioles (AA)","26","485","9.5 %","25.2 %","0.38",".233",".314",".392",".706",".159","3.1",".283","-1.6","55","-0.4",".319","99","sa207088"
"Denard Span","Twins (AA)","22","597","6.7 %","13.1 %","0.51",".285",".340",".349",".689",".063","6.5",".330","0.4","67","-0.9",".318","99","8347"
"Lou Palmisano","Brewers (AA)","23","393","12.2 %","16.5 %","0.74",".241",".338",".334",".672",".093","3.1",".286","0.4","41","-0.3",".318","99","sa225655"
"Angel Sanchez","Royals (AA)","22","612","7.2 %","10.3 %","0.70",".282",".339",".352",".692",".070","4.2",".308","-1.8","66","-12.1",".318","85","3492"
"Kevin Howard","Yankees (AA)","25","407","6.4 %","16.5 %","0.39",".255",".309",".391",".700",".136","4.1",".292","-2.2","45","-0.7",".318","98","sa202822"
"Miguel Negron","- - -","23","437","7.8 %","15.6 %","0.50",".266",".323",".370",".692",".104","4.5",".313","-1.7","46","-0.9",".317","99","sa199057"
"Daniel Matienzo","Twins (AA)","25","509","4.9 %","23.0 %","0.21",".252",".295",".415",".711",".163","2.9",".297","-0.4","56","-1.4",".317","98","sa202063"
"Anderson Machado","Reds (AA)","25","467","11.3 %","22.3 %","0.51",".237",".329",".351",".680",".114","3.5",".301","-1.3","48","-1.8",".314","96","1853"
"Ryan Bear","Marlins (AA)","25","544","11.0 %","16.4 %","0.67",".243",".331",".335",".666",".092","2.0",".284","-1.1","55","-2.6",".312","95","sa226050"
"Brian Buscher","Giants (AA)","25","524","7.4 %","14.3 %","0.52",".259",".321",".366",".687",".107","3.3",".292","-0.6","56","-3.2",".312","95","6234"
"David Bacani","Red Sox (AA)","26","491","10.6 %","13.6 %","0.78",".229",".339",".323",".661",".094","5.2",".257","0.2","52","-3.3",".311","94","sa201101"
"Sebastien Boucher","Mariners (AA)","24","494","13.2 %","18.4 %","0.71",".248",".351",".305",".656",".058","6.8",".313","1.7","50","-12.7",".311","80","sa254033"
"Jim Fasano","Rangers (AA)","22","403","7.7 %","23.1 %","0.33",".244",".308",".384",".692",".140","3.2",".305","0.7","41","-10.6",".310","79","sa253935"
"Adam Greenberg","- - -","25","385","15.6 %","25.2 %","0.62",".215",".357",".281",".637",".066","6.0",".309","0.5","38","-2.8",".310","93","4647"
"Mike McCoy","Cardinals (AA)","25","559","11.1 %","17.5 %","0.63",".249",".344",".306",".650",".057","5.6",".308","2.6","56","-14.9",".310","79","4583"
"Chin-lung Hu","Dodgers (AA)","22","556","8.8 %","11.3 %","0.78",".254",".326",".334",".660",".080","4.8",".282","0.3","55","-3.9",".309","93","5198"
"Javier Guzman","Pirates (AA)","24","524","4.8 %","12.2 %","0.39",".268",".307",".379",".686",".111","5.2",".294","-0.8","55","-4.8",".308","92","sa202137"
"Matt Moses","Twins (AA)","21","516","6.8 %","21.9 %","0.31",".249",".303",".386",".689",".137","2.5",".295","-0.4","54","-4.7",".308","92","sa244353"
"Wilson Batista","Mets (AA)","25","523","8.0 %","16.1 %","0.50",".241",".309",".361",".670",".120","3.7",".273","-2.0","54","-4.9",".308","92","sa244385"
"Agustin Murillo","Diamondbacks (AA)","24","420","8.6 %","13.8 %","0.62",".235",".322",".326",".648",".091","2.9",".258","0.2","41","-3.5",".308","92","sa244092"
"Brandon Chaves","Pirates (AA)","26","452","11.1 %","16.8 %","0.66",".228",".330",".324",".654",".095","5.1",".267","1.4","47","-4.5",".307","91","sa198974"
"Brent Clevlen","Tigers (AA)","22","451","10.4 %","30.6 %","0.34",".230",".313",".357",".670",".127","3.2",".319","0.4","46","-4.8",".306","91","4863"
"Shaun Larkin","Indians (AA)","26","428","7.7 %","11.0 %","0.70",".253",".313",".358",".671",".105","1.8",".274","-1.4","44","-4.6",".306","91","sa201560"
"Kelly Hunt","Tigers (AA)","25","396","2.3 %","31.1 %","0.07",".228",".246",".448",".693",".220","1.9",".271","-0.4","40","-4.5",".305","90","sa226043"
"Ronnie Merrill","Athletics (AA)","27","503","8.0 %","18.9 %","0.42",".244",".314",".354",".668",".110","3.6",".297","-3.1","48","-15.9",".304","75","sa199752"
"Richard Lewis","Cubs (AA)","26","385","7.5 %","16.6 %","0.45",".252",".316",".333",".649",".081","5.9",".302","1.5","36","-4.6",".303","89","sa201061"
"Chris Getz","White Sox (AA)","22","573","9.1 %","8.2 %","1.11",".256",".326",".321",".647",".065","6.2",".278","1.5","54","-6.9",".302","89","3388"
"Ivan Ochoa","Indians (AA)","23","389","9.5 %","16.2 %","0.59",".251",".337",".301",".638",".051","6.6",".303","2.4","39","-5.4",".302","88","2199"
"Ron Acuna","Brewers (AA)","27","439","6.2 %","18.0 %","0.34",".268",".318",".335",".653",".068","3.8",".326","-1.7","41","-5.6",".302","88","sa211707"
"Eider Torres","Indians (AA)","23","475","6.7 %","11.4 %","0.59",".273",".325",".325",".650",".051","6.1",".307","3.4","47","-6.8",".301","87","2905"
"Frank Diaz","Nationals (AA)","22","428","4.4 %","13.8 %","0.32",".259",".296",".373",".669",".114","3.3",".283","-1.0","42","-6.8",".300","86","sa200361"
"Jesus Cota","Diamondbacks (AA)","24","482","6.2 %","15.8 %","0.39",".233",".283",".377",".659",".143","2.3",".249","0.0","44","-7.0",".299","86","sa200342"
"Melvin Dorta","Nationals (AA)","24","442","6.8 %","7.7 %","0.88",".257",".307",".347",".653",".089","6.9",".269","2.6","43","-7.5",".298","85","2562"
"Derin McMains","Giants (AA)","26","420","11.4 %","8.8 %","1.30",".223",".329",".296",".625",".073","5.6",".241","1.2","40","-7.5",".297","84","sa200376"
"Matthew Maniscalco","Devil Rays (AA)","25","391","10.7 %","16.4 %","0.66",".235",".328",".289",".617",".054","4.7",".287","-0.5","35","-6.7",".296","84","sa225887"
"Manny Mayorson","Blue Jays (AA)","23","517","4.1 %","8.5 %","0.48",".277",".312",".333",".646",".057","3.8",".300","-2.0","49","-9.8",".295","83","sa199056"
"Luis Hernandez","Braves (AA)","22","414","4.8 %","11.1 %","0.43",".268",".308",".329",".637",".061","4.2",".301","-0.7","36","-7.5",".294","83","3206"
"Eric Von Schell","Giants (AA)","26","397","6.0 %","25.4 %","0.24",".228",".276",".369",".645",".141","1.9",".288","-0.4","36","-8.9",".291","80","sa200380"
"Rayner Bautista","Orioles (AA)","27","446","1.3 %","25.1 %","0.05",".259",".271",".373",".643",".113","3.7",".337","-0.4","40","-10.8",".289","79","sa207057"
"Dwaine Bacon","Angels (AA)","27","389","9.5 %","20.8 %","0.46",".215",".297",".327",".624",".112","7.7",".267","2.4","32","-17.5",".288","65","sa200304"
"Gustavo Molina","White Sox (AA)","24","382","6.5 %","17.0 %","0.38",".227",".286",".328",".615",".102","2.2",".260","-1.3","32","-8.8",".287","78","2861"
"Travis Metcalf","Rangers (AA)","23","477","9.4 %","23.5 %","0.40",".221",".298",".325",".622",".104","4.4",".278","-0.9","38","-22.4",".285","63","7364"
"Javier Colina","Reds (AA)","27","397","8.1 %","20.4 %","0.40",".215",".277",".349",".626",".134","4.6",".254","0.2","32","-10.1",".284","76","sa203149"
"Kila Ka'aihue","Royals (AA)","22","395","12.4 %","18.5 %","0.67",".199",".303",".300",".602",".101","1.7",".229","-0.1","31","-19.5",".282","61","4707"
"Pat Osborn","Indians (AA)","25","448","7.4 %","14.1 %","0.52",".250",".306",".301",".607",".051","4.9",".289","-1.2","37","-13.7",".280","73","sa202345"
"Vincent Blue","Tigers (AA)","23","467","10.7 %","22.9 %","0.47",".232",".315",".271",".587",".039","4.9",".311","-0.8","38","-14.9",".279","72","sa200558"
"Corey Ragsdale","Mets (AA)","23","487","8.2 %","37.4 %","0.22",".204",".274",".330",".603",".126","5.2",".320","-1.2","39","-15.8",".278","71","sa201326"
"Thomas Collaro","White Sox (AA)","23","417","4.8 %","30.7 %","0.16",".213",".255",".352",".608",".139","3.3",".285","-1.3","32","-12.6",".278","71","sa202677"
"Miguel Perez","Reds (AA)","22","434","4.4 %","20.3 %","0.22",".241",".290",".305",".594",".063","3.2",".299","0.6","33","-13.4",".277","71","3262"
"Micah Schnurstein","White Sox (AA)","21","518","4.6 %","19.3 %","0.24",".219",".264",".335",".600",".117","4.2",".258","-0.7","39","-16.1",".277","71","sa201545"
"Juan Ciriaco","Padres (AA)","22","487","6.6 %","19.9 %","0.33",".222",".277",".301",".578",".079","5.2",".275","0.7","34","-18.1",".269","65","sa226165"
"Jason Pridie","Devil Rays (AA)","22","503","6.2 %","18.5 %","0.33",".230",".281",".304",".585",".074","5.4",".275","1.3","35","-18.7",".268","65","4611"
"Rex Rundgren","Marlins (AA)","25","420","7.9 %","19.3 %","0.41",".232",".299",".259",".558",".027","1.9",".296","-1.3","28","-16.2",".266","64","sa200419"
"Jake Wald","Giants (AA)","25","486","7.2 %","23.0 %","0.31",".202",".277",".287",".564",".085","4.4",".263","-1.4","34","-21.2",".263","62","sa201574"
"Carlos R Rojas","Cubs (AA)","22","395","7.1 %","13.7 %","0.52",".204",".264",".227",".490",".023","3.0",".240","0.6","16","-25.6",".231","39","sa244227"
