"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Will Piwnica-Worms","Nationals (A)","23","372","14.8 %","17.2 %","0.86",".257",".385",".350",".735",".092","5.7",".315","0.1","53","9.3",".354","121","sa546827"
"Dwight Smith Jr.","Blue Jays (A)","20","479","10.9 %","17.1 %","0.63",".284",".365",".388",".753",".104","6.0",".337","2.6","67","9.8",".353","117","13473"
"Matt Juengel","Marlins (A)","23","499","8.0 %","11.2 %","0.71",".270",".343",".419",".762",".149","3.6",".280","-0.9","70","12.0",".353","121","sa658579"
"Jesus Solorzano","Marlins (A)","22","523","4.6 %","21.2 %","0.22",".285",".325",".450",".775",".165","7.2",".339","4.5","73","12.5",".353","120","sa506837"
"Sherman Johnson","Angels (A)","22","478","13.8 %","18.2 %","0.76",".261",".371",".372",".743",".111","7.0",".322","0.8","66","9.1",".352","116","sa658344"
"Derek Jones","Rockies (A)","23","469","6.8 %","26.4 %","0.26",".244",".313",".455",".768",".211","4.9",".300","0.8","65","10.6",".351","119","sa577674"
"Daniel Robertson","Athletics (A)","19","451","9.1 %","17.5 %","0.52",".277",".353",".401",".754",".125","3.0",".324","-3.0","62","8.5",".351","116","14145"
"Lance Durham","Tigers (A)","25","488","12.3 %","27.9 %","0.44",".235",".336",".432",".768",".197","3.3",".304","-0.3","67","9.1",".351","116","sa501737"
"John Wooten","Athletics (A)","22","555","9.5 %","20.4 %","0.47",".257",".333",".430",".764",".174","3.9",".294","-0.6","76","10.2",".351","115","sa501993"
"Rio Ruiz","Astros (A)","19","472","10.6 %","19.5 %","0.54",".260",".335",".430",".766",".171","4.1",".303","0.9","65","8.6",".351","115","14103"
"Dalton Pompey","Blue Jays (A)","20","511","12.3 %","20.7 %","0.59",".261",".358",".394",".752",".133","8.0",".329","3.1","70","9.3",".350","115","12797"
"Emilio Guerrero","Blue Jays (A)","20","391","10.0 %","14.8 %","0.67",".277",".355",".402",".757",".125","5.4",".311","0.7","53","7.0",".350","115","sa597507"
"Jesse Wierzbicki","Astros (A)","24","385","10.1 %","15.3 %","0.66",".264",".358",".394",".752",".130","4.8",".301","-0.1","52","6.9",".350","115","sa599282"
"Matt Olson","Athletics (A)","19","558","12.9 %","26.5 %","0.49",".225",".326",".435",".761",".210","2.6",".272","-0.7","76","9.4",".349","114","14344"
"Teoscar Hernandez","Astros (A)","20","565","7.3 %","23.9 %","0.30",".271",".328",".435",".763",".164","8.1",".344","-0.1","76","9.3",".348","114","13066"
"Luke Maile","Rays (A)","22","407","10.1 %","13.3 %","0.76",".283",".351",".402",".753",".119","4.9",".318","0.5","55","6.7",".348","114","13355"
"Walker Gourley","Pirates (A)","22","480","5.4 %","17.9 %","0.30",".304",".350",".396",".747",".092","6.7",".365","2.6","65","9.6",".348","117","sa501688"
"Eric Haase","Indians (A)","20","420","9.5 %","27.9 %","0.34",".250",".322",".439",".761",".189","3.7",".324","-0.6","56","6.7",".348","113","sa601042"
"Lewis Brinson","Rangers (A)","19","503","9.5 %","38.0 %","0.25",".237",".322",".427",".749",".190","6.1",".362","1.5","68","9.8",".347","117","14352"
"Jake Cave","Yankees (A)","20","520","7.7 %","21.2 %","0.36",".282",".347",".401",".748",".119","6.6",".362","-0.6","71","10.1",".347","117","sa597983"
"Victor Roache","Brewers (A)","21","519","8.9 %","26.4 %","0.34",".248",".322",".440",".762",".192","4.9",".302","0.1","69","8.0",".347","113","sa502154"
"Art Charles","Phillies (A)","22","513","11.3 %","24.4 %","0.46",".251",".339",".412",".751",".161","3.3",".318","-2.7","69","9.8",".347","116","sa503326"
"Brandon Miller","Nationals (A)","23","442","7.7 %","30.5 %","0.25",".243",".308",".456",".763",".213","4.7",".313","-0.1","60","8.3",".346","116","sa550323"
"Matt Wessinger","Rockies (A)","22","464","9.1 %","15.5 %","0.58",".275",".347",".394",".741",".119","5.5",".320","-0.1","63","8.7",".346","116","sa602385"
"Reymond Nunez","Yankees (A)","22","402","5.5 %","23.1 %","0.24",".260",".316",".443",".759",".183","2.8",".305","-0.1","54","7.5",".346","116","sa505516"
"Niko Goodrum","Twins (A)","21","455","13.2 %","23.1 %","0.57",".260",".364",".369",".732",".109","6.8",".345","2.0","61","6.6",".346","112","12092"
"Jeimer Candelario","Cubs (A)","19","572","11.9 %","15.4 %","0.77",".256",".346",".396",".742",".140","2.7",".290","-0.1","76","8.2",".346","112","13621"
"Dilson Herrera","- - -","19","503","8.0 %","23.1 %","0.34",".267",".334",".416",".750",".149","6.0",".332","-0.1","67","9.0",".345","115","14335"
"Austin Elkins","Astros (A)","22","441","15.2 %","15.9 %","0.96",".234",".368",".350",".718",".116","6.2",".275","-0.2","58","5.9",".344","111","sa621617"
"Jason Coats","White Sox (A)","23","565","5.5 %","15.0 %","0.36",".271",".320",".426",".747",".155","5.1",".303","0.7","75","9.0",".343","114","14282"
"Jeff Holm","Tigers (A)","24","524","10.5 %","14.3 %","0.73",".270",".344",".397",".741",".126","5.8",".300","-1.3","68","6.2",".342","110","sa598329"
"Tyrone Taylor","Brewers (A)","19","549","6.4 %","11.5 %","0.56",".274",".338",".400",".738",".126","5.4",".299","0.2","71","6.1",".341","109","sa657979"
"Charlie Tilson","Cardinals (A)","20","411","6.1 %","14.1 %","0.43",".303",".349",".388",".737",".085","6.5",".349","0.2","53","4.6",".341","109","12983"
"Maxx Tissenbaum","Padres (A)","21","490","8.8 %","7.3 %","1.19",".277",".365",".359",".724",".082","2.7",".294","-0.4","63","5.4",".341","109","sa503525"
"Corey Adamson","Padres (A)","21","405","11.9 %","18.8 %","0.63",".269",".363",".363",".726",".094","7.5",".333","0.8","52","4.4",".341","109","sa508178"
"Mallex Smith","Padres (A)","20","507","11.6 %","16.6 %","0.70",".262",".367",".340",".707",".078","7.6",".318","5.8","65","5.0",".340","108","13608"
"Eudy Pina","Mets (A)","22","523","10.9 %","23.5 %","0.46",".233",".334",".396",".730",".162","7.6",".298","0.9","68","7.2",".340","112","sa506909"
"Joe Sever","Indians (A)","22","427","7.5 %","18.7 %","0.40",".272",".333",".402",".735",".130","3.5",".325","-0.9","55","4.1",".339","108","sa579296"
"Breyvic Valera","Cardinals (A)","21","562","7.1 %","5.3 %","1.33",".309",".358",".367",".725",".058","5.3",".326","-0.7","72","5.4",".339","108","12758"
"Mitch Delfino","Giants (A)","22","522","6.7 %","14.6 %","0.46",".270",".324",".413",".737",".143","3.4",".295","-1.3","68","7.1",".339","112","sa579278"
"Erik Gonzalez","Indians (A)","21","383","6.3 %","18.5 %","0.34",".259",".307",".439",".747",".180","7.5",".301","0.2","49","3.4",".339","108","13369"
"Bubba Starling","Royals (A)","20","498","10.6 %","25.7 %","0.41",".241",".329",".398",".727",".156","6.4",".309","2.7","64","6.1",".338","111","sa597751"
"Marty Gantt","Rays (A)","23","496","9.3 %","22.2 %","0.42",".267",".339",".391",".730",".124","6.9",".335","2.3","63","3.8",".337","107","sa658103"
"Creede Simpson","Orioles (A)","23","393","10.7 %","21.1 %","0.51",".248",".334",".385",".719",".137","3.6",".299","0.2","50","4.5",".337","110","sa577019"
"Maikis De La Cruz","Mets (A)","22","398","9.8 %","20.4 %","0.48",".261",".342",".372",".714",".112","7.1",".327","1.8","50","4.0",".335","109","sa596985"
"Danry Vasquez","- - -","19","551","6.7 %","12.9 %","0.52",".284",".331",".400",".731",".116","5.0",".311","-1.4","68","2.8",".333","104","sa598653"
"Jared Reaves","Tigers (A)","22","425","6.6 %","20.5 %","0.32",".271",".341",".367",".708",".096","3.7",".339","-0.9","52","2.0",".333","104","sa658626"
"Patrick Wisdom","Cardinals (A)","21","423","9.9 %","27.0 %","0.37",".231",".312",".411",".723",".180","5.5",".294","0.2","52","1.7",".332","103","sa657868"
"Yordy Cabrera","Marlins (A)","22","378","7.4 %","20.6 %","0.36",".237",".315",".398",".712",".160","5.0",".270","-0.1","47","3.0",".332","107","sa548243"
"Mario Martinez","- - -","23","453","4.4 %","25.8 %","0.17",".270",".309",".414",".723",".144","1.9",".340","-0.6","56","2.8",".331","105","sa392881"
"Jose Peraza","Braves (A)","19","504","6.7 %","12.7 %","0.53",".288",".341",".371",".712",".083","8.8",".328","6.2","62","3.5",".331","106","13593"
"Renato Nunez","Athletics (A)","19","546","5.1 %","24.9 %","0.21",".258",".301",".423",".725",".165","2.6",".315","-0.7","66","1.5",".330","102","14503"
"Alfredo Rodriguez","Brewers (A)","23","465","10.8 %","11.2 %","0.96",".270",".363",".324",".687",".054","3.1",".304","-2.9","56","1.2",".330","102","sa577808"
"Joseph Rapp","Giants (A)","23","383","5.0 %","25.6 %","0.19",".267",".328",".375",".703",".108","2.6",".352","-0.8","47","2.1",".329","105","sa503405"
"James Baldwin","Dodgers (A)","21","430","9.5 %","35.8 %","0.27",".238",".323",".388",".711",".149","8.3",".382","3.6","51","0.5",".328","101","sa548307"
"Parker Berberet","Brewers (A)","23","380","8.2 %","15.3 %","0.53",".257",".327",".381",".708",".124","2.5",".289","-1.0","45","0.4",".328","101","sa546748"
"Andrew Cain","Giants (A)","23","401","8.0 %","23.4 %","0.34",".240",".309",".402",".711",".162","8.3",".298","2.4","49","1.9",".328","104","sa598759"
"Jordan Walton","Cardinals (A)","23","446","7.0 %","17.3 %","0.40",".278",".333",".375",".708",".097","4.0",".332","-1.3","53","0.3",".328","101","sa659223"
"Mike Marjama","White Sox (A)","23","407","4.9 %","16.5 %","0.30",".277",".323",".384",".707",".107","4.4",".320","-0.6","49","1.9",".328","104","12594"
"Jeremy Rathjen","Dodgers (A)","23","527","10.6 %","18.8 %","0.57",".232",".337",".349",".686",".117","6.2",".283","3.8","62","0.0",".327","100","sa602610"
"Torsten Boss","Orioles (A)","22","447","11.9 %","23.7 %","0.50",".238",".333",".358",".690",".119","4.1",".308","0.0","54","1.6",".326","103","sa621486"
"Gioskar Amaya","Cubs (A)","20","516","8.1 %","21.1 %","0.39",".252",".329",".369",".698",".117","6.4",".317","-0.2","61","-0.3",".326","100","sa547898"
"Kevin Patterson","Blue Jays (A)","24","395","11.1 %","27.1 %","0.41",".212",".301",".424",".726",".212","2.7",".246","-0.2","46","-0.3",".326","99","sa392161"
"Lucas Herbst","Orioles (A)","22","445","4.5 %","17.1 %","0.26",".276",".324",".372",".696",".096","4.6",".327","-2.7","53","1.1",".325","102","sa546989"
"Chuckie Jones","Giants (A)","20","472","10.0 %","29.7 %","0.34",".236",".321",".371",".692",".135","5.0",".327","-1.3","56","0.9",".324","102","sa548399"
"Zach Vincej","Reds (A)","22","425","8.5 %","16.9 %","0.50",".263",".333",".358",".691",".095","6.2",".314","-0.6","49","-1.0",".324","98","13269"
"Brian Pointer","Phillies (A)","21","496","11.7 %","25.2 %","0.46",".216",".337",".334",".672",".118","6.3",".293","1.1","59","0.9",".324","101","sa549828"
"Max Moroff","Pirates (A)","20","506","12.8 %","20.2 %","0.64",".233",".335",".345",".680",".112","4.9",".286","-2.2","60","0.8",".323","101","14556"
"Ketel Marte","Mariners (A)","19","406","3.7 %","9.6 %","0.38",".304",".330",".370",".700",".066","6.9",".336","-0.4","47","-1.2",".323","98","13613"
"Nomar Mazara","Rangers (A)","18","506","8.7 %","25.9 %","0.34",".236",".310",".382",".692",".146","2.5",".301","-1.0","59","0.4",".322","101","14553"
"Cole Frenzel","Mets (A)","23","489","10.4 %","17.4 %","0.60",".235",".333",".346",".679",".111","3.1",".276","-0.1","57","0.2",".322","100","sa503730"
"Tyler Goeddel","Rays (A)","20","497","8.0 %","19.7 %","0.41",".249",".313",".389",".701",".140","8.2",".302","3.7","57","-1.9",".322","97","13180"
"Michael Garza","Brewers (A)","23","439","4.1 %","18.0 %","0.23",".282",".312",".391",".703",".109","5.0",".338","-1.5","50","-1.8",".322","97","sa621584"
"Oliver Zapata","Cubs (A)","20","445","9.4 %","20.0 %","0.47",".240",".317",".372",".690",".133","6.2",".293","-1.4","51","-2.0",".321","96","sa547897"
"Shayne Houck","Giants (A)","23","392","9.2 %","20.4 %","0.45",".235",".332",".339",".671",".104","2.9",".289","-1.0","45","-0.5",".320","99","sa658687"
"Taylor Ard","Mariners (A)","23","475","9.5 %","13.3 %","0.71",".240",".320",".357",".677",".117","2.8",".263","-0.3","53","-3.4",".318","94","sa550014"
"Nik Balog","Orioles (A)","23","412","4.9 %","19.9 %","0.24",".266",".313",".371",".684",".105","2.7",".328","-0.1","47","-1.2",".318","97","sa659190"
"Estarlin Martinez","Nationals (A)","21","410","8.8 %","18.0 %","0.49",".253",".324",".352",".675",".099","6.1",".303","2.0","46","-1.2",".317","97","sa507023"
"Jordan Scott","Astros (A)","21","456","11.6 %","17.1 %","0.68",".255",".342",".321",".664",".066","7.3",".316","1.4","50","-3.5",".317","93","sa549122"
"Nick Martini","Cardinals (A)","23","416","9.6 %","9.6 %","1.00",".252",".339",".329",".668",".077","3.9",".277","-1.8","46","-3.6",".316","93","sa578044"
"Eric Wood","Pirates (A)","20","402","7.2 %","21.9 %","0.33",".255",".314",".360",".674",".104","2.1",".320","-1.2","45","-1.8",".315","96","sa602394"
"Jesus Galindo","Giants (A)","22","370","8.4 %","21.6 %","0.39",".273",".342",".322",".664",".049","8.5",".353","6.8","41","-1.8",".315","96","sa506980"
"Juan Ciriaco","Rockies (A)","22","400","5.3 %","15.5 %","0.34",".279",".319",".355",".674",".075","6.4",".331","3.5","44","-2.1",".314","95","sa506307"
"Fidel Pena","Diamondbacks (A)","21","585","5.0 %","15.9 %","0.31",".256",".296",".394",".690",".139","6.6",".288","0.4","64","-5.7",".314","92","sa506770"
"Breland Almadova","Diamondbacks (A)","22","493","10.1 %","23.1 %","0.44",".237",".321",".348",".669",".111","6.5",".305","-0.6","53","-5.0",".314","91","sa659072"
"Aneury Tavarez","Red Sox (A)","21","516","4.1 %","27.1 %","0.15",".257",".295",".388",".683",".132","7.4",".346","-0.7","57","-3.0",".314","95","sa598684"
"Raul Mondesi","Royals (A)","17","536","6.3 %","22.0 %","0.29",".261",".311",".361",".672",".100","7.0",".331","0.2","58","-3.8",".312","94","13769"
"Carlos Ramirez","Blue Jays (A)","22","435","7.6 %","23.4 %","0.32",".228",".297",".375",".672",".147","6.9",".290","0.5","46","-5.2",".311","90","11743"
"Adrian Marin","Orioles (A)","19","422","5.5 %","21.3 %","0.26",".265",".311",".356",".667",".090","4.4",".333","0.2","46","-3.4",".311","93","sa657939"
"Brett Vertigan","Athletics (A)","22","511","10.8 %","12.5 %","0.86",".243",".333",".321",".654",".078","6.8",".282","1.4","54","-6.4",".311","89","sa658149"
"Socrates Brito","Diamondbacks (A)","20","566","6.5 %","21.9 %","0.30",".264",".313",".356",".669",".092","7.3",".340","1.3","60","-7.5",".310","89","12944"
"Cito Culver","Yankees (A)","20","466","10.3 %","26.6 %","0.39",".232",".312",".344",".655",".112","5.3",".312","0.2","50","-4.5",".309","92","sa548315"
"Justin O'Conner","Rays (A)","21","439","7.1 %","25.3 %","0.28",".233",".290",".381",".671",".148","3.7",".283","0.8","46","-6.3",".308","88","sa548314"
"Joel Hutter","Orioles (A)","23","499","10.6 %","15.2 %","0.70",".230",".317",".334",".651",".104","3.9",".265","-2.3","53","-4.9",".308","92","sa546925"
"Jake Stewart","Tigers (A)","22","418","8.4 %","30.1 %","0.28",".214",".285",".376",".660",".161","4.2",".279","-1.3","42","-7.1",".305","86","sa501749"
"Joey Meneses","Braves (A)","21","414","6.8 %","23.4 %","0.29",".257",".308",".349",".657",".092","3.7",".337","-2.2","43","-5.1",".305","89","sa604598"
"Gabriel Guerrero","Mariners (A)","19","499","4.2 %","22.6 %","0.19",".271",".303",".358",".661",".087","5.8",".344","0.9","50","-8.7",".304","85","sa596948"
"Raul Fortunato","Pirates (A)","22","475","6.5 %","20.0 %","0.33",".248",".300",".352",".652",".105","5.4",".305","-1.3","49","-6.3",".304","89","sa507207"
"Patrick Leonard","Rays (A)","20","493","8.5 %","23.9 %","0.36",".225",".303",".345",".648",".120","3.2",".286","0.1","50","-8.7",".304","85","sa597839"
"Stefan Sabol","Mets (A)","21","417","11.3 %","27.8 %","0.41",".203",".298",".345",".643",".142","6.2",".273","-0.6","43","-5.6",".304","89","sa549280"
"Kale Kiser","White Sox (A)","23","438","8.0 %","14.8 %","0.54",".234",".312",".328",".640",".094","5.5",".267","0.0","45","-6.0",".303","88","sa546869"
"Chevy Clarke","Angels (A)","21","487","10.1 %","28.3 %","0.36",".227",".313",".323",".636",".095","4.9",".318","-1.9","49","-9.0",".303","84","sa548179"
"Orlando Arcia","Brewers (A)","18","486","7.2 %","8.2 %","0.88",".251",".314",".333",".647",".081","6.6",".268","0.0","49","-9.0",".303","84","13185"
"David Gonzalez","Tigers (A)","19","387","9.0 %","15.2 %","0.59",".247",".332",".295",".626",".048","5.5",".299","0.3","39","-7.2",".303","84","sa596234"
"Anthony Gomez","Marlins (A)","22","495","4.6 %","9.1 %","0.51",".271",".308",".340",".648",".069","4.9",".288","-0.1","50","-7.4",".301","87","sa621610"
"Christian Lopes","Blue Jays (A)","20","552","7.2 %","14.1 %","0.51",".245",".308",".336",".644",".091","3.3",".278","-0.3","54","-11.1",".301","83","sa601044"
"Dorssys Paulino","Indians (A)","18","523","5.7 %","17.4 %","0.33",".246",".297",".349",".646",".103","5.0",".294","-0.8","51","-10.7",".300","83","sa659464"
"Fred Ford","Royals (A)","21","482","10.8 %","34.4 %","0.31",".193",".288",".350",".638",".157","5.0",".278","-0.2","48","-7.7",".300","86","sa658026"
"Beau Amaral","Reds (A)","22","565","6.0 %","14.3 %","0.42",".258",".312",".324",".636",".066","7.1",".300","2.7","55","-11.9",".300","82","sa503642"
"Jeff Gelalich","Reds (A)","22","518","11.0 %","20.7 %","0.53",".245",".331",".300",".630",".054","5.7",".313","1.2","50","-11.1",".299","82","sa503399"
"Diego Goris","Padres (A)","22","388","4.1 %","12.1 %","0.34",".266",".294",".374",".667",".108","3.1",".286","0.0","38","-8.4",".299","82","sa507199"
"Stephen Perez","Nationals (A)","22","486","8.2 %","22.0 %","0.37",".236",".303",".326",".630",".090","4.4",".302","-2.7","48","-8.8",".297","84","sa501997"
"Mitch Walding","Phillies (A)","20","464","12.3 %","26.1 %","0.47",".224",".323",".286",".609",".062","3.9",".316","-2.1","45","-8.7",".296","84","sa597901"
"Trevor Brown","Giants (A)","21","423","6.4 %","12.3 %","0.52",".250",".304",".326",".630",".076","4.3",".278","-2.1","41","-8.1",".296","83","13895"
"Dante Bichette","Yankees (A)","20","486","8.8 %","24.5 %","0.36",".214",".292",".331",".623",".117","2.6",".267","-0.2","46","-10.0",".294","82","sa597776"
"Larry Greene","Phillies (A)","20","457","12.0 %","35.7 %","0.34",".213",".306",".303",".609",".090","3.8",".345","-2.1","43","-9.9",".293","81","sa597759"
"Terrance Gore","Royals (A)","22","541","11.5 %","22.2 %","0.52",".215",".334",".242",".576",".026","8.4",".293","9.7","50","-12.7",".290","80","13658"
"Marco Hernandez","Cubs (A)","20","443","3.6 %","16.3 %","0.22",".254",".287",".338",".625",".084","6.2",".297","1.1","39","-13.1",".289","75","13154"
"Ildemaro Vargas","Cardinals (A)","21","467","6.6 %","10.5 %","0.63",".248",".304",".305",".609",".057","5.2",".278","-0.3","41","-14.2",".288","74","13324"
"Carlos Franco","Braves (A)","21","510","10.0 %","24.3 %","0.41",".229",".306",".284",".591",".055","4.5",".310","-1.1","44","-14.9",".283","75","sa506528"
"Gregory Lorenzo","Orioles (A)","22","526","4.2 %","28.9 %","0.14",".241",".281",".323",".604",".082","9.0",".344","4.3","45","-15.7",".282","74","sa507882"
"Ben Turner","Giants (A)","23","412","4.9 %","5.8 %","0.83",".249",".286",".315",".601",".066","3.4",".257","0.1","35","-12.8",".280","73","sa658602"
"Chris Hawkins","Blue Jays (A)","21","421","7.6 %","15.4 %","0.49",".226",".287",".313",".600",".087","6.1",".264","-0.5","35","-15.4",".280","69","sa548221"
"Angelo Mora","Phillies (A)","20","455","8.6 %","19.1 %","0.45",".214",".283",".290",".573",".076","5.6",".264","-0.6","36","-16.7",".273","68","sa597177"
"Luis Tejada","Padres (A)","20","454","4.2 %","20.3 %","0.21",".227",".266",".305",".571",".078","6.6",".282","1.3","32","-21.8",".265","60","sa548053"
"Brian Adams","Padres (A)","22","378","5.0 %","35.4 %","0.14",".211",".250",".328",".578",".117","7.2",".319","-0.1","27","-18.2",".265","59","sa503607"
"Kellen Sweeney","Blue Jays (A)","21","398","10.1 %","23.6 %","0.43",".185",".269",".284",".553",".099","4.2",".236","-0.4","28","-19.6",".263","58","sa548265"
"Tanner Rahier","Reds (A)","19","437","2.7 %","18.5 %","0.15",".222",".252",".320",".571",".098","2.8",".255","-2.3","30","-21.8",".262","58","sa657956"
"Jorge Martinez","Indians (A)","20","406","6.2 %","29.6 %","0.21",".191",".244",".324",".568",".133","4.3",".258","-0.8","28","-20.3",".262","58","sa549648"
"Michael Antonio","Royals (A)","21","378","8.2 %","16.1 %","0.51",".191",".263",".284",".547",".094","2.4",".217","-0.5","27","-17.2",".261","61","sa548196"
"Phillip Evans","Mets (A)","20","389","7.7 %","15.4 %","0.50",".203",".268",".263",".531",".060","3.7",".235","-0.3","26","-19.7",".254","57","12950"
