"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Rob Segedin","Yankees (AA)","25","394","13.2 %","15.2 %","0.87",".283",".398",".428",".826",".145","2.6",".322","0.0","62","16.2",".378","135","11446"
"Keon Broxton","Pirates (AA)","24","471","12.5 %","25.9 %","0.48",".275",".369",".484",".853",".209","7.5",".357","2.4","74","19.0",".377","134","9253"
"Mario Lisson","Giants (AA)","30","451","12.0 %","20.6 %","0.58",".266",".370",".467",".837",".201","3.9",".303","0.8","70","17.7",".376","134","sa202240"
"Reynaldo Rodriguez","Twins (AA)","27","517","7.5 %","14.9 %","0.51",".286",".344",".510",".854",".223","4.4",".298","-0.6","81","20.1",".375","133","sa329131"
"J.T. Realmuto","Marlins (AA)","23","423","9.7 %","13.9 %","0.69",".299",".369",".461",".830",".163","7.3",".333","1.5","64","15.6",".374","132","11739"
"Jarrett Parker","Giants (AA)","25","419","10.7 %","24.6 %","0.44",".275",".370",".463",".833",".187","6.4",".353","0.4","65","15.9",".374","132","11624"
"Travis Taijeron","Mets (AA)","25","387","12.4 %","27.6 %","0.45",".248",".357",".476",".832",".227","2.4",".321","-1.2","60","14.6",".374","132","11935"
"Steven Moya","Tigers (AA)","22","549","4.2 %","29.3 %","0.14",".276",".306",".555",".861",".280","6.0",".327","1.4","84","20.0",".372","131","11854"
"Kennys Vargas","Twins (AA)","23","405","10.6 %","16.8 %","0.63",".281",".360",".472",".832",".191","1.5",".303","-1.0","62","14.3",".371","130","12101"
"Brady Shoemaker","Marlins (AA)","27","490","13.7 %","18.4 %","0.74",".274",".374",".433",".808",".160","3.4",".319","-0.1","73","16.5",".370","130","sa502052"
"Kevan Smith","White Sox (AA)","26","449","10.2 %","15.1 %","0.68",".290",".376",".437",".813",".147","2.8",".328","-0.3","66","14.8",".369","129","12284"
"Daniel Paolini","Mariners (AA)","24","476","11.8 %","15.8 %","0.75",".268",".360",".451",".811",".183","3.0",".298","-0.3","70","15.5",".368","128","sa577980"
"Dean Green","Tigers (AA)","25","447","6.3 %","17.9 %","0.35",".311",".365",".452",".817",".142","2.0",".364","-0.6","67","14.7",".368","128","sa526876"
"Devon Travis","Tigers (AA)","23","441","8.4 %","13.6 %","0.62",".298",".358",".460",".817",".162","7.1",".327","1.0","65","13.5",".365","126","13862"
"Jayce Boyd","Mets (AA)","23","477","10.9 %","14.0 %","0.78",".293",".382",".414",".796",".121","3.4",".331","-0.2","70","14.6",".365","126","sa502020"
"O'Koyea Dickson","Dodgers (AA)","24","520","7.3 %","12.9 %","0.57",".269",".340",".471",".810",".202","4.1",".280","-1.5","75","15.1",".364","125","12677"
"Stetson Allie","Pirates (AA)","23","486","14.6 %","26.1 %","0.56",".246",".362",".440",".801",".194","3.0",".303","-0.8","71","13.9",".362","124","sa548192"
"Jason Hagerty","Padres (AA)","26","409","12.5 %","17.6 %","0.71",".266",".368",".417",".785",".151","3.2",".309","-0.1","58","12.8",".362","128","sa501451"
"Sean Jamieson","Diamondbacks (AA)","25","374","8.3 %","16.3 %","0.51",".298",".362",".429",".791",".131","5.7",".350","-1.7","53","9.7",".360","123","sa598483"
"Tom Belza","Diamondbacks (AA)","24","478","10.5 %","18.6 %","0.56",".305",".387",".387",".774",".082","5.3",".383","0.5","67","12.1",".359","122","sa526826"
"Ryan Brett","Rays (AA)","22","459","5.2 %","16.1 %","0.32",".303",".346",".448",".794",".145","7.5",".350","2.5","64","11.3",".358","122","12138"
"Ryan Casteel","Rockies (AA)","23","481","8.1 %","19.5 %","0.41",".280",".341",".445",".786",".165","3.0",".322","-0.7","67","13.3",".357","125","sa549286"
"Odubel Herrera","Rangers (AA)","22","408","7.1 %","17.2 %","0.41",".321",".373",".402",".775",".082","5.4",".389","-0.5","56","11.0",".356","124","11476"
"Daniel Mayora","Dodgers (AA)","28","552","7.8 %","11.4 %","0.68",".302",".356",".428",".784",".126","4.3",".325","-0.5","76","12.7",".356","120","sa291160"
"Lane Adams","Royals (AA)","24","465","9.7 %","18.5 %","0.52",".269",".352",".427",".779",".158","7.1",".314","3.9","64","12.4",".356","124","10767"
"Joe Benson","Marlins (AA)","26","498","11.4 %","19.3 %","0.59",".264",".364",".410",".774",".146","6.2",".313","1.3","68","11.3",".356","120","2845"
"Max Muncy","Athletics (AA)","23","530","16.4 %","17.4 %","0.95",".264",".385",".379",".764",".115","4.3",".316","0.4","73","13.8",".355","123","13301"
"Trever Adams","Rangers (AA)","25","531","7.2 %","18.8 %","0.38",".278",".334",".448",".782",".170","4.3",".323","-0.3","73","13.6",".354","123","sa546549"
"Brian Hernandez","Angels (AA)","25","508","7.7 %","16.7 %","0.46",".308",".366",".408",".774",".100","2.3",".361","-1.1","69","12.7",".354","122","sa503330"
"Rymer Liriano","Padres (AA)","23","415","8.4 %","24.6 %","0.34",".264",".335",".442",".777",".178","5.6",".326","0.5","56","10.2",".353","122","4779"
"Jason Krizan","Tigers (AA)","25","525","10.1 %","9.0 %","1.13",".293",".364",".414",".778",".121","4.6",".312","-0.3","73","11.2",".353","118","sa546842"
"KD Kang","Orioles (AA)","26","412","7.8 %","20.9 %","0.37",".282",".338",".452",".790",".170","3.8",".336","-0.6","57","8.8",".353","118","sa327822"
"Jonathan Rodriguez","Cardinals (AA)","24","469","11.9 %","20.5 %","0.58",".266",".358",".404",".762",".138","4.1",".321","0.6","63","10.9",".351","121","sa503023"
"Carlos Alonso","Phillies (AA)","26","546","11.0 %","12.8 %","0.86",".272",".367",".396",".763",".124","4.6",".302","-0.3","75","11.0",".351","117","sa525881"
"Chris O'Brien","Dodgers (AA)","24","407","10.1 %","16.2 %","0.62",".266",".341",".438",".779",".172","4.3",".302","0.5","54","7.1",".349","115","sa526558"
"Conner Crumbliss","Athletics (AA)","27","522","13.2 %","12.6 %","1.05",".251",".358",".394",".752",".144","5.8",".272","1.6","69","11.0",".348","119","sa502365"
"Cody Stanley","Cardinals (AA)","25","434","8.1 %","15.7 %","0.51",".283",".340",".429",".769",".145","5.1",".309","1.7","57","9.0",".348","119","10838"
"Corey Jones","Tigers (AA)","26","453","5.3 %","16.1 %","0.33",".304",".347",".424",".772",".120","3.2",".355","-2.0","61","7.7",".348","115","sa546893"
"Cheslor Cuthbert","Royals (AA)","21","395","9.1 %","17.0 %","0.54",".276",".342",".420",".761",".144","3.7",".313","0.5","52","7.8",".347","118","10473"
"Willy Garcia","Pirates (AA)","21","474","5.1 %","30.6 %","0.17",".271",".311",".478",".789",".207","5.7",".361","-0.2","63","7.7",".346","114","12956"
"Taylor Featherston","Rockies (AA)","24","550","6.9 %","20.7 %","0.33",".260",".322",".439",".760",".179","5.7",".305","0.3","71","9.6",".344","116","12590"
"Richie Shaffer","Rays (AA)","23","491","11.4 %","24.2 %","0.47",".222",".318",".440",".759",".218","5.0",".261","0.7","63","6.6",".344","112","13271"
"Matt Skole","Nationals (AA)","24","544","14.3 %","23.3 %","0.61",".241",".352",".399",".751",".158","2.8",".301","0.0","71","7.6",".343","112","sa526563"
"Taylor Motter","Rays (AA)","24","506","6.7 %","14.0 %","0.48",".274",".326",".436",".762",".162","5.2",".289","0.1","64","6.4",".343","111","12399"
"Alen Hanson","Pirates (AA)","21","527","5.9 %","16.7 %","0.35",".280",".326",".442",".768",".162","7.2",".321","0.3","68","6.8",".342","111","12926"
"Andrew Aplin","Astros (AA)","23","434","15.0 %","12.9 %","1.16",".267",".379",".354",".732",".087","4.6",".298","0.9","55","7.0",".342","115","sa502787"
"Drew Maggi","Pirates (AA)","25","414","12.1 %","14.0 %","0.86",".280",".382",".340",".722",".061","5.4",".326","-0.6","54","5.1",".341","111","sa549144"
"Tyler Austin","Yankees (AA)","22","437","8.2 %","18.3 %","0.45",".275",".336",".419",".756",".144","4.9",".323","-0.4","56","5.1",".341","110","11850"
"Stephen Bruno","Cubs (AA)","23","432","6.3 %","17.8 %","0.35",".276",".346",".393",".739",".117","6.0",".334","0.3","54","4.7",".340","110","sa502917"
"Francisco Lindor","Indians (AA)","20","387","10.3 %","15.8 %","0.66",".278",".352",".389",".741",".111","6.8",".320","1.2","49","4.0",".339","109","12916"
"Nick Shaw","Brewers (AA)","25","441","14.5 %","16.1 %","0.90",".270",".384",".326",".710",".056","3.9",".331","-2.5","55","4.3",".339","108","sa549641"
"Trayce Thompson","White Sox (AA)","23","595","10.9 %","25.4 %","0.43",".237",".324",".419",".743",".181","7.1",".301","1.9","74","5.7",".339","108","9952"
"Casey McElroy","Padres (AA)","24","411","11.4 %","12.2 %","0.94",".248",".355",".366",".721",".118","2.9",".265","-1.1","51","5.5",".338","112","sa577018"
"Gary Sanchez","Yankees (AA)","21","477","9.0 %","19.1 %","0.47",".270",".338",".406",".743",".135","1.6",".314","-0.4","60","4.4",".338","108","11442"
"Luke Maile","Rays (AA)","23","393","8.9 %","19.3 %","0.46",".268",".341",".387",".728",".120","3.8",".327","-0.3","48","3.0",".336","107","13355"
"Cutter Dykstra","Nationals (AA)","25","411","10.0 %","20.0 %","0.50",".274",".349",".391",".740",".117","5.0",".332","-0.6","51","3.3",".336","107","sa454428"
"Devin Harris","Giants (AA)","26","430","7.0 %","28.1 %","0.25",".256",".310",".437",".747",".180","4.1",".335","-0.3","53","2.4",".333","105","sa501556"
"Maikol Gonzalez","Angels (AA)","28","381","13.6 %","13.6 %","1.00",".270",".372",".329",".701",".060","7.2",".317","3.1","46","3.4",".332","108","sa462938"
"Kevin Keyes","Nationals (AA)","25","453","9.5 %","23.0 %","0.41",".236",".312",".428",".740",".192","2.4",".266","-1.6","55","2.3",".332","104","sa392183"
"Kyle Johnson","Mets (AA)","24","414","10.1 %","19.3 %","0.53",".259",".344",".384",".728",".125","6.2",".318","-1.4","50","2.0",".332","104","sa658623"
"Josh Richmond","White Sox (AA)","25","404","7.9 %","21.0 %","0.38",".247",".325",".399",".724",".152","6.5",".297","0.9","48","1.8",".332","104","sa526317"
"Delino DeShields","Astros (AA)","21","507","12.0 %","22.1 %","0.54",".236",".346",".360",".706",".124","7.4",".293","5.2","61","4.3",".332","108","11379"
"Andy Burns","Blue Jays (AA)","23","553","7.4 %","17.9 %","0.41",".255",".315",".430",".745",".176","6.3",".285","0.2","67","2.5",".331","104","12779"
"Ketel Marte","Mariners (AA)","20","472","4.0 %","13.8 %","0.29",".302",".329",".404",".733",".102","7.1",".346","0.5","56","1.8",".331","103","13613"
"Darrell Ceciliani","Mets (AA)","24","430","5.1 %","20.7 %","0.25",".289",".331",".405",".736",".116","6.5",".351","0.2","52","1.6",".330","103","9954"
"Yorman Rodriguez","Reds (AA)","21","502","9.4 %","23.3 %","0.40",".262",".331",".389",".720",".127","6.0",".333","0.3","59","1.6",".330","103","9922"
"Austin Nola","Marlins (AA)","24","595","12.9 %","15.8 %","0.82",".259",".368",".327",".694",".068","4.6",".313","-0.5","70","1.8",".330","103","sa577789"
"Yeison Asencio","Padres (AA)","24","486","4.9 %","11.7 %","0.42",".284",".323",".409",".732",".125","4.3",".306","-0.1","57","3.3",".330","106","sa548016"
"Chris Curley","White Sox (AA)","26","546","5.1 %","13.4 %","0.38",".286",".328",".393",".721",".107","5.0",".323","0.3","64","1.4",".329","102","sa511667"
"Cameron Seitzer","Rays (AA)","24","519","10.2 %","17.1 %","0.60",".242",".328",".396",".723",".153","2.6",".268","-0.3","60","1.1",".329","102","sa578022"
"Curt Smith","Cardinals (AA)","27","436","8.0 %","15.1 %","0.53",".262",".322",".397",".719",".136","3.3",".284","-0.3","51","2.7",".329","106","sa455031"
"Michael Crouse","Blue Jays (AA)","23","390","9.5 %","26.7 %","0.36",".243",".321",".405",".726",".162","6.9",".319","0.4","46","0.8",".329","102","sa454895"
"Jefry Marte","Athletics (AA)","23","460","9.8 %","15.0 %","0.65",".259",".333",".375",".709",".116","3.5",".286","0.5","54","2.6",".328","105","5107"
"Josh Prince","Brewers (AA)","26","416","13.5 %","17.5 %","0.77",".246",".356",".333",".690",".087","5.7",".297","3.3","48","0.4",".327","101","6746"
"Jamie Johnson","Tigers (AA)","27","522","12.1 %","10.0 %","1.21",".258",".348",".359",".706",".101","5.5",".279","-0.1","61","0.3",".327","100","sa501504"
"Brandon Waring","Twins (AA)","28","396","10.1 %","37.9 %","0.27",".212",".311",".406",".716",".194","2.7",".328","0.3","46","0.0",".326","100","sa389878"
"Kentrail Davis","Brewers (AA)","26","433","13.6 %","17.3 %","0.79",".245",".354",".337",".691",".092","5.2",".300","-0.1","49","-0.4",".325","99","sa390671"
"Alex Yarbrough","Angels (AA)","22","592","5.6 %","20.9 %","0.27",".285",".321",".397",".718",".112","4.1",".352","-1.3","68","1.9",".325","103","sa621579"
"Dustin Lawley","Mets (AA)","25","489","7.2 %","27.4 %","0.26",".235",".292",".438",".730",".204","3.5",".287","-0.6","57","-0.4",".325","99","sa599380"
"Nick Ramirez","Brewers (AA)","24","552","10.0 %","27.5 %","0.36",".231",".312",".410",".722",".180","4.0",".292","-1.5","62","-0.7",".324","99","sa577807"
"Mike O'Neill","Cardinals (AA)","26","408","10.0 %","9.1 %","1.11",".269",".343",".347",".690",".078","4.7",".295","-1.9","46","0.6",".322","101","sa546800"
"Gerson Montilla","Diamondbacks (AA)","24","376","7.4 %","17.3 %","0.43",".271",".326",".378",".704",".107","3.7",".313","-2.3","42","-1.1",".322","97","sa502539"
"Stefan Welch","Red Sox (AA)","25","400","12.0 %","24.8 %","0.48",".222",".336",".360",".696",".138","4.1",".284","-0.4","46","-1.3",".322","97","sa392373"
"Nate Hanson","Twins (AA)","27","415","8.2 %","13.0 %","0.63",".259",".335",".362",".697",".104","2.8",".291","0.0","47","-1.5",".321","97","sa455200"
"Leon Landry","Mariners (AA)","24","450","4.2 %","10.7 %","0.40",".280",".315",".387",".702",".107","8.0",".312","0.9","49","-2.2",".320","96","sa526198"
"Mycal Jones","Braves (AA)","27","443","9.5 %","16.3 %","0.58",".255",".337",".347",".685",".092","5.9",".302","1.3","48","-2.2",".320","96","sa501228"
"Dusty Coleman","Athletics (AA)","27","554","8.5 %","36.5 %","0.23",".223",".300",".397",".697",".174","6.1",".332","1.1","61","-0.4",".320","99","8979"
"Tony Thomas","Twins (AA)","27","499","7.4 %","28.3 %","0.26",".241",".302",".411",".712",".170","7.4",".320","1.0","56","-2.5",".320","96","sa389692"
"Gift Ngoepe","Pirates (AA)","24","499","10.2 %","27.1 %","0.38",".238",".319",".380",".699",".142","6.4",".322","-0.8","56","-2.8",".319","95","10340"
"Garabez Rosa","Orioles (AA)","24","485","2.5 %","19.6 %","0.13",".282",".299",".415",".714",".133","4.4",".331","0.4","54","-3.1",".318","95","sa455978"
"Jon Berti","Blue Jays (AA)","24","594","5.9 %","13.8 %","0.43",".270",".323",".373",".696",".104","7.0",".305","1.6","65","-4.2",".317","94","sa598490"
"Ronald Bermudez","Orioles (AA)","26","385","4.4 %","15.8 %","0.28",".291",".322",".378",".700",".087","2.5",".338","-0.6","42","-3.0",".316","93","sa455626"
"Travis Mattair","Reds (AA)","25","520","7.5 %","25.6 %","0.29",".238",".303",".386",".689",".148","3.8",".304","0.1","55","-4.2",".316","93","sa389235"
"Rafael Ortega","Cardinals (AA)","23","414","10.9 %","13.8 %","0.79",".249",".331",".346",".677",".098","5.7",".275","-0.9","44","-1.5",".316","97","10323"
"Jake Hager","Rays (AA)","21","490","6.1 %","18.6 %","0.33",".271",".316",".376",".692",".105","3.8",".328","-0.9","52","-4.1",".315","93","sa600840"
"Mike Kvasnicka","Twins (AA)","25","399","6.5 %","20.1 %","0.33",".257",".303",".400",".703",".143","2.6",".300","-0.4","43","-3.4",".315","93","sa546839"
"Ramon Cabrera","- - -","24","480","7.5 %","9.0 %","0.84",".273",".325",".364",".689",".091","1.8",".289","-0.4","52","-4.3",".315","92","10327"
"Dustin Geiger","Cubs (AA)","22","448","9.8 %","23.7 %","0.42",".223",".305",".376",".681",".153","2.4",".274","-0.1","47","-4.3",".314","92","sa549747"
"Jaime Pedroza","- - -","27","390","6.2 %","16.2 %","0.38",".250",".304",".382",".686",".132","5.4",".286","-0.9","41","-3.7",".313","91","sa389397"
"Tyler Massey","Rockies (AA)","24","509","6.5 %","17.9 %","0.36",".260",".309",".373",".682",".113","7.3",".306","4.3","53","-3.1",".312","95","sa455277"
"Billy Burns","Athletics (AA)","24","421","10.5 %","15.4 %","0.68",".250",".333",".330",".662",".080","8.1",".298","8.1","44","-3.0",".311","94","12701"
"Jon Griffin","Diamondbacks (AA)","25","396","7.8 %","28.0 %","0.28",".218",".293",".385",".678",".167","1.4",".268","-0.1","40","-5.3",".309","88","sa598794"
"Kevin Nolan","Blue Jays (AA)","26","386","6.7 %","12.2 %","0.55",".257",".311",".367",".678",".110","4.4",".282","0.0","40","-5.2",".309","88","sa502042"
"Kelby Tomlinson","Giants (AA)","24","494","8.9 %","16.6 %","0.54",".268",".340",".323",".663",".055","8.0",".325","4.7","51","-6.8",".308","88","13005"
"Aaron Westlake","Tigers (AA)","25","458","7.0 %","26.2 %","0.27",".236",".293",".396",".689",".160","4.0",".292","-0.6","47","-6.4",".308","88","sa549527"
"Shannon Wilkerson","Red Sox (AA)","25","427","7.0 %","16.2 %","0.43",".266",".317",".357",".674",".091","5.6",".315","0.4","44","-6.2",".307","88","sa501599"
"Aaron Altherr","Phillies (AA)","23","492","5.3 %","22.4 %","0.24",".236",".287",".399",".686",".163","5.1",".279","-0.2","50","-7.5",".306","87","11270"
"Brian Humphries","Rockies (AA)","24","429","2.6 %","17.2 %","0.15",".276",".299",".378",".677",".102","5.2",".325","-0.7","43","-4.7",".306","90","sa455430"
"Bryan LaHair","Indians (AA)","31","417","12.0 %","21.8 %","0.55",".234",".324",".332",".656",".099","2.7",".295","-0.4","42","-6.7",".305","86","5462"
"Cristhian Adames","Rockies (AA)","22","380","7.6 %","15.3 %","0.50",".267",".324",".336",".661",".070","4.9",".312","-2.2","38","-4.3",".305","90","6013"
"Myles Schroder","Giants (AA)","26","394","5.1 %","19.3 %","0.26",".254",".305",".367",".672",".113","7.0",".305","2.1","40","-6.5",".305","86","sa392193"
"Jason Martinson","Nationals (AA)","25","522","8.6 %","24.3 %","0.35",".236",".305",".358",".663",".122","6.8",".300","3.6","52","-9.3",".303","85","sa548330"
"Delta Cleary Jr.","Rockies (AA)","24","409","9.0 %","20.3 %","0.45",".251",".325",".325",".650",".073","6.9",".317","1.7","40","-5.4",".303","88","sa463884"
"Angel Villalona","Giants (AA)","23","400","5.8 %","23.5 %","0.24",".227",".290",".381",".671",".153","3.6",".278","-0.3","40","-7.3",".303","84","sa392874"
"Orlando Calixte","Royals (AA)","22","412","6.6 %","22.3 %","0.29",".241",".288",".374",".663",".134","4.1",".286","-0.3","40","-5.6",".303","88","11905"
"Ricky Oropesa","Giants (AA)","24","391","9.2 %","22.8 %","0.40",".241",".315",".330",".644",".089","1.0",".306","-0.1","37","-8.3",".299","82","sa526884"
"Ali Castillo","Yankees (AA)","25","460","7.8 %","9.8 %","0.80",".254",".318",".327",".645",".073","5.7",".280","1.2","44","-10.1",".298","81","sa507143"
"Ben Gamel","Yankees (AA)","22","586","6.1 %","15.0 %","0.41",".261",".308",".340",".648",".079","4.8",".306","0.3","55","-13.5",".296","80","12160"
"Patrick Wisdom","Cardinals (AA)","22","498","7.8 %","29.9 %","0.26",".215",".277",".367",".644",".153","5.0",".282","0.5","46","-9.5",".295","83","sa657868"
"Adam Buschini","Padres (AA)","27","403","10.4 %","18.4 %","0.57",".215",".297",".332",".629",".117","5.4",".246","0.1","37","-8.1",".294","82","sa501445"
"Tony Wolters","Indians (AA)","22","387","9.0 %","19.1 %","0.47",".249",".319",".314",".633",".065","3.6",".309","-0.4","35","-9.9",".293","78","11470"
"Drew Robinson","Rangers (AA)","22","377","9.8 %","33.2 %","0.30",".190",".273",".366",".639",".175","6.0",".263","-0.8","34","-7.9",".293","81","11761"
"Willie Argo","Rays (AA)","24","464","13.4 %","23.5 %","0.57",".203",".325",".273",".599",".070","5.8",".268","1.9","41","-12.1",".292","77","sa546652"
"David Rohm","Braves (AA)","24","392","5.1 %","23.7 %","0.22",".255",".302",".335",".637",".080","4.3",".341","-1.1","34","-10.4",".292","77","sa548456"
"Mike Ohlman","Orioles (AA)","23","454","9.5 %","18.9 %","0.50",".236",".310",".318",".627",".082","1.8",".292","-0.2","41","-12.3",".291","77","10347"
"Jake Skole","Rangers (AA)","22","386","10.4 %","26.7 %","0.39",".216",".297",".327",".624",".111","5.2",".289","0.3","34","-8.5",".291","80","sa548177"
"Noel Cuevas","Dodgers (AA)","22","471","6.6 %","19.5 %","0.34",".231",".285",".351",".636",".120","6.0",".278","-0.1","41","-12.7",".291","76","sa549566"
"Brock Stassi","Phillies (AA)","24","489","8.0 %","10.0 %","0.80",".232",".302",".327",".629",".095","3.8",".244","0.0","44","-13.6",".291","76","12244"
"Tyler Graham","Giants (AA)","30","452","6.0 %","15.9 %","0.38",".255",".312",".311",".622",".056","6.4",".301","1.7","40","-12.8",".290","76","6220"
"Jordan Smith","Indians (AA)","23","497","6.6 %","16.5 %","0.40",".248",".300",".331",".631",".083","4.9",".296","-1.6","43","-14.6",".288","75","sa579297"
"Kaleb Cowart","Angels (AA)","22","487","8.8 %","20.3 %","0.43",".223",".295",".324",".619",".101","6.4",".272","2.3","42","-12.2",".287","77","11494"
"Jorge Bonifacio","Royals (AA)","21","566","8.8 %","22.4 %","0.39",".230",".302",".309",".611",".079","4.7",".295","0.2","49","-14.3",".287","77","12174"
"Justin Trapp","Royals (AA)","23","407","7.9 %","19.9 %","0.40",".239",".305",".302",".607",".063","4.8",".296","-0.1","34","-10.7",".286","76","sa503022"
"Dan Fiorito","Yankees (AA)","23","398","6.8 %","17.8 %","0.38",".232",".289",".333",".622",".101","3.7",".278","0.1","34","-12.7",".285","73","sa732908"
"Eric Stamets","Angels (AA)","22","382","6.3 %","16.2 %","0.39",".235",".293",".314",".607",".078","5.7",".275","1.7","32","-10.5",".284","75","sa621787"
"Albert Cartwright","Phillies (AA)","26","485","6.0 %","22.9 %","0.26",".243",".295",".315",".610",".072","6.4",".317","1.8","40","-16.8",".282","70","sa397967"
"Caleb Ramsey","Nationals (AA)","25","523","8.0 %","14.3 %","0.56",".245",".308",".294",".602",".049","5.0",".288","1.8","43","-18.6",".281","70","sa526470"
"Brodie Greene","Reds (AA)","26","411","9.0 %","12.4 %","0.73",".227",".296",".298",".595",".072","4.5",".252","0.3","32","-15.1",".279","68","sa503232"
"Mason Williams","Yankees (AA)","22","563","8.3 %","12.1 %","0.69",".223",".290",".304",".593",".081","6.1",".248","0.7","43","-22.5",".275","66","11859"
"Austin Hedges","Padres (AA)","21","457","5.0 %","19.5 %","0.26",".225",".268",".321",".589",".096","2.5",".269","-1.1","34","-17.0",".271","67","12976"
"Angel Franco","Royals (AA)","24","383","7.0 %","13.1 %","0.54",".234",".290",".290",".580",".056","4.6",".266","-0.5","28","-14.2",".271","66","sa455631"
"Ronny Rodriguez","Indians (AA)","22","447","5.6 %","20.6 %","0.27",".228",".270",".324",".594",".097","3.3",".276","-1.4","32","-20.1",".269","62","sa595953"
"Jae-Hoon Ha","Cubs (AA)","23","474","5.5 %","15.4 %","0.36",".226",".273",".302",".575",".076","2.7",".258","-1.1","32","-22.4",".265","59","sa502535"
