"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Edwin Espinal","Pirates (AA)","22","423","4.5 %","15.8 %","0.28",".289",".324",".411",".735",".122","1.5",".328","-0.3","50","1.0",".330","102","sa596971"
"Eric Aguilera","Angels (AA)","25","495","5.5 %","26.3 %","0.21",".270",".313",".434",".747",".163","3.5",".344","-3.5","60","5.5",".329","110","sa738943"
"Ryan McMahon","Rockies (AA)","21","535","10.3 %","30.1 %","0.34",".242",".325",".399",".724",".157","5.1",".338","-0.2","63","0.8",".329","101","15112"
"Nick Torres","Padres (AA)","23","397","4.0 %","24.2 %","0.17",".282",".321",".416",".736",".134","4.9",".364","0.4","48","4.3",".329","110","sa828872"
"Zach Vincej","Reds (AA)","25","438","5.7 %","19.4 %","0.29",".281",".329",".378",".708",".098","4.4",".346","-1.3","51","2.8",".329","106","13269"
"Mauricio Ramos","Royals (AA)","24","517","3.7 %","17.8 %","0.21",".288",".326",".406",".731",".118","3.0",".337","0.2","63","5.5",".329","110","sa597006"
"Tyler Wade","Yankees (AA)","21","583","11.3 %","17.7 %","0.64",".259",".352",".349",".701",".089","7.3",".317","2.3","68","0.6",".328","101","15730"
"Bruce Caldwell","Cardinals (AA)","24","403","10.2 %","28.8 %","0.35",".251",".325",".400",".725",".149","2.8",".333","-0.2","48","3.9",".327","109","sa658271"
"Isaac Ballou","Nationals (AA)","26","428","9.8 %","18.0 %","0.55",".255",".332",".386",".718",".131","6.1",".301","0.3","50","0.1",".327","100","sa579269"
"Sebastian Elizalde","Reds (AA)","24","438","4.1 %","13.9 %","0.30",".297",".324",".387",".711",".091","5.0",".332","0.3","50","2.2",".327","105","sa544568"
"Kevin Cron","Diamondbacks (AA)","23","510","6.5 %","26.3 %","0.25",".222",".278",".437",".715",".215","3.4",".248","-0.1","57","1.8",".325","103","sa597807"
"Gustavo Nunez","Tigers (AA)","28","391","9.2 %","13.0 %","0.71",".279",".350",".348",".697",".069","5.1",".320","-2.0","45","-0.7",".325","98","sa446859"
"JT Riddle","Marlins (AA)","24","429","7.7 %","16.8 %","0.46",".278",".332",".368",".699",".090","5.0",".331","0.3","48","1.2",".324","103","17642"
"Travis Harrison","Twins (AA)","23","509","12.0 %","24.8 %","0.48",".230",".338",".339",".677",".108","5.0",".306","-1.7","57","1.3",".324","102","sa597772"
"Jacob Scavuzzo","Dodgers (AA)","22","459","6.1 %","21.8 %","0.28",".266",".318",".397",".715",".131","4.3",".324","0.0","53","2.7",".322","105","sa658601"
"Gabriel Quintana","Padres (AA)","23","487","4.1 %","28.3 %","0.14",".241",".282",".443",".725",".202","4.1",".300","-0.2","57","2.7",".322","105","sa548052"
"Kean Wong","Rays (AA)","21","492","6.3 %","14.6 %","0.43",".276",".324",".368",".691",".092","3.9",".317","-2.2","54","0.4",".321","101","sa737841"
"Julio Borbon","Orioles (AA)","30","470","7.7 %","12.6 %","0.61",".276",".335",".363",".698",".087","6.7",".308","2.0","52","-2.2",".321","96","3209"
"Billy McKinney","- - -","21","491","12.0 %","19.8 %","0.61",".246",".342",".338",".680",".092","3.8",".309","-1.9","54","-0.6",".321","99","sa737528"
"Alex Blandino","Reds (AA)","23","465","11.8 %","24.5 %","0.48",".232",".333",".337",".670",".105","4.1",".302","0.5","51","0.1",".321","100","sa602521"
"Drew Dosch","Orioles (AA)","24","464","6.3 %","19.8 %","0.32",".261",".306",".412",".718",".152","4.8",".307","-0.1","51","-2.6",".320","95","sa709292"
"Anderson Feliz","Pirates (AA)","24","386","9.1 %","22.8 %","0.40",".256",".325",".378",".702",".121","5.6",".333","1.1","43","-2.2",".320","95","sa505526"
"Rafael Bautista","Nationals (AA)","23","607","7.4 %","15.5 %","0.48",".282",".344",".341",".685",".059","7.2",".333","7.3","66","-3.9",".319","94","15769"
"Carlos Franco","Braves (AA)","24","482","11.0 %","27.8 %","0.40",".255",".339",".330",".669",".075","2.9",".361","-1.4","52","-0.8",".318","98","sa506528"
"Trey Michalczewski","White Sox (AA)","21","557","10.1 %","27.5 %","0.37",".226",".314",".363",".678",".138","5.0",".304","0.4","60","-1.0",".318","98","sa737859"
"Jacob Schrader","Braves (AA)","25","375","7.5 %","30.1 %","0.25",".232",".294",".390",".684",".158","2.7",".307","0.2","40","-0.8",".317","98","sa707778"
"Evan Marzilli","Diamondbacks (AA)","25","408","13.7 %","23.8 %","0.58",".231",".351",".301",".653",".070","6.0",".318","-0.9","44","-0.9",".317","98","sa621523"
"Austin Dean","Marlins (AA)","22","536","9.0 %","20.5 %","0.44",".238",".307",".375",".682",".138","3.7",".283","-1.0","57","-1.6",".316","97","sa657985"
"Joe Jackson","Rangers (AA)","24","453","6.2 %","19.4 %","0.32",".269",".323",".375",".698",".107","3.1",".327","-1.2","50","0.4",".316","101","sa550375"
"Joey DeMichele","White Sox (AA)","25","524","8.6 %","23.5 %","0.37",".233",".303",".376",".679",".143","5.7",".291","0.0","55","-1.8",".316","97","sa621612"
"Johan Camargo","Braves (AA)","22","491","4.9 %","16.7 %","0.29",".267",".304",".379",".683",".112","3.9",".317","-0.9","52","-2.0",".315","96","14950"
"Peter Mooney","Marlins (AA)","25","447","9.2 %","9.8 %","0.93",".258",".331",".333",".664",".075","2.8",".281","-0.9","47","-1.9",".315","96","sa503239"
"Andrew Daniel","Angels (AA)","23","501","7.8 %","20.4 %","0.38",".266",".331",".355",".686",".089","4.6",".330","0.6","55","-0.1",".314","100","sa827358"
"Dominic Ficociello","Tigers (AA)","24","482","10.4 %","22.8 %","0.45",".248",".329",".348",".677",".099","4.0",".321","-0.9","50","-5.5",".312","90","sa549668"
"Leonardo Reginatto","Twins (AA)","26","453","6.8 %","14.6 %","0.47",".270",".328",".337",".665",".067","4.7",".313","0.3","47","-2.8",".312","94","sa504970"
"Jose Rondon","Padres (AA)","22","409","3.7 %","16.1 %","0.23",".279",".310",".386",".695",".106","5.5",".325","1.0","44","-1.0",".312","98","14140"
"Christian Arroyo","Giants (AA)","21","517","5.6 %","13.9 %","0.40",".274",".316",".373",".689",".099","2.7",".313","-0.1","54","-6.4",".311","89","16434"
"Cole Sturgeon","Red Sox (AA)","24","457","5.0 %","13.3 %","0.38",".267",".312",".370",".682",".103","3.7",".300","-2.4","47","-6.1",".310","89","sa709546"
"Ryder Jones","Giants (AA)","22","513","5.1 %","15.4 %","0.33",".247",".291",".397",".688",".150","1.6",".266","-0.5","53","-6.9",".310","88","15982"
"Jamie Westbrook","Diamondbacks (AA)","21","473","5.5 %","12.7 %","0.43",".262",".312",".349",".661",".087","4.3",".294","-0.3","48","-3.6",".310","93","sa737824"
"Wilmer Difo","Nationals (AA)","24","451","7.5 %","13.1 %","0.58",".259",".318",".354",".672",".095","6.6",".288","1.2","46","-6.1",".310","88","14320"
"J.P. Sportman","Athletics (AA)","24","515","5.0 %","15.9 %","0.32",".267",".309",".379",".688",".112","6.3",".312","1.3","55","-2.1",".309","96","sa829450"
"L.J. Mazzilli","Mets (AA)","25","420","11.4 %","15.7 %","0.73",".240",".326",".342",".668",".101","5.8",".281","0.3","43","-6.2",".308","87","sa577753"
"Jabari Henry","Angels (AA)","25","397","9.1 %","27.7 %","0.33",".213",".297",".378",".675",".165","3.1",".262","-2.7","42","-1.9",".308","96","sa503328"
"Quincy Latimore","Orioles (AA)","27","448","10.9 %","25.0 %","0.44",".209",".303",".362",".665",".153","3.7",".255","-0.1","45","-6.9",".308","87","sa389676"
"Angelo Mora","Phillies (AA)","23","401","7.2 %","19.7 %","0.37",".251",".308",".362",".671",".112","4.7",".309","0.3","40","-6.3",".307","86","sa597177"
"Chase McDonald","Astros (AA)","24","434","8.3 %","27.6 %","0.30",".227",".290",".388",".678",".161","0.8",".277","0.0","45","-2.9",".306","94","sa706987"
"Yefri Perez","Marlins (AA)","25","377","10.3 %","17.5 %","0.59",".259",".334",".308",".642",".049","7.4",".315","3.2","37","-4.0",".306","90","12090"
"Ian Miller","Mariners (AA)","24","494","9.1 %","10.9 %","0.83",".253",".331",".305",".636",".051","8.6",".287","8.2","48","-6.2",".303","88","sa738894"
"Alex Yarbrough","Angels (AA)","24","554","5.8 %","23.1 %","0.25",".267",".307",".365",".671",".098","4.2",".342","-0.5","56","-5.5",".301","91","sa621579"
"Anthony Phillips","Angels (AA)","26","405","9.1 %","19.5 %","0.47",".259",".332",".317",".649",".058","4.7",".326","-2.5","40","-4.3",".301","90","sa392886"
"Jacob Nottingham","Brewers (AA)","21","456","6.4 %","30.3 %","0.21",".234",".295",".347",".641",".113","3.9",".320","0.7","43","-6.7",".300","87","sa737809"
"Tyrone Taylor","Brewers (AA)","22","519","7.3 %","14.1 %","0.52",".232",".303",".327",".630",".095","3.9",".258","-0.5","49","-8.1",".299","86","sa657979"
"Logan Moon","Royals (AA)","24","388","6.7 %","26.5 %","0.25",".254",".307",".350",".658",".097","3.8",".346","-0.4","38","-4.7",".299","89","sa829029"
"Nick Tanielu","Astros (AA)","23","403","5.5 %","14.9 %","0.37",".253",".298",".356",".654",".102","2.3",".283","-0.2","39","-5.5",".297","88","sa829082"
"Isiah Kiner-Falefa","Rangers (AA)","21","457","9.0 %","11.2 %","0.80",".256",".341",".286",".627",".030","4.0",".293","-1.1","44","-6.5",".296","87","sa737855"
"Yairo Munoz","Athletics (AA)","21","414","5.6 %","18.4 %","0.30",".240",".286",".367",".653",".127","4.3",".278","-1.5","40","-5.9",".296","87","sa657210"
"Conrad Gregor","Astros (AA)","24","422","11.4 %","15.2 %","0.75",".211",".299",".349",".648",".138","2.4",".230","-0.4","40","-6.2",".295","87","sa550116"
"Eric Jagielo","Reds (AA)","24","420","10.5 %","30.5 %","0.34",".205",".305",".310",".615",".104","1.3",".294","-0.3","38","-7.7",".295","83","sa550383"
"Bo Way","Angels (AA)","24","471","6.6 %","18.5 %","0.36",".261",".320",".320",".640",".059","5.4",".323","-1.2","45","-7.5",".294","86","sa829126"
"Joe Sever","Indians (AA)","25","456","5.3 %","24.3 %","0.22",".251",".301",".332",".633",".081","2.9",".330","-0.3","40","-12.5",".292","76","sa579296"
"Brett Vertigan","Athletics (AA)","25","462","8.7 %","19.5 %","0.44",".246",".314",".316",".629",".070","5.7",".308","2.4","43","-8.5",".290","83","sa658149"
"Eudy Pina","White Sox (AA)","25","418","5.7 %","21.5 %","0.27",".249",".300",".317",".617",".068","4.4",".312","0.1","36","-9.4",".290","79","sa506909"
"Leon Landry","Mariners (AA)","26","516","7.2 %","14.5 %","0.49",".230",".287",".338",".625",".108","5.1",".257","-1.5","44","-11.9",".289","79","sa526198"
"Nelson Ward","Padres (AA)","23","528","10.6 %","23.9 %","0.44",".221",".313",".302",".616",".082","6.0",".289","2.7","48","-10.7",".288","82","sa829034"
"Todd Hankins","Indians (AA)","25","504","6.7 %","25.0 %","0.27",".221",".282",".346",".628",".125","7.1",".285","1.2","43","-15.6",".288","73","sa598325"
"Javier Betancourt","Brewers (AA)","21","383","7.6 %","16.4 %","0.46",".224",".285",".321",".606",".096","3.7",".257","-0.1","32","-10.2",".284","76","sa655912"
"Courtney Hawkins","White Sox (AA)","22","455","6.2 %","30.1 %","0.20",".203",".255",".349",".604",".146","1.5",".265","-1.4","36","-13.7",".279","72","sa657904"
"Roemon Fields","Blue Jays (AA)","25","556","8.1 %","17.6 %","0.46",".227",".295",".296",".591",".068","7.2",".275","2.4","43","-21.7",".277","66","sa829879"
"Adrian Marin","Orioles (AA)","22","444","6.5 %","18.5 %","0.35",".232",".284",".308",".592",".076","4.9",".280","-1.0","33","-18.4",".274","64","sa657939"
"Tzu-Wei Lin","Red Sox (AA)","22","411","8.3 %","13.4 %","0.62",".223",".287",".293",".580",".070","5.6",".256","-0.8","30","-17.9",".271","62","14678"
"James Ramsay","Astros (AA)","24","391","10.2 %","17.1 %","0.60",".195",".286",".293",".579",".098","4.3",".230","-0.8","30","-12.9",".271","70","sa550086"
"Harold Castro","Tigers (AA)","22","416","2.6 %","15.1 %","0.17",".247",".270",".324",".594",".077","3.7",".284","-1.6","30","-18.4",".270","62","sa596288"
"Carlos Penalver","Cubs (AA)","22","445","6.5 %","16.4 %","0.40",".211",".265",".268",".533",".057","2.9",".255","-0.7","26","-22.3",".252","54","sa596953"
"Braxton Lee","Rays (AA)","22","431","7.0 %","13.5 %","0.52",".209",".269",".256",".525",".047","5.0",".245","-1.5","25","-22.2",".250","53","sa829053"
