"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Chris Coghlan","Marlins (AA)","23","565","11.9 %","11.5 %","1.03",".298",".396",".429",".825",".130","6.7",".333","2.7","89","19.0",".381","127","6878"
"Steve Tolleson","Twins (AA)","24","397","11.1 %","18.6 %","0.59",".300",".382",".466",".848",".166","4.5",".357","-0.1","63","14.8",".381","131","4450"
"Daniel Murphy","Mets (AA)","23","407","9.6 %","11.3 %","0.85",".308",".374",".496",".870",".188","4.7",".318","0.7","64","14.8",".380","130","4316"
"Nate Spears","Cubs (AA)","23","473","12.3 %","15.2 %","0.81",".299",".394",".438",".832",".138","5.3",".347","-0.8","73","15.1",".379","126","6026"
"Chris Malec","Yankees (AA)","25","487","14.0 %","11.7 %","1.19",".291",".407",".412",".819",".121","3.1",".328","-0.8","76","16.8",".378","128","sa292721"
"Cameron Maybin","Marlins (AA)","21","459","13.1 %","27.0 %","0.48",".277",".375",".456",".831",".179","7.4",".371","1.4","70","13.9",".377","125","5223"
"Juan Richardson","Royals (AA)","29","559","9.7 %","16.6 %","0.58",".296",".370",".474",".844",".178","3.4",".334","-1.9","87","16.4",".377","123","sa198315"
"Jason Delaney","Pirates (AA)","25","444","15.3 %","17.3 %","0.88",".292",".403",".422",".825",".131","4.3",".347","0.6","69","15.1",".377","128","sa291783"
"Ryan Roberson","Tigers (AA)","24","485","7.0 %","24.7 %","0.28",".289",".346",".507",".853",".218","4.1",".341","-0.3","76","16.5",".377","128","sa294015"
"Jon Jay","Cardinals (AA)","23","427","9.1 %","10.8 %","0.85",".306",".379",".457",".836",".151","4.7",".324","-1.1","66","12.0",".376","122","5227"
"Scott Campbell","Blue Jays (AA)","23","492","13.4 %","12.8 %","1.05",".302",".398",".427",".825",".125","3.0",".337","-2.1","76","16.1",".375","127","sa327112"
"Drew Macias","Padres (AA)","25","603","13.8 %","13.4 %","1.02",".288",".393",".423",".816",".135","5.6",".321","0.9","92","16.4",".375","122","5451"
"Ole Sheldon","Astros (AA)","25","442","13.1 %","16.1 %","0.82",".282",".383",".437",".820",".155","3.8",".314","0.1","67","11.6",".373","121","sa253740"
"Caleb Stewart","Mets (AA)","26","455","10.8 %","15.2 %","0.71",".279",".365",".462",".827",".183","4.5",".306","0.6","68","13.0",".370","123","sa253923"
"Juan Gonzalez","Dodgers (AA)","26","430","13.3 %","19.5 %","0.68",".261",".375",".436",".811",".175","2.0",".304","0.1","64","10.6",".370","120","sa200559"
"Justin Nelson","Rockies (AA)","25","420","11.7 %","27.9 %","0.42",".247",".348",".486",".834",".239","4.4",".308","-2.0","63","9.7",".370","118","sa254485"
"Tonys Gutierrez","Reds (AA)","24","501","13.6 %","15.0 %","0.91",".283",".396",".394",".789",".111","3.4",".327","-3.4","73","11.7",".368","119","sa244174"
"Sean Henry","Reds (AA)","22","454","9.3 %","16.5 %","0.56",".285",".361",".455",".816",".169","6.8",".324","0.4","66","10.5",".368","119","sa254577"
"Chad Huffman","Padres (AA)","23","517","13.0 %","16.1 %","0.81",".284",".383",".419",".802",".135","2.5",".328","-0.3","76","11.2",".368","117","5311"
"Travis Snider","Blue Jays (AA)","20","423","12.3 %","27.4 %","0.45",".262",".357",".461",".818",".199","2.4",".333","-0.2","63","10.9",".367","121","2830"
"James Tomlin","Dodgers (AA)","25","434","8.3 %","10.8 %","0.77",".313",".379",".420",".799",".107","5.4",".352","0.4","63","9.4",".366","118","sa199272"
"Michael Brantley","Brewers (AA)","21","479","10.4 %","5.6 %","1.85",".319",".395",".398",".793",".079","6.1",".332","2.4","69","10.2",".366","117","4106"
"Rhyne Hughes","Rays (AA)","24","450","10.2 %","24.9 %","0.41",".268",".356",".448",".804",".180","3.0",".341","0.1","65","9.3",".365","117","9955"
"Eric Young Jr.","Rockies (AA)","23","476","12.8 %","16.2 %","0.79",".290",".391",".392",".784",".102","7.3",".353","2.1","69","9.0",".365","115","7158"
"Mark Shorey","Cardinals (AA)","23","432","6.7 %","25.5 %","0.26",".304",".353",".472",".825",".168","3.1",".389","0.2","63","8.1",".364","115","sa327078"
"Rashad Eldridge","Rays (AA)","26","515","12.4 %","17.1 %","0.73",".290",".387",".395",".782",".106","6.5",".352","0.7","73","10.0",".364","116","sa199160"
"Wes Hodges","Indians (AA)","23","574","9.1 %","18.3 %","0.50",".290",".354",".466",".821",".177","3.5",".326","0.2","83","12.6",".362","118","sa326543"
"Alcides Escobar","Brewers (AA)","21","597","5.2 %","13.7 %","0.38",".328",".363",".434",".797",".106","7.1",".369","3.6","84","10.6",".362","114","6310"
"Jon Zeringue","Athletics (AA)","25","545","9.5 %","22.2 %","0.43",".257",".344",".460",".805",".203","4.0",".299","-1.0","77","8.8",".361","113","sa262153"
"Javier Castillo","White Sox (AA)","24","435","9.7 %","19.5 %","0.49",".289",".354",".448",".802",".160","5.9",".347","0.8","61","7.5",".361","114","sa254672"
"Chris Valaika","Reds (AA)","22","417","6.7 %","17.7 %","0.38",".301",".352",".443",".795",".142","4.1",".348","-0.2","58","7.1",".361","114","1165"
"Miguel Negron","White Sox (AA)","25","551","11.4 %","10.9 %","1.05",".299",".381",".399",".780",".100","5.6",".329","-1.7","77","9.2",".360","114","sa199057"
"Matt Young","Braves (AA)","25","577","11.8 %","10.7 %","1.10",".289",".384",".385",".769",".096","7.1",".325","1.1","81","9.6",".360","113","8989"
"Tommy Everidge","Athletics (AA)","25","607","9.1 %","21.9 %","0.41",".279",".346",".467",".813",".188","1.8",".323","-0.1","85","8.7",".359","111","7596"
"Corey Smith","Angels (AA)","26","537","5.2 %","17.9 %","0.29",".271",".321",".495",".816",".224","4.1",".288","-0.1","75","7.6",".359","111","sa3000030"
"Aaron Bates","Red Sox (AA)","24","530","9.4 %","21.5 %","0.44",".276",".366",".420",".786",".144","2.4",".341","0.1","74","9.7",".358","115","2777"
"Dustin Martin","Twins (AA)","24","573","8.6 %","21.8 %","0.39",".290",".355",".447",".802",".157","6.4",".363","-0.3","80","10.4",".357","115","sa328277"
"Eddy Martinez-Esteve","Giants (AA)","24","455","11.9 %","8.1 %","1.46",".298",".387",".381",".768",".083","1.8",".316","0.0","64","8.2",".357","115","sa262156"
"Gabriel Martinez","Rays (AA)","25","568","8.6 %","18.8 %","0.46",".276",".343",".450",".793",".174","1.3",".313","0.2","78","7.9",".357","111","sa201781"
"Edwar Gonzalez","Yankees (AA)","25","426","4.7 %","17.4 %","0.27",".295",".333",".480",".813",".184","3.8",".329","-0.5","59","7.2",".356","114","sa202414"
"Neil Sellers","Phillies (AA)","26","539","8.5 %","15.0 %","0.57",".275",".339",".462",".801",".186","2.5",".294","-1.5","75","8.9",".355","114","sa253773"
"Manny Mayorson","Marlins (AA)","25","426","6.8 %","4.7 %","1.45",".319",".370",".416",".786",".097","4.7",".328","-1.3","58","5.4",".355","110","sa199056"
"Greg Creek","Braves (AA)","25","402","10.4 %","18.4 %","0.57",".268",".356",".416",".772",".148","4.6",".322","-1.1","54","4.4",".353","109","sa295638"
"Anthony Recker","Athletics (AA)","24","482","8.9 %","29.0 %","0.31",".274",".346",".437",".783",".163","3.6",".381","-0.7","65","4.5",".353","107","4063"
"Adam Witter","Giants (AA)","25","471","13.6 %","21.7 %","0.63",".238",".345",".443",".787",".205","2.8",".267","-1.9","64","6.4",".352","111","sa326462"
"Olmo Rosario","Giants (AA)","27","450","4.4 %","14.9 %","0.30",".298",".333",".469",".802",".171","5.9",".329","0.5","61","6.1",".352","111","sa202325"
"Ricardo Nanita","White Sox (AA)","27","464","8.0 %","12.1 %","0.66",".286",".351",".415",".766",".129","4.4",".312","-0.9","61","4.2",".351","107","sa225794"
"Jonny Tucker","Orioles (AA)","24","477","10.3 %","13.4 %","0.77",".278",".357",".411",".769",".134","5.3",".312","-1.3","64","6.0",".351","110","sa254902"
"Jeff Kindel","Rockies (AA)","25","570","9.3 %","16.5 %","0.56",".289",".359",".407",".766",".119","2.9",".333","-0.1","76","3.8",".350","105","sa327780"
"Jonel Pacheco","Pirates (AA)","25","465","9.0 %","17.6 %","0.51",".288",".358",".416",".774",".127","4.0",".333","0.5","62","5.4",".349","110","sa293568"
"Eric Eymann","Reds (AA)","24","485","5.2 %","13.4 %","0.38",".299",".342",".436",".778",".137","4.4",".333","-0.6","63","3.7",".349","106","sa294202"
"Rusty Ryal","Diamondbacks (AA)","25","509","6.9 %","18.9 %","0.36",".274",".334",".443",".777",".170","4.3",".312","-0.7","67","3.9",".349","106","9698"
"Brian McFall","Royals (AA)","24","404","9.7 %","25.5 %","0.38",".241",".329",".454",".783",".213","4.0",".284","-1.3","53","2.5",".349","105","sa225660"
"Austin Jackson","Yankees (AA)","21","584","9.6 %","19.3 %","0.50",".285",".354",".419",".773",".135","5.9",".346","1.3","78","6.4",".348","109","9848"
"Craig Cooper","Padres (AA)","23","461","9.1 %","18.9 %","0.48",".282",".354",".407",".761",".125","3.9",".340","-0.4","60","2.1",".347","104","sa326841"
"Matthew Whitney","Indians (AA)","24","531","11.1 %","17.5 %","0.63",".268",".356",".404",".760",".136","2.0",".314","0.1","70","5.2",".347","108","sa201513"
"Brock Peterson","Twins (AA)","24","468","8.8 %","21.8 %","0.40",".264",".330",".449",".779",".185","3.3",".315","-0.2","62","4.5",".347","108","4984"
"Irving Falu","Royals (AA)","25","405","9.4 %","7.7 %","1.23",".301",".367",".384",".751",".083","4.7",".318","-1.8","53","1.7",".347","103","6165"
"Jacob Butler","Blue Jays (AA)","25","501","12.4 %","23.2 %","0.53",".242",".341",".424",".765",".182","2.2",".294","0.1","66","4.7",".347","108","sa290209"
"Sam Fuld","Cubs (AA)","26","397","12.6 %","10.1 %","1.25",".271",".366",".381",".747",".109","4.1",".292","-1.9","51","2.1",".346","104","8254"
"Steven Murphy","Rangers (AA)","24","558","6.5 %","22.4 %","0.29",".262",".311",".484",".795",".222","7.7",".304","1.6","72","1.9",".346","103","sa292368"
"Fernando Martinez","Mets (AA)","19","385","7.0 %","19.0 %","0.37",".287",".340",".432",".772",".145","5.4",".339","0.4","50","3.1",".345","107","9210"
"Stephen Head","Indians (AA)","24","434","5.5 %","17.3 %","0.32",".290",".325",".455",".780",".166","2.9",".323","-0.2","56","3.4",".345","106","sa294361"
"Will Rhymes","Tigers (AA)","25","577","7.6 %","11.4 %","0.67",".306",".362",".391",".754",".085","6.1",".344","0.9","74","4.1",".344","106","9802"
"Erik Lis","Twins (AA)","24","437","6.2 %","21.3 %","0.29",".277",".318",".462",".780",".185","3.3",".330","-0.2","56","2.9",".343","105","sa290214"
"Greg Golson","Phillies (AA)","22","470","7.2 %","27.7 %","0.26",".282",".333",".434",".767",".153","6.9",".372","2.5","60","3.1",".343","105","8074"
"Marc Maddox","Royals (AA)","24","518","9.3 %","14.1 %","0.66",".283",".363",".375",".738",".093","4.0",".328","-2.4","66","0.5",".343","101","sa327057"
"J.C. Holt","Braves (AA)","25","439","8.9 %","15.5 %","0.57",".285",".351",".397",".748",".112","7.1",".336","-0.2","55","1.1",".343","102","sa254695"
"Ryan Goleski","Indians (AA)","26","384","10.4 %","25.5 %","0.41",".249",".333",".429",".762",".180","4.4",".313","-0.4","49","2.4",".343","105","sa225958"
"Ronnie Merrill","Rays (AA)","29","453","12.8 %","14.8 %","0.87",".263",".361",".374",".735",".111","6.3",".303","0.5","57","0.9",".342","102","sa199752"
"Stefan Gartrell","White Sox (AA)","24","466","9.7 %","22.7 %","0.42",".254",".334",".421",".755",".166","4.7",".307","1.1","58","0.8",".342","101","sa326944"
"Chris Errecart","Brewers (AA)","23","411","8.0 %","26.5 %","0.30",".247",".324",".439",".763",".192","3.3",".308","-0.5","51","0.7",".342","101","sa326743"
"Jamie Hoffmann","Dodgers (AA)","23","544","9.9 %","13.4 %","0.74",".278",".350",".395",".745",".117","5.6",".307","1.9","67","0.5",".341","101","6461"
"Ryan Finan","Orioles (AA)","26","438","11.0 %","19.4 %","0.56",".257",".347",".406",".753",".149","2.2",".300","0.1","55","1.9",".340","103","sa253579"
"David Winfree","Twins (AA)","22","502","8.2 %","17.3 %","0.47",".252",".319",".450",".769",".199","3.3",".271","-0.8","63","2.1",".340","103","sa244377"
"Jeff Frazier","Tigers (AA)","25","484","6.4 %","10.5 %","0.61",".303",".350",".397",".747",".094","2.5",".329","-0.2","61","1.7",".339","103","8056"
"Melvin Dorta","Pirates (AA)","26","454","6.8 %","9.5 %","0.72",".285",".341",".404",".745",".119","5.4",".304","-2.4","57","1.2",".338","102","2562"
"Jeff Nettles","Orioles (AA)","29","562","7.8 %","14.9 %","0.52",".253",".315",".443",".758",".190","1.8",".259","-0.4","70","1.1",".337","102","sa208294"
"Ben Johnson","Angels (AA)","26","449","3.8 %","17.8 %","0.21",".262",".313",".460",".772",".198","3.8",".276","-1.0","55","-1.7",".337","97","sa254156"
"Ben Copeland","Giants (AA)","24","423","9.2 %","15.1 %","0.61",".261",".334",".417",".751",".156","7.8",".302","2.1","52","0.5",".336","101","sa294477"
"Corey Wimberly","Rockies (AA)","24","449","9.1 %","10.0 %","0.91",".291",".370",".345",".716",".054","7.3",".328","4.7","55","-1.9",".336","97","sa290201"
"Bronson Sardinha","Indians (AA)","25","387","10.1 %","17.1 %","0.59",".271",".345",".397",".743",".126","4.5",".316","-0.2","47","0.0",".335","100","3585"
"Myron Leslie","Athletics (AA)","26","422","12.1 %","22.3 %","0.54",".248",".344",".379",".722",".131","1.9",".307","-1.0","51","-2.6",".334","95","sa253627"
"Russell Mitchell","Dodgers (AA)","23","542","7.7 %","17.5 %","0.44",".264",".323",".425",".748",".161","4.9",".293","0.1","64","-2.5",".334","96","5848"
"Tyler Greene","Cardinals (AA)","24","408","5.4 %","24.3 %","0.22",".259",".307",".449",".756",".190","6.9",".309","0.1","49","-2.7",".334","95","4675"
"Andrew Pinckney","- - -","26","444","6.5 %","21.4 %","0.31",".273",".322",".419",".741",".145","3.2",".333","-0.8","53","-1.0",".332","98","sa253714"
"Deik Scram","Tigers (AA)","24","552","10.3 %","23.0 %","0.45",".253",".335",".400",".735",".147","5.8",".313","1.6","66","-1.5",".332","98","sa328033"
"Victor Mercedes","White Sox (AA)","29","445","3.6 %","16.9 %","0.21",".272",".302",".442",".744",".171","5.3",".305","-2.0","52","-3.0",".331","94","sa200069"
"Shane Justis","Dodgers (AA)","25","390","10.3 %","12.3 %","0.83",".266",".357",".346",".703",".080","4.5",".304","-1.5","45","-2.9",".331","94","sa293207"
"Elvis Andrus","Rangers (AA)","19","535","7.1 %","17.0 %","0.42",".295",".350",".367",".717",".073","7.0",".351","3.7","62","-5.0",".330","93","8709"
"Tyler Colvin","Cubs (AA)","22","602","7.3 %","16.8 %","0.44",".256",".312",".424",".736",".169","5.7",".286","-0.1","69","-4.9",".330","93","5310"
"Erold Andrus","Rays (AA)","23","531","10.0 %","17.1 %","0.58",".255",".331",".388",".719",".133","4.9",".299","-0.1","61","-4.4",".329","93","sa201923"
"Mitch Einertson","Astros (AA)","22","416","6.3 %","21.2 %","0.30",".262",".313",".427",".739",".165","4.4",".310","-0.4","48","-4.4",".329","92","sa254352"
"Mike Daniel","Nationals (AA)","23","557","10.6 %","22.6 %","0.47",".256",".342",".375",".718",".120","4.4",".317","-0.8","65","-2.9",".329","96","sa291515"
"Kyle Haines","Giants (AA)","25","409","13.4 %","14.2 %","0.95",".261",".366",".328",".694",".066","3.9",".313","-1.5","48","-2.2",".328","96","sa254545"
"Carlos Sosa","Giants (AA)","26","464","9.9 %","21.8 %","0.46",".253",".326",".392",".718",".139","2.8",".308","-0.4","53","-3.4",".326","94","sa606586"
"Reegie Corona","Yankees (AA)","21","520","9.8 %","15.0 %","0.65",".274",".345",".365",".710",".092","6.4",".321","3.2","60","-3.8",".326","94","sa254678"
"Antoan Richardson","Giants (AA)","24","445","12.4 %","18.4 %","0.67",".241",".356",".329",".685",".088","8.2",".295","4.1","51","-3.5",".325","94","209"
"Jose Tabata","- - -","19","429","7.9 %","15.6 %","0.51",".272",".339",".368",".707",".097","6.3",".312","2.8","49","-3.4",".325","93","2411"
"Blake Davis","Orioles (AA)","24","497","5.2 %","16.1 %","0.33",".284",".324",".389",".714",".105","5.3",".334","-1.3","56","-5.0",".323","92","5812"
"Justin Sellers","Athletics (AA)","22","507","9.3 %","15.2 %","0.61",".255",".333",".367",".700",".112","6.7",".294","-0.7","56","-8.1",".322","87","4006"
"Adam Godwin","Dodgers (AA)","25","479","10.6 %","14.0 %","0.76",".264",".347",".333",".680",".070","6.7",".309","4.2","52","-6.9",".322","88","sa291770"
"Ofilio Castro","Nationals (AA)","24","407","6.6 %","9.6 %","0.69",".277",".328",".379",".706",".101","2.4",".301","-0.8","45","-4.5",".321","91","sa244234"
"Seth Johnston","Padres (AA)","25","517","7.7 %","17.6 %","0.44",".250",".309",".409",".717",".159","3.2",".272","-0.1","56","-9.0",".320","86","sa294700"
"Josh Rodriguez","Indians (AA)","23","621","12.4 %","19.6 %","0.63",".241",".335",".359",".694",".118","6.2",".298","-0.1","68","-7.3",".320","90","5716"
"Van Pope","Braves (AA)","24","392","8.9 %","13.8 %","0.65",".260",".331",".360",".691",".100","4.2",".296","-0.4","42","-6.2",".320","87","sa254353"
"Tony Granadillo","Red Sox (AA)","23","412","13.3 %","18.2 %","0.73",".232",".342",".338",".680",".106","2.8",".279","-0.2","45","-5.0",".320","90","sa254517"
"Eli Iorg","Astros (AA)","25","494","4.7 %","22.7 %","0.21",".268",".308",".407",".715",".139","6.2",".329","0.2","53","-9.1",".319","85","sa291170"
"Sean Kazmar","Padres (AA)","23","433","8.8 %","15.2 %","0.58",".264",".333",".359",".691",".094","4.9",".309","-0.4","46","-8.2",".319","85","7349"
"Ryan Patterson","Blue Jays (AA)","25","490","4.5 %","16.9 %","0.27",".248",".284",".435",".719",".187","4.9",".266","0.2","53","-7.1",".317","88","sa290196"
"Daniel Carte","Rockies (AA)","24","459","4.8 %","24.6 %","0.19",".273",".316",".382",".698",".109","2.7",".347","-2.8","48","-9.7",".316","83","sa294216"
"Yunesky Sanchez","Diamondbacks (AA)","24","523","4.4 %","7.8 %","0.56",".296",".333",".348",".682",".053","4.0",".322","-3.8","54","-10.4",".315","84","sa381319"
"Brad Corley","Pirates (AA)","24","539","4.6 %","19.7 %","0.24",".262",".309",".390",".699",".128","3.7",".311","-2.8","57","-8.8",".315","87","sa294002"
"Ramiro Pena","Yankees (AA)","22","506","8.1 %","17.0 %","0.48",".266",".330",".357",".687",".090","5.6",".321","-0.9","53","-8.5",".314","86","8841"
"Nate Sutton","Angels (AA)","25","491","5.5 %","13.8 %","0.40",".276",".318",".375",".693",".099","6.4",".310","-0.7","50","-11.7",".313","81","sa254157"
"Lucas May","Dodgers (AA)","23","441","7.3 %","25.4 %","0.29",".230",".294",".403",".697",".173","4.7",".280","0.9","45","-9.6",".313","82","5633"
"Colin Curtis","Yankees (AA)","23","562","9.8 %","15.3 %","0.64",".255",".329",".368",".696",".113","4.2",".286","0.0","58","-10.2",".313","85","6288"
"Mark Kiger","Mariners (AA)","28","457","16.0 %","21.4 %","0.74",".223",".351",".290",".641",".066","3.1",".295","-1.8","46","-10.2",".312","82","4632"
"Kyle Reynolds","Cubs (AA)","24","395","7.3 %","23.5 %","0.31",".244",".298",".401",".698",".157","2.7",".293","-0.8","40","-9.1",".311","81","sa294506"
"Matt Camp","Cubs (AA)","24","546","9.0 %","10.1 %","0.89",".261",".336",".313",".649",".052","6.1",".292","1.4","54","-13.6",".309","80","sa327674"
"Luis Alfonso Cruz","Pirates (AA)","24","406","4.7 %","8.4 %","0.56",".264",".303",".381",".685",".117","3.1",".274","-0.6","41","-8.7",".309","82","3188"
"Mike Bell","Brewers (AA)","23","486","5.1 %","17.1 %","0.30",".245",".289",".390",".679",".144","3.5",".279","-1.0","47","-13.1",".307","78","sa290370"
"Jose Duarte","Royals (AA)","23","585","8.5 %","15.6 %","0.55",".250",".313",".350",".663",".100","5.6",".283","2.0","56","-17.7",".305","76","sa294238"
"Mark Wagner","Red Sox (AA)","24","393","9.7 %","19.8 %","0.49",".219",".304",".363",".666",".143","1.6",".250","0.0","38","-9.7",".305","80","sa294138"
"Gabriel Lopez","Padres (AA)","28","401","9.5 %","7.7 %","1.23",".245",".324",".325",".649",".080","3.6",".260","-2.1","38","-12.4",".304","75","sa201918"
"P.J. Pilittere","Yankees (AA)","26","392","5.1 %","8.2 %","0.63",".277",".317",".349",".666",".071","2.5",".294","-0.4","38","-10.0",".304","79","sa262169"
"Jose Coronado","Mets (AA)","22","582","9.8 %","13.6 %","0.72",".260",".335",".314",".649",".053","3.3",".304","0.6","56","-15.4",".302","78","sa295207"
"Mike Rodriguez","Orioles (AA)","27","433","6.5 %","16.6 %","0.39",".256",".304",".357",".661",".101","6.4",".301","1.8","40","-12.3",".300","77","sa201247"
"Carlos R Rojas","Orioles (AA)","24","509","9.6 %","14.9 %","0.64",".247",".333",".295",".627",".048","3.4",".292","-1.0","47","-14.8",".299","76","sa244227"
"Javier Guzman","Braves (AA)","26","430","4.4 %","11.4 %","0.39",".253",".299",".344",".643",".090","5.7",".278","0.0","38","-15.2",".296","71","sa202137"
"Mario Lisson","Royals (AA)","24","531","6.2 %","19.8 %","0.31",".225",".284",".374",".658",".149","6.8",".256","3.5","47","-20.1",".296","70","sa202240"
"Ambiorix Concepcion","Mets (AA)","26","486","3.7 %","22.6 %","0.16",".241",".277",".382",".658",".140","6.8",".290","2.3","43","-16.4",".293","72","sa201852"
"David Maroul","Giants (AA)","25","392","5.4 %","28.1 %","0.19",".230",".274",".383",".657",".153","2.8",".300","-1.3","35","-13.2",".293","72","sa295743"
"Iggy Suarez","Red Sox (AA)","27","489","8.4 %","18.0 %","0.47",".242",".307",".328",".635",".086","4.5",".291","0.9","43","-16.6",".293","72","sa225961"
"Brad Harman","Phillies (AA)","22","494","8.7 %","27.9 %","0.31",".210",".280",".366",".646",".156","3.1",".260","0.2","43","-17.2",".292","71","5312"
"Jose Martinez","Cardinals (AA)","22","530","3.8 %","8.3 %","0.45",".253",".292",".348",".640",".095","2.6",".260","-1.6","45","-22.1",".291","67","sa291098"
