"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Mark Ori","Astros (A)","22","117","412","467","113","77","25","3","8","63","60","40","1","94","11","3","0","7","4","5",".274","sa291745"
"J.T. Hall","Devil Rays (A)","22","116","423","465","116","74","30","4","8","43","62","31","1","92","9","1","1","9","7","15",".274","sa254528"
"Lucas May","Dodgers (A)","21","119","450","497","123","69","27","9","18","76","82","35","1","130","7","5","0","10","14","2",".273","5633"
"Carlos Arroyo","Royals (A)","25","104","343","378","93","80","8","3","2","38","37","29","1","33","0","1","5","6","11","6",".271","sa201837"
"Terrance Blunt","Rangers (A)","23","115","395","452","107","77","28","1","1","53","43","49","1","63","3","1","4","9","14","9",".271","sa294081"
"Habelito Hernandez","Reds (A)","25","115","436","452","118","90","16","5","7","57","53","7","0","49","2","2","5","16","3","3",".271","sa202151"
"Joey Metropoulos","Blue Jays (A)","22","114","396","476","107","68","27","1","11","55","56","61","3","91","12","7","0","6","7","4",".270","sa253757"
"Robbie Hudson","Mariners (A)","22","111","400","432","108","82","18","4","4","54","34","26","0","62","2","1","3","7","13","9",".270","sa295626"
"Casey Rowlett","Cardinals (A)","23","118","442","501","119","83","30","1","5","74","58","41","2","68","6","7","5","13","20","8",".269","sa291071"
"Adam Godwin","Dodgers (A)","23","109","383","438","103","83","12","6","2","58","36","28","0","53","9","2","16","8","30","15",".269","sa291770"
"Alberto Garcia","Cubs (A)","23","113","372","408","100","72","20","3","5","32","50","23","1","76","7","4","2","10","2","1",".269","sa202846"
"David Sutherland","Dodgers (A)","21","119","447","500","120","94","20","0","6","58","42","40","3","57","5","7","1","14","1","0",".268","sa244242"
"John Mayberry Jr.","Rangers (A)","22","126","459","536","123","72","26","4","21","77","77","59","2","117","9","6","0","7","9","3",".268","3390"
"Matt Smith","Rangers (A)","23","124","457","529","122","102","14","3","3","57","27","58","1","89","3","3","8","4","20","13",".267","sa294113"
"Jose Duarte","Royals (A)","21","127","466","520","124","94","24","5","1","65","38","49","0","99","2","0","3","9","31","9",".266","sa294238"
"Elvis Andrus","Braves (A)","17","111","437","478","116","84","25","4","3","67","50","36","1","91","2","1","2","8","23","15",".265","8709"
"Tim Battle","Yankees (A)","20","94","362","401","96","72","14","5","5","56","38","25","1","95","8","2","4","9","24","8",".265","sa244003"
"Pablo Sandoval","Giants (A)","19","117","438","473","116","94","20","1","1","43","49","22","4","74","8","4","1","18","3","4",".265","5409"
"John Urick","Phillies (A)","24","100","359","430","95","60","27","2","6","52","53","53","4","100","9","6","2","5","1","2",".265","sa225941"
"Jonel Pacheco","Mets (A)","23","127","462","512","122","85","25","2","10","61","47","37","0","75","4","5","4","11","21","15",".264","sa293568"
"Pedro Ciriaco","Diamondbacks (A)","20","128","550","600","145","123","15","5","2","77","32","32","0","96","5","3","10","8","19","8",".264","5278"
"Steve Mena","Diamondbacks (A)","21","107","349","401","92","64","20","0","8","34","47","39","1","104","9","1","3","8","1","7",".264","sa254422"
"Mario Lisson","Royals (A)","22","130","463","551","122","77","30","2","13","67","73","65","3","109","14","4","5","15","41","11",".263","sa202240"
"Garrett Groce","Devil Rays (A)","23","126","448","505","118","90","22","1","5","62","45","44","3","118","6","4","3","9","30","14",".263","sa291137"
"Michael Griffin","Reds (A)","22","131","548","586","144","99","33","6","6","71","52","20","2","94","13","2","3","13","10","5",".263","sa294650"
"Justin Upton","Diamondbacks (A)","18","113","438","501","115","74","28","1","12","71","66","52","3","96","5","6","0","6","15","7",".263","5222"
"Jonathan Fulton","Marlins (A)","22","110","385","415","101","62","26","1","12","48","43","22","0","108","5","3","0","8","4","3",".262","sa244057"
"Ryan Finan","Orioles (A)","24","131","427","527","112","62","31","2","17","80","78","85","5","100","9","5","1","7","1","1",".262","sa253579"
"Paulo Orlando","White Sox (A)","20","116","470","503","123","84","23","10","6","71","31","18","0","143","11","0","4","2","29","9",".262","8628"
"Mark Fleisher","Orioles (A)","22","120","421","478","110","64","29","1","16","51","67","47","2","84","7","3","0","16","2","1",".261","sa292363"
"Edward Ovalle","Twins (A)","21","128","471","529","123","88","24","2","9","65","55","26","1","121","20","5","7","8","15","7",".261","sa254662"
"Francisco Plasencia","Nationals (A)","22","132","502","588","131","94","25","6","6","69","45","66","2","124","9","5","6","13","12","12",".261","sa200301"
"Will Rhymes","Tigers (A)","23","126","506","578","132","108","19","2","3","80","39","53","0","53","3","4","12","4","23","6",".261","9802"
"Frank Martinez","Athletics (A)","20","117","414","476","108","74","25","2","7","72","58","44","1","81","10","3","5","5","11","3",".261","sa254452"
"Dallas Morris","Angels (A)","23","122","453","493","118","84","23","4","7","48","60","25","4","66","6","7","1","13","24","10",".260","sa291080"
"Quincy Ascencion","Orioles (A)","23","121","400","452","104","75","27","2","0","46","36","22","0","47","12","2","16","7","14","7",".260","sa200103"
"Austin Jackson","Yankees (A)","19","134","535","611","139","106","24","5","4","90","47","61","0","151","6","4","5","7","37","12",".260","9848"
"Chris Nelson","Rockies (A)","20","118","466","517","121","71","38","1","11","69","76","32","0","101","7","7","5","9","14","2",".260","8175"
"Valentino Arce","Royals (A)","21","99","336","378","87","75","11","0","1","40","20","26","0","37","11","2","3","14","8","4",".259","sa294229"
"Christian Lara","Red Sox (A)","21","106","352","404","91","73","16","1","1","58","35","42","0","69","4","1","5","2","33","8",".259","sa254636"
"Lorenzo Scott","Orioles (A)","24","113","360","435","93","71","14","4","4","66","32","60","0","140","2","0","13","6","29","10",".258","sa225832"
"Daniel Carte","Rockies (A)","22","117","426","485","110","69","26","1","14","73","66","42","0","107","13","2","2","5","11","11",".258","sa294216"
"Matt Joyce","Tigers (A)","21","122","465","530","120","74","30","5","11","75","86","56","2","70","3","5","1","7","5","4",".258","3353"
"Arturo Rivas","Orioles (A)","22","93","335","390","86","61","14","6","5","38","42","39","2","82","7","6","3","8","7","4",".257","sa200441"
"Tarrence Patterson","Twins (A)","22","99","382","428","98","83","12","2","1","62","19","28","1","75","6","1","11","5","35","16",".257","sa202248"
"Mike Baxter","Padres (A)","21","117","476","517","122","84","28","7","3","67","40","31","2","66","4","5","1","7","13","5",".256","4464"
"Eli Iorg","Astros (A)","23","125","469","516","120","69","32","4","15","68","85","33","1","119","8","4","2","7","42","6",".256","sa291170"
"Javier Castillo","White Sox (A)","22","94","344","378","88","58","17","5","8","53","42","29","0","64","4","0","1","12","8","2",".256","sa254672"
"Marcos Vechionacci","Yankees (A)","19","98","368","429","94","66","15","6","7","56","44","55","2","52","4","2","0","13","7","4",".255","sa248180"
"Chris Gimenez","Indians (A)","23","91","329","394","84","47","25","1","11","55","40","33","1","72","26","5","1","8","6","8",".255","7324"
"Clay Harris","Phillies (A)","23","132","471","567","120","74","32","1","13","68","81","75","3","109","10","11","0","9","0","1",".255","sa293797"
"Nick Evans","Mets (A)","20","137","511","565","130","79","33","3","15","55","67","45","3","99","6","3","0","17","2","0",".254","7595"
"Jose Pineda","Athletics (A)","24","130","468","547","119","83","15","6","15","72","74","65","3","132","10","4","0","10","21","8",".254","sa288449"
"Quentin Davis","Braves (A)","23","122","457","506","116","90","16","8","2","60","39","25","0","81","5","2","13","5","41","16",".254","sa291788"
"Dan Nelson","Cardinals (A)","22","129","486","568","123","88","25","3","7","76","48","63","3","87","6","4","9","12","27","13",".253","sa254036"
"Ofilio Castro","Nationals (A)","22","123","459","532","116","89","16","6","5","61","57","60","1","65","4","3","6","20","11","2",".253","sa244234"
"Josh Flores","Astros (A)","20","125","475","526","120","88","19","2","11","81","35","33","1","107","9","0","9","2","28","6",".253","sa291083"
"Mark Reed","Cubs (A)","20","101","349","385","88","74","12","0","2","47","30","26","0","82","5","0","5","9","14","9",".252","sa262553"
"Leyson Septimo","Diamondbacks (A)","20","132","529","586","133","100","22","5","6","79","51","36","1","112","9","0","12","13","10","10",".251","341"
"Julian Williams","Phillies (A)","22","97","347","429","87","63","22","1","1","59","23","57","1","75","18","2","5","6","22","9",".251","sa268421"
"Jacob Butler","Blue Jays (A)","23","98","375","429","94","60","21","2","11","45","78","43","1","110","5","5","1","11","4","4",".251","sa290209"
"Fidel Hernandez","Phillies (A)","20","99","356","376","89","77","11","0","1","36","31","11","1","52","1","3","5","11","9","5",".250","sa293865"
"David Maroul","Giants (A)","23","106","393","439","98","63","21","3","11","58","67","25","0","123","8","7","6","3","4","1",".249","sa295743"
"Jeff Howell","Royals (A)","23","109","374","431","93","69","17","2","5","40","35","44","1","82","3","5","4","7","2","3",".249","sa291733"
"Cameron Blair","Pirates (A)","23","98","363","423","90","72","12","1","5","62","42","41","0","53","9","3","7","5","12","12",".248","sa291486"
"Miguel Vega","Royals (A)","20","113","416","446","103","72","17","1","13","40","75","13","1","121","4","9","4","10","2","2",".248","sa244376"
"Jamie Romak","Braves (A)","20","108","348","420","86","42","26","2","16","55","68","59","1","102","10","3","0","11","3","1",".247","5552"
"Logan Sorensen","- - -","24","96","344","388","85","63","17","4","1","37","35","42","1","51","0","2","0","7","11","4",".247","sa253709"
"Matthew Fornasiere","Indians (A)","22","100","345","404","85","67","13","3","2","28","36","51","0","74","2","2","4","10","2","1",".246","sa291784"
"Michael DeJesus","Reds (A)","22","112","394","466","97","81","12","1","3","52","42","59","2","60","1","4","6","9","11","4",".246","sa292377"
"Sean Shoffit","Blue Jays (A)","21","104","390","448","96","68","17","7","4","63","41","50","4","109","2","0","6","4","15","10",".246","sa290371"
"Brian Pettway","Blue Jays (A)","22","125","452","509","111","58","31","6","16","58","54","39","0","145","13","5","0","12","1","5",".246","sa294363"
"Dusty Ryan","Tigers (A)","21","98","322","375","79","58","13","2","6","49","35","44","2","102","5","1","3","6","3","4",".245","2312"
"Kris Harvey","Marlins (A)","22","96","367","395","90","55","18","2","15","46","60","24","0","82","1","3","0","8","9","4",".245","sa293563"
"Mike Paulk","Rockies (A)","22","106","376","429","92","74","15","0","3","40","48","43","1","62","4","3","3","15","7","5",".245","sa291803"
"Eric King","Astros (A)","23","106","397","455","97","72","21","3","1","56","44","36","0","56","4","7","11","5","15","1",".244","sa291825"
"Chris Turner","Red Sox (A)","22","108","403","455","98","55","18","7","18","59","63","36","1","149","11","5","0","6","3","0",".243","sa226004"
"Eddy Hernandez","Mariners (A)","21","115","403","436","98","68","21","3","6","46","48","26","0","135","5","2","0","3","1","7",".243","sa293548"
"C.J. Henry","- - -","20","102","366","415","89","57","22","7","3","48","49","39","0","111","7","2","1","13","15","4",".243","sa291161"
"Lou Marson","Phillies (A)","20","104","350","410","85","60","16","5","4","44","39","49","1","82","5","1","5","13","4","0",".243","7610"
"Robinson Chirinos","Cubs (A)","22","126","433","529","105","64","30","2","9","74","47","69","0","79","14","6","7","7","19","10",".242","3142"
"Avelino Asprilla","Phillies (A)","25","99","388","428","94","63","23","1","7","54","48","24","1","76","8","2","6","8","12","4",".242","sa212592"
"Daryl Jones","Padres (A)","19","121","442","508","107","72","22","1","12","50","58","46","2","114","11","6","1","6","1","3",".242","sa253248"
"Raul Padron","Athletics (A)","21","99","339","379","82","63","16","1","2","36","52","30","1","83","0","6","4","3","3","2",".242","sa254453"
"Josh Johnson","Royals (A)","20","112","381","497","92","76","8","5","3","59","40","93","1","72","2","2","19","7","18","9",".241","sa254333"
"Eddie Prasch","Pirates (A)","20","108","369","410","89","64","18","2","5","46","36","29","0","103","6","5","1","4","7","5",".241","sa262562"
"Justin Sellers","Athletics (A)","20","119","411","495","99","71","21","2","5","75","46","58","0","65","11","5","10","7","17","5",".241","4006"
"Jordan Schafer","Braves (A)","19","114","388","422","93","63","15","7","8","49","60","28","0","95","1","0","5","4","15","9",".240","9883"
"Michael Saunders","Mariners (A)","19","104","359","416","86","64","10","8","4","48","39","48","2","103","2","5","2","2","22","7",".240","9981"
"Steven Lerud","Pirates (A)","21","117","393","446","94","54","28","0","12","45","57","40","0","146","13","0","0","9","4","3",".239","113"
"Russell Mitchell","Dodgers (A)","21","105","435","473","104","55","32","2","15","71","75","29","2","83","3","5","1","13","3","0",".239","5848"
"B.J. Szymanski","Reds (A)","23","128","482","534","115","65","31","3","16","68","59","46","5","191","4","2","0","2","22","10",".239","sa262069"
"Eric Eymann","Reds (A)","22","119","437","482","104","66","29","5","4","51","41","35","0","95","6","2","2","7","2","4",".238","sa294202"
"Fernando Pacheco","Indians (A)","21","103","337","380","80","57","9","1","13","41","46","30","0","87","9","3","0","7","1","0",".237","sa201530"
"David Hicks","Blue Jays (A)","24","108","375","408","89","61","24","1","3","34","42","30","2","42","0","3","0","5","9","4",".237","sa253754"
"Stuart Musslewhite","Orioles (A)","23","120","409","453","97","71","22","1","3","40","53","30","1","64","7","3","4","9","7","6",".237","sa291141"
"Flint Wipke","Angels (A)","23","108","403","445","95","63","18","8","6","45","34","33","1","110","7","2","0","7","11","12",".236","sa291709"
"Tony Mansolino","Pirates (A)","23","106","376","413","88","69","11","1","7","43","46","29","1","72","2","3","3","11","1","4",".234","sa293725"
"Jose Vallejo","Rangers (A)","19","127","496","543","116","99","11","4","2","62","29","32","1","104","7","1","7","7","24","9",".234","sa294128"
"Rhyne Hughes","Devil Rays (A)","22","114","386","428","90","67","16","4","3","22","39","33","3","102","3","6","0","6","1","8",".233","9955"
"Welinson Baez","Phillies (A)","21","122","427","478","99","56","34","3","6","48","51","41","1","158","5","2","3","5","5","5",".232","sa244326"
"Leivi Ventura","Mets (A)","22","132","471","537","109","75","21","2","11","63","48","48","0","134","14","2","2","15","2","9",".231","sa295209"
"Ovandy Suero","Braves (A)","24","97","372","404","86","77","4","4","1","50","21","21","0","93","4","2","5","4","48","18",".231","sa254503"
"Greg Burns","Marlins (A)","19","105","342","387","79","56","13","8","2","44","23","38","0","109","0","1","6","5","20","13",".231","sa254336"
"Trey Hendricks","Diamondbacks (A)","23","103","379","410","87","65","16","0","6","33","47","26","3","56","2","2","1","17","3","0",".230","sa253811"
"Mike Conroy","Indians (A)","23","120","447","503","102","69","16","5","12","54","70","44","4","134","3","6","3","6","8","6",".228","sa201203"
"Niuman Romero","Indians (A)","21","114","412","480","94","80","11","1","2","45","36","55","0","83","1","3","9","13","10","8",".228","5063"
"John Whittleman","Rangers (A)","19","130","466","530","106","73","21","3","9","56","43","60","1","97","0","4","0","10","7","6",".227","sa291246"
"Brett Martinez","Angels (A)","22","100","354","400","80","66","9","1","4","33","35","36","0","87","3","5","2","5","6","8",".226","sa244220"
"James Guerrero","Marlins (A)","22","108","372","454","84","60","18","1","5","61","28","65","2","54","9","4","4","11","7","11",".226","sa291494"
"Juan Valdes","Indians (A)","21","94","329","391","74","54","12","2","6","41","31","56","0","88","1","2","3","7","14","10",".225","sa244043"
"Davy Gregg","Cubs (A)","23","119","414","456","93","80","11","2","0","60","19","26","1","100","4","2","10","3","27","19",".225","sa290638"
"Jordan Renz","Angels (A)","22","118","450","499","100","52","22","2","24","56","86","35","3","178","9","5","0","5","6","5",".222","sa202104"
"Greg Golson","Phillies (A)","20","93","387","419","85","59","15","4","7","56","31","19","1","107","2","3","8","2","23","7",".220","8074"
"Mark Trumbo","Angels (A)","20","118","428","482","94","62","19","0","13","43","59","44","1","99","3","7","0","8","5","5",".220","6876"
"Jose Castro","Mets (A)","19","118","434","496","95","82","12","1","0","38","38","21","0","52","20","0","21","13","6","4",".219","sa294093"
"Christian Lopez","Devil Rays (A)","21","99","345","377","75","61","10","2","2","23","23","18","1","71","3","4","7","9","6","3",".217","sa236455"
"Brandon Allen","White Sox (A)","20","109","395","427","84","50","17","2","15","36","68","22","0","126","3","4","3","8","6","4",".213","7436"
"Mitch Einertson","Astros (A)","20","122","426","469","90","52","25","1","12","51","62","31","1","77","8","3","1","11","6","2",".211","sa254352"
"Neil Walton","Devil Rays (A)","22","128","415","472","79","61","15","1","2","48","29","29","0","122","7","4","17","12","19","8",".190","sa292715"
"Hector Pellot","Mets (A)","19","100","359","420","68","48","17","1","2","30","16","41","0","95","11","0","9","8","5","5",".189","sa297067"
