"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Hector Gomez","Brewers (AAA)","26","442","4.8 %","18.1 %","0.26",".282",".325",".483",".808",".201","5.7",".315","-0.4","60","2.6",".349","105","2264"
"Jordan Lennerton","Tigers (AAA)","28","488","15.0 %","23.4 %","0.64",".249",".362",".395",".757",".146","2.3",".319","-0.6","64","7.4",".348","113","sa455610"
"James McCann","Tigers (AAA)","24","460","5.4 %","19.6 %","0.28",".295",".343",".427",".770",".132","3.8",".355","0.8","60","6.4",".347","112","12859"
"Rafael Ynoa","Rockies (AAA)","26","473","8.0 %","16.5 %","0.49",".297",".356",".419",".775",".122","4.6",".353","-1.8","63","1.5",".346","102","2832"
"Cord Phelps","Orioles (AAA)","27","403","12.9 %","14.9 %","0.87",".259",".361",".388",".748",".128","4.8",".294","-1.9","52","5.2",".345","111","8631"
"Randal Grichuk","Cardinals (AAA)","22","472","5.9 %","22.9 %","0.26",".259",".311",".493",".805",".234","5.1",".289","-0.7","63","1.3",".345","102","10243"
"Kyle Parker","Rockies (AAA)","24","542","6.1 %","18.8 %","0.32",".289",".336",".450",".786",".161","3.9",".335","-0.6","72","1.4",".345","102","11763"
"Carlos Sanchez","White Sox (AAA)","22","494","7.3 %","17.0 %","0.43",".293",".349",".412",".761",".119","6.5",".344","1.3","63","6.1",".345","111","11602"
"Felix Perez","Reds (AAA)","29","499","5.8 %","17.0 %","0.34",".280",".325",".450",".775",".170","3.3",".318","-1.0","64","6.1",".344","110","sa547904"
"Paulo Orlando","Royals (AAA)","28","554","7.0 %","15.5 %","0.45",".301",".355",".415",".770",".114","7.1",".351","2.7","73","1.0",".344","101","8628"
"Roberto Lopez","Angels (AAA)","28","440","5.7 %","15.9 %","0.36",".293",".340",".438",".778",".145","3.5",".326","-1.5","58","0.5",".343","101","sa454598"
"Matt Tuiasosopo","- - -","28","487","14.6 %","24.6 %","0.59",".240",".357",".379",".736",".139","1.9",".306","-0.5","62","5.3",".343","109","8272"
"Audy Ciriaco","Indians (AAA)","27","413","7.3 %","20.1 %","0.36",".255",".312",".458",".771",".204","3.2",".287","-0.4","52","4.4",".343","109","sa294300"
"Todd Cunningham","Braves (AAA)","25","531","6.6 %","14.9 %","0.44",".287",".347",".406",".754",".119","5.0",".329","0.3","67","5.5",".342","109","10822"
"Stephen Piscotty","Cardinals (AAA)","23","556","7.7 %","11.0 %","0.70",".288",".355",".406",".761",".118","3.8",".313","-0.1","73","0.1",".342","100","13367"
"Sean Halton","Brewers (AAA)","27","453","6.6 %","19.9 %","0.33",".293",".342",".435",".777",".142","3.3",".354","-0.5","59","0.0",".342","100","9853"
"Jaff Decker","Pirates (AAA)","24","409","12.5 %","17.8 %","0.70",".257",".355",".391",".746",".134","3.3",".308","-1.2","52","4.2",".342","109","7945"
"Vince Belnome","Rays (AAA)","26","492","14.6 %","26.0 %","0.56",".245",".358",".383",".740",".138","3.1",".326","0.2","62","4.8",".341","108","8126"
"Tyler Collins","Tigers (AAA)","24","526","9.3 %","22.1 %","0.42",".263",".335",".423",".758",".160","4.7",".310","0.5","66","5.1",".341","108","12723"
"Ivan De Jesus Jr.","- - -","27","478","10.9 %","17.8 %","0.61",".281",".359",".386",".745",".106","4.1",".338","-0.3","60","4.6",".341","108","9886"
"Jason Pridie","Rockies (AAA)","30","463","8.6 %","16.0 %","0.54",".278",".341",".433",".774",".156","7.2",".311","2.8","60","-0.3",".341","100","4611"
"Alden Carrithers","Athletics (AAA)","29","457","12.0 %","9.8 %","1.22",".284",".381",".349",".729",".065","5.5",".315","0.5","59","-0.4",".341","99","sa454577"
"Austin Wates","- - -","25","452","11.5 %","14.8 %","0.78",".286",".374",".367",".741",".082","7.2",".341","4.6","58","-0.8",".340","99","sa526661"
"Chris Valaika","Cubs (AAA)","28","397","7.8 %","19.1 %","0.41",".278",".344",".423",".768",".145","2.3",".325","-0.1","51","-0.7",".340","99","1165"
"Doug Bernier","Twins (AAA)","34","466","8.6 %","16.7 %","0.51",".280",".348",".396",".744",".116","3.9",".329","-0.9","58","3.9",".340","107","4518"
"Roger Kieschnick","Diamondbacks (AAA)","27","401","7.0 %","21.9 %","0.32",".260",".317",".461",".777",".201","5.0",".303","0.5","52","-0.9",".339","98","5225"
"Nick Buss","- - -","27","610","8.7 %","14.3 %","0.61",".299",".364",".382",".746",".083","5.8",".344","0.0","78","-1.6",".339","98","6835"
"Carlos Moncrief","Indians (AAA)","25","530","7.2 %","24.5 %","0.29",".271",".328",".431",".759",".160","5.1",".347","0.2","65","3.9",".338","106","7511"
"Darin Mastroianni","- - -","28","413","9.7 %","17.2 %","0.56",".277",".354",".379",".733",".102","5.5",".331","1.3","51","2.9",".338","106","7316"
"Ben Guez","Tigers (AAA)","27","462","8.0 %","27.9 %","0.29",".230",".320",".423",".743",".193","4.9",".295","-1.2","56","2.9",".337","105","sa454544"
"Xavier Avery","Mariners (AAA)","24","447","9.4 %","20.4 %","0.46",".275",".344",".413",".756",".138","6.8",".332","2.5","57","-1.9",".337","97","8471"
"Greg Garcia","Cardinals (AAA)","24","441","9.3 %","21.5 %","0.43",".272",".358",".382",".740",".110","5.1",".342","-0.9","56","-2.1",".337","96","10951"
"Tyler Henson","Phillies (AAA)","26","480","7.9 %","27.1 %","0.29",".272",".331",".415",".747",".143","6.1",".366","1.1","58","2.7",".336","105","sa326736"
"Jeff Francoeur","Padres (AAA)","30","487","4.3 %","19.5 %","0.22",".289",".320",".450",".770",".160","5.2",".331","1.3","61","-3.1",".334","95","4792"
"Andy Parrino","- - -","28","482","9.8 %","22.6 %","0.43",".274",".352",".384",".736",".110","5.1",".353","1.4","60","-3.1",".334","95","3972"
"Jared Goedert","Blue Jays (AAA)","29","391","11.5 %","19.9 %","0.58",".250",".340",".384",".724",".134","4.0",".297","0.4","47","1.6",".334","103","sa327086"
"Zoilo Almonte","Yankees (AAA)","25","454","6.4 %","23.1 %","0.28",".261",".311",".437",".748",".176","3.3",".307","-0.6","54","1.6",".334","103","6732"
"Ruben Gotay","Reds (AAA)","31","585","10.4 %","21.7 %","0.48",".255",".332",".400",".732",".145","3.3",".304","-0.9","70","1.9",".333","103","3417"
"Chris Dominguez","Giants (AAA)","27","528","4.2 %","27.1 %","0.15",".274",".307",".460",".766",".185","5.7",".340","-0.4","64","-4.6",".332","93","9718"
"Hernan Perez","Tigers (AAA)","23","596","6.0 %","10.9 %","0.55",".287",".331",".404",".735",".117","6.3",".315","1.5","70","1.2",".332","102","5751"
"Jimmy Paredes","- - -","25","420","4.0 %","26.0 %","0.16",".289",".317",".436",".753",".147","7.4",".378","3.7","51","-2.2",".331","95","5481"
"Jim Murphy","Phillies (AAA)","28","454","10.8 %","23.6 %","0.46",".240",".330",".391",".722",".152","2.4",".299","-0.4","53","0.3",".330","101","sa454769"
"Joey Terdoslavich","Braves (AAA)","25","569","10.7 %","18.6 %","0.58",".256",".337",".385",".722",".128","2.1",".298","-1.3","66","0.1",".329","100","10593"
"Josh Rodriguez","Marlins (AAA)","29","482","9.5 %","23.2 %","0.41",".259",".337",".396",".733",".137","4.4",".324","-0.4","58","-5.5",".329","91","5716"
"Mike Fontenot","Rays (AAA)","34","455","9.5 %","18.7 %","0.51",".276",".350",".364",".714",".088","3.0",".341","0.0","53","-0.3",".328","100","3912"
"Garin Cecchini","Red Sox (AAA)","23","458","9.6 %","21.6 %","0.44",".263",".341",".371",".712",".108","4.8",".331","1.6","53","-0.5",".328","99","11608"
"Bryan Petersen","Rangers (AAA)","28","501","9.0 %","30.3 %","0.30",".252",".321",".418",".739",".166","5.0",".349","-0.2","59","-6.4",".327","90","2567"
"Ronald Torreyes","Astros (AAA)","21","519","4.8 %","5.0 %","0.96",".298",".345",".376",".721",".078","5.4",".310","-1.7","61","-6.7",".327","90","11400"
"Jose Martinez","Athletics (AAA)","28","510","8.6 %","10.4 %","0.83",".276",".345",".372",".717",".096","2.1",".293","-0.5","60","-6.9",".326","90","sa291098"
"Scott Moore","Cardinals (AAA)","30","477","8.2 %","19.5 %","0.42",".236",".328",".397",".724",".161","2.4",".268","0.2","56","-6.5",".326","90","4390"
"Maikel Franco","Phillies (AAA)","21","556","5.4 %","14.6 %","0.37",".257",".299",".428",".727",".171","4.1",".276","0.0","63","-2.0",".325","97","12179"
"Gary Brown","Giants (AAA)","25","596","6.0 %","20.0 %","0.30",".271",".329",".394",".722",".123","7.4",".328","-2.0","69","-9.3",".324","88","11464"
"Julio Borbon","Orioles (AAA)","28","512","7.4 %","14.3 %","0.52",".288",".342",".356",".698",".069","6.5",".332","2.4","57","-2.6",".322","96","3209"
"Pete Kozma","Cardinals (AAA)","26","437","9.4 %","14.0 %","0.67",".248",".330",".372",".702",".124","4.1",".275","-1.2","49","-8.6",".319","85","2539"
"Juan Diaz","Marlins (AAA)","25","498","4.4 %","23.5 %","0.19",".278",".310",".418",".729",".140","3.4",".342","-0.4","55","-9.9",".319","85","9235"
"Angelys Nina","Rockies (AAA)","25","422","5.5 %","15.2 %","0.36",".279",".321",".395",".715",".115","4.4",".317","-2.0","47","-8.5",".319","85","sa455672"
"Ryan Goins","Blue Jays (AAA)","26","402","7.0 %","15.9 %","0.44",".284",".337",".353",".689",".069","3.4",".342","-1.0","43","-3.6",".318","92","9807"
"Jason Bourgeois","Reds (AAA)","32","600","6.7 %","8.5 %","0.78",".278",".328",".363",".691",".085","5.8",".299","0.8","64","-5.7",".317","92","2225"
"Brett Nicholas","Rangers (AAA)","25","491","5.5 %","22.8 %","0.24",".274",".322",".389",".712",".115","2.9",".341","0.3","54","-10.6",".317","83","11192"
"Tim Wheeler","Rockies (AAA)","26","472","7.6 %","23.1 %","0.33",".233",".313",".387",".700",".154","4.6",".289","-2.8","50","-11.9",".312","81","sa500746"
"Thomas Neal","Reds (AAA)","26","409","8.8 %","17.1 %","0.51",".255",".329",".343",".673",".088","2.9",".305","-0.6","42","-5.6",".312","88","9461"
"Will Rhymes","Nationals (AAA)","31","437","7.6 %","12.4 %","0.61",".255",".313",".375",".688",".120","5.5",".280","0.0","45","-6.0",".311","88","9802"
"Jose Constanza","Braves (AAA)","30","497","7.4 %","9.9 %","0.76",".293",".344",".324",".669",".031","5.9",".326","1.6","51","-6.9",".311","88","6003"
"Wilson Betemit","Rays (AAA)","32","453","10.8 %","31.8 %","0.34",".217",".298",".396",".694",".179","2.2",".281","0.0","46","-6.5",".311","88","1861"
"Tony Campana","- - -","28","408","7.4 %","16.4 %","0.45",".277",".336",".340",".676",".063","7.3",".338","-1.6","42","-11.1",".310","79","4964"
"Paul Janish","- - -","31","398","7.0 %","13.3 %","0.53",".268",".323",".359",".682",".091","2.9",".306","-2.1","41","-10.9",".310","79","7412"
"James Beresford","Twins (AAA)","25","556","6.5 %","13.5 %","0.48",".276",".323",".351",".674",".075","4.2",".318","-0.5","56","-9.0",".308","86","4626"
"Leandro Castro","Phillies (AAA)","25","470","5.7 %","14.9 %","0.39",".259",".307",".367",".674",".108","5.1",".294","-1.7","46","-8.3",".307","85","sa455746"
"Eric Farris","Twins (AAA)","28","523","5.0 %","10.9 %","0.46",".280",".316",".356",".672",".077","4.7",".305","-0.3","51","-9.4",".306","85","2066"
"Chase d'Arnaud","Pirates (AAA)","27","416","7.0 %","19.7 %","0.35",".250",".313",".356",".670",".106","8.6",".312","0.5","41","-7.6",".306","84","6652"
"Wilkin Ramirez","Twins (AAA)","28","417","5.3 %","24.9 %","0.21",".262",".305",".368",".672",".106","5.5",".343","0.6","40","-8.3",".304","83","5219"
"Taylor Lindsey","- - -","22","493","8.1 %","12.0 %","0.68",".238",".306",".372",".678",".134","5.8",".254","-0.4","48","-16.5",".303","74","sa548170"
"Max Stassi","Astros (AAA)","23","425","5.2 %","24.2 %","0.21",".247",".296",".378",".674",".130","3.7",".312","0.2","40","-15.6",".299","72","10059"
"Caleb Gindl","Brewers (AAA)","25","408","10.3 %","21.6 %","0.48",".227",".310",".354",".663",".127","2.6",".277","-0.5","38","-15.1",".299","72","5002"
"Edward Salcedo","Braves (AAA)","22","413","9.7 %","23.5 %","0.41",".212",".294",".357",".651",".146","5.2",".257","0.4","38","-9.9",".299","79","sa539932"
"Justin Sellers","Indians (AAA)","28","395","6.3 %","12.2 %","0.52",".254",".307",".335",".642",".082","3.1",".281","0.0","35","-10.5",".295","77","4006"
"Matt Davidson","White Sox (AAA)","23","539","9.1 %","30.4 %","0.30",".199",".283",".362",".644",".163","1.5",".253","-0.2","48","-14.5",".295","77","7226"
"Trayvon Robinson","Dodgers (AAA)","26","443","7.9 %","25.3 %","0.31",".235",".298",".348",".646",".113","5.0",".310","-1.0","38","-19.7",".290","66","9875"
"Matt Szczur","Cubs (AAA)","24","457","6.6 %","17.1 %","0.38",".261",".315",".312",".626",".051","6.0",".318","2.8","39","-21.0",".288","65","11255"
"Rob Brantly","Marlins (AAA)","24","392","5.1 %","15.6 %","0.33",".255",".291",".341",".631",".085","2.5",".291","0.0","31","-20.4",".281","60","10655"
"Josh Vitters","Cubs (AAA)","24","404","5.7 %","26.5 %","0.21",".213",".268",".339",".607",".125","2.9",".268","0.3","28","-24.4",".272","54","4623"
"Nick Noonan","Giants (AAA)","25","406","4.9 %","24.1 %","0.20",".237",".282",".303",".586",".066","3.2",".312","-1.1","27","-25.8",".268","51","6880"
"Robert Andino","Pirates (AAA)","30","455","5.5 %","18.7 %","0.29",".217",".260",".311",".571",".094","3.6",".253","-0.4","28","-24.3",".261","54","4900"
"Ray Olmedo","Rays (AAA)","33","404","6.9 %","19.6 %","0.35",".224",".281",".271",".551",".047","5.3",".285","0.4","25","-22.3",".259","52","1718"
