"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Eric Duncan","Cardinals (AA)","26","385","6.5 %","20.3 %","0.32",".274",".322",".527",".849",".254","4.2",".288","0.0","59","9.2",".363","119","sa243993"
"Jonathan Greene","Rangers (AA)","25","540","5.6 %","29.8 %","0.19",".292",".354",".462",".816",".170","3.3",".397","-0.2","82","12.8",".363","118","sa389860"
"Sawyer Carroll","Padres (AA)","25","525","11.6 %","18.5 %","0.63",".267",".352",".463",".816",".196","5.9",".303","1.0","79","11.8",".362","118","sa390596"
"L.J. Hoes","Orioles (AA)","21","393","10.9 %","14.2 %","0.77",".305",".379",".413",".792",".108","4.5",".347","0.2","58","10.7",".361","123","6656"
"A.J. Pollock","Diamondbacks (AA)","23","608","7.2 %","14.1 %","0.51",".307",".357",".444",".801",".136","7.5",".346","4.5","86","11.3",".359","115","9256"
"Chris Parmelee","Twins (AA)","23","610","11.1 %","15.4 %","0.72",".287",".366",".436",".801",".149","3.0",".322","-0.5","88","15.1",".358","121","2554"
"Raul Reyes","Mets (AA)","24","400","5.8 %","23.3 %","0.25",".292",".339",".466",".805",".174","4.9",".361","-0.5","58","9.7",".358","120","sa328741"
"Cole Figueroa","Rays (AA)","24","488","11.3 %","8.4 %","1.34",".283",".375",".398",".773",".115","5.9",".302","0.0","68","8.4",".357","114","8790"
"Adam Heether","Athletics (AA)","29","436","10.3 %","16.5 %","0.63",".255",".367",".419",".786",".164","4.2",".282","0.5","64","8.2",".357","115","sa226130"
"Luis Jimenez","Angels (AA)","23","542","5.0 %","13.3 %","0.38",".290",".335",".486",".821",".196","4.5",".303","0.0","80","10.1",".357","115","6341"
"Blake Lalli","Cubs (AA)","28","393","9.9 %","15.0 %","0.66",".287",".359",".433",".791",".146","1.5",".320","0.2","55","6.5",".357","114","9246"
"Tommy Mendonca","Rangers (AA)","23","556","6.3 %","28.8 %","0.22",".278",".335",".492",".827",".214","3.0",".355","-0.7","81","10.2",".357","114","sa500821"
"Tommy Field","Rockies (AA)","24","544","9.7 %","19.9 %","0.49",".271",".357",".439",".795",".167","5.0",".316","-0.3","79","9.8",".356","114","6262"
"Jaff Decker","Padres (AA)","21","613","16.8 %","23.7 %","0.71",".236",".373",".417",".790",".181","5.1",".291","0.4","89","10.8",".356","114","7945"
"Jamie Romak","Royals (AA)","25","505","10.9 %","17.4 %","0.63",".251",".343",".460",".803",".210","3.9",".264","0.5","74","8.9",".356","114","5552"
"Jeremy Hazelbaker","Red Sox (AA)","23","405","10.4 %","25.9 %","0.40",".266",".350",".435",".785",".169","7.5",".346","3.6","57","8.9",".355","118","9399"
"Chris Herrmann","Twins (AA)","23","407","15.7 %","16.7 %","0.94",".258",".380",".392",".771",".134","6.0",".305","0.5","58","8.8",".354","118","9284"
"Stephen Parker","Athletics (AA)","23","576","12.0 %","18.6 %","0.64",".286",".373",".413",".786",".127","2.6",".345","-0.6","83","9.0",".353","112","sa501459"
"Michael Spidale","Phillies (AA)","29","541","5.2 %","9.4 %","0.55",".326",".375",".401",".776",".075","5.1",".355","-0.3","76","11.2",".353","117","sa199288"
"Jim Negrych","Marlins (AA)","26","458","9.8 %","11.4 %","0.87",".304",".370",".402",".772",".098","4.1",".333","-0.5","62","6.3",".353","111","sa326763"
"Zack Cox","Cardinals (AA)","22","389","7.5 %","17.7 %","0.42",".293",".355",".432",".787",".139","2.0",".338","-0.7","56","5.8",".352","112","sa455436"
"Brandon Wikoff","Astros (AA)","23","386","12.2 %","8.5 %","1.42",".308",".398",".353",".751",".045","2.6",".334","-0.7","55","5.6",".352","111","sa501476"
"Sean Halton","Brewers (AA)","24","482","6.6 %","17.2 %","0.39",".298",".346",".440",".786",".141","3.8",".348","1.0","65","6.1",".352","110","9853"
"Marc Krauss","Diamondbacks (AA)","23","504","12.7 %","24.4 %","0.52",".242",".340",".439",".779",".196","4.9",".299","-0.4","68","6.0",".351","110","7577"
"Jamie Johnson","Tigers (AA)","24","632","13.3 %","14.6 %","0.91",".275",".376",".378",".754",".103","5.2",".322","-2.4","86","10.8",".349","114","sa501504"
"Moises Sierra","Blue Jays (AA)","22","551","7.1 %","16.9 %","0.42",".277",".342",".436",".778",".160","5.1",".307","-2.8","75","9.4",".349","114","6050"
"Jose Ruiz","Rangers (AA)","26","445","9.0 %","15.1 %","0.60",".275",".344",".443",".787",".169","3.6",".301","-0.4","62","5.2",".348","109","sa523975"
"Mike McDade","Blue Jays (AA)","22","524","5.3 %","19.8 %","0.27",".281",".328",".457",".785",".176","2.0",".326","-0.5","72","8.9",".348","114","sa389194"
"Chris Swauger","Cardinals (AA)","24","392","6.1 %","17.1 %","0.36",".296",".343",".442",".785",".146","3.5",".333","-1.4","55","4.5",".348","109","sa455020"
"Corban Joseph","Yankees (AA)","22","564","10.5 %","18.4 %","0.57",".277",".353",".415",".768",".138","5.2",".339","-0.6","77","9.2",".348","114","5503"
"Anthony Gose","Blue Jays (AA)","20","596","10.4 %","25.8 %","0.40",".253",".349",".415",".763",".161","8.6",".332","7.6","81","9.7",".348","114","5097"
"Daniel Robertson","Padres (AA)","25","508","10.8 %","10.0 %","1.08",".283",".370",".393",".762",".110","7.3",".309","1.0","71","5.5",".347","108","6266"
"Rich Poythress","Mariners (AA)","23","511","9.8 %","16.0 %","0.61",".267",".347",".416",".763",".149","2.9",".303","-0.6","67","4.6",".347","107","sa500800"
"Elian Herrera","Dodgers (AA)","26","449","12.9 %","22.9 %","0.56",".278",".370",".378",".749",".101","7.8",".367","2.2","59","4.0",".347","107","5432"
"Chun-Hsiu Chen","Indians (AA)","22","467","9.2 %","26.1 %","0.35",".262",".330",".451",".782",".189","4.0",".326","-0.1","63","7.3",".347","113","sa455954"
"Kevin Mattison","Marlins (AA)","25","591","9.8 %","21.5 %","0.46",".260",".353",".406",".759",".145","8.1",".330","1.1","77","4.9",".346","107","6635"
"Erik Komatsu","- - -","23","522","12.3 %","12.6 %","0.97",".277",".367",".382",".749",".105","4.5",".308","0.6","69","5.1",".346","108","8039"
"Ollie Linton","Diamondbacks (AA)","25","399","10.3 %","19.3 %","0.53",".284",".375",".362",".737",".078","6.6",".354","0.8","52","3.0",".345","106","sa455265"
"Jake Shaffer","Mariners (AA)","23","485","6.2 %","17.1 %","0.36",".287",".333",".443",".776",".156","5.3",".330","-1.6","63","3.5",".345","106","sa455231"
"Brian Cavazos-Galvez","Dodgers (AA)","24","441","2.7 %","14.3 %","0.19",".277",".311",".470",".781",".192","6.3",".296","-1.9","57","3.1",".345","106","sa501665"
"Carlos Rivero","Phillies (AA)","23","538","7.1 %","19.7 %","0.36",".275",".331",".440",".771",".165","3.2",".321","-0.3","72","7.5",".345","112","1136"
"Mycal Jones","Braves (AA)","24","449","12.5 %","20.0 %","0.62",".252",".359",".381",".740",".129","5.3",".314","1.1","58","2.9",".344","105","sa501228"
"Tyler Pastornicky","Braves (AA)","21","395","6.1 %","8.6 %","0.71",".299",".345",".414",".759",".115","6.8",".315","0.8","51","2.3",".343","105","6777"
"Cody Puckett","Reds (AA)","24","380","7.4 %","21.1 %","0.35",".248",".313",".466",".779",".218","4.7",".276","0.9","49","2.1",".343","105","sa454975"
"Derrick Mitchell","Phillies (AA)","24","531","7.5 %","20.7 %","0.36",".265",".326",".443",".769",".179","5.1",".303","-0.3","70","6.6",".343","110","sa295726"
"Henry Wrigley","Rays (AA)","24","495","4.6 %","14.7 %","0.32",".274",".309",".464",".773",".190","3.5",".292","-0.1","63","2.4",".342","104","sa296971"
"Josh Vitters","Cubs (AA)","21","488","4.5 %","11.1 %","0.41",".283",".322",".448",".770",".165","3.4",".290","-3.3","62","2.4",".342","104","4623"
"Davis Stoneburner","Rangers (AA)","26","499","7.6 %","18.0 %","0.42",".269",".341",".413",".755",".144","6.6",".318","1.1","66","2.1",".339","103","sa389184"
"Wil Myers","Royals (AA)","20","416","12.5 %","20.9 %","0.60",".254",".353",".393",".745",".138","4.5",".312","0.6","55","1.5",".339","103","10047"
"Brock Holt","Pirates (AA)","23","579","8.6 %","14.7 %","0.59",".288",".356",".387",".743",".100","6.1",".340","-0.7","74","5.1",".338","107","9345"
"Rawley Bishop","Tigers (AA)","25","524","9.9 %","20.2 %","0.49",".266",".347",".393",".741",".127","4.2",".322","1.4","67","4.2",".337","107","sa502000"
"Greg Miclat","Orioles (AA)","23","496","10.9 %","19.0 %","0.57",".280",".371",".347",".718",".067","8.0",".355","8.6","63","3.5",".336","106","sa454552"
"Grant Green","Athletics (AA)","23","587","6.6 %","20.3 %","0.33",".291",".343",".408",".750",".117","3.4",".355","-2.7","76","0.6",".336","101","10053"
"Cory Harrilchak","Braves (AA)","23","487","8.6 %","14.8 %","0.58",".266",".338",".399",".737",".133","4.8",".302","-0.8","59","-0.2",".336","100","sa501701"
"Tim Beckham","Rays (AA)","21","468","8.3 %","19.4 %","0.43",".275",".339",".395",".734",".120","6.5",".334","1.5","57","-0.2",".336","100","7949"
"Mike Bianucci","Rangers (AA)","25","587","6.0 %","23.2 %","0.26",".243",".302",".469",".771",".226","4.1",".268","0.3","76","0.5",".335","101","sa389801"
"Chris Rahl","Nationals (AA)","27","464","5.0 %","21.6 %","0.23",".280",".328",".417",".746",".138","7.7",".353","2.4","58","2.7",".334","105","sa291400"
"Carlos Triunfel","Mariners (AA)","21","433","5.8 %","16.4 %","0.35",".281",".340",".392",".732",".111","3.6",".330","-1.8","52","-0.6",".334","99","193"
"Renny Osuna","Rangers (AA)","26","572","6.8 %","11.0 %","0.62",".294",".341",".404",".745",".110","5.0",".316","-0.4","73","-0.3",".334","100","sa330039"
"Donell Linares","Braves (AA)","27","464","7.8 %","9.3 %","0.84",".279",".346",".381",".727",".102","2.7",".294","-2.3","56","-1.0",".333","98","sa496271"
"Pedro Florimon","Orioles (AA)","24","520","9.8 %","21.9 %","0.45",".267",".344",".396",".741",".130","4.9",".336","-2.1","65","2.5",".333","104","8385"
"Ryan Jackson","Cardinals (AA)","23","599","7.3 %","15.2 %","0.48",".278",".334",".415",".749",".137","3.4",".314","0.1","76","-0.6",".333","99","6596"
"Francisco Martinez","- - -","20","509","4.5 %","20.4 %","0.22",".289",".321",".426",".746",".136","6.5",".349","-2.2","63","1.4",".333","102","sa503297"
"Alden Carrithers","White Sox (AA)","26","423","12.1 %","7.8 %","1.55",".276",".365",".351",".715",".075","6.6",".299","2.8","50","-1.3",".332","97","sa454577"
"Addison Maruszak","Yankees (AA)","24","408","12.7 %","16.9 %","0.75",".244",".346",".381",".726",".137","3.0",".282","-2.2","50","1.6",".332","103","sa455124"
"Jake Elmore","Diamondbacks (AA)","24","458","11.8 %","14.2 %","0.83",".270",".362",".349",".711",".079","4.4",".309","-1.4","54","-1.5",".332","97","7290"
"Deibinson Romero","Twins (AA)","24","472","8.5 %","19.7 %","0.43",".256",".327",".411",".738",".155","3.0",".300","-0.7","58","1.7",".332","103","sa328505"
"Melky Mesa","Yankees (AA)","24","436","8.3 %","29.6 %","0.28",".251",".329",".404",".733",".153","6.7",".353","-1.9","54","1.5",".332","103","447"
"Josh Johnson","Nationals (AA)","25","537","12.5 %","16.9 %","0.74",".244",".349",".365",".713",".121","5.7",".289","-0.9","66","1.5",".331","102","sa254333"
"John Tolisano","Blue Jays (AA)","22","391","12.0 %","25.8 %","0.47",".221",".317",".416",".733",".195","4.1",".269","-0.3","48","0.9",".330","102","sa389891"
"Johnny Monell","Giants (AA)","25","441","10.9 %","21.1 %","0.52",".249",".334",".394",".728",".145","2.1",".301","-1.3","54","0.9",".330","102","2783"
"Freddy Galvis","Phillies (AA)","21","464","6.0 %","14.7 %","0.41",".273",".326",".400",".727",".128","6.3",".308","-0.9","56","0.5",".328","101","6609"
"Brandon Short","White Sox (AA)","22","581","6.2 %","21.5 %","0.29",".262",".318",".411",".729",".148","6.3",".317","0.6","67","-3.6",".328","95","sa455526"
"Roger Kieschnick","Giants (AA)","24","501","6.8 %","24.2 %","0.28",".255",".307",".429",".737",".174","6.2",".309","-0.4","60","-0.2",".327","100","5225"
"Darwin Perez","Angels (AA)","21","514","13.4 %","19.5 %","0.69",".257",".366",".335",".701",".078","6.7",".328","1.6","62","-3.5",".326","95","sa392746"
"Raymond Kruml","Yankees (AA)","25","488","6.4 %","21.9 %","0.29",".290",".335",".387",".722",".097","8.3",".370","2.7","58","-0.3",".326","99","sa454860"
"Ronnie Welty","Orioles (AA)","23","453","11.3 %","27.6 %","0.41",".228",".322",".394",".716",".166","5.3",".297","0.9","53","-0.9",".325","98","sa455432"
"Jake Smolinski","Marlins (AA)","22","462","12.8 %","12.3 %","1.04",".245",".342",".364",".706",".119","2.4",".269","-0.7","52","-4.4",".324","92","5408"
"Brahiam Maldonado","Mets (AA)","25","530","7.2 %","27.5 %","0.26",".222",".285",".453",".737",".231","5.6",".252","-0.4","62","-1.5",".324","98","sa254474"
"Brandon Waring","Orioles (AA)","25","449","7.3 %","28.3 %","0.26",".222",".288",".443",".731",".222","3.4",".264","-0.1","52","-1.6",".323","97","sa389878"
"Wilin Rosario","Rockies (AA)","22","426","4.5 %","21.4 %","0.21",".249",".284",".457",".741",".207","3.3",".272","-0.9","50","-4.3",".322","92","8002"
"Michael Hollimon","Twins (AA)","29","400","11.5 %","23.5 %","0.49",".223",".311",".404",".715",".181","5.9",".255","0.9","46","-1.9",".321","96","3674"
"Eric Campbell","Mets (AA)","24","472","11.4 %","15.9 %","0.72",".247",".345",".343",".688",".096","4.1",".292","0.3","54","-2.4",".321","96","6938"
"John Shelby","Rays (AA)","25","445","4.5 %","22.2 %","0.20",".248",".287",".436",".723",".188","6.2",".286","-0.1","49","-5.7",".320","89","sa326756"
"Jimmy Paredes","Astros (AA)","22","408","3.7 %","20.6 %","0.18",".270",".300",".426",".726",".156","8.1",".322","0.3","47","-4.9",".320","91","5481"
"Mark Sobolewski","Blue Jays (AA)","24","438","6.8 %","21.9 %","0.31",".273",".324",".383",".707",".110","1.5",".338","-0.1","50","-2.6",".320","95","sa328117"
"Taylor Harbin","Diamondbacks (AA)","25","535","7.5 %","15.1 %","0.49",".270",".328",".372",".700",".102","3.7",".306","-1.3","58","-7.1",".320","89","sa388380"
"Audy Ciriaco","Tigers (AA)","24","409","2.4 %","15.6 %","0.16",".277",".301",".415",".717",".138","6.2",".318","-1.6","46","-3.0",".318","94","sa294300"
"Caleb Joseph","Orioles (AA)","25","429","9.3 %","14.0 %","0.67",".257",".334",".358",".692",".102","3.4",".285","0.1","48","-3.2",".318","94","7087"
"Quincy Latimore","Pirates (AA)","22","510","6.5 %","27.5 %","0.24",".239",".297",".411",".708",".173","3.4",".304","-2.0","56","-4.6",".316","92","sa389676"
"Jeremy Barfield","Athletics (AA)","22","547","7.7 %","16.5 %","0.47",".257",".318",".384",".702",".127","2.8",".292","-0.6","62","-8.5",".316","88","sa327073"
"Matthew Sulentic","Athletics (AA)","23","548","8.4 %","17.2 %","0.49",".272",".335",".357",".692",".085","5.2",".322","1.3","62","-8.6",".316","88","sa326687"
"Ryan Curry","Marlins (AA)","26","411","6.8 %","14.1 %","0.48",".244",".308",".382",".690",".138","4.5",".267","-2.0","43","-7.3",".314","86","sa389866"
"Chris Gutierrez","Marlins (AA)","27","480","15.8 %","18.1 %","0.87",".227",".356",".296",".652",".069","4.9",".288","0.7","50","-8.6",".314","85","sa291780"
"Brandon Douglas","Tigers (AA)","25","541","4.6 %","10.5 %","0.44",".281",".320",".371",".691",".090","6.5",".311","2.6","59","-5.9",".313","91","sa455065"
"Evan Bigley","Twins (AA)","24","536","6.5 %","20.1 %","0.32",".253",".311",".378",".689",".125","4.1",".309","-1.6","58","-6.3",".313","90","sa455109"
"Tuffy Gosewisch","Phillies (AA)","27","406","4.9 %","15.0 %","0.33",".247",".295",".404",".699",".157","2.5",".259","-1.8","43","-5.5",".310","89","5277"
"Johermyn Chavez","Mariners (AA)","22","510","9.6 %","24.3 %","0.40",".216",".312",".360",".672",".144","4.1",".268","-2.4","52","-10.8",".310","83","sa328855"
"Ben Paulsen","Rockies (AA)","23","597","6.7 %","22.1 %","0.30",".241",".296",".413",".709",".172","3.5",".283","-1.2","64","-12.4",".309","84","9741"
"Tony Sanchez","Pirates (AA)","23","469","10.0 %","16.2 %","0.62",".241",".340",".318",".658",".077","3.1",".285","-1.2","49","-6.7",".309","88","6178"
"Sergio Miranda","Brewers (AA)","24","401","7.5 %","10.2 %","0.73",".270",".332",".326",".657",".056","3.7",".301","-2.1","40","-9.3",".307","81","sa389414"
"Xavier Avery","Orioles (AA)","21","627","7.8 %","24.9 %","0.31",".259",".324",".343",".666",".084","5.8",".352","1.2","65","-9.8",".307","87","8471"
"Juan Perez","Giants (AA)","24","497","5.6 %","19.1 %","0.29",".256",".303",".381",".684",".125","7.7",".313","1.8","52","-7.9",".307","87","5371"
"Willie Cabrera","Braves (AA)","24","400","6.3 %","7.8 %","0.81",".264",".311",".364",".675",".100","4.2",".276","-1.1","40","-9.3",".307","81","sa326105"
"Juan Diaz","Indians (AA)","22","569","7.0 %","20.4 %","0.34",".255",".310",".368",".678",".113","5.1",".310","0.9","59","-9.4",".306","86","9235"
"Mark Dolenc","Twins (AA)","26","467","6.6 %","26.8 %","0.25",".266",".323",".347",".670",".081","5.6",".366","-1.7","48","-7.8",".306","86","sa327853"
"Lee Haydel","Brewers (AA)","23","490","7.6 %","20.6 %","0.37",".274",".329",".323",".651",".049","5.4",".352","-4.0","47","-12.6",".304","79","sa328074"
"Jordan Henry","Indians (AA)","23","527","13.1 %","14.2 %","0.92",".256",".354",".280",".633",".024","5.6",".306","1.5","53","-9.7",".304","85","sa501511"
"Christian Colon","Royals (AA)","22","568","8.1 %","9.0 %","0.90",".257",".325",".342",".668",".086","5.1",".271","-0.1","58","-14.7",".303","80","11145"
"Charlie Culberson","Giants (AA)","22","587","3.7 %","22.0 %","0.17",".259",".293",".382",".675",".123","5.3",".320","1.0","58","-12.2",".301","83","3298"
"Hector Gomez","Rockies (AA)","23","453","4.2 %","20.8 %","0.20",".235",".272",".416",".689",".181","7.0",".270","1.2","45","-12.7",".301","78","2264"
"Jeff Bianchi","Royals (AA)","24","499","7.8 %","17.0 %","0.46",".259",".320",".333",".654",".074","5.9",".313","1.5","50","-14.0",".301","78","9958"
"Karexon Sanchez","Indians (AA)","23","404","9.7 %","25.2 %","0.38",".220",".307",".343",".650",".123","5.9",".282","1.9","39","-8.9",".299","82","sa392360"
"Josh Phegley","White Sox (AA)","23","394","5.8 %","15.5 %","0.38",".242",".292",".368",".660",".126","3.2",".271","-0.5","36","-11.9",".299","75","9308"
"Jose Pirela","Yankees (AA)","21","521","4.8 %","16.9 %","0.28",".239",".292",".353",".645",".113","4.9",".274","-1.2","48","-14.7",".292","76","5485"
"Tyler Ladendorf","Athletics (AA)","23","494","9.5 %","17.6 %","0.54",".225",".308",".319",".627",".095","4.5",".267","-1.3","46","-17.7",".291","72","3211"
"Oscar Tejeda","Red Sox (AA)","21","492","5.9 %","20.5 %","0.29",".249",".297",".339",".636",".090","4.7",".308","0.8","44","-14.5",".290","75","sa392406"
"Steffan Wilson","Brewers (AA)","25","461","7.8 %","19.5 %","0.40",".236",".296",".325",".620",".088","3.5",".284","0.2","38","-18.2",".287","68","sa389772"
"Jon Gaston","Astros (AA)","24","446","6.1 %","24.0 %","0.25",".236",".287",".359",".646",".123","6.5",".301","2.1","39","-17.7",".287","69","sa454776"
"Derrick Robinson","Royals (AA)","23","483","9.5 %","18.0 %","0.53",".251",".323",".282",".604",".031","7.0",".311","4.0","41","-20.7",".283","67","2784"
"Kyle Bellows","Indians (AA)","22","477","7.5 %","14.3 %","0.53",".229",".295",".310",".605",".081","3.9",".264","-1.0","39","-17.8",".280","69","sa501266"
"Adeiny Hechavarria","Blue Jays (AA)","22","502","5.0 %","15.5 %","0.32",".235",".275",".347",".622",".112","6.5",".267","-1.7","40","-19.7",".278","67","10459"
"Kyle Skipworth","Marlins (AA)","21","435","7.8 %","32.9 %","0.24",".207",".273",".331",".603",".124","2.8",".292","-1.5","31","-22.3",".273","58","5298"
"Engel Beltre","Rangers (AA)","21","482","5.8 %","21.4 %","0.27",".231",".285",".300",".584",".069","7.4",".299","0.3","35","-26.5",".268","57","4918"
"Angel Castillo","Angels (AA)","22","381","6.0 %","27.3 %","0.22",".216",".276",".308",".585",".092","6.1",".288","0.8","28","-21.3",".267","56","sa328819"
"T.J. Steele","Astros (AA)","24","444","3.6 %","25.7 %","0.14",".214",".249",".354",".603",".140","7.7",".266","1.1","31","-25.4",".266","55","sa454522"
"Greg Paiml","White Sox (AA)","26","402","7.0 %","27.4 %","0.25",".217",".283",".289",".572",".072","7.1",".302","4.2","26","-23.0",".265","53","sa389444"
