"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Braxton Davidson","Braves (A)","19","494","17.0 %","27.3 %","0.62",".242",".381",".374",".755",".132","1.7",".337","-2.6","71","12.8",".358","122","sa828679"
"Ozzie Albies","Braves (A)","18","439","8.2 %","12.8 %","0.64",".310",".368",".404",".771",".094","8.0",".358","2.2","63","11.2",".357","122","16556"
"Eudor Garcia","Mets (A)","21","429","5.1 %","22.1 %","0.23",".296",".340",".442",".783",".146","5.3",".367","-0.1","61","10.7",".357","121","sa828870"
"Josh Morgan","Rangers (A)","19","416","10.8 %","12.7 %","0.85",".288",".385",".362",".747",".074","4.6",".330","-0.2","59","10.3",".357","121","sa828797"
"Osvaldo Abreu","Nationals (A)","21","513","9.7 %","17.3 %","0.56",".274",".357",".412",".769",".138","7.0",".327","1.2","73","12.6",".356","121","sa657398"
"Greg Allen","Indians (A)","22","564","9.4 %","10.1 %","0.93",".273",".368",".382",".750",".109","6.6",".297","2.2","78","14.9",".356","124","16623"
"Luis Guillorme","Mets (A)","20","523","10.3 %","13.4 %","0.77",".318",".391",".354",".746",".036","4.1",".374","-0.1","74","12.0",".354","120","sa737882"
"Javier Guerra","Red Sox (A)","19","477","6.3 %","23.5 %","0.27",".279",".329",".449",".778",".171","4.4",".342","-2.6","67","10.9",".354","119","sa736916"
"Wuilmer Becerra","Mets (A)","20","487","6.8 %","19.7 %","0.34",".290",".342",".423",".765",".134","5.7",".351","-0.4","68","10.4",".352","118","sa659205"
"Rafael Devers","Red Sox (A)","18","508","4.7 %","16.5 %","0.29",".288",".329",".443",".773",".156","3.7",".326","-0.5","71","10.7",".352","118","17350"
"Chase Simpson","Pirates (A)","23","463","13.6 %","24.2 %","0.56",".247",".352",".404",".756",".157","5.8",".314","0.7","64","9.8",".352","118","sa829341"
"Steve Wilkerson","Orioles (A)","23","401","11.2 %","20.9 %","0.54",".287",".376",".371",".747",".085","6.0",".368","-0.4","56","8.4",".351","118","sa549210"
"Will Kengor","Tigers (A)","22","457","11.8 %","21.9 %","0.54",".286",".378",".358",".736",".072","3.7",".380","-0.5","61","10.3",".351","120","sa829584"
"Luke Tendler","Rangers (A)","23","510","8.0 %","18.6 %","0.43",".262",".327",".445",".772",".183","4.0",".296","-1.1","70","9.9",".350","116","sa829644"
"Herlis Rodriguez","Phillies (A)","21","496","5.6 %","14.3 %","0.39",".294",".339",".425",".764",".130","5.5",".325","-1.2","68","9.4",".349","116","sa597740"
"Taylor Murphy","Indians (A)","22","485","13.6 %","20.2 %","0.67",".258",".364",".369",".732",".111","2.9",".318","-1.1","64","10.0",".349","118","sa599536"
"Cameron Kneeland","Orioles (A)","25","469","10.0 %","13.2 %","0.76",".267",".350",".400",".749",".132","5.3",".298","0.3","64","8.4",".348","115","sa577740"
"Nick Thompson","Cardinals (A)","22","486","10.7 %","23.7 %","0.45",".248",".344",".393",".737",".145","2.6",".312","-0.5","64","9.6",".347","118","sa829150"
"Jeffrey Baez","Cubs (A)","21","403","5.5 %","16.6 %","0.33",".284",".324",".427",".751",".143","8.5",".325","2.8","53","7.9",".347","117","sa597088"
"Jason Martin","Astros (A)","19","460","10.2 %","16.1 %","0.64",".270",".346",".396",".742",".126","6.1",".311","-3.2","60","8.5",".346","116","sa737834"
"Marty Herum","Diamondbacks (A)","23","555","5.2 %","13.9 %","0.38",".303",".339",".413",".752",".110","4.7",".339","-1.1","72","10.2",".345","116","sa745229"
"T.J. White","Twins (A)","23","447","9.6 %","11.0 %","0.88",".266",".359",".371",".730",".105","6.1",".295","0.9","58","8.2",".345","116","sa827369"
"Gleyber Torres","Cubs (A)","18","514","8.4 %","21.0 %","0.40",".293",".353",".386",".739",".093","5.6",".373","-0.8","67","9.3",".345","116","sa830372"
"Brandon Downes","Royals (A)","22","437","7.1 %","26.3 %","0.27",".251",".313",".448",".760",".197","6.3",".316","0.7","59","7.0",".345","114","sa602678"
"Ruddy Giron","Padres (A)","18","419","6.9 %","16.2 %","0.43",".285",".335",".407",".742",".122","5.6",".325","-2.6","54","7.6",".345","116","sa830284"
"Arturo Rodriguez","Marlins (A)","23","522","6.3 %","12.5 %","0.51",".275",".326",".433",".758",".158","0.9",".281","-0.3","70","8.3",".345","114","sa688986"
"Michael Ahmed","Dodgers (A)","23","515","11.8 %","21.6 %","0.55",".264",".359",".365",".724",".101","6.2",".342","0.0","66","8.9",".344","115","sa705802"
"Arby Fields","Mariners (A)","24","382","14.9 %","18.1 %","0.83",".262",".379",".331",".711",".069","6.3",".327","1.6","49","6.5",".344","115","sa502948"
"Nick Longhi","Red Sox (A)","19","488","7.0 %","18.0 %","0.39",".281",".338",".403",".741",".122","3.8",".334","0.1","64","6.9",".343","112","sa738434"
"D.J. Davis","Blue Jays (A)","20","554","7.0 %","21.5 %","0.33",".282",".340",".391",".731",".109","7.0",".353","0.1","70","8.3",".341","113","sa657912"
"Omar Carrizales","Rockies (A)","20","436","7.1 %","17.0 %","0.42",".286",".333",".410",".743",".124","7.4",".331","-2.3","57","5.2",".340","110","sa736953"
"Victor Reyes","Diamondbacks (A)","20","458","4.8 %","12.7 %","0.38",".311",".343",".389",".732",".078","6.1",".352","0.9","57","6.2",".339","112","sa657236"
"Sandber Pimentel","Athletics (A)","20","471","10.6 %","22.1 %","0.48",".243",".335",".380",".715",".136","1.6",".294","-0.7","59","6.3",".339","112","sa657209"
"Cody Regis","Diamondbacks (A)","24","535","7.7 %","12.3 %","0.62",".290",".355",".361",".716",".071","4.6",".332","-0.9","67","6.9",".338","111","sa869633"
"Joseph Daris","Braves (A)","23","437","7.6 %","17.6 %","0.43",".272",".336",".396",".732",".124","7.8",".329","1.4","56","4.6",".338","109","sa829344"
"Elvis Escobar","Pirates (A)","20","514","4.3 %","15.4 %","0.28",".296",".326",".407",".733",".111","5.1",".343","-5.9","65","4.5",".336","108","sa657855"
"Bobby Boyd","Astros (A)","22","511","8.8 %","20.2 %","0.44",".283",".347",".363",".711",".081","7.9",".360","3.2","62","5.2",".334","109","sa827122"
"Jorge Mateo","Yankees (A)","20","409","8.8 %","19.6 %","0.45",".268",".338",".378",".716",".110","8.7",".338","7.8","51","2.7",".333","106","sa657910"
"Alex Verdugo","Dodgers (A)","19","444","3.8 %","11.9 %","0.32",".295",".325",".394",".719",".100","4.9",".326","0.5","53","3.8",".332","108","17027"
"Gavin LaValley","Reds (A)","20","530","9.4 %","21.5 %","0.44",".267",".343",".358",".702",".092","3.3",".341","0.3","64","4.4",".332","107","sa828878"
"Zach Houchins","Angels (A)","22","546","7.1 %","12.3 %","0.58",".253",".313",".401",".714",".148","2.6",".265","-0.1","66","4.5",".332","107","sa599235"
"Joey Pankake","Tigers (A)","22","525","9.9 %","17.9 %","0.55",".268",".342",".366",".707",".097","5.3",".322","0.5","63","4.2",".332","107","sa602663"
"Joe Munoz","Diamondbacks (A)","21","406","11.1 %","26.1 %","0.42",".246",".337",".364",".701",".117","5.0",".328","-0.3","49","3.3",".332","107","sa657976"
"Justin Williams","Rays (A)","19","406","3.2 %","18.7 %","0.17",".284",".308",".413",".721",".129","4.0",".334","0.1","49","3.3",".332","107","sa737559"
"Franmil Reyes","Padres (A)","19","509","9.0 %","17.9 %","0.51",".255",".320",".393",".714",".138","5.7",".298","-0.1","61","4.0",".331","107","sa657490"
"Richard Urena","Blue Jays (A)","19","408","3.2 %","20.6 %","0.15",".266",".289",".438",".726",".172","5.7",".299","-1.0","49","3.1",".331","107","16411"
"Johneshwy Fargas","Giants (A)","20","458","6.1 %","14.2 %","0.43",".278",".347",".349",".696",".071","7.6",".326","3.7","56","2.0",".330","104","sa737941"
"Joe DeCarlo","Mariners (A)","21","477","14.7 %","25.8 %","0.57",".203",".348",".333",".681",".130","3.2",".266","-0.1","56","3.1",".330","106","sa657935"
"Rashad Crawford","Cubs (A)","21","391","5.1 %","23.0 %","0.22",".280",".322",".382",".704",".102","7.6",".359","1.9","46","2.1",".328","105","sa658166"
"Bralin Jackson","Rays (A)","21","455","8.1 %","18.5 %","0.44",".274",".337",".356",".693",".082","4.5",".336","-3.6","53","2.4",".328","105","sa658012"
"Nick Gordon","Twins (A)","19","535","7.3 %","16.4 %","0.44",".277",".336",".360",".696",".083","7.5",".333","1.7","62","2.6",".327","104","sa828662"
"Gioskar Amaya","Cubs (A)","22","456","9.6 %","16.0 %","0.60",".260",".341",".345",".686",".085","5.2",".308","1.3","53","2.2",".327","104","sa547898"
"Wander Franco","Royals (A)","20","512","4.1 %","16.2 %","0.25",".268",".310",".403",".712",".134","3.6",".305","-3.6","61","1.1",".327","102","sa657522"
"Max Kuhn","Athletics (A)","22","543","10.1 %","19.5 %","0.52",".241",".320",".376",".697",".135","3.0",".287","-0.3","63","2.4",".327","104","sa599290"
"Charcer Burks","Cubs (A)","20","498","10.2 %","16.7 %","0.61",".257",".339",".347",".686",".090","6.7",".310","1.9","58","2.0",".326","104","sa737838"
"Josh Fuentes","Rockies (A)","22","385","7.5 %","16.6 %","0.45",".252",".322",".383",".705",".131","4.1",".290","-1.3","45","0.1",".325","100","sa829934"
"Dale Carey","Nationals (A)","23","507","13.0 %","17.9 %","0.73",".234",".340",".345",".685",".111","4.5",".273","-2.0","60","0.1",".324","100","sa549487"
"Ross Kivett","Tigers (A)","23","585","7.5 %","11.3 %","0.67",".267",".330",".357",".687",".090","6.1",".293","3.5","67","1.4",".324","102","sa737860"
"Jose Cardona","Rangers (A)","21","526","7.6 %","13.9 %","0.55",".254",".317",".380",".696",".126","6.4",".279","-1.7","61","-0.6",".323","99","sa599888"
"Andrew Cain","Giants (A)","25","376","10.1 %","32.7 %","0.31",".218",".305",".394",".699",".176","5.7",".308","-0.4","44","-0.6",".322","99","sa598759"
"John Norwood","Marlins (A)","22","499","8.4 %","22.6 %","0.37",".233",".304",".392",".696",".159","5.9",".274","0.8","58","-1.0",".321","98","sa598986"
"Jose Trevino","Rangers (A)","22","449","4.0 %","13.4 %","0.30",".262",".291",".415",".707",".153","3.6",".275","-1.7","52","-1.0",".321","98","sa827368"
"Jimmy Allen","Dodgers (A)","23","424","5.0 %","17.7 %","0.28",".272",".325",".360",".685",".088","4.4",".325","0.9","48","0.2",".321","100","sa550133"
"Austin Aune","Yankees (A)","21","444","5.0 %","37.6 %","0.13",".246",".286",".422",".707",".176","5.2",".388","-2.3","51","-1.4",".320","97","sa657969"
"Brian Schales","Marlins (A)","19","497","7.6 %","15.3 %","0.50",".260",".330",".348",".678",".088","4.2",".303","-0.5","57","-1.9",".319","97","sa828808"
"Francisco Mejia","Indians (A)","19","446","8.5 %","17.5 %","0.49",".243",".324",".345",".670",".102","3.0",".281","0.3","49","-0.6",".319","99","16403"
"Avain Rachal","Reds (A)","21","445","9.7 %","22.7 %","0.43",".239",".332",".332",".663",".093","5.9",".313","0.3","49","-1.1",".317","98","sa658535"
"Zac Shepherd","Tigers (A)","19","443","10.6 %","26.4 %","0.40",".245",".327",".339",".667",".094","3.8",".332","-0.5","48","-1.7",".316","97","sa830224"
"Mason Davis","Marlins (A)","22","376","5.1 %","17.8 %","0.28",".255",".311",".365",".676",".110","6.7",".302","-0.1","42","-2.6",".315","94","sa829296"
"Eduard Pinto","Rangers (A)","20","397","8.6 %","5.3 %","1.62",".261",".329",".341",".670",".080","4.2",".271","-3.6","44","-2.7",".315","94","sa579381"
"Riley Unroe","Rays (A)","19","501","10.2 %","19.8 %","0.52",".255",".333",".321",".654",".066","4.2",".318","-1.1","53","-2.8",".313","95","sa737614"
"Will Callaway","Giants (A)","25","435","6.2 %","21.6 %","0.29",".268",".313",".362",".676",".094","5.2",".340","0.1","48","-3.7",".313","93","sa709595"
"Michael Chavis","Red Sox (A)","19","471","6.2 %","30.6 %","0.20",".223",".277",".405",".682",".182","4.4",".293","-0.7","51","-4.8",".311","91","sa828673"
"Estarlyn Morales","Mariners (A)","22","436","6.0 %","22.2 %","0.27",".256",".308",".355",".663",".099","5.4",".325","0.0","46","-3.2",".311","93","sa547982"
"Omar Obregon","Braves (A)","21","502","7.6 %","11.6 %","0.66",".274",".336",".317",".654",".043","5.8",".311","-2.0","54","-5.5",".310","91","sa657232"
"Tucker Neuhaus","Brewers (A)","20","413","8.0 %","18.6 %","0.43",".249",".307",".355",".662",".106","3.1",".298","-0.9","43","-3.5",".309","92","sa737623"
"Justin Chigbogu","Dodgers (A)","20","392","8.4 %","34.7 %","0.24",".209",".278",".387",".665",".178","1.4",".293","-0.6","41","-3.3",".309","92","sa657993"
"Skyler Ewing","Giants (A)","22","535","10.5 %","20.2 %","0.52",".231",".321",".325",".647",".094","4.0",".294","-1.2","56","-6.8",".307","89","sa827317"
"Max Murphy","Twins (A)","22","388","7.0 %","22.4 %","0.31",".225",".302",".349",".650",".124","7.7",".287","0.7","39","-3.9",".307","91","sa827182"
"Yu-Cheng Chang","Indians (A)","19","440","6.1 %","23.4 %","0.26",".232",".293",".361",".655",".130","5.1",".288","-1.4","45","-4.6",".307","91","sa830276"
"Alex De Leon","Cardinals (A)","24","444","9.9 %","27.5 %","0.36",".212",".293",".358",".652",".146","1.0",".274","-0.1","45","-4.6",".306","91","sa738282"
"J.C. Rodriguez","Mets (A)","22","457","7.7 %","20.8 %","0.37",".254",".314",".337",".651",".084","6.3",".319","-0.2","47","-6.7",".305","88","sa597094"
"Tito Polo","Pirates (A)","20","414","6.8 %","18.6 %","0.36",".236",".313",".328",".641",".092","7.4",".292","3.6","43","-6.2",".304","87","sa657705"
"Thomas Milone","Rays (A)","20","526","7.4 %","17.7 %","0.42",".248",".315",".324",".639",".076","6.7",".302","-0.4","52","-6.7",".303","89","sa737640"
"Samir Duenez","Royals (A)","19","396","6.1 %","8.3 %","0.73",".266",".314",".332",".646",".066","5.9",".289","-0.1","40","-6.6",".302","86","sa739574"
"Sthervin Matos","Brewers (A)","21","466","9.0 %","25.8 %","0.35",".224",".301",".339",".640",".115","7.4",".290","1.0","46","-6.3",".302","88","sa600897"
"Jonah Arenado","Giants (A)","20","561","4.3 %","16.8 %","0.26",".264",".293",".367",".660",".103","2.5",".301","-0.5","57","-9.5",".302","86","sa738199"
"Cord Sandberg","Phillies (A)","20","550","5.3 %","16.0 %","0.33",".255",".303",".345",".648",".090","3.1",".295","-2.2","55","-9.5",".301","85","sa737636"
"Narciso Crook","Reds (A)","19","402","3.7 %","25.6 %","0.15",".236",".270",".383",".653",".147","6.8",".300","1.4","39","-5.7",".301","87","sa738300"
"Kristian Trompiz","Astros (A)","19","443","4.5 %","19.2 %","0.24",".251",".285",".367",".652",".117","5.7",".298","-0.3","43","-6.5",".301","87","sa737029"
"Elier Leyva","Orioles (A)","24","456","9.2 %","25.4 %","0.36",".238",".311",".324",".636",".086","2.8",".322","-0.9","45","-8.3",".300","85","sa869554"
"Louie Lechich","White Sox (A)","23","543","6.6 %","18.2 %","0.36",".253",".305",".340",".645",".087","5.8",".302","2.2","54","-10.0",".300","84","sa550153"
"Grant Kay","Rays (A)","22","463","6.3 %","17.3 %","0.36",".251",".304",".333",".637",".083","4.6",".303","0.2","45","-7.0",".300","86","sa829446"
"Oscar Mercado","Cardinals (A)","20","513","4.5 %","11.9 %","0.38",".254",".297",".341",".638",".087","7.3",".282","2.4","49","-8.2",".299","86","sa737612"
"Jeff Gardner","Nationals (A)","23","453","8.4 %","19.9 %","0.42",".226",".296",".345",".641",".119","5.1",".274","-1.5","45","-8.7",".299","84","sa827127"
"Chris Mariscal","Mariners (A)","22","437","9.4 %","25.9 %","0.36",".236",".316",".301",".617",".065","3.8",".325","-1.5","41","-7.5",".297","85","sa600255"
"Yairo Munoz","Athletics (A)","20","400","5.5 %","15.5 %","0.35",".236",".278",".363",".641",".127","6.0",".257","1.1","38","-7.0",".297","84","sa657210"
"Elvis Rubio","Brewers (A)","20","506","5.7 %","18.8 %","0.31",".237",".301",".322",".623",".085","2.0",".289","-1.3","48","-8.9",".297","84","sa597185"
"Cristian Toribio","Rays (A)","20","395","3.8 %","20.0 %","0.19",".239",".270",".366",".636",".126","5.7",".281","-0.8","36","-7.8",".294","82","sa657281"
"Ryan Bottger","Astros (A)","22","425","12.5 %","22.4 %","0.56",".218",".313",".303",".616",".085","2.2",".270","-2.1","39","-8.4",".294","82","sa829028"
"Natanael Delgado","Angels (A)","19","438","4.3 %","23.7 %","0.18",".241",".276",".355",".631",".114","3.9",".304","-0.5","40","-9.2",".292","81","sa739558"
"Mason Robbins","White Sox (A)","22","491","2.4 %","15.5 %","0.16",".263",".281",".361",".642",".098","5.2",".304","-1.3","46","-12.0",".292","79","sa599191"
"Bobby Ison","Indians (A)","21","383","7.3 %","12.0 %","0.61",".251",".307",".307",".615",".056","4.9",".285","-0.6","35","-8.1",".292","81","sa829295"
"Taylor Gushue","Pirates (A)","21","395","6.3 %","20.0 %","0.32",".231",".288",".342",".629",".111","3.6",".280","-0.8","37","-9.8",".292","79","sa827360"
"Joseph Monge","Red Sox (A)","20","412","5.1 %","21.6 %","0.24",".241",".287",".335",".622",".094","7.3",".309","2.6","37","-11.1",".289","77","sa738151"
"Matt Tellor","Braves (A)","23","382","6.0 %","25.9 %","0.23",".235",".280",".339",".619",".104","1.7",".310","-1.0","34","-10.8",".287","76","sa829180"
"Jiandido Tromp","Phillies (A)","21","451","6.0 %","25.9 %","0.23",".216",".268",".354",".623",".138","6.1",".276","-0.3","40","-12.9",".287","76","sa659194"
"Michael Gettys","Padres (A)","19","529","5.3 %","30.6 %","0.17",".231",".271",".346",".617",".115","7.0",".326","0.0","46","-13.4",".286","77","sa828692"
"Deivi Grullon","Phillies (A)","19","424","5.4 %","24.8 %","0.22",".221",".273",".335",".608",".114","1.9",".281","-0.2","37","-13.2",".283","73","sa739661"
"Franchy Cordero","Padres (A)","20","524","5.9 %","23.1 %","0.26",".243",".293",".306",".598",".062","5.2",".313","0.0","44","-14.7",".283","75","14567"
"Jordan Edgerton","Braves (A)","21","450","5.8 %","18.9 %","0.31",".245",".290",".317",".607",".072","3.7",".298","-1.3","39","-14.5",".282","73","sa829189"
"Rony Cabrera","Marlins (A)","19","455","3.3 %","17.8 %","0.19",".248",".277",".330",".608",".082","5.0",".297","0.3","39","-14.9",".281","72","sa736836"
"Tanner Murphy","Braves (A)","20","382","9.9 %","23.8 %","0.42",".193",".277",".312",".589",".119","2.0",".239","-0.2","32","-13.3",".279","71","sa737877"
"Kristian Brito","Mariners (A)","20","421","6.4 %","30.9 %","0.21",".219",".264",".323",".587",".104","2.6",".301","-0.1","32","-14.6",".274","69","sa658163"
"Zack Larson","Twins (A)","21","456","8.6 %","18.4 %","0.46",".214",".291",".275",".566",".061","6.4",".263","2.7","35","-16.5",".272","68","sa658498"
"Luis Gonzalez","Reds (A)","20","532","2.6 %","15.4 %","0.17",".245",".270",".306",".575",".060","4.8",".286","-0.3","39","-20.8",".267","65","sa736875"
"Justin Twine","Marlins (A)","19","473","1.3 %","22.8 %","0.06",".206",".235",".310",".545",".104","5.6",".253","-0.2","29","-26.4",".251","53","sa828686"
"Zach Sullivan","Marlins (A)","19","406","4.7 %","26.1 %","0.18",".192",".235",".227",".462",".035","6.9",".265","0.8","16","-32.2",".220","33","sa829083"
