"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Jean Segura","Angels (A)","20","581","7.7 %","12.4 %","0.63",".313",".365",".464",".829",".151","8.5",".342","5.6","91","19.0",".373","126","5933"
"Sean Ochinko","Blue Jays (A)","22","453","6.6 %","12.8 %","0.52",".311",".360",".459",".819",".148","2.4",".341","0.1","70","14.2",".371","125","sa501639"
"Brian Conley","Orioles (A)","24","414","16.9 %","16.9 %","1.00",".270",".393",".401",".794",".131","6.9",".321","2.8","65","15.4",".370","131","sa455405"
"Jose Hernandez","Pirates (A)","24","438","11.6 %","18.5 %","0.63",".271",".372",".436",".808",".165","2.9",".313","-1.3","69","16.2",".370","131","sa502113"
"Jeremy Hazelbaker","Red Sox (A)","22","508","11.6 %","26.6 %","0.44",".267",".360",".455",".815",".188","8.7",".358","5.5","80","18.7",".370","131","9399"
"Jose Altuve","Astros (A)","20","434","7.6 %","11.3 %","0.67",".308",".364",".445",".809",".137","7.3",".329","2.0","68","15.8",".369","130","5417"
"Brad Glenn","Blue Jays (A)","23","447","9.2 %","22.4 %","0.41",".271",".342",".477",".820",".206","6.4",".319","0.6","69","13.2",".369","124","7392"
"Christian Lara","Dodgers (A)","25","493","9.9 %","20.1 %","0.49",".290",".359",".453",".812",".163","6.6",".353","-0.6","76","14.5",".369","124","sa254636"
"Scooter Gennett","Brewers (A)","20","526","5.9 %","17.3 %","0.34",".309",".354",".463",".817",".154","6.3",".363","1.0","81","15.5",".369","124","10339"
"Justin Bour","Cubs (A)","22","547","10.6 %","18.3 %","0.58",".291",".375",".436",".811",".145","2.3",".342","0.1","84","16.1",".369","124","9744"
"Jake Goebbert","Astros (A)","22","591","8.8 %","13.2 %","0.67",".291",".363",".445",".808",".154","5.2",".322","1.1","92","21.0",".368","130","9431"
"Anthony Aliotti","Athletics (A)","22","587","15.7 %","22.5 %","0.70",".278",".397",".379",".776",".100","4.9",".368","1.0","89","16.6",".367","123","sa501732"
"Ryan Cavan","Giants (A)","23","608","8.9 %","15.3 %","0.58",".283",".352",".451",".803",".168","4.8",".313","-0.5","93","20.1",".365","128","sa501906"
"Evan Chambers","Pirates (A)","21","520","17.7 %","22.3 %","0.79",".239",".384",".386",".770",".147","5.7",".300","-0.1","79","16.5",".363","126","sa392103"
"J.P. Ramirez","Nationals (A)","20","551","4.5 %","15.1 %","0.30",".296",".341",".470",".812",".174","3.9",".324","-1.9","83","17.1",".362","126","sa455310"
"James Jones","Mariners (A)","21","560","11.1 %","21.8 %","0.51",".269",".356",".432",".788",".163","7.5",".335","0.4","83","13.5",".362","119","9767"
"Henry Alejandro Rodriguez","Reds (A)","20","547","4.0 %","12.8 %","0.31",".307",".337",".473",".810",".165","6.3",".330","0.9","81","13.0",".362","119","7983"
"Chase Austin","Marlins (A)","22","439","9.6 %","16.9 %","0.57",".268",".350",".445",".795",".176","3.3",".297","-0.9","66","13.3",".362","125","sa501469"
"Wade Gaynor","Tigers (A)","22","574","8.0 %","19.3 %","0.41",".286",".354",".436",".789",".150","5.9",".345","0.4","85","13.5",".361","119","sa501211"
"Ronald Bermudez","Red Sox (A)","22","403","7.4 %","20.1 %","0.37",".281",".342",".457",".800",".176","4.7",".333","-0.4","60","12.2",".361","125","sa455626"
"Kyle Colligan","White Sox (A)","23","391","6.6 %","18.2 %","0.37",".284",".348",".445",".793",".161","7.2",".331","1.9","58","11.5",".360","125","sa501676"
"Ian Gac","White Sox (A)","24","561","8.0 %","22.1 %","0.36",".276",".337",".462",".799",".187","2.5",".324","0.2","84","16.4",".360","124","sa244078"
"Aaron Baker","Pirates (A)","22","531","9.8 %","21.7 %","0.45",".253",".340",".453",".793",".200","3.3",".296","-1.9","79","15.3",".360","124","sa501612"
"Angelo Songco","Dodgers (A)","21","570","8.9 %","16.0 %","0.56",".274",".344",".446",".790",".172","5.7",".305","0.7","83","12.2",".359","117","sa501270"
"Mark Fleury","Reds (A)","22","427","11.7 %","22.2 %","0.53",".255",".352",".433",".785",".178","4.6",".312","0.3","62","9.0",".358","117","sa501230"
"Kyle Jensen","Marlins (A)","22","529","8.5 %","22.5 %","0.38",".272",".342",".447",".789",".174","3.5",".324","0.6","78","14.3",".357","123","7706"
"Brett Nommensen","Rays (A)","23","460","11.5 %","14.1 %","0.82",".263",".360",".408",".768",".144","6.6",".292","2.6","66","8.9",".356","116","sa501600"
"Danny Payne","Padres (A)","24","477","15.5 %","22.4 %","0.69",".246",".366",".398",".765",".152","8.6",".317","4.9","68","9.2",".356","115","sa388383"
"Eliezer Mesa","Rockies (A)","21","529","7.4 %","17.2 %","0.43",".302",".357",".420",".777",".118","8.0",".369","1.2","77","13.7",".356","122","sa455629"
"Casey Haerther","Angels (A)","22","471","6.2 %","15.3 %","0.40",".307",".352",".432",".784",".125","4.4",".350","0.2","67","8.9",".356","115","sa501491"
"Rashun Dixon","Athletics (A)","19","515","11.3 %","26.2 %","0.43",".275",".371",".383",".754",".108","4.6",".376","-1.3","73","9.5",".355","115","sa455106"
"Luke Anders","Giants (A)","23","552","7.8 %","26.6 %","0.29",".285",".340",".443",".783",".158","3.6",".374","-1.5","80","13.5",".354","120","sa454737"
"Jared Prince","Rangers (A)","24","525","10.9 %","11.4 %","0.95",".270",".370",".390",".759",".119","2.5",".294","-1.1","76","12.8",".354","120","sa502557"
"Robert Lyerly","Yankees (A)","22","542","6.3 %","23.8 %","0.26",".312",".352",".425",".778",".113","3.4",".403","-1.1","78","13.1",".354","120","sa501552"
"Jonathan Galvez","Padres (A)","19","466","12.4 %","26.0 %","0.48",".259",".360",".397",".757",".138","6.0",".346","0.5","66","8.0",".353","114","sa502621"
"Orlando Sandoval","Rockies (A)","24","389","7.7 %","26.5 %","0.29",".279",".358",".410",".767",".131","5.8",".386","-3.0","56","8.9",".352","119","sa392986"
"D.J. Fitzgerald","Cubs (A)","21","419","9.3 %","21.2 %","0.44",".283",".351",".413",".764",".130","6.3",".356","-0.7","59","6.6",".352","113","sa502133"
"Chris Dominguez","Giants (A)","23","608","5.8 %","21.9 %","0.26",".272",".326",".456",".782",".184","5.5",".321","-0.1","86","13.7",".351","119","9718"
"Edgar Lara","Cardinals (A)","21","398","11.1 %","36.4 %","0.30",".239",".324",".452",".776",".213","3.6",".351","-0.9","55","5.7",".350","112","sa328986"
"Bobby Borchering","Diamondbacks (A)","19","588","9.2 %","21.8 %","0.42",".270",".341",".423",".763",".153","2.8",".327","-0.3","81","8.1",".349","111","sa500727"
"Myrio Richard","Athletics (A)","21","406","9.4 %","14.3 %","0.66",".281",".359",".384",".743",".103","4.8",".330","-0.9","56","5.1",".348","110","sa501560"
"Casey Frawley","Indians (A)","22","546","8.1 %","17.8 %","0.45",".262",".332",".430",".762",".168","6.6",".301","-0.2","75","6.8",".347","110","sa501956"
"Adam Abraham","Indians (A)","23","443","7.7 %","16.9 %","0.45",".264",".330",".430",".760",".167","3.8",".295","0.3","60","5.5",".347","110","sa454574"
"Cesar Puello","Mets (A)","19","469","6.8 %","17.5 %","0.39",".292",".375",".359",".734",".067","7.3",".363","4.8","65","8.7",".346","115","7216"
"Mike Gonzales","Twins (A)","22","370","9.7 %","28.9 %","0.34",".236",".322",".439",".760",".202","1.6",".308","0.0","50","4.2",".346","109","sa455046"
"Matt Cerda","Cubs (A)","20","532","12.8 %","12.8 %","1.00",".271",".365",".377",".742",".106","5.5",".304","0.3","72","6.0",".346","109","sa454530"
"David Rubinstein","Pirates (A)","23","480","6.5 %","19.8 %","0.33",".289",".347",".409",".755",".120","6.0",".359","0.9","66","8.7",".346","115","sa454697"
"Nick Ciolli","White Sox (A)","22","467","3.6 %","26.3 %","0.14",".296",".320",".451",".771",".155","6.0",".379","-0.3","64","8.3",".345","115","sa501654"
"Justin Bass","Marlins (A)","24","433","6.2 %","22.6 %","0.28",".240",".312",".451",".763",".211","5.5",".270","0.6","59","7.5",".345","115","sa454993"
"Ryan Schimpf","Blue Jays (A)","22","395","9.9 %","24.3 %","0.41",".240",".332",".421",".754",".181","6.6",".313","-0.9","53","3.8",".344","108","9953"
"Nick Liles","Giants (A)","22","564","6.4 %","10.8 %","0.59",".316",".361",".387",".747",".070","6.5",".353","1.2","77","9.4",".344","114","sa328424"
"Daniel Rams","Twins (A)","21","450","6.9 %","32.2 %","0.21",".243",".310",".450",".759",".206","4.3",".335","0.2","60","3.9",".343","107","sa390353"
"Tyreace House","Athletics (A)","22","543","17.7 %","16.2 %","1.09",".245",".396",".290",".686",".045","6.6",".304","1.7","72","4.6",".342","107","sa454727"
"Steve Bumbry","Orioles (A)","22","421","9.0 %","31.1 %","0.29",".263",".337",".406",".743",".142","5.5",".392","-2.8","56","5.8",".340","112","sa501637"
"Rafael Ynoa","Dodgers (A)","22","496","7.5 %","11.1 %","0.67",".286",".340",".395",".735",".109","6.0",".308","1.9","65","3.0",".339","105","2832"
"Deangelo Mack","Yankees (A)","23","476","9.7 %","20.8 %","0.46",".252",".333",".408",".741",".156","4.4",".304","-1.9","63","6.2",".339","111","sa501766"
"Avery Barnes","Rockies (A)","23","419","5.0 %","20.8 %","0.24",".296",".339",".405",".744",".108","8.1",".371","1.8","55","5.1",".338","110","sa501621"
"Steven Liddle","Twins (A)","22","493","10.1 %","16.2 %","0.63",".253",".332",".398",".730",".145","4.3",".277","1.0","63","2.2",".337","104","sa501762"
"Ty Kelly","Orioles (A)","21","571","11.9 %","14.2 %","0.84",".259",".352",".370",".721",".111","4.6",".302","-0.7","75","6.5",".337","110","7740"
"Roberto Perez","Indians (A)","21","466","17.2 %","18.9 %","0.91",".217",".360",".339",".699",".122","3.3",".267","-0.7","60","1.9",".337","103","2900"
"Francisco Soriano","Nationals (A)","23","414","9.9 %","17.6 %","0.56",".274",".347",".382",".729",".108","7.8",".333","-0.2","54","4.5",".336","109","sa456102"
"Jarek Cunningham","Pirates (A)","20","533","5.6 %","24.8 %","0.23",".258",".309",".436",".745",".178","6.6",".327","-0.7","69","5.4",".335","108","sa455364"
"Eury Perez","Nationals (A)","20","491","4.7 %","15.1 %","0.31",".299",".345",".381",".726",".082","8.8",".354","7.4","64","4.9",".335","108","10299"
"Pedro Zapata","Mets (A)","22","400","7.3 %","22.0 %","0.33",".288",".343",".384",".726",".096","8.1",".373","2.9","52","3.8",".335","108","sa455618"
"Ryan Lollis","Giants (A)","23","425","7.5 %","12.9 %","0.58",".288",".345",".380",".726",".093","6.4",".329","0.8","55","4.0",".335","108","6623"
"Matt West","Rangers (A)","21","457","8.3 %","27.4 %","0.30",".223",".326",".396",".722",".174","5.0",".288","0.6","59","4.3",".335","108","7980"
"Kyle Skipworth","Marlins (A)","20","436","7.3 %","30.3 %","0.24",".249",".312",".426",".738",".176","2.8",".328","-0.6","56","3.5",".333","107","5298"
"James Beresford","Twins (A)","21","540","6.3 %","10.4 %","0.61",".297",".349",".363",".711",".065","5.2",".333","-3.4","67","0.4",".333","101","4626"
"Hak-Ju Lee","Cubs (A)","19","551","8.9 %","15.6 %","0.57",".282",".354",".351",".704",".068","7.1",".341","3.3","69","0.4",".333","101","sa502536"
"Ryan Wiegand","Rays (A)","23","492","11.2 %","17.3 %","0.65",".250",".339",".374",".713",".124","4.1",".290","-0.4","61","0.3",".332","100","sa502194"
"Jimmy Paredes","- - -","21","590","4.2 %","18.1 %","0.23",".287",".317",".417",".735",".131","8.4",".340","5.4","75","4.1",".331","106","5481"
"Destin Hood","Nationals (A)","20","541","6.1 %","22.0 %","0.28",".285",".333",".388",".722",".104","3.7",".361","-1.9","68","3.5",".331","105","9887"
"Ty Morrison","Rays (A)","19","512","8.4 %","26.0 %","0.32",".250",".324",".394",".718",".144","8.9",".341","7.2","63","-0.5",".331","99","sa454513"
"Luis Mateo","Cardinals (A)","20","409","9.5 %","24.4 %","0.39",".249",".335",".372",".706",".123","6.6",".333","-1.5","50","-0.5",".330","99","sa455015"
"Mark Thomas","Rays (A)","22","385","8.6 %","20.5 %","0.42",".264",".330",".382",".712",".118","4.6",".325","1.5","47","-0.6",".330","99","sa328150"
"Brian Ruggiano","Dodgers (A)","24","423","8.0 %","21.0 %","0.38",".255",".324",".394",".718",".139","6.2",".313","-2.3","52","-0.8",".329","99","sa454739"
"Logan Watkins","Cubs (A)","20","520","11.2 %","18.7 %","0.60",".261",".351",".339",".689",".077","7.0",".332","-0.6","63","-1.7",".328","97","4875"
"Edinson Rincon","Padres (A)","19","565","7.8 %","16.8 %","0.46",".250",".315",".399",".714",".149","2.8",".283","-0.7","68","-1.9",".328","97","sa397812"
"Sebastian Valle","Phillies (A)","19","485","5.6 %","20.8 %","0.27",".255",".298",".430",".728",".174","3.0",".292","-0.2","60","1.8",".327","103","sa455750"
"D' Vontrey Richardson","Brewers (A)","21","593","9.8 %","27.7 %","0.35",".243",".331",".368",".699",".125","6.6",".341","-3.2","71","-2.2",".327","97","sa501484"
"Frederick Parejo","Cardinals (A)","19","393","13.2 %","24.2 %","0.55",".216",".326",".371",".697",".156","5.7",".270","0.5","47","-1.6",".327","97","sa396229"
"Everett Williams","Padres (A)","19","447","11.4 %","29.3 %","0.39",".244",".333",".372",".704",".128","6.1",".352","-0.2","53","-2.1",".326","96","sa500803"
"Didi Gregorius","Reds (A)","20","548","6.0 %","11.3 %","0.53",".273",".327",".379",".706",".106","6.8",".303","0.1","65","-2.7",".325","96","6012"
"Mike Gilmartin","Athletics (A)","22","485","9.5 %","24.3 %","0.39",".245",".326",".371",".697",".126","5.6",".325","0.8","57","-2.9",".324","95","sa502326"
"Leonardo Gil","Athletics (A)","22","481","5.4 %","22.2 %","0.24",".252",".296",".428",".724",".176","5.8",".297","-0.1","57","-2.9",".324","95","sa392778"
"Rey Fuentes","Red Sox (A)","19","414","6.0 %","21.0 %","0.29",".270",".328",".377",".705",".107","8.9",".338","6.3","50","0.6",".324","101","10329"
"Grant Hogue","Astros (A)","24","454","5.7 %","12.8 %","0.45",".285",".355",".325",".680",".040","6.8",".332","-0.9","55","0.3",".323","101","sa503066"
"Sandy Leon","Nationals (A)","21","385","13.0 %","20.5 %","0.63",".249",".345",".335",".680",".086","5.1",".317","-1.5","46","-0.6",".320","99","5273"
"Jonathan Villar","Phillies (A)","19","420","6.2 %","24.5 %","0.25",".272",".332",".358",".690",".086","8.2",".369","2.2","49","-0.9",".320","98","10071"
"Max Stassi","Athletics (A)","19","465","9.7 %","30.3 %","0.32",".229",".310",".380",".690",".151","3.1",".312","-0.8","53","-5.0",".318","91","10059"
"Leandro Castro","Phillies (A)","21","556","6.1 %","16.5 %","0.37",".257",".305",".406",".712",".149","7.6",".291","-1.0","65","-1.7",".318","97","sa455746"
"David Nick","Diamondbacks (A)","20","553","7.4 %","17.5 %","0.42",".251",".318",".366",".684",".115","6.0",".296","-0.7","62","-6.3",".318","91","sa501268"
"Evan Crawford","Giants (A)","21","477","7.3 %","22.6 %","0.32",".255",".319",".366",".684",".111","7.9",".330","1.1","55","-2.3",".316","96","sa501547"
"Jiwan James","Phillies (A)","21","617","5.7 %","21.4 %","0.27",".270",".321",".365",".686",".095","7.0",".339","-1.7","71","-3.3",".316","96","sa502525"
"T.J. Baxter","Orioles (A)","24","459","8.9 %","25.7 %","0.35",".243",".318",".361",".679",".119","7.6",".320","1.4","52","-2.5",".315","95","sa454931"
"Keon Broxton","Diamondbacks (A)","20","603","10.8 %","28.5 %","0.38",".228",".316",".360",".675",".132","6.9",".328","-1.5","67","-8.2",".315","89","9253"
"Rogelio Noris","Pirates (A)","21","438","3.4 %","32.9 %","0.10",".236",".281",".410",".692",".174","6.7",".323","1.0","49","-3.3",".313","94","sa503032"
"Tommy Joseph","Giants (A)","18","473","5.5 %","24.5 %","0.22",".236",".290",".401",".691",".165","1.7",".283","0.0","53","-3.7",".312","94","10349"
"Frank Pfister","Reds (A)","23","471","2.3 %","14.4 %","0.16",".266",".300",".384",".685",".118","3.2",".297","-0.8","51","-7.3",".312","88","sa455407"
"Julio Cedeno","Rays (A)","20","409","7.3 %","18.3 %","0.40",".261",".317",".356",".673",".094","3.7",".316","-0.3","44","-6.4",".312","87","sa503145"
"Jeudy Valdez","Padres (A)","21","590","7.3 %","19.5 %","0.37",".247",".302",".380",".682",".133","6.7",".290","0.7","64","-9.7",".311","87","sa392932"
"Matt Weaver","Braves (A)","20","378","5.0 %","22.8 %","0.22",".267",".311",".359",".670",".093","3.7",".347","-3.0","41","-4.1",".309","91","sa501548"
"Avisail Garcia","Tigers (A)","19","524","3.8 %","21.6 %","0.18",".281",".313",".356",".669",".075","6.3",".353","2.2","55","-9.9",".308","85","5760"
"Dustin Biell","Rays (A)","21","404","6.9 %","22.5 %","0.31",".247",".308",".346",".654",".099","5.1",".312","-1.4","42","-8.5",".305","83","sa390432"
"Reggie Williams","Twins (A)","21","407","7.6 %","18.7 %","0.41",".236",".302",".361",".663",".125","4.8",".281","-4.7","42","-8.5",".305","83","sa390431"
"Josmil Pinto","Twins (A)","21","392","8.2 %","17.1 %","0.48",".225",".295",".378",".672",".153","4.0",".246","-0.9","40","-8.4",".305","83","6806"
"Daniel Wagner","White Sox (A)","21","567","6.3 %","11.6 %","0.55",".272",".321",".332",".653",".060","6.4",".306","2.0","60","-8.0",".304","88","sa501936"
"Robi Estrada","Rays (A)","21","380","13.2 %","16.3 %","0.81",".240",".341",".281",".622",".041","4.1",".293","1.0","39","-8.4",".304","82","sa328059"
"Michael Almanzar","Red Sox (A)","19","531","5.6 %","21.5 %","0.26",".246",".294",".376",".670",".129","4.4",".296","0.4","56","-7.6",".304","88","sa455994"
"Eric Eiland","Blue Jays (A)","21","377","11.7 %","18.8 %","0.62",".232",".329",".303",".632",".071","7.0",".294","-0.4","38","-8.3",".304","82","sa389892"
"Greg Folgia","Indians (A)","22","389","9.0 %","22.6 %","0.40",".230",".307",".344",".651",".114","4.8",".287","-0.6","40","-8.7",".304","82","sa503378"
"Kyle Smith","Indians (A)","22","389","6.7 %","25.2 %","0.27",".246",".313",".326",".638",".079","4.4",".333","0.3","39","-9.3",".302","81","sa501718"
"Chad Cregar","Marlins (A)","23","424","5.4 %","25.5 %","0.21",".220",".269",".396",".665",".176","3.6",".257","-1.5","44","-6.9",".301","86","sa501753"
"Jio Mier","Astros (A)","19","573","11.0 %","18.7 %","0.59",".235",".323",".314",".637",".079","5.2",".290","0.1","59","-9.4",".301","86","sa500732"
"Angelys Nina","Rockies (A)","21","440","3.4 %","13.0 %","0.26",".272",".299",".353",".652",".082","6.9",".304","1.9","45","-8.1",".299","85","sa455672"
"Jesus Brito","Pirates (A)","22","432","11.1 %","28.5 %","0.39",".197",".289",".358",".647",".161","6.3",".254","-0.2","44","-8.1",".298","84","sa502605"
"Gerard Hall","Royals (A)","21","499","11.0 %","21.8 %","0.50",".224",".310",".316",".627",".092","6.3",".289","0.3","48","-13.7",".297","78","sa509852"
"Derrik Gibson","Red Sox (A)","20","565","10.8 %","17.9 %","0.60",".230",".321",".300",".621",".070","7.1",".284","4.9","56","-11.4",".296","83","sa456041"
"Jose Torres","Marlins (A)","19","381","9.2 %","10.5 %","0.88",".251",".331",".284",".615",".034","2.7",".284","-1.3","38","-7.8",".296","83","sa455736"
"Justin Bass","Angels (A)","21","438","6.6 %","10.7 %","0.62",".251",".303",".333",".637",".083","7.0",".275","0.1","42","-12.6",".295","77","sa392127"
"Mario Martinez","Mariners (A)","20","469","3.6 %","24.3 %","0.15",".239",".270",".384",".654",".145","4.7",".291","0.3","44","-14.1",".294","76","sa392881"
"Leury Garcia","Rangers (A)","19","392","5.9 %","14.5 %","0.40",".262",".307",".323",".630",".061","8.6",".303","5.7","38","-8.7",".294","81","5913"
"Delvi Cid","Indians (A)","20","570","6.3 %","23.2 %","0.27",".253",".314",".304",".618",".051","7.7",".336","7.2","53","-17.5",".293","75","sa455960"
"Rand Smith","Marlins (A)","23","484","11.0 %","19.4 %","0.56",".223",".314",".300",".614",".077","6.8",".273","2.5","47","-11.2",".293","81","sa502037"
"Zach Gentile","Red Sox (A)","23","389","12.1 %","9.5 %","1.27",".233",".326",".285",".611",".052","4.3",".258","0.2","38","-9.0",".292","81","sa455401"
"Kenny Wilson","Blue Jays (A)","20","426","12.0 %","26.3 %","0.46",".216",".326",".266",".592",".050","7.9",".313","2.2","40","-13.3",".292","75","sa454437"
"Deivy Batista","Royals (A)","22","442","7.7 %","22.6 %","0.34",".236",".293",".337",".630",".101","6.9",".294","1.4","41","-14.1",".292","74","sa455940"
"Jonathan Meyer","Astros (A)","19","507","7.3 %","21.3 %","0.34",".245",".304",".317",".621",".072","2.8",".314","-2.1","48","-12.4",".291","80","sa501198"
"Michael Rockett","Tigers (A)","22","402","3.0 %","20.1 %","0.15",".235",".266",".369",".635",".135","6.0",".279","-2.1","36","-14.1",".288","72","sa501710"
"Garabez Rosa","Orioles (A)","20","478","1.5 %","23.8 %","0.06",".251",".271",".362",".632",".111","4.4",".323","-0.6","44","-13.1",".287","77","sa455978"
"Argenis Martinez","Indians (A)","20","388","12.4 %","20.4 %","0.61",".219",".324",".251",".575",".031","6.7",".288","0.4","34","-14.4",".285","70","sa502607"
"Michael Ortiz","Rangers (A)","21","392","7.4 %","25.5 %","0.29",".223",".281",".332",".614",".109","3.8",".290","-1.7","35","-11.8",".284","75","sa389190"
"Cameron Garfield","Brewers (A)","19","419","5.3 %","17.7 %","0.30",".245",".287",".318",".604",".073","2.4",".291","-1.4","35","-16.9",".281","67","sa500836"
"Alonzo Harris","Mets (A)","21","417","4.8 %","21.6 %","0.22",".224",".270",".342",".612",".118","7.9",".276","0.7","36","-13.8",".280","72","sa455964"
"Christian Bethancourt","Braves (A)","18","420","3.3 %","14.8 %","0.23",".251",".276",".331",".607",".080","4.8",".286","1.0","35","-15.0",".276","70","10028"
"Bengie Gonzalez","Pirates (A)","20","460","7.6 %","15.4 %","0.49",".236",".300",".278",".579",".042","4.3",".283","-2.2","38","-16.7",".276","70","sa454764"
"Hilton Richardson","Royals (A)","21","407","8.1 %","19.4 %","0.42",".204",".272",".316",".588",".112","8.7",".247","3.5","32","-18.8",".274","63","sa389857"
"Kelvin Castro","Yankees (A)","22","477","6.3 %","20.1 %","0.31",".224",".274",".307",".581",".082","6.3",".279","-1.6","37","-19.6",".269","66","sa392421"
"Tyler Massey","Rockies (A)","20","388","6.4 %","23.2 %","0.28",".209",".270",".311",".581",".102","5.4",".271","-1.7","30","-16.4",".268","65","sa455277"
"Gabriel Noriega","Mariners (A)","19","410","4.9 %","26.3 %","0.19",".227",".280",".283",".563",".056","4.0",".312","-0.6","30","-21.1",".267","59","sa455932"
"Hernan Perez","Tigers (A)","19","507","4.9 %","19.3 %","0.26",".235",".273",".298",".571",".063","3.3",".283","0.5","37","-26.2",".267","58","5751"
"Michael Marseco","Brewers (A)","23","472","6.1 %","17.6 %","0.35",".221",".273",".300",".572",".079","6.4",".273","-2.0","34","-24.5",".266","58","sa454869"
"Anthony Hewitt","Phillies (A)","21","465","2.8 %","34.0 %","0.08",".202",".243",".327",".570",".125","5.9",".287","-0.5","34","-21.9",".262","61","sa454381"
"Mike Planeta","Orioles (A)","20","473","3.8 %","26.0 %","0.15",".226",".264",".281",".545",".055","5.2",".310","-0.5","31","-25.2",".254","56","sa502319"
"Fernando Cruz","Royals (A)","20","407","5.2 %","14.5 %","0.36",".221",".265",".271",".536",".051","3.3",".261","-0.9","25","-25.4",".253","50","sa389855"
