"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Joseph Rapp","Giants (A)","23","91","344","383","92","67","19","0","6","42","54","19","0","98","14","4","2","6","2","2",".267","sa503405"
"Dilson Herrera","- - -","19","116","442","503","118","77","27","3","11","75","60","40","1","116","8","7","6","6","14","6",".267","14335"
"Marty Gantt","Rays (A)","23","123","435","496","116","81","23","5","7","67","65","46","1","110","5","7","3","6","19","3",".267","sa658103"
"Diego Goris","Padres (A)","22","96","361","388","96","70","19","1","6","43","52","16","5","47","1","7","3","10","1","0",".266","sa507199"
"Nik Balog","Orioles (A)","23","101","380","412","101","68","29","1","3","38","32","20","0","82","8","4","0","9","1","0",".266","sa659190"
"Adrian Marin","Orioles (A)","19","108","388","422","103","78","19","2","4","30","48","23","0","90","4","3","4","4","11","4",".265","sa657939"
"Jacob Wilson","Cardinals (A)","22","97","348","409","92","52","24","1","15","63","72","40","1","54","10","8","3","6","6","5",".264","sa658158"
"Socrates Brito","Diamondbacks (A)","20","129","523","566","138","103","24","9","2","61","49","37","1","124","2","3","1","3","27","9",".264","12944"
"Jesse Wierzbicki","Astros (A)","24","87","330","385","87","58","21","2","6","45","54","39","2","59","12","4","0","5","9","4",".264","sa599282"
"Zach Vincej","Reds (A)","22","104","377","425","99","74","17","5","3","51","31","36","0","72","6","4","2","9","13","7",".263","13269"
"Mallex Smith","Padres (A)","20","110","424","507","111","88","17","2","4","81","29","59","0","84","12","1","11","4","64","16",".262","13608"
"Raul Mondesi","Royals (A)","17","125","482","536","126","99","13","7","7","61","47","34","1","118","2","3","15","5","24","10",".261","13769"
"Sherman Johnson","Angels (A)","22","105","398","478","104","74","20","6","4","74","32","66","0","87","6","4","4","4","14","4",".261","sa658344"
"Dalton Pompey","Blue Jays (A)","20","115","437","511","114","77","22","9","6","68","40","63","1","106","5","3","3","4","38","10",".261","12797"
"Maikis De La Cruz","Mets (A)","22","96","349","398","91","63","20","5","3","50","41","39","0","81","6","4","0","9","17","3",".261","sa596985"
"Ryan Mathews","Athletics (A)","23","122","419","472","109","61","32","2","14","64","55","45","2","98","4","1","3","8","7","4",".260","sa658637"
"Niko Goodrum","Twins (A)","21","103","385","455","100","70","22","4","4","62","45","60","1","105","4","2","4","10","20","4",".260","12092"
"Rio Ruiz","Astros (A)","19","114","416","472","108","62","33","1","12","46","63","50","0","92","0","5","1","9","12","3",".260","14103"
"Reymond Nunez","Yankees (A)","22","100","366","402","95","60","18","2","15","37","62","22","1","93","10","4","0","17","1","0",".260","sa505516"
"Erik Gonzalez","Indians (A)","21","93","355","383","92","53","23","7","9","59","49","24","0","71","1","1","2","7","10","4",".259","13369"
"Beau Amaral","Reds (A)","22","125","515","565","133","110","15","5","3","67","38","34","0","81","7","2","7","9","40","12",".258","sa503642"
"Jorge Alfaro","Rangers (A)","20","104","372","420","96","57","22","1","16","63","53","28","0","111","18","2","0","9","16","3",".258","12180"
"Renato Nunez","Athletics (A)","19","128","508","546","131","85","27","0","19","69","85","28","0","136","5","3","1","18","2","2",".258","14503"
"Rock Shoulders","Cubs (A)","21","117","431","503","111","66","27","0","18","61","74","66","3","143","0","6","0","9","0","0",".258","sa549485"
"Will Piwnica-Worms","Nationals (A)","23","93","303","372","78","58","15","2","3","53","44","55","0","64","9","2","3","9","11","4",".257","sa546827"
"Joey Meneses","Braves (A)","21","108","381","414","98","71","21","4","2","36","40","28","1","97","1","3","1","10","1","5",".257","sa604598"
"Alex Glenn","Diamondbacks (A)","22","106","358","420","92","57","18","6","11","66","48","48","3","85","7","5","2","7","14","2",".257","sa503215"
"Aneury Tavarez","Red Sox (A)","21","125","479","516","123","81","28","7","7","56","55","21","0","140","6","3","7","6","29","15",".257","sa598684"
"Parker Berberet","Brewers (A)","23","95","339","380","87","61","17","2","7","35","35","31","1","58","6","3","1","5","0","2",".257","sa546748"
"John Wooten","Athletics (A)","22","133","495","555","127","83","22","2","20","76","69","53","1","113","5","2","0","9","5","3",".257","sa501993"
"Jeimer Candelario","Cubs (A)","19","130","500","572","128","81","35","1","11","71","57","68","1","88","2","2","0","18","1","0",".256","13621"
"Fidel Pena","Diamondbacks (A)","21","129","540","585","138","89","33","6","10","73","75","29","0","93","5","8","3","8","18","7",".256","sa506770"
"Eric Wood","Pirates (A)","20","97","364","402","93","67","20","0","6","40","51","29","0","88","3","2","4","6","2","3",".255","sa602394"
"Jordan Scott","Astros (A)","21","125","392","456","100","81","12","7","0","58","34","53","0","78","0","2","8","10","25","8",".255","sa549122"
"Marco Hernandez","Cubs (A)","20","111","417","443","106","82","17","3","4","45","34","16","1","72","4","2","4","8","21","7",".254","13154"
"Travis Harrison","Twins (A)","20","129","450","537","114","71","28","0","15","66","59","68","3","125","14","3","2","5","2","4",".253","sa597772"
"Estarlin Martinez","Nationals (A)","21","98","364","410","92","65","22","1","4","57","48","36","0","74","4","4","2","13","20","4",".253","sa507023"
"Nick Martini","Cardinals (A)","23","106","365","416","92","70","18","2","2","36","36","40","3","40","9","2","0","9","9","8",".252","sa578044"
"Tyler Ogle","Dodgers (A)","22","130","437","548","110","74","24","0","12","60","57","96","1","76","13","0","2","7","6","7",".252","sa578021"
"Gioskar Amaya","Cubs (A)","20","117","453","516","114","77","26","6","5","65","28","42","0","109","13","5","3","7","13","6",".252","sa547898"
"Viosergy Rosa","Marlins (A)","23","133","465","549","117","71","22","1","23","68","69","74","2","119","8","2","0","7","3","1",".252","sa549558"
"Orlando Arcia","Brewers (A)","18","120","442","486","111","88","14","5","4","67","39","35","2","40","6","1","2","15","20","9",".251","13185"
"Art Charles","Phillies (A)","22","123","442","513","111","64","34","2","11","64","72","58","1","125","5","8","0","3","1","6",".251","sa503326"
"Ryan Rua","Rangers (A)","23","104","367","430","92","38","24","1","29","70","82","49","2","91","12","2","0","4","13","2",".251","12409"
"Trevor Brown","Giants (A)","21","97","384","423","96","74","18","1","3","48","40","27","0","52","5","5","2","8","10","9",".250","13895"
"Eric Haase","Indians (A)","20","104","376","420","94","54","23","3","14","49","47","40","0","117","1","2","1","6","2","2",".250","sa601042"
"Tyler Goeddel","Rays (A)","20","112","450","497","112","75","18","12","7","63","65","40","1","98","3","3","1","7","30","5",".249","13180"
"Ben Turner","Giants (A)","23","100","378","412","94","73","19","0","2","40","38","20","0","24","2","6","6","11","4","1",".249","sa658602"
"Victor Roache","Brewers (A)","21","119","459","519","114","74","14","4","22","62","74","46","1","137","6","5","0","5","6","2",".248","sa502154"
"Ildemaro Vargas","Cardinals (A)","21","115","419","467","104","85","15","3","1","54","39","31","1","49","3","1","13","19","8","4",".248","13324"
"Creede Simpson","Orioles (A)","23","94","343","393","85","56","20","0","9","48","49","42","0","83","4","3","1","4","5","1",".248","sa577019"
"Raul Fortunato","Pirates (A)","22","123","440","475","109","78","21","5","5","47","52","31","0","95","2","1","1","18","12","8",".248","sa507207"
"David Gonzalez","Tigers (A)","19","94","336","387","83","69","12","2","0","44","25","35","0","59","8","1","7","8","13","5",".247","sa596234"
"Dorssys Paulino","Indians (A)","18","120","476","523","117","81","28","3","5","56","46","30","0","91","5","1","11","12","12","7",".246","sa659464"
"Jeff Gelalich","Reds (A)","22","123","444","518","109","89","17","2","1","61","37","57","4","107","4","9","4","8","20","6",".245","sa503399"
"Christian Lopes","Blue Jays (A)","20","129","497","552","122","90","24","3","5","52","66","40","1","78","8","7","0","13","2","1",".245","sa601044"
"Joey Gallo","Rangers (A)","19","106","392","446","96","34","19","5","38","82","78","48","1","165","5","1","0","2","14","1",".245","14128"
"Derek Jones","Rockies (A)","23","114","418","469","102","53","29","1","19","52","56","32","0","124","11","2","6","8","16","5",".244","sa577674"
"Brett Vertigan","Athletics (A)","22","123","436","511","106","77","24","5","0","65","27","55","2","64","6","4","10","2","21","6",".243","sa658149"
"Brandon Miller","Nationals (A)","23","103","395","442","96","50","26","2","18","62","72","34","0","135","6","7","0","6","3","1",".243","sa550323"
"Bubba Starling","Royals (A)","20","125","435","498","105","67","21","4","13","51","63","53","1","128","6","4","0","8","22","3",".241","sa597751"
"Gregory Lorenzo","Orioles (A)","22","126","489","526","118","90","18","8","2","65","41","22","0","152","6","2","7","8","40","8",".241","sa507882"
"Taylor Ard","Mariners (A)","23","118","420","475","101","69","23","1","8","47","53","45","0","63","6","4","0","10","2","1",".240","sa550014"
"Andrew Cain","Giants (A)","23","110","358","401","86","54","15","8","9","54","44","32","0","94","5","3","3","9","20","3",".240","sa598759"
"Oliver Zapata","Cubs (A)","20","114","392","445","94","65","13","9","7","47","49","42","0","89","3","1","7","11","13","9",".240","sa547897"
"James Baldwin","Dodgers (A)","21","118","369","430","88","53","22","6","7","49","49","41","1","154","7","4","9","0","42","11",".238","sa548307"
"Torsten Boss","Orioles (A)","22","106","386","447","92","62","21","2","7","44","45","53","0","106","3","3","2","2","6","2",".238","sa621486"
"Yordy Cabrera","Marlins (A)","22","91","337","378","80","53","13","1","13","55","45","28","0","78","11","2","0","9","5","2",".237","sa548243"
"Lewis Brinson","Rangers (A)","19","122","447","503","106","65","18","2","21","64","52","48","0","191","8","0","0","5","24","7",".237","14352"
"Breland Almadova","Diamondbacks (A)","22","116","431","493","102","73","17","5","7","66","47","50","2","114","4","1","7","8","15","8",".237","sa659072"
"Nomar Mazara","Rangers (A)","18","126","453","506","107","69","23","2","13","48","62","44","0","131","6","3","0","6","1","2",".236","14553"
"Stephen Perez","Nationals (A)","22","128","432","486","102","73","23","2","4","59","54","40","0","107","3","3","8","11","7","9",".236","sa501997"
"Chuckie Jones","Giants (A)","20","128","407","472","96","63","21","2","10","58","51","47","0","140","7","6","5","6","12","8",".236","sa548399"
"Lance Durham","Tigers (A)","25","120","421","488","99","51","30","1","17","59","68","60","4","136","5","2","0","6","4","2",".235","sa501737"
"Shayne Houck","Giants (A)","23","96","336","392","79","55","18","1","5","42","43","36","0","80","15","5","0","3","1","2",".235","sa658687"
"Cole Frenzel","Mets (A)","23","119","422","489","99","67","24","1","7","51","60","51","2","85","13","3","0","8","2","0",".235","sa503730"
"Austin Elkins","Astros (A)","22","110","354","441","83","58","15","4","6","57","26","67","1","70","9","2","9","4","19","9",".234","sa621617"
"Kale Kiser","White Sox (A)","23","120","381","438","89","63","20","2","4","51","36","35","0","65","11","6","5","5","12","5",".234","sa546869"
"Eudy Pina","Mets (A)","22","126","450","523","105","60","27","8","10","72","49","57","2","123","12","2","2","7","21","7",".233","sa506909"
"Max Moroff","Pirates (A)","20","115","429","506","100","71","18","3","8","75","48","65","0","102","2","3","7","7","8","8",".233","14556"
"Justin O'Conner","Rays (A)","21","102","399","439","93","62","17","0","14","49","56","31","0","111","3","5","1","7","5","0",".233","sa548314"
"Jeremy Rathjen","Dodgers (A)","23","131","444","527","103","66","29","1","7","65","61","56","0","99","15","1","11","9","33","6",".232","sa602610"
"Cito Culver","Yankees (A)","20","104","410","466","95","67","18","2","8","57","29","48","1","124","0","1","7","4","13","5",".232","sa548315"
"Patrick Wisdom","Cardinals (A)","21","104","372","423","86","49","20","4","13","54","62","42","0","114","3","3","3","4","4","1",".231","sa657868"
"Joel Hutter","Orioles (A)","23","120","434","499","100","69","22","4","5","57","41","53","0","76","5","6","1","13","1","5",".230","sa546925"
"Carlos Franco","Braves (A)","21","128","454","510","104","82","20","1","1","54","48","51","2","124","1","3","1","15","15","9",".229","sa506528"
"Carlos Ramirez","Blue Jays (A)","22","114","395","435","90","51","27","5","7","53","41","33","0","102","6","0","1","12","14","5",".228","11743"
"Chevy Clarke","Angels (A)","21","124","431","487","98","74","14","3","7","50","39","49","0","138","5","0","2","9","15","11",".227","sa548179"
"Luis Tejada","Padres (A)","20","112","423","454","96","71","19","4","2","44","37","19","1","92","5","4","3","11","18","5",".227","sa548053"
"Chris Hawkins","Blue Jays (A)","21","108","380","421","86","65","12","6","3","44","28","32","2","65","1","2","6","7","9","5",".226","sa548221"
"Patrick Leonard","Rays (A)","20","123","440","493","99","64","26","0","9","52","57","42","1","118","8","2","1","12","4","1",".225","sa597839"
"Matt Olson","Athletics (A)","19","134","481","558","108","53","32","0","23","69","93","72","1","148","2","3","0","5","4","3",".225","14344"
"Mitch Walding","Phillies (A)","20","115","402","464","90","69","18","2","1","50","42","57","0","121","3","2","0","8","6","7",".224","sa597901"
"Tanner Rahier","Reds (A)","19","106","410","437","91","67","15","2","7","31","61","12","0","81","7","8","0","14","0","5",".222","sa657956"
"Luis Marte","Rangers (A)","19","125","423","454","92","73","16","0","3","46","27","13","0","99","3","1","14","3","16","4",".217","sa597106"
"Brian Pointer","Phillies (A)","21","119","416","496","90","56","25","3","6","54","44","58","0","125","19","2","1","3","22","7",".216","sa549828"
"Terrance Gore","Royals (A)","22","128","455","541","98","89","6","3","0","76","24","62","0","120","19","0","5","3","68","8",".215","13658"
"Jake Stewart","Tigers (A)","22","111","378","418","81","51","13","3","14","50","46","35","0","126","3","2","0","5","3","4",".214","sa501749"
"Dante Bichette","Yankees (A)","20","114","435","486","93","65","16","1","11","47","61","43","1","119","6","2","0","9","1","0",".214","sa597776"
"Angelo Mora","Phillies (A)","20","110","407","455","87","65","16","3","3","45","34","39","1","87","1","1","7","8","17","9",".214","sa597177"
"Larry Greene","Phillies (A)","20","111","400","457","85","58","22","1","4","45","28","55","0","163","0","2","0","5","8","8",".213","sa597759"
"Kevin Patterson","Blue Jays (A)","24","94","344","395","73","38","15","2","18","48","62","44","5","107","2","5","0","2","0","0",".212","sa392161"
"Brian Adams","Padres (A)","22","100","351","378","74","48","17","3","6","43","45","19","1","134","0","2","6","5","17","8",".211","sa503607"
"Carlos Tocci","Phillies (A)","17","118","421","459","88","71","17","0","0","40","26","22","0","77","9","4","3","9","6","7",".209","sa660101"
"Phillip Evans","Mets (A)","20","106","350","389","71","55","13","1","2","35","25","30","0","60","3","5","1","14","4","2",".203","12950"
"Stefan Sabol","Mets (A)","21","105","365","417","74","43","18","5","8","42","42","47","0","116","3","1","1","6","13","7",".203","sa549280"
"Fred Ford","Royals (A)","21","126","420","482","81","45","19","4","13","47","43","52","0","166","6","4","0","12","5","2",".193","sa658026"
"Jose Vinicio","Red Sox (A)","19","107","391","418","75","56","14","4","1","44","26","12","0","108","5","1","9","6","21","9",".192","sa549538"
"Jorge Martinez","Indians (A)","20","112","376","406","72","41","20","3","8","37","45","25","1","120","1","0","3","15","3","3",".191","sa549648"
"Michael Antonio","Royals (A)","21","97","341","378","65","44","15","1","5","19","35","31","0","61","3","2","1","6","3","2",".191","sa548196"
"Kellen Sweeney","Blue Jays (A)","21","109","352","398","65","45","10","5","5","33","32","40","1","94","1","1","4","9","1","1",".185","sa548265"
