"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Eddie Rosario","Twins (A)","20","95","392","429","116","68","32","4","12","60","70","31","1","69","1","5","0","10","11","11",".296","12155"
"Caleb Ramsey","Nationals (A)","23","127","462","510","136","102","17","10","7","78","66","37","0","46","5","2","4","9","22","10",".294","sa526470"
"Tyler Massey","Rockies (A)","22","104","394","437","115","81","21","3","10","72","71","35","0","77","2","3","3","8","22","7",".292","sa455277"
"Luis Sardinas","Rangers (A)","19","96","374","412","109","91","14","2","2","65","30","29","0","52","4","3","2","5","32","9",".291","13153"
"William Beckwith","Braves (A)","21","106","381","426","111","70","26","0","15","52","78","33","4","92","9","2","0","13","17","9",".291","sa549500"
"Cutter Dykstra","Nationals (A)","23","110","436","492","127","91","28","1","7","62","64","43","0","83","10","3","0","13","32","3",".291","sa454428"
"Bryson Myles","Indians (A)","22","102","369","418","107","82","20","2","3","40","59","33","0","85","7","5","4","7","20","12",".290","sa597971"
"Brandon Macias","Brewers (A)","23","127","468","560","135","90","35","2","8","83","63","58","3","73","21","4","9","13","11","12",".288","sa545208"
"Brett Krill","Giants (A)","23","122","448","482","129","96","26","2","5","53","53","20","1","79","12","0","2","11","8","6",".288","sa546843"
"Eugenio Suarez","Tigers (A)","20","135","511","604","147","102","34","5","6","82","67","65","2","116","15","7","5","6","21","9",".288","12552"
"Ben McMahan","Brewers (A)","22","109","414","449","119","72","21","11","15","64","68","29","2","129","2","3","1","2","9","5",".287","sa455566"
"Brian Humphries","Rockies (A)","22","115","436","488","125","90","27","6","2","79","55","36","0","70","1","7","8","4","9","6",".287","sa455430"
"Jace Peterson","Padres (A)","22","117","444","521","127","93","23","9","2","78","48","62","0","63","5","2","8","4","51","13",".286","12325"
"Matt Skole","Nationals (A)","22","101","343","448","98","53","18","0","27","73","92","94","3","116","4","6","1","5","10","0",".286","sa526563"
"Trever Adams","Rangers (A)","23","111","413","448","118","82","25","2","9","44","67","29","0","73","1","4","1","8","10","5",".286","sa546549"
"Ryan Brett","Rays (A)","20","100","410","456","117","88","20","3","6","77","35","37","3","73","4","3","2","9","48","8",".285","12138"
"Ryan Wright","Reds (A)","22","102","389","429","111","73","27","6","5","53","50","32","1","51","3","2","2","4","14","1",".285","sa577732"
"Dan Gamache","Pirates (A)","21","125","449","502","128","78","40","5","5","70","52","41","3","95","6","4","2","3","7","4",".285","sa597966"
"Kyle Waldrop","Reds (A)","20","117","416","469","118","83","21","6","8","59","50","38","5","77","4","4","7","14","10","6",".284","11402"
"Jamal Austin","Mariners (A)","21","110","449","497","127","108","14","3","2","72","33","29","0","66","3","6","10","5","36","12",".283","sa526245"
"Tim Ferguson","Royals (A)","23","112","375","416","106","79","18","4","5","47","40","35","0","50","2","1","3","4","14","9",".283","sa526812"
"Kevan Smith","White Sox (A)","24","86","340","379","96","63","26","0","7","48","60","25","0","62","9","4","1","12","0","1",".282","12284"
"Jorge Bonifacio","Royals (A)","19","105","412","448","116","80","20","6","10","54","61","30","1","84","4","0","2","12","6","3",".282","12174"
"Sam Mende","Rockies (A)","22","112","430","479","121","68","38","3","12","76","68","29","1","91","12","5","3","17","23","8",".281","sa577969"
"Todd Glaesmann","Rays (A)","21","91","352","392","99","64","17","5","13","57","53","22","2","89","11","6","1","6","8","3",".281","sa501261"
"Jake Hager","Rays (A)","19","114","442","501","124","89","22","3","10","63","72","40","0","60","7","6","6","15","17","11",".281","sa600840"
"Matt Duffy","Astros (A)","23","134","492","587","138","89","32","1","16","73","70","48","0","106","41","6","0","11","6","3",".280","12181"
"Maikel Franco","Phillies (A)","19","132","503","554","141","92","32","3","14","70","84","38","0","80","7","6","0","24","3","1",".280","12179"
"Anthony Garcia","Cardinals (A)","20","109","396","444","111","55","34","3","19","63","74","34","2","107","12","2","0","3","3","6",".280","sa502038"
"Jose Osuna","Pirates (A)","19","126","482","524","135","83","36","0","16","68","72","31","1","82","4","7","0","10","4","4",".280","12937"
"Matt Smith","Marlins (A)","24","90","340","383","95","59","15","1","20","63","74","35","0","104","7","1","0","12","0","1",".279","sa503830"
"Ramon Morla","Mariners (A)","22","102","410","442","114","67","27","7","13","63","68","17","3","102","7","8","0","12","7","1",".278","sa509509"
"Andy Workman","Angels (A)","23","117","428","478","119","84","19","5","11","65","68","28","1","73","10","11","1","5","9","3",".278","sa546865"
"Travis Whitmore","Padres (A)","23","115","411","469","114","81","22","7","4","56","47","48","3","94","3","2","5","6","8","6",".277","sa546623"
"Trevor Story","Rockies (A)","19","122","477","548","132","65","43","6","18","96","63","60","0","121","9","2","0","3","15","3",".277","12564"
"K.C. Hobson","Blue Jays (A)","21","128","490","556","135","80","43","2","10","57","86","56","3","85","1","9","0","13","2","1",".276","sa501541"
"Drew Vettleson","Rays (A)","20","132","505","562","139","95","24","5","15","80","69","51","1","117","1","5","0","14","20","11",".275","sa548166"
"Ryan Goetz","Marlins (A)","24","96","384","440","105","77","18","5","5","53","40","43","1","54","3","5","5","4","2","1",".273","sa598324"
"Drew Robinson","Rangers (A)","20","123","410","507","112","72","23","4","13","72","67","86","0","123","9","1","1","6","10","7",".273","11761"
"Drew Leachman","Twins (A)","23","107","415","468","113","91","13","4","5","51","46","44","1","64","6","2","1","10","10","6",".272","sa598602"
"O'Koyea Dickson","Dodgers (A)","22","106","386","451","105","60","27","1","17","63","48","46","4","65","14","5","0","7","11","6",".272","12677"
"Justin Trapp","Royals (A)","21","117","467","530","127","86","20","9","12","75","50","46","1","115","13","2","2","5","24","9",".272","sa503022"
"Matt Helm","Diamondbacks (A)","21","135","520","592","141","94","36","1","10","67","76","58","1","148","7","5","0","8","11","4",".271","sa501513"
"Juan Silva","Reds (A)","21","118","380","465","103","68","24","3","8","58","42","69","3","109","3","8","5","5","25","12",".271","sa501563"
"Chadwin Stang","Brewers (A)","23","127","481","540","130","87","24","9","10","85","47","43","0","144","4","3","9","4","26","10",".270","sa501594"
"Greg Hopkins","Brewers (A)","23","104","394","425","106","75","21","1","9","45","50","17","2","73","6","7","1","11","7","9",".269","sa549602"
"Chris Hawkins","Blue Jays (A)","20","123","491","541","132","109","17","4","2","67","43","46","4","78","0","1","3","13","11","0",".269","sa548221"
"Matt Williams","Cardinals (A)","22","131","525","587","141","98","32","5","6","89","49","48","0","91","4","2","8","7","23","12",".269","sa577691"
"Bobby Crocker","Athletics (A)","22","112","406","470","109","82","19","2","6","56","53","39","1","109","13","6","6","8","17","10",".268","sa577746"
"Luigi Rodriguez","Indians (A)","19","117","463","521","124","87","21","5","11","75","48","50","2","133","1","4","3","5","24","9",".268","sa547914"
"Brett Newsome","Nationals (A)","25","109","352","392","94","57","27","1","9","47","43","34","2","89","3","2","1","8","2","0",".267","sa455969"
"Chris Grayson","Rangers (A)","22","99","364","433","97","56","25","6","10","73","47","54","1","92","10","4","1","0","27","8",".266","sa598833"
"Jared Simon","Rockies (A)","23","114","413","466","110","72","23","1","14","70","58","34","0","113","15","3","1","11","5","3",".266","sa548345"
"Tony Mueller","Braves (A)","22","115","421","483","112","104","8","0","0","69","31","42","0","71","2","1","17","8","29","11",".266","sa546781"
"Dillon Hazlett","Mariners (A)","23","95","331","375","88","59","19","3","7","52","27","25","0","77","10","1","8","3","11","10",".266","sa599180"
"Nick Martini","Cardinals (A)","22","130","482","563","128","98","24","4","2","82","52","64","1","60","10","4","3","10","11","9",".266","sa578044"
"Josh Adams","Marlins (A)","23","127","489","546","129","82","33","0","14","60","84","45","0","96","4","6","2","13","1","2",".264","sa392238"
"Ryan Court","Diamondbacks (A)","24","102","383","437","101","67","24","2","8","64","53","38","3","111","9","4","3","9","6","1",".264","sa579055"
"Jeff Malm","Rays (A)","21","128","464","540","122","70","36","3","13","67","61","62","2","127","8","6","0","10","6","3",".263","sa501489"
"Daniel Mateo","Royals (A)","20","131","515","568","135","97","20","10","8","73","61","43","2","103","6","2","2","14","3","1",".262","sa506334"
"Boss Moanaroa","Red Sox (A)","20","110","359","448","94","68","20","1","5","48","49","77","2","113","4","8","0","9","1","1",".262","sa503858"
"Blake Swihart","Red Sox (A)","20","92","344","378","90","62","17","4","7","44","53","26","0","68","0","8","0","5","6","2",".262","13176"
"Zach Cone","Rangers (A)","22","112","432","475","113","65","27","4","17","66","64","39","0","110","3","1","0","6","10","0",".262","sa454512"
"Dustin Lawley","Mets (A)","23","129","482","543","126","74","35","3","14","77","66","50","1","122","5","6","0","4","14","4",".261","sa599380"
"Tom Belza","Diamondbacks (A)","22","130","511","583","133","96","18","10","9","76","80","56","3","98","4","6","5","7","12","2",".260","sa526826"
"Scott Schebler","Dodgers (A)","21","137","515","560","134","88","32","8","6","67","67","30","3","99","10","3","2","8","17","11",".260","12225"
"James Wooster","Marlins (A)","23","97","366","403","95","61","21","2","11","52","47","33","0","94","0","2","2","7","3","6",".260","sa503571"
"Rougned Odor","Rangers (A)","18","109","432","471","112","75","23","4","10","60","47","25","0","65","10","2","2","4","19","10",".259","12282"
"Pin-Chieh Chen","Cubs (A)","20","127","464","539","120","93","15","10","2","75","51","62","0","78","3","7","3","11","36","14",".259","sa549901"
"Miguel Sano","Twins (A)","19","129","457","553","118","58","28","4","28","75","100","80","4","144","8","8","0","10","8","3",".258","12164"
"Kyle Gaedele","Padres (A)","22","129","407","476","105","65","28","7","5","59","51","53","0","118","7","3","6","9","23","6",".258","sa579865"
"Francisco Lindor","Indians (A)","18","122","490","568","126","93","24","3","6","83","42","61","8","78","11","1","4","19","27","12",".257","12916"
"Luis Mateo","Cardinals (A)","22","113","405","445","104","66","22","4","12","70","64","27","0","105","7","3","3","8","18","6",".257","sa455015"
"David Renfroe","Red Sox (A)","21","96","355","397","91","54","27","0","10","49","64","33","0","69","7","2","0","4","4","0",".256","sa501259"
"Chad Wright","Tigers (A)","22","131","523","591","134","107","19","4","4","73","40","44","0","68","9","3","12","7","21","13",".256","sa546600"
"Frazier Hall","Angels (A)","24","126","456","510","116","82","21","0","13","56","50","40","1","88","8","6","0","8","0","1",".254","sa547003"
"Roidany Aguila","Diamondbacks (A)","21","103","378","413","96","64","24","1","7","51","51","24","0","65","3","6","1","20","0","0",".254","sa502028"
"Henry Ramos","Red Sox (A)","20","122","441","494","112","76","24","4","8","61","63","44","0","101","4","0","5","17","12","10",".254","sa548440"
"Jesus Arredondo","Dodgers (A)","21","102","394","438","100","71","24","5","0","47","30","28","3","41","3","4","9","6","13","8",".254","sa635035"
"Grant Buckner","White Sox (A)","24","109","414","474","105","79","19","1","6","51","59","44","0","109","6","6","3","8","8","5",".254","sa599302"
"Juan Perez","Reds (A)","20","125","482","555","122","78","27","8","9","64","51","51","1","88","11","4","7","9","24","14",".253","sa599306"
"Jason King","Tigers (A)","23","90","340","378","86","52","25","2","7","43","37","25","4","53","4","5","4","9","4","1",".253","sa597957"
"Aaron Altherr","Phillies (A)","21","110","420","471","106","65","27","6","8","65","50","38","1","102","6","6","1","4","25","8",".252","11270"
"Kenny Wilson","Blue Jays (A)","22","94","349","421","88","65","13","6","4","68","40","44","0","75","17","4","7","6","41","8",".252","sa454437"
"Glynn Davis","Orioles (A)","20","101","397","465","100","82","16","2","0","53","25","51","0","91","6","5","6","4","29","9",".252","sa598601"
"Jose Garcia","Red Sox (A)","21","91","346","400","87","63","15","2","7","61","33","45","0","88","2","3","4","5","25","9",".251","sa503857"
"Brenden Webb","Orioles (A)","22","101","311","409","78","40","23","4","11","51","48","87","0","108","7","3","1","2","18","3",".251","sa502672"
"Elmer Reyes","Braves (A)","21","112","379","416","95","58","26","6","5","49","36","15","0","64","10","2","10","8","5","5",".251","sa506274"
"Zeke DeVoss","Cubs (A)","21","125","465","581","116","79","24","7","6","88","38","82","3","118","20","4","10","4","35","16",".249","sa503303"
"Aaron Westlake","Tigers (A)","23","123","465","518","116","70","35","2","9","56","69","47","2","105","2","2","2","8","4","1",".249","sa549527"
"Juniel Querecuto","Rays (A)","19","106","386","436","96","77","17","2","0","53","32","38","0","79","1","2","9","10","13","6",".249","12140"
"Nicky Delmonico","Orioles (A)","19","95","338","393","84","51","22","0","11","49","54","47","0","73","7","1","0","7","8","1",".249","13157"
"Dante Bichette","Yankees (A)","19","122","471","522","117","87","24","3","3","67","46","44","1","94","7","0","0","20","3","4",".248","sa597776"
"Nick Ramirez","Brewers (A)","22","96","383","414","95","51","28","0","16","46","70","26","3","144","1","4","0","9","0","0",".248","sa577807"
"Yadiel Rivera","Brewers (A)","20","127","465","506","115","72","26","5","12","61","49","26","0","119","4","5","6","12","7","3",".247","11863"
"Tyler Goeddel","Rays (A)","19","103","329","379","81","54","19","2","6","52","46","38","0","94","7","2","3","8","30","5",".246","13180"
"Will Skinner","Braves (A)","23","105","354","397","87","51","25","2","9","44","49","36","0","107","5","1","1","5","14","3",".246","sa598620"
"Alex Lavisky","Indians (A)","21","93","342","387","84","54","18","0","12","44","49","34","0","95","2","4","3","8","2","0",".246","sa548434"
"Kevin Patterson","Blue Jays (A)","23","108","387","450","95","51","22","3","19","48","79","52","4","124","6","5","0","11","2","0",".245","sa392161"
"Justin Miller","Nationals (A)","23","116","420","474","103","64","25","4","10","67","67","36","1","101","10","8","0","4","13","4",".245","sa549344"
"Jabari Blash","Mariners (A)","22","113","400","471","98","58","20","5","15","71","50","60","0","134","9","2","0","8","13","7",".245","11247"
"Guillermo Pimentel","Mariners (A)","19","105","372","398","91","64","18","0","9","37","51","19","0","115","5","2","0","10","5","2",".245","sa549627"
"Sean Buckley","Reds (A)","22","116","426","469","104","61","28","1","14","46","68","33","1","139","7","3","0","5","1","2",".244","sa455548"
"Sean Jamieson","- - -","23","133","504","607","123","77","30","5","11","79","56","75","0","106","15","7","6","8","30","7",".244","sa598483"
"Douglas Landaeta","Athletics (A)","23","99","369","399","90","62","17","1","10","46","38","22","1","82","0","5","3","9","10","7",".244","sa502960"
"Jason Krizan","Tigers (A)","23","110","365","426","89","64","20","1","4","38","40","50","1","48","1","5","5","5","5","3",".244","sa546842"
"Mychal Givens","Orioles (A)","22","100","337","388","82","65","15","0","2","43","27","39","0","49","5","1","6","12","13","8",".243","10430"
"Ben Thomas","Giants (A)","23","100","379","405","92","72","14","1","5","36","49","20","3","71","2","4","0","3","2","0",".243","sa598810"
"David Medina","Cardinals (A)","23","120","431","486","104","62","31","2","9","56","72","50","0","133","0","3","2","17","3","3",".241","sa455722"
"Brian Harrison","Mets (A)","23","113","423","473","102","69","27","1","5","54","61","40","0","72","6","4","0","10","5","0",".241","sa392219"
"Justin Gominsky","Astros (A)","22","94","332","381","80","62","15","1","2","37","36","34","1","69","5","3","7","5","13","4",".241","sa547010"
"Brandon Loy","Tigers (A)","22","134","499","566","120","92","21","5","2","71","39","45","1","119","1","6","15","4","21","4",".240","sa597885"
"Chris Ellison","Diamondbacks (A)","23","136","562","635","135","101","23","6","5","90","58","55","2","123","5","9","4","7","12","4",".240","sa578020"
"Greg Pron","Mets (A)","23","112","396","436","95","66","21","6","2","38","44","27","1","112","5","6","2","7","16","0",".240","sa599385"
"Willy Garcia","Pirates (A)","19","122","459","497","110","73","17","2","18","57","77","32","0","131","0","5","1","7","10","8",".240","12956"
"Jesse Bosnik","Dodgers (A)","23","106","372","403","89","62","17","2","8","47","44","26","2","67","2","3","0","8","21","4",".239","sa549174"
"Kyle Kubitza","Braves (A)","21","128","448","531","107","65","24","9","9","68","59","73","1","127","5","4","1","5","18","11",".239","12148"
"Sammie Starr","Orioles (A)","24","106","369","422","88","57","25","2","4","42","41","34","0","59","14","3","2","14","9","3",".238","sa549944"
"Zach Johnson","Astros (A)","24","134","508","607","121","67","38","1","15","63","108","75","4","92","10","14","0","11","0","1",".238","sa550332"
"Reymond Nunez","Yankees (A)","21","104","378","405","90","64","21","0","5","36","47","20","1","108","6","1","0","13","3","2",".238","sa505516"
"Wade Kirkland","Athletics (A)","23","102","379","424","90","48","31","3","8","49","56","28","1","99","11","3","3","5","5","4",".237","sa549069"
"Kevin Moesquit","Angels (A)","21","108","413","469","98","78","18","0","2","55","31","43","0","70","6","4","3","11","16","10",".237","sa549289"
"Paul Hoilman","Cubs (A)","23","109","413","473","98","55","30","5","8","48","61","50","3","155","6","4","0","6","1","0",".237","sa598336"
"Ryan Rieger","Marlins (A)","21","108","388","460","92","59","25","1","7","46","53","67","2","99","3","2","0","1","3","1",".237","sa546838"
"J.D. Williams","Twins (A)","21","97","359","407","84","60","16","2","6","60","39","39","1","115","2","2","5","2","23","9",".234","sa548483"
"Max Walla","Brewers (A)","21","101","355","409","83","61","13","2","7","58","41","47","1","107","2","2","3","7","12","10",".234","sa500834"
"Connor Narron","Orioles (A)","20","119","439","486","102","70","21","1","10","49","58","39","1","101","5","3","0","8","2","3",".232","sa548331"
"Wang-Wei Lin","Twins (A)","24","102","353","426","82","59","14","5","4","54","30","49","0","70","12","3","9","7","12","7",".232","sa393001"
"Jordan Scott","Astros (A)","20","110","404","480","93","77","13","2","1","55","43","57","1","81","2","5","12","4","13","11",".230","sa549122"
"Brandon Drury","Braves (A)","19","123","445","480","102","71","22","3","6","47","51","20","0","73","7","5","3","14","3","4",".229","11615"
"Duanel Jones","Padres (A)","19","113","394","443","89","58","26","0","5","51","41","37","1","99","2","8","2","8","4","4",".226","sa547235"
"Joe Winker","Dodgers (A)","22","114","426","474","96","52","31","2","11","57","64","36","2","110","5","7","0","1","8","2",".225","sa599388"
"Leighton Pangilinan","White Sox (A)","21","121","444","497","100","67","22","3","8","52","56","38","2","127","10","3","2","7","7","2",".225","sa503391"
"Oliver Zapata","Cubs (A)","19","109","369","423","83","70","9","0","4","40","29","40","0","93","4","4","6","5","19","13",".225","sa547897"
"Kelby Tomlinson","Giants (A)","22","123","450","520","101","87","9","4","1","57","36","53","0","105","5","6","6","5","36","11",".224","13005"
"Wes Darvill","Cubs (A)","20","116","447","496","100","75","16","6","3","49","35","39","1","83","1","4","5","4","11","6",".224","sa501490"
"Charley Thurber","Mets (A)","22","99","349","391","78","55","15","5","3","29","39","37","0","109","3","1","1","9","4","3",".223","sa577878"
"Gabriel Lino","- - -","19","93","338","375","75","45","23","0","7","44","32","30","0","97","5","2","0","14","1","3",".222","sa548048"
"Brandon Brown","Mets (A)","24","91","329","376","73","48","18","2","5","47","34","34","0","81","5","4","4","9","12","8",".222","sa549524"
"Trevor Hairgrove","Angels (A)","22","105","362","393","80","58","18","1","3","36","30","17","0","69","4","5","5","7","1","2",".221","sa547088"
"Leo Castillo","Indians (A)","18","116","425","457","92","62","21","5","4","37","48","19","1","88","4","4","5","21","1","0",".216","sa547916"
"Cito Culver","Yankees (A)","19","122","466","550","100","78","14","6","2","66","40","71","1","104","4","5","4","5","22","11",".215","sa548315"
"Anthony Phillips","Mariners (A)","22","118","370","442","79","57","15","2","5","44","24","40","0","87","7","3","22","5","11","8",".214","sa392886"
"Michael Antonio","Royals (A)","20","123","464","511","99","69","23","2","5","51","64","32","1","79","4","10","1","11","6","2",".213","sa548196"
"Jose Cuevas","Giants (A)","24","99","344","385","73","47","20","0","6","46","33","29","0","58","5","3","4","10","18","7",".212","sa549829"
"Jason Esposito","Orioles (A)","21","123","473","512","99","79","13","2","5","52","51","26","0","113","8","4","1","10","8","3",".209","sa454765"
"James Baldwin","Dodgers (A)","20","123","440","496","92","59","18","8","7","62","40","45","0","177","7","0","4","2","53","8",".209","sa548307"
"Junior Arias","Reds (A)","20","97","361","388","75","54","11","3","7","52","35","20","0","96","3","1","3","6","28","7",".208","sa506265"
"Aaron Shipman","Athletics (A)","20","108","360","427","74","58","12","4","0","40","32","60","0","86","2","4","1","6","11","11",".206","sa548218"
"Tyler Grimes","Twins (A)","21","105","322","381","65","38","17","3","7","50","30","43","1","99","11","2","3","3","7","6",".202","sa597897"
"Jordan Akins","Rangers (A)","20","120","427","447","85","57","14","3","11","57","39","12","0","162","3","4","1","6","14","3",".199","sa548254"
