"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Mike Bell","Brewers (A)","21","487","8.6 %","14.8 %","0.58",".277",".346",".458",".805",".181","5.9",".306","-0.9","73","13.9",".366","124","sa290370"
"Andrew McCutchen","Pirates (A)","19","503","8.3 %","18.1 %","0.46",".291",".356",".446",".802",".155","6.5",".336","1.2","75","14.3",".366","124","9847"
"Tony Festa","Brewers (A)","25","432","9.7 %","13.0 %","0.75",".290",".378",".401",".778",".110","3.6",".326","-1.9","64","12.1",".365","123","sa253760"
"Justin Justice","Tigers (A)","21","472","8.7 %","21.4 %","0.41",".295",".360",".435",".795",".140","6.5",".368","1.4","69","15.0",".365","128","sa253952"
"Mike Mooney","Giants (A)","23","557","7.9 %","20.6 %","0.38",".287",".355",".439",".795",".152","8.0",".349","3.1","82","15.0",".364","122","sa225828"
"Ned Yost IV","Brewers (A)","23","378","8.7 %","23.0 %","0.38",".287",".355",".441",".796",".154","6.3",".365","0.0","56","9.8",".363","121","sa291095"
"Mark Fleisher","Orioles (A)","22","478","9.8 %","17.6 %","0.56",".261",".343",".449",".792",".188","2.6",".290","-0.2","70","11.9",".361","121","sa292363"
"Ben Copeland","Giants (A)","22","610","12.0 %","14.8 %","0.81",".281",".368",".410",".778",".129","7.1",".327","-3.2","89","15.1",".361","120","sa294477"
"Angel Salome","Brewers (A)","20","468","8.3 %","13.5 %","0.62",".292",".349",".447",".796",".156","4.4",".317","0.0","68","11.2",".360","120","7536"
"Hainley Statia","Angels (A)","20","480","10.8 %","11.3 %","0.96",".297",".379",".384",".763",".086","5.0",".340","-1.0","69","13.2",".359","124","sa254151"
"Michael Brantley","Brewers (A)","19","435","14.0 %","11.7 %","1.20",".300",".402",".339",".741",".039","5.3",".344","1.6","62","9.7",".358","118","4106"
"Clay Harris","Phillies (A)","23","567","13.2 %","19.2 %","0.69",".255",".362",".410",".771",".155","2.1",".297","-0.6","81","12.0",".357","117","sa293797"
"John Urick","Phillies (A)","24","430","12.3 %","23.3 %","0.53",".265",".368",".401",".769",".136","3.0",".344","-0.8","61","8.9",".356","117","sa225941"
"Jose Pineda","Athletics (A)","24","547","11.9 %","24.1 %","0.49",".254",".355",".408",".763",".154","6.4",".320","1.5","76","13.4",".355","121","sa288449"
"Antoan Richardson","Giants (A)","22","493","11.0 %","14.8 %","0.74",".292",".381",".366",".747",".074","8.3",".345","9.1","69","9.6",".354","116","209"
"Daniel Carte","Rockies (A)","22","485","8.7 %","22.1 %","0.39",".258",".342",".423",".764",".164","4.6",".313","-2.6","68","9.2",".354","116","sa294216"
"Mike Hernandez","Tigers (A)","22","377","5.0 %","18.0 %","0.28",".278",".318",".461",".780",".183","3.8",".308","0.3","52","8.7",".353","120","sa325559"
"Mark Ori","Astros (A)","22","467","8.6 %","20.1 %","0.43",".274",".352",".408",".760",".133","4.2",".335","-1.5","65","8.4",".352","115","sa291745"
"Robinson Chirinos","Cubs (A)","22","529","13.0 %","14.9 %","0.87",".242",".360",".383",".744",".141","5.3",".274","0.2","73","11.6",".352","119","3142"
"Ricardo Sosa","Diamondbacks (A)","22","371","7.3 %","14.0 %","0.52",".290",".356",".401",".757",".111","4.6",".330","0.5","51","8.2",".352","119","sa245445"
"Brian Pettway","Blue Jays (A)","22","509","7.7 %","28.5 %","0.27",".246",".320",".447",".767",".201","4.5",".321","-1.5","70","11.0",".352","119","sa294363"
"Brad Coon","Angels (A)","23","555","13.5 %","14.8 %","0.91",".278",".382",".352",".735",".074","7.9",".333","3.1","76","11.9",".351","119","sa291705"
"Chris Turner","Red Sox (A)","22","455","7.9 %","32.7 %","0.24",".243",".319",".457",".775",".213","5.9",".332","0.5","63","7.5",".351","114","sa226004"
"Steve Kleen","Athletics (A)","23","532","9.0 %","16.4 %","0.55",".281",".362",".382",".744",".101","5.1",".333","0.3","72","11.1",".350","118","sa291755"
"Darren Ford","Brewers (A)","20","566","9.9 %","23.5 %","0.42",".283",".361",".387",".747",".104","7.9",".375","7.2","78","9.2",".350","113","109"
"J.T. Hall","Devil Rays (A)","22","465","6.7 %","19.8 %","0.34",".274",".336",".421",".757",".147","4.1",".333","-4.3","63","9.6",".350","118","sa254528"
"Isaac Omura","Athletics (A)","22","395","8.1 %","12.4 %","0.65",".296",".354",".399",".753",".103","2.7",".326","0.1","54","8.0",".350","118","sa293083"
"Ronald Garth","Mariners (A)","21","450","5.8 %","18.0 %","0.32",".275",".339",".413",".753",".139","4.5",".320","-0.7","61","9.0",".349","117","sa293542"
"Justin Upton","Diamondbacks (A)","18","501","10.4 %","19.2 %","0.54",".263",".343",".413",".757",".151","4.9",".307","0.6","68","9.9",".349","117","5222"
"Steve Mena","Diamondbacks (A)","21","401","9.7 %","25.9 %","0.38",".264",".352",".390",".741",".126","1.7",".353","-2.3","54","7.9",".349","117","sa254422"
"Craig Tatum","Reds (A)","23","381","8.4 %","18.4 %","0.46",".277",".344",".408",".752",".131","2.7",".326","0.5","51","7.3",".348","117","7468"
"Gregory Thomson","Diamondbacks (A)","22","414","7.2 %","15.9 %","0.45",".277",".349",".395",".744",".118","6.1",".328","1.9","56","7.9",".348","117","sa291121"
"Matt Joyce","Tigers (A)","21","530","10.6 %","13.2 %","0.80",".258",".338",".415",".753",".157","5.0",".280","-0.2","71","10.0",".348","116","3353"
"Brad Corley","Pirates (A)","22","575","3.1 %","19.0 %","0.17",".281",".323",".438",".762",".157","5.4",".324","0.3","78","8.2",".348","112","sa294002"
"Marcos Vechionacci","Yankees (A)","19","429","12.8 %","12.1 %","1.06",".255",".357",".386",".743",".130","5.7",".280","-0.5","58","5.9",".347","111","sa248180"
"Julian Williams","Phillies (A)","22","429","13.3 %","17.5 %","0.76",".251",".382",".329",".711",".078","5.6",".315","0.4","58","5.6",".346","111","sa268421"
"Josh Johnson","Royals (A)","20","497","18.7 %","14.5 %","1.29",".241",".391",".312",".704",".071","5.8",".289","0.5","66","8.8",".346","115","sa254333"
"Lorenzo Scott","Orioles (A)","24","435","13.8 %","32.2 %","0.43",".258",".367",".353",".720",".094","7.5",".412","1.4","58","5.2",".345","110","sa225832"
"Tommy Manzella","Astros (A)","23","387","8.5 %","20.7 %","0.41",".275",".340",".408",".749",".133","5.3",".336","-0.3","51","4.5",".344","110","3789"
"Paul Kelly","Twins (A)","19","423","7.6 %","14.2 %","0.53",".280",".352",".384",".736",".103","4.6",".325","-0.9","55","6.8",".344","114","sa290175"
"Andy Jenkins","Marlins (A)","22","535","7.7 %","16.6 %","0.46",".288",".353",".382",".735",".094","3.4",".341","-0.7","71","6.0",".344","109","sa294515"
"Eli Tintor","Twins (A)","21","436","4.4 %","22.0 %","0.20",".285",".320",".429",".749",".144","4.3",".344","-0.3","57","6.3",".342","113","sa244038"
"Jacob Butler","Blue Jays (A)","23","429","10.0 %","25.6 %","0.39",".251",".332",".405",".737",".155","3.4",".320","-0.5","56","6.1",".342","112","sa290209"
"Yahmed Yema","Red Sox (A)","21","491","4.7 %","14.3 %","0.33",".289",".329",".427",".755",".138","5.4",".322","-0.5","64","4.6",".341","108","sa291544"
"Seth Johnston","Padres (A)","23","497","6.4 %","16.1 %","0.40",".275",".329",".413",".741",".138","3.5",".314","0.6","64","7.0",".341","112","sa294700"
"Steven Lerud","Pirates (A)","21","446","9.0 %","32.7 %","0.27",".239",".330",".402",".732",".163","2.6",".349","-0.6","58","4.1",".341","108","113"
"Eli Iorg","Astros (A)","23","516","6.4 %","23.1 %","0.28",".256",".313",".437",".750",".181","7.9",".310","5.7","67","4.5",".341","107","sa291170"
"Frank Martinez","Athletics (A)","20","476","9.2 %","17.0 %","0.54",".261",".344",".382",".726",".121","5.8",".307","1.4","61","6.4",".341","112","sa254452"
"Edgardo Baez","Nationals (A)","20","395","7.6 %","20.3 %","0.38",".279",".336",".403",".739",".124","3.8",".339","-0.4","51","3.4",".340","107","sa244287"
"Francisco Plasencia","Nationals (A)","22","588","11.2 %","21.1 %","0.53",".261",".354",".371",".724",".110","5.2",".332","-2.9","76","4.9",".340","107","sa200301"
"Jason Van Kooten","Rockies (A)","21","402","6.7 %","19.9 %","0.34",".283",".350",".373",".723",".090","6.1",".357","-2.5","52","3.2",".340","107","sa262052"
"Nick Evans","Mets (A)","20","565","8.0 %","17.5 %","0.45",".254",".320",".419",".739",".164","3.2",".288","0.2","72","3.5",".337","105","7595"
"Dee Brown","Nationals (A)","23","423","4.3 %","21.3 %","0.20",".278",".326",".408",".734",".130","6.8",".341","0.6","54","2.3",".336","105","sa291734"
"Terrance Blunt","Rangers (A)","23","452","10.8 %","13.9 %","0.78",".271",".355",".354",".709",".084","4.4",".319","-0.4","57","4.7",".336","109","sa294081"
"Jesus Valdez","Cubs (A)","21","547","4.0 %","13.3 %","0.30",".302",".340",".384",".724",".082","4.0",".343","0.1","69","5.6",".336","109","sa244229"
"Jonathan Fulton","Marlins (A)","22","415","5.3 %","26.0 %","0.20",".262",".308",".429",".737",".166","3.5",".332","-0.6","52","2.0",".336","104","sa244057"
"Reegie Corona","Yankees (A)","19","402","7.5 %","11.2 %","0.67",".292",".351",".365",".716",".072","6.3",".323","2.1","51","1.9",".336","104","sa254678"
"Javier Castillo","White Sox (A)","22","378","7.7 %","16.9 %","0.45",".256",".321",".404",".725",".148","6.6",".294","0.6","47","1.6",".335","104","sa254672"
"Arturo Rivas","Orioles (A)","22","390","10.0 %","21.0 %","0.48",".257",".341",".379",".720",".122","5.7",".319","-0.4","49","1.4",".334","103","sa200441"
"Chris Nelson","Rockies (A)","20","517","6.2 %","19.5 %","0.32",".260",".313",".416",".729",".157","5.6",".305","1.8","64","1.3",".333","102","8175"
"Dan Nelson","Cardinals (A)","22","568","11.1 %","15.3 %","0.72",".253",".343",".360",".704",".107","5.8",".293","0.6","69","3.6",".331","106","sa254036"
"B.J. Szymanski","Reds (A)","23","534","8.6 %","35.8 %","0.24",".239",".309",".415",".724",".176","6.3",".357","0.7","65","3.3",".331","105","sa262069"
"Dusty Ryan","Tigers (A)","21","375","11.7 %","27.2 %","0.43",".245",".344",".354",".698",".109","4.0",".340","-0.7","45","2.3",".331","105","2312"
"Jordan Renz","Angels (A)","22","499","7.0 %","35.7 %","0.20",".222",".289",".440",".729",".218","4.2",".300","-0.5","60","2.9",".330","105","sa202104"
"Casey Rowlett","Cardinals (A)","23","501","8.2 %","13.6 %","0.60",".269",".335",".376",".710",".106","5.7",".303","1.2","61","2.8",".330","105","sa291071"
"Ivan De Jesus Jr.","Dodgers (A)","19","563","11.2 %","15.1 %","0.74",".277",".361",".327",".688",".050","4.8",".329","0.8","68","0.1",".330","100","9886"
"Lou Marson","Phillies (A)","20","410","12.0 %","20.0 %","0.60",".243",".343",".351",".695",".109","5.7",".306","0.6","50","-0.1",".329","100","7610"
"Jonel Pacheco","Mets (A)","23","512","7.2 %","14.6 %","0.49",".264",".321",".392",".713",".128","5.0",".293","-2.3","62","-0.2",".329","100","sa293568"
"Justin Sellers","Athletics (A)","20","495","11.7 %","13.1 %","0.89",".241",".346",".338",".685",".097","6.2",".272","1.8","59","2.1",".328","104","4006"
"Daryl Jones","Padres (A)","19","508","9.1 %","22.4 %","0.40",".242",".325",".378",".703",".136","2.2",".295","-0.6","60","2.0",".328","103","sa253248"
"Edward Ovalle","Twins (A)","21","529","4.9 %","22.9 %","0.21",".261",".324",".378",".702",".117","5.6",".329","0.6","63","2.0",".328","103","sa254662"
"Ofilio Castro","Nationals (A)","22","532","11.3 %","12.2 %","0.92",".253",".342",".346",".689",".094","5.8",".283","1.1","63","-1.4",".326","98","sa244234"
"Kris Harvey","Marlins (A)","22","395","6.1 %","20.8 %","0.29",".245",".291",".428",".719",".183","4.9",".275","0.0","47","-1.1",".326","98","sa293563"
"Matt Smith","Rangers (A)","23","529","11.0 %","16.8 %","0.65",".267",".351",".330",".682",".063","5.0",".323","-0.7","62","1.2",".326","102","sa294113"
"Fernando Pacheco","Indians (A)","21","380","7.9 %","22.9 %","0.34",".237",".314",".386",".700",".148","3.0",".279","0.1","45","-1.2",".325","97","sa201530"
"Austin Jackson","Yankees (A)","19","611","10.0 %","24.7 %","0.40",".260",".340",".346",".686",".086","7.4",".352","2.1","72","-2.2",".325","97","9848"
"Jose Duarte","Royals (A)","21","520","9.4 %","19.0 %","0.49",".266",".338",".345",".684",".079","7.0",".336","3.0","61","0.6",".324","101","sa294238"
"C.J. Henry","- - -","20","415","9.4 %","26.7 %","0.35",".243",".326",".366",".692",".123","7.3",".339","1.2","49","-1.7",".324","97","sa291161"
"Alberto Garcia","Cubs (A)","23","408","5.6 %","18.6 %","0.30",".269",".320",".379",".699",".110","3.3",".322","0.3","47","0.4",".324","101","sa202846"
"Tim Battle","Yankees (A)","20","401","6.2 %","23.7 %","0.26",".265",".325",".373",".698",".108","8.0",".345","1.3","47","-1.6",".324","97","sa244003"
"James Guerrero","Marlins (A)","22","454","14.3 %","11.9 %","1.20",".226",".351",".320",".671",".094","3.7",".249","-3.5","53","-1.9",".324","97","sa291494"
"Sean Shoffit","Blue Jays (A)","21","448","11.2 %","24.3 %","0.46",".246",".335",".356",".691",".110","7.0",".332","-0.7","52","0.3",".324","101","sa290371"
"David Maroul","Giants (A)","23","439","5.7 %","28.0 %","0.20",".249",".303",".402",".705",".153","5.4",".327","0.2","51","-2.6",".322","95","sa295743"
"Garrett Groce","Devil Rays (A)","23","505","8.7 %","23.4 %","0.37",".263",".335",".350",".685",".087","5.5",".343","0.8","58","-0.4",".322","99","sa291137"
"Russell Mitchell","Dodgers (A)","21","473","6.1 %","17.5 %","0.35",".239",".288",".425",".713",".186","5.2",".260","0.5","54","-3.1",".321","95","5848"
"Paulo Orlando","White Sox (A)","20","503","3.6 %","28.4 %","0.13",".262",".305",".391",".696",".130","8.7",".364","1.8","57","-3.6",".320","94","8628"
"Juan Valdes","Indians (A)","21","391","14.3 %","22.5 %","0.64",".225",".338",".328",".666",".103","4.9",".287","-1.6","45","-2.8",".320","94","sa244043"
"Adam Godwin","Dodgers (A)","23","438","6.4 %","12.1 %","0.53",".269",".332",".347",".679",".078","7.6",".306","-0.5","50","-3.3",".320","94","sa291770"
"Matthew Fornasiere","Indians (A)","22","404","12.6 %","18.3 %","0.69",".246",".345",".319",".664",".072","3.3",".306","-0.2","46","-3.0",".320","94","sa291784"
"Pedro Cotto","Tigers (A)","24","471","8.3 %","6.2 %","1.34",".278",".343",".328",".671",".050","4.3",".295","0.6","53","-1.1",".319","98","sa202775"
"Anthony Contreras","Giants (A)","22","500","4.8 %","12.2 %","0.39",".296",".331",".355",".687",".060","4.9",".333","0.3","57","-3.9",".319","94","sa291727"
"Elvis Andrus","Braves (A)","17","478","7.5 %","19.0 %","0.40",".265",".324",".362",".685",".096","6.5",".328","-1.9","54","-3.8",".319","93","8709"
"Leivi Ventura","Mets (A)","22","537","8.9 %","25.0 %","0.36",".231",".320",".355",".674",".123","3.7",".299","-3.6","61","-4.6",".318","93","sa295209"
"Josh Flores","Astros (A)","20","526","6.3 %","20.3 %","0.31",".253",".313",".371",".684",".118","6.9",".305","2.9","59","-4.5",".318","93","sa291083"
"Robbie Hudson","Mariners (A)","22","432","6.0 %","14.4 %","0.42",".270",".317",".365",".682",".095","5.7",".310","-0.7","48","-1.4",".318","97","sa295626"
"David Sutherland","Dodgers (A)","21","500","8.0 %","11.4 %","0.70",".268",".331",".353",".684",".085","2.4",".292","0.0","56","-4.3",".318","93","sa244242"
"Christian Lara","Red Sox (A)","21","404","10.4 %","17.1 %","0.61",".259",".343",".318",".662",".060","6.5",".318","3.0","45","-3.6",".318","93","sa254636"
"Cameron Blair","Pirates (A)","23","423","9.7 %","12.5 %","0.77",".248",".337",".328",".664",".080","4.8",".276","-2.9","48","-3.7",".318","93","sa291486"
"Jeff Howell","Royals (A)","23","431","10.2 %","19.0 %","0.54",".249",".329",".345",".674",".096","2.9",".301","-0.5","48","-1.6",".318","97","sa291733"
"Michael Saunders","Mariners (A)","19","416","11.5 %","24.8 %","0.47",".240",".329",".345",".674",".106","7.4",".319","1.9","46","-1.9",".317","96","9981"
"Michael Griffin","Reds (A)","22","586","3.4 %","16.0 %","0.21",".263",".304",".378",".681",".115","5.9",".307","0.4","64","-3.6",".315","95","sa294650"
"Will Rhymes","Tigers (A)","23","578","9.2 %","9.2 %","1.00",".261",".332",".324",".656",".063","5.9",".284","2.7","62","-4.3",".313","94","9802"
"Welinson Baez","Phillies (A)","21","478","8.6 %","33.1 %","0.26",".232",".305",".368",".673",".136","4.4",".351","-1.3","52","-6.4",".312","89","sa244326"
"Michael DeJesus","Reds (A)","22","466","12.7 %","12.9 %","0.98",".246",".343",".305",".647",".058","4.3",".281","1.0","50","-3.8",".312","93","sa292377"
"Flint Wipke","Angels (A)","23","445","7.4 %","24.7 %","0.30",".236",".303",".365",".668",".129","6.0",".308","-2.3","47","-3.9",".311","92","sa291709"
"Logan Sorensen","- - -","24","388","10.8 %","13.1 %","0.82",".247",".327",".328",".656",".081","5.6",".286","0.4","41","-5.8",".310","88","sa253709"
"Dallas Morris","Angels (A)","23","493","5.1 %","13.4 %","0.38",".260",".303",".375",".679",".115","6.1",".287","1.1","52","-4.6",".310","92","sa291080"
"John Whittleman","Rangers (A)","19","530","11.3 %","18.3 %","0.62",".227",".313",".343",".657",".116","4.1",".266","-0.6","56","-5.1",".310","92","sa291246"
"Carlos Arroyo","Royals (A)","25","378","7.7 %","8.7 %","0.88",".271",".327",".329",".657",".058","4.9",".294","0.1","40","-3.7",".310","92","sa201837"
"Jordan Schafer","Braves (A)","19","422","6.6 %","22.5 %","0.29",".240",".293",".376",".669",".137","6.9",".298","-1.0","44","-6.9",".308","86","9883"
"Leyson Septimo","Diamondbacks (A)","20","586","6.1 %","19.1 %","0.32",".251",".310",".346",".656",".095","5.5",".309","-1.6","61","-6.3",".308","91","341"
"Mike Baxter","Padres (A)","21","517","6.0 %","12.8 %","0.47",".256",".304",".363",".668",".107","6.7",".289","0.9","54","-5.7",".308","90","4464"
"Quincy Ascencion","Orioles (A)","23","452","4.9 %","10.4 %","0.47",".260",".317",".338",".654",".078","5.2",".293","-0.3","47","-7.6",".308","86","sa200103"
"Eric Eymann","Reds (A)","22","482","7.3 %","19.7 %","0.37",".238",".302",".355",".657",".117","4.2",".294","-0.9","50","-5.5",".307","90","sa294202"
"Avelino Asprilla","Phillies (A)","25","428","5.6 %","17.8 %","0.32",".242",".299",".361",".659",".119","5.4",".283","0.6","44","-7.9",".306","85","sa212592"
"Valentino Arce","Royals (A)","21","378","6.9 %","9.8 %","0.70",".259",".331",".301",".631",".042","3.8",".287","0.3","38","-5.1",".305","88","sa294229"
"Mike Conroy","Indians (A)","23","503","8.7 %","26.6 %","0.33",".228",".298",".367",".665",".139","5.2",".293","-1.1","51","-9.8",".304","84","sa201203"
"Habelito Hernandez","Reds (A)","25","452","1.5 %","10.8 %","0.14",".271",".284",".378",".663",".108","5.0",".291","-0.3","46","-6.4",".304","88","sa202151"
"Eddy Hernandez","Mariners (A)","21","436","6.0 %","31.0 %","0.19",".243",".296",".355",".651",".112","4.0",".348","-2.3","44","-6.2",".304","88","sa293548"
"Mike Paulk","Rockies (A)","22","429","10.0 %","14.5 %","0.69",".245",".326",".309",".635",".064","3.0",".283","-0.9","43","-8.6",".304","84","sa291803"
"Mark Trumbo","Angels (A)","20","482","9.1 %","20.5 %","0.44",".220",".293",".355",".648",".136","2.3",".251","-0.7","48","-7.5",".302","86","6876"
"Greg Burns","Marlins (A)","19","387","9.8 %","28.2 %","0.35",".231",".307",".333",".640",".102","7.2",".332","-1.7","38","-8.4",".301","82","sa254336"
"Eddie Prasch","Pirates (A)","20","410","7.1 %","25.1 %","0.28",".241",".303",".341",".645",".100","4.6",".316","-0.9","41","-8.9",".301","82","sa262562"
"Miguel Vega","Royals (A)","20","446","2.9 %","27.1 %","0.11",".248",".271",".387",".659",".139","2.6",".309","-0.1","43","-8.0",".299","84","sa244376"
"Tarrence Patterson","Twins (A)","22","428","6.5 %","17.5 %","0.37",".257",".317",".306",".623",".050","7.2",".316","0.9","41","-8.4",".296","83","sa202248"
"Pedro Ciriaco","Diamondbacks (A)","20","600","5.3 %","16.0 %","0.33",".264",".308",".320",".628",".056","6.3",".314","1.1","57","-11.9",".296","83","5278"
"Quentin Davis","Braves (A)","23","506","4.9 %","16.0 %","0.31",".254",".299",".337",".636",".083","8.2",".303","1.2","48","-13.1",".296","79","sa291788"
"Eric King","Astros (A)","23","455","7.9 %","12.3 %","0.64",".244",".309",".320",".628",".076","6.7",".277","2.4","43","-11.8",".296","79","sa291825"
"Mark Reed","Cubs (A)","20","385","6.8 %","21.3 %","0.32",".252",".313",".304",".617",".052","4.5",".325","-0.5","36","-7.9",".295","82","sa262553"
"Pablo Sandoval","Giants (A)","19","473","4.7 %","15.6 %","0.30",".265",".309",".322",".631",".057","2.8",".313","-1.3","44","-13.3",".293","77","5409"
"Mitch Einertson","Astros (A)","20","469","6.6 %","16.4 %","0.40",".211",".276",".359",".635",".148","4.3",".229","0.2","44","-13.3",".293","77","sa254352"
"Stuart Musslewhite","Orioles (A)","23","453","6.6 %","14.1 %","0.47",".237",".298",".318",".616",".081","3.6",".272","-1.3","41","-13.9",".290","75","sa291141"
"David Hicks","Blue Jays (A)","24","408","7.4 %","10.3 %","0.71",".237",".292",".331",".622",".093","4.0",".258","0.5","37","-10.1",".290","78","sa253754"
"Brandon Allen","White Sox (A)","20","427","5.2 %","29.5 %","0.17",".213",".257",".380",".637",".167","3.9",".267","-0.6","39","-13.2",".290","74","7436"
"Niuman Romero","Indians (A)","21","480","11.5 %","17.3 %","0.66",".228",".318",".274",".593",".046","3.6",".279","-1.6","43","-15.0",".289","74","5063"
"Tony Mansolino","Pirates (A)","23","413","7.0 %","17.4 %","0.40",".234",".290",".324",".615",".090","2.7",".270","-1.6","37","-13.5",".287","73","sa293725"
"Raul Padron","Athletics (A)","21","379","7.9 %","21.9 %","0.36",".242",".299",".313",".611",".071","3.5",".308","0.1","34","-10.1",".287","77","sa254453"
