"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Sandro Fabian","Giants (A)","19","504","2.0 %","17.5 %","0.11",".277",".297",".408",".705",".131","2.9",".317","-0.8","59","0.8",".319","101","sa872803"
"Sam McDonnell","Angels (A)","21","419","10.5 %","20.0 %","0.52",".247",".329",".358",".687",".111","5.2",".301","-0.1","48","-1.5",".318","97","sa876277"
"Emmanuel Tapia","Indians (A)","21","505","6.9 %","35.6 %","0.19",".213",".271",".445",".716",".232","1.8",".268","0.2","57","-2.0",".318","97","sa736698"
"Cody Thomas","Dodgers (A)","22","512","8.4 %","29.3 %","0.29",".222",".293",".409",".702",".187","4.6",".279","-1.7","58","-2.3",".317","96","sa738459"
"Juan Yepez","- - -","19","480","5.6 %","21.7 %","0.26",".265",".308",".388",".696",".123","4.4",".325","1.1","55","-1.5",".317","97","sa877505"
"Randy Ventura","- - -","19","531","6.6 %","19.4 %","0.34",".290",".339",".342",".681",".051","6.0",".363","1.8","61","-0.5",".317","99","sa872499"
"Anfernee Grier","Diamondbacks (A)","21","547","10.6 %","20.8 %","0.51",".251",".340",".331",".671",".080","6.3",".319","1.5","62","-2.7",".316","96","sa738988"
"Luke Wakamatsu","Indians (A)","20","419","7.6 %","23.9 %","0.32",".239",".301",".395",".697",".156","5.2",".289","-0.5","47","-2.1",".316","96","sa875259"
"Collin Woody","Orioles (A)","22","482","4.1 %","26.8 %","0.16",".226",".313",".362",".675",".136","5.1",".303","0.2","55","-0.6",".315","99","sa919011"
"Cristian Pache","Braves (A)","18","514","7.6 %","20.2 %","0.38",".281",".335",".343",".679",".062","7.1",".360","0.6","58","-0.9",".314","98","sa916722"
"Jacob Heyward","Giants (A)","21","412","10.2 %","26.7 %","0.38",".223",".317",".351",".668",".128","2.4",".292","-1.9","46","-1.0",".313","98","sa738955"
"Blake Rutherford","- - -","20","440","8.6 %","17.3 %","0.50",".260",".326",".348",".674",".088","5.1",".315","0.2","49","-1.2",".313","98","sa917932"
"Angelo Castellano","Royals (A)","22","496","10.3 %","16.3 %","0.63",".245",".327",".342",".668",".097","5.4",".282","-0.4","56","-1.3",".313","98","sa657521"
"Lucas Herbert","Braves (A)","20","414","6.3 %","17.9 %","0.35",".243",".308",".368",".676",".125","3.6",".282","0.5","46","-1.1",".313","98","sa874793"
"Tucker Tubbs","Red Sox (A)","24","417","9.6 %","22.3 %","0.43",".233",".317",".358",".674",".125","3.5",".294","-0.5","47","-1.2",".313","98","sa827145"
"Yojhan Quevedo","Mariners (A)","23","417","2.9 %","12.2 %","0.24",".273",".300",".391",".691",".119","3.7",".295","0.6","46","-3.3",".312","93","sa596365"
"Cole Bauml","Tigers (A)","24","542","8.5 %","18.1 %","0.47",".268",".335",".338",".673",".070","4.9",".332","0.1","59","-4.4",".312","93","sa875277"
"Anthony Pereira","Tigers (A)","20","518","7.7 %","16.2 %","0.48",".251",".315",".362",".676",".111","4.1",".292","1.0","57","-4.2",".312","93","sa826663"
"Danny Woodrow","Tigers (A)","22","541","9.4 %","17.2 %","0.55",".271",".341",".324",".665",".053","6.8",".332","1.7","59","-4.9",".311","92","sa918257"
"Manuel Melendez","Rockies (A)","20","516","1.9 %","16.3 %","0.12",".266",".291",".393",".685",".127","7.6",".301","1.8","57","-2.2",".311","96","sa828329"
"Jack Suwinski","Padres (A)","18","532","10.3 %","26.1 %","0.40",".227",".319",".348",".667",".121","4.7",".302","-0.9","58","-5.1",".310","92","sa918314"
"Leody Taveras","Rangers (A)","18","577","8.1 %","15.9 %","0.51",".249",".312",".360",".672",".111","6.8",".287","1.4","63","-2.8",".310","96","sa912520"
"Dash Winningham","Mets (A)","21","474","7.8 %","21.9 %","0.36",".237",".304",".369",".672",".131","2.6",".280","-0.4","52","-2.7",".309","95","sa829127"
"Miguel Mercedes","Athletics (A)","21","493","6.3 %","25.6 %","0.25",".230",".286",".394",".680",".164","1.5",".280","-0.8","52","-5.5",".308","90","sa736689"
"Nick Banks","Nationals (A)","22","483","6.4 %","18.6 %","0.34",".252",".303",".373",".676",".120","5.6",".300","-0.2","52","-3.2",".308","94","sa873982"
"Mitchell Gunsolus","Red Sox (A)","24","431","16.0 %","32.7 %","0.49",".205",".347",".286",".633",".081","4.6",".332","1.2","46","-3.0",".307","94","sa827150"
"Kurt Hoekstra","Braves (A)","24","454","7.5 %","21.1 %","0.35",".255",".313",".354",".668",".099","6.3",".324","0.4","49","-3.2",".307","94","sa875296"
"Yeltsin Gudino","Blue Jays (A)","20","465","7.5 %","13.5 %","0.56",".259",".330",".317",".648",".058","2.8",".298","-0.8","48","-6.4",".305","88","sa830208"
"Manny Olloque","Royals (A)","21","405","7.4 %","22.7 %","0.33",".244",".306",".353",".659",".110","5.3",".307","0.7","43","-3.6",".305","92","sa829222"
"Michael Beltre","Reds (A)","21","465","10.5 %","19.1 %","0.55",".238",".323",".324",".647",".086","5.5",".298","-1.9","48","-6.5",".305","88","sa736945"
"Mario Feliciano","Brewers (A)","18","446","7.6 %","16.1 %","0.47",".251",".320",".331",".651",".080","5.1",".297","1.2","46","-6.6",".304","87","sa917954"
"Trace Loehr","Athletics (A)","22","391","4.9 %","16.1 %","0.30",".267",".302",".364",".666",".096","6.7",".314","-0.5","40","-6.0",".303","87","sa829044"
"Luis Pintor","Marlins (A)","22","453","9.5 %","14.1 %","0.67",".236",".325",".313",".639",".078","5.2",".270","-0.4","47","-4.7",".303","91","sa918456"
"Yeiler Peguero","Cubs (A)","19","437","10.5 %","17.2 %","0.61",".233",".318",".332",".649",".098","5.7",".284","-1.9","45","-6.9",".302","87","sa872515"
"Taylor Snyder","Rockies (A)","22","377","4.2 %","28.1 %","0.15",".229",".275",".390",".665",".160","5.6",".295","-0.3","39","-4.3",".301","90","sa738930"
"Gerrion Grim","Orioles (A)","23","392","4.6 %","26.0 %","0.18",".223",".265",".399",".665",".177","3.2",".259","-0.1","40","-4.6",".301","90","sa829326"
"Oneil Cruz","- - -","18","438","8.2 %","30.1 %","0.27",".237",".297",".350",".647",".113","4.8",".323","-1.3","43","-8.6",".297","83","sa917318"
"Blaine Prescott","Rangers (A)","21","405","5.4 %","21.0 %","0.26",".235",".290",".354",".644",".119","4.8",".279","-0.5","40","-6.2",".296","87","sa829215"
"Brennan Morgan","Angels (A)","23","439","8.2 %","18.9 %","0.43",".230",".310",".317",".627",".087","3.0",".281","-0.4","42","-9.4",".295","82","sa918543"
"Aaron Knapp","Marlins (A)","22","509","11.6 %","27.9 %","0.42",".218",".317",".302",".619",".084","7.5",".307","1.0","50","-8.7",".294","85","sa873277"
"Diego Castillo","Yankees (A)","19","510","6.1 %","10.0 %","0.61",".263",".310",".315",".625",".052","5.1",".293","-0.4","49","-9.8",".291","83","sa872839"
"Demi Orimoloye","Brewers (A)","20","518","7.7 %","26.8 %","0.29",".214",".281",".351",".632",".137","7.3",".277","3.1","48","-13.1",".290","79","sa875027"
"Zach Remillard","White Sox (A)","23","529","3.6 %","23.4 %","0.15",".246",".281",".353",".634",".107","3.8",".312","-0.6","50","-10.9",".289","82","sa659077"
"Daniel Brito","Phillies (A)","19","491","6.7 %","19.3 %","0.35",".239",".298",".318",".615",".078","4.3",".290","-1.4","46","-10.8",".288","81","sa872732"
"Luis Carpio","Mets (A)","19","535","9.9 %","17.8 %","0.56",".232",".308",".302",".610",".070","5.2",".280","1.2","50","-11.7",".288","81","sa827960"
"Marten Gasparini","Royals (A)","20","450","6.0 %","26.9 %","0.22",".227",".274",".355",".629",".128","6.1",".296","-0.9","42","-10.0",".287","81","sa830181"
"Mickey Moniak","Phillies (A)","19","509","5.5 %","21.4 %","0.26",".236",".284",".341",".625",".105","5.9",".292","-0.8","46","-11.9",".286","80","sa917920"
"Mitch Roman","White Sox (A)","22","564","5.5 %","21.3 %","0.26",".254",".305",".306",".611",".052","3.9",".325","-0.6","51","-13.3",".285","79","sa918259"
"Adrian Rondon","Rays (A)","18","438","7.5 %","29.5 %","0.26",".221",".286",".330",".616",".109","4.5",".299","0.0","39","-12.8",".285","75","sa877519"
"Anderson Franco","Nationals (A)","19","456","9.0 %","21.9 %","0.41",".201",".272",".348",".620",".147","4.5",".234","0.1","41","-11.2",".284","78","sa828322"
"Bryson Brigman","Mariners (A)","22","518","8.5 %","14.3 %","0.59",".235",".306",".296",".602",".060","5.4",".274","-0.1","45","-15.9",".283","74","sa829857"
"Dimas Ojeda","Mariners (A)","21","386","4.7 %","20.7 %","0.23",".248",".284",".333",".617",".085","2.3",".306","-0.4","34","-11.9",".283","74","sa918369"
"Alejandro Juvier","Orioles (A)","21","428","5.6 %","26.6 %","0.21",".241",".291",".315",".606",".074","4.7",".326","1.0","38","-11.2",".282","77","sa829317"
"Marcus Mooney","Braves (A)","23","474","4.4 %","11.4 %","0.39",".238",".310",".274",".585",".036","4.9",".270","-0.6","41","-13.4",".279","75","sa918184"
"Reinaldo Ilarraza","Padres (A)","18","530","7.5 %","28.1 %","0.27",".229",".295",".298",".593",".069","6.2",".321","2.3","44","-18.1",".279","71","sa923239"
"Ryan Aguilar","Brewers (A)","22","409","12.0 %","23.5 %","0.51",".206",".305",".269",".574",".063","5.8",".276","0.6","34","-14.6",".277","70","sa918712"
"Manny Jefferson","Diamondbacks (A)","22","471","7.4 %","22.3 %","0.33",".221",".291",".298",".588",".076","4.8",".284","0.6","38","-17.1",".276","69","sa918282"
"JaVon Shelby","Athletics (A)","22","422","9.7 %","38.9 %","0.25",".198",".283",".299",".582",".102","3.0",".324","-1.9","34","-16.0",".274","68","sa738714"
"Kevin Josephina","Braves (A)","20","465","4.7 %","19.8 %","0.24",".247",".283",".312",".596",".065","6.5",".307","-0.4","38","-15.3",".273","71","sa830120"
"Milton Ramos","- - -","21","386","4.7 %","22.0 %","0.21",".233",".273",".299",".573",".066","5.9",".297","1.7","29","-15.2",".264","66","sa828792"
"John Schuknecht","Angels (A)","22","389","8.2 %","30.6 %","0.27",".171",".257",".298",".555",".127","3.8",".224","-0.6","27","-18.6",".261","59","sa919000"
"Hector Vargas","Reds (A)","22","473","4.0 %","14.0 %","0.29",".225",".260",".309",".569",".084","3.2",".248","-1.3","33","-22.6",".261","59","sa736941"
"Luke Williams","Phillies (A)","20","442","6.3 %","18.8 %","0.34",".216",".269",".264",".533",".047","5.9",".268","4.9","29","-21.9",".251","57","sa874987"
"Joantgel Segovia","Brewers (A)","20","444","5.0 %","15.1 %","0.33",".220",".262",".254",".516",".034","4.1",".259","1.4","24","-27.9",".242","47","sa827979"
