"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Correlle Prime","Rockies (A)","20","552","6.5 %","23.7 %","0.27",".291",".336",".520",".856",".228","5.4",".352","0.5","89","22.4",".381","134","sa658187"
"Felix Munoz","Marlins (A)","22","560","10.2 %","13.2 %","0.77",".300",".368",".476",".844",".176","3.3",".320","-1.0","91","22.7",".380","133","sa506830"
"David Dahl","Rockies (A)","20","422","5.5 %","15.4 %","0.35",".309",".347",".500",".847",".191","7.7",".348","1.2","68","17.0",".380","133","13744"
"Mike Ford","Yankees (A)","21","381","12.6 %","10.2 %","1.23",".283",".381",".443",".824",".160","3.3",".291","0.1","61","15.2",".380","133","sa708447"
"Danny Hayes","White Sox (A)","23","559","13.1 %","21.3 %","0.61",".283",".381",".440",".821",".156","3.2",".354","-0.6","89","21.1",".377","131","sa621374"
"Nellie Rodriguez","Indians (A)","20","550","10.9 %","25.8 %","0.42",".268",".349",".482",".832",".214","2.4",".333","-0.1","88","23.5",".377","137","sa658264"
"Wilmer Difo","Nationals (A)","22","610","6.1 %","10.7 %","0.57",".315",".360",".470",".831",".156","7.7",".333","5.6","97","22.7",".376","131","14320"
"Nomar Mazara","Rangers (A)","19","461","12.4 %","21.5 %","0.58",".264",".358",".470",".828",".206","3.9",".304","-0.8","73","16.7",".375","130","14553"
"Ronnie Richardson","Padres (A)","24","383","14.1 %","17.2 %","0.82",".268",".401",".399",".800",".131","7.5",".326","0.2","60","15.8",".375","135","sa501646"
"Tyler Horan","Giants (A)","23","417","9.4 %","23.3 %","0.40",".273",".350",".481",".831",".208","6.2",".331","-0.1","65","14.9",".374","129","sa709555"
"Austin Dean","Marlins (A)","20","449","8.5 %","16.0 %","0.53",".308",".371",".444",".815",".136","4.5",".354","-1.2","70","15.4",".373","128","sa657985"
"Jacob Rogers","Cubs (A)","24","518","12.4 %","22.4 %","0.55",".268",".361",".445",".806",".177","3.7",".326","-0.1","80","19.3",".370","132","sa455553"
"Paul Hendrix","Indians (A)","22","472","10.4 %","29.2 %","0.36",".287",".364",".448",".813",".161","4.3",".398","-0.5","72","17.5",".370","132","sa658907"
"Tyler Marincov","Athletics (A)","22","461","10.2 %","23.4 %","0.44",".261",".343",".479",".821",".218","6.3",".311","0.0","71","17.0",".369","132","sa550348"
"Manuel Margot","Red Sox (A)","19","413","9.0 %","11.9 %","0.76",".286",".355",".449",".803",".162","7.9",".309","2.0","63","12.5",".367","125","14712"
"Frank Schwindel","Royals (A)","22","428","4.0 %","15.9 %","0.25",".286",".313",".515",".828",".229","2.3",".298","-0.6","65","12.7",".367","124","sa738182"
"Isaac Ballou","Nationals (A)","24","441","10.7 %","14.7 %","0.72",".271",".370",".419",".790",".149","8.2",".312","0.9","66","13.0",".366","124","sa579269"
"Andrew Velazquez","Diamondbacks (A)","19","623","10.0 %","21.8 %","0.46",".290",".367",".428",".796",".138","8.2",".369","3.7","94","21.2",".366","129","sa658104"
"Avery Romero","Marlins (A)","21","399","6.3 %","11.8 %","0.53",".320",".366",".429",".795",".109","3.8",".354","-0.8","60","11.5",".366","124","sa657944"
"Willians Astudillo","Phillies (A)","22","465","4.1 %","4.3 %","0.95",".333",".366",".433",".799",".101","2.1",".339","-1.2","69","13.0",".364","123","sa504866"
"Drew Dosch","Orioles (A)","22","558","8.4 %","17.4 %","0.48",".314",".379",".404",".783",".090","4.3",".381","-0.7","83","15.5",".364","123","sa709292"
"Michael Ratterree","Brewers (A)","23","537","14.0 %","28.7 %","0.49",".235",".350",".452",".802",".217","5.3",".309","-1.8","80","17.6",".364","128","sa503586"
"Jake Bauers","Padres (A)","18","467","10.9 %","17.1 %","0.64",".296",".376",".414",".789",".118","3.8",".347","-1.6","70","15.3",".364","128","sa737848"
"Ty Young","Rays (A)","21","390","10.8 %","24.4 %","0.44",".252",".355",".432",".787",".180","6.4",".325","-0.7","58","12.4",".363","127","sa737874"
"Taylor Brennan","Brewers (A)","22","528","16.5 %","24.8 %","0.66",".241",".366",".411",".778",".170","4.8",".305","-0.6","78","16.5",".362","127","sa549844"
"Joe Jackson","Rangers (A)","22","385","9.4 %","15.3 %","0.61",".293",".364",".422",".786",".129","4.0",".336","-0.7","57","9.9",".362","121","sa550375"
"Jordan Patterson","Rockies (A)","22","532","8.6 %","22.2 %","0.39",".278",".359",".430",".790",".152","4.9",".338","1.3","78","13.4",".361","121","15119"
"Michael Perez","Diamondbacks (A)","21","388","16.0 %","23.7 %","0.67",".238",".362",".414",".776",".176","4.2",".302","-1.1","57","11.4",".360","125","sa597838"
"Daniel Palka","Diamondbacks (A)","22","521","10.7 %","24.8 %","0.43",".248",".332",".466",".798",".218","5.5",".294","0.5","76","15.2",".359","125","sa549449"
"Victor Cruzado","Mets (A)","22","421","13.8 %","18.5 %","0.74",".273",".371",".404",".774",".131","6.1",".327","-1.3","61","10.0",".359","120","sa597033"
"Willy Adames","- - -","18","514","10.5 %","24.5 %","0.43",".271",".353",".429",".782",".158","5.1",".358","-1.4","74","14.5",".358","124","sa736655"
"Jesmuel Valentin","Dodgers (A)","20","462","8.2 %","15.6 %","0.53",".280",".349",".430",".779",".150","8.2",".323","1.8","66","12.4",".356","123","sa657867"
"Trey Michalczewski","White Sox (A)","19","495","9.1 %","28.3 %","0.32",".273",".348",".433",".781",".160","5.6",".375","-0.4","70","10.3",".355","117","sa737859"
"Eric Aguilera","Angels (A)","23","524","6.7 %","19.3 %","0.35",".292",".342",".446",".788",".154","5.8",".336","2.0","75","13.7",".355","122","sa738943"
"Evan Van Hoosier","Rangers (A)","20","493","8.9 %","17.2 %","0.52",".268",".339",".442",".780",".174","7.8",".307","1.7","70","9.8",".354","116","sa658796"
"Chuck Taylor","Diamondbacks (A)","20","472","12.7 %","15.7 %","0.81",".285",".380",".370",".750",".085","5.1",".337","-0.4","66","11.5",".353","121","sa658001"
"Erich Weiss","Pirates (A)","22","540","11.1 %","21.7 %","0.51",".287",".378",".378",".756",".091","5.7",".373","-1.3","76","10.0",".353","115","sa737930"
"Wendell Rijo","Red Sox (A)","18","473","11.8 %","21.8 %","0.54",".254",".348",".416",".764",".161","6.4",".318","0.4","66","8.5",".352","115","sa739597"
"Clint Frazier","Indians (A)","19","542","10.3 %","29.7 %","0.35",".266",".349",".411",".761",".146","6.0",".372","-0.2","75","12.4",".351","120","15983"
"Derrick Loveless","Blue Jays (A)","21","508","13.0 %","23.6 %","0.55",".264",".363",".390",".753",".126","6.5",".349","0.4","71","11.5",".350","119","sa599355"
"Drew Ward","Nationals (A)","19","478","8.8 %","25.3 %","0.35",".269",".341",".413",".754",".144","3.0",".353","-0.7","65","7.2",".348","112","sa737690"
"Fernando Perez","Padres (A)","20","507","4.9 %","20.9 %","0.24",".284",".322",".454",".776",".171","3.4",".327","-0.3","69","10.4",".348","118","sa657942"
"Mauricio Ramos","Royals (A)","22","458","4.8 %","16.4 %","0.29",".279",".335",".422",".757",".143","3.1",".320","-1.5","62","6.6",".347","112","sa597006"
"Matt Dean","Blue Jays (A)","21","485","5.6 %","24.1 %","0.23",".281",".332",".429",".761",".147","4.4",".361","-0.1","66","9.6",".347","117","sa599049"
"Bryan Haar","Twins (A)","24","439","6.8 %","28.9 %","0.24",".267",".319",".446",".765",".180","3.9",".351","-0.7","59","8.2",".345","116","sa547007"
"Travis Demeritte","Rangers (A)","19","466","10.7 %","36.7 %","0.29",".211",".310",".450",".760",".239","5.8",".286","0.1","62","5.7",".344","110","sa737533"
"Victor Caratini","- - -","20","423","9.0 %","16.3 %","0.55",".277",".346",".402",".748",".125","4.1",".324","-0.5","56","5.1",".343","110","14968"
"Chad Christensen","Twins (A)","23","553","7.6 %","24.1 %","0.32",".272",".339",".404",".744",".132","8.2",".351","3.8","73","9.1",".342","114","sa659001"
"Jimmy Rider","Red Sox (A)","24","416","13.9 %","17.1 %","0.82",".256",".368",".351",".718",".095","4.8",".309","0.1","55","4.1",".341","108","sa658768"
"Mitch Nay","Blue Jays (A)","20","518","7.5 %","15.3 %","0.49",".285",".342",".389",".731",".104","4.3",".335","0.3","67","6.6",".338","111","sa657873"
"Paul Hoenecke","Dodgers (A)","23","539","8.7 %","18.4 %","0.47",".247",".315",".425",".741",".178","4.0",".278","-0.1","69","6.2",".336","110","sa546964"
"Rafael Bautista","Nationals (A)","21","543","6.1 %","13.3 %","0.46",".290",".341",".382",".723",".092","8.5",".328","7.1","68","2.6",".335","104","15769"
"Michael O'Neill","Yankees (A)","22","553","7.6 %","24.1 %","0.32",".256",".333",".384",".717",".129","8.1",".330","4.2","69","2.0",".333","103","sa550175"
"Jeremy Sy","Giants (A)","24","397","12.6 %","23.4 %","0.54",".216",".324",".393",".718",".178","6.5",".256","-0.4","49","1.3",".333","103","sa658194"
"Kean Wong","Rays (A)","19","454","5.9 %","16.1 %","0.37",".306",".347",".370",".717",".064","5.2",".364","-0.4","57","4.1",".333","108","sa737841"
"James Ramsay","Astros (A)","22","509","11.6 %","19.8 %","0.58",".247",".339",".373",".713",".127","8.3",".310","3.6","63","4.1",".331","107","sa550086"
"Dominic Ficociello","Tigers (A)","22","580","6.9 %","20.0 %","0.34",".275",".334",".379",".714",".104","5.2",".341","-1.2","72","4.5",".331","107","sa549668"
"JT Riddle","Marlins (A)","22","477","5.5 %","11.5 %","0.47",".280",".323",".400",".723",".120","5.4",".300","0.3","58","0.5",".330","101","17642"
"Chris McFarland","Brewers (A)","21","438","5.5 %","20.1 %","0.27",".284",".331",".388",".719",".104","6.8",".348","2.2","54","3.1",".330","106","sa599111"
"Jamodrick McGruder","Reds (A)","22","416","13.9 %","17.8 %","0.78",".235",".347",".350",".697",".115","6.3",".283","-1.0","51","2.9",".330","106","sa621639"
"Joey Curletta","Dodgers (A)","20","568","7.2 %","19.5 %","0.37",".277",".333",".380",".713",".103","4.1",".338","-0.8","70","3.9",".330","106","sa658025"
"Wyatt Mathisen","Pirates (A)","20","419","7.9 %","12.9 %","0.61",".280",".344",".360",".704",".080","4.5",".318","0.1","51","0.2",".329","100","sa657937"
"Tyler Wade","Yankees (A)","19","576","9.9 %","20.5 %","0.48",".272",".350",".349",".699",".077","6.2",".349","-1.5","70","0.1",".329","100","15730"
"Edwin Espinal","Pirates (A)","20","510","5.3 %","13.9 %","0.38",".283",".327",".385",".713",".102","2.3",".318","-0.5","62","-0.1",".328","100","sa596971"
"Raph Rhymes","Tigers (A)","24","593","8.8 %","12.5 %","0.70",".256",".329",".381",".710",".125","3.3",".280","-1.8","72","3.4",".328","105","sa599518"
"Kody Eaves","Angels (A)","20","587","4.9 %","24.2 %","0.20",".268",".308",".415",".724",".148","7.0",".342","0.8","71","3.1",".328","104","sa658290"
"Andrew Pullin","Phillies (A)","20","544","7.5 %","17.5 %","0.43",".270",".332",".374",".706",".104","3.9",".317","-2.1","65","-0.5",".328","99","sa658016"
"Grant Fink","Indians (A)","23","474","12.9 %","36.7 %","0.35",".225",".326",".374",".700",".149","2.5",".353","-0.5","57","2.3",".327","104","sa738256"
"Miguel Andujar","Yankees (A)","19","527","6.6 %","15.7 %","0.42",".267",".318",".397",".715",".130","5.2",".302","0.3","63","-0.7",".327","99","15878"
"Carlos Franco","Braves (A)","22","491","9.2 %","17.1 %","0.54",".255",".324",".379",".704",".124","4.9",".296","0.3","59","-0.9",".326","98","sa506528"
"Ben Carhart","Cubs (A)","24","434","8.5 %","9.2 %","0.93",".269",".339",".360",".699",".091","3.2",".286","0.1","52","1.8",".326","104","sa549450"
"Jimmy Yezzo","Nationals (A)","22","493","4.1 %","15.6 %","0.26",".270",".306",".406",".712",".135","2.9",".299","-1.4","58","-1.9",".324","97","sa737918"
"Dylan Cozens","Phillies (A)","20","556","7.2 %","26.4 %","0.27",".248",".303",".415",".717",".167","6.9",".314","1.3","65","-2.3",".324","97","sa657955"
"Mike Fish","Angels (A)","23","469","6.4 %","16.6 %","0.38",".252",".306",".402",".708",".150","5.7",".287","0.3","55","0.9",".323","102","sa738617"
"Jacob Hannemann","Cubs (A)","23","386","8.0 %","19.9 %","0.40",".254",".321",".377",".698",".123","8.9",".309","4.7","46","0.6",".323","101","15644"
"Pat Blair","Rays (A)","22","392","11.2 %","15.3 %","0.73",".252",".341",".344",".685",".092","6.1",".298","0.7","46","0.6",".323","101","sa620945"
"Gosuke Katoh","Yankees (A)","19","465","15.3 %","30.5 %","0.50",".222",".345",".326",".671",".104","7.0",".339","-0.6","54","-2.5",".322","96","sa737619"
"Juniel Querecuto","Rays (A)","21","387","6.5 %","11.4 %","0.57",".291",".339",".350",".689",".059","3.5",".327","-1.1","45","0.3",".322","101","12140"
"Alexander Simon","Rays (A)","21","466","5.4 %","23.6 %","0.23",".281",".323",".374",".698",".093","4.8",".367","-0.6","55","0.3",".322","101","sa596866"
"Carson Kelly","Cardinals (A)","19","415","8.9 %","13.0 %","0.69",".248",".326",".366",".692",".118","3.9",".274","0.1","49","0.2",".321","100","13620"
"Dominic Smith","Mets (A)","19","518","9.8 %","14.9 %","0.66",".271",".344",".338",".683",".067","3.1",".321","-1.0","60","-3.1",".321","95","15653"
"Oscar Hernandez","Rays (A)","20","397","6.3 %","19.6 %","0.32",".249",".301",".401",".701",".152","4.6",".289","-1.9","45","-0.8",".318","98","13490"
"Connor Oliver","Braves (A)","20","455","8.4 %","20.9 %","0.40",".252",".327",".351",".677",".099","6.9",".320","-1.1","51","-4.0",".318","93","sa738298"
"Jamie Westbrook","Diamondbacks (A)","19","565","6.7 %","17.3 %","0.39",".259",".314",".375",".689",".116","4.7",".303","-0.1","64","-1.5",".317","98","sa737824"
"Omar Garcia","Brewers (A)","20","456","7.7 %","16.9 %","0.45",".263",".342",".322",".664",".059","7.0",".325","0.1","51","-1.8",".316","97","sa737858"
"Jack Reinheimer","Mariners (A)","21","488","8.0 %","15.6 %","0.51",".264",".333",".335",".668",".071","7.4",".314","3.0","54","-2.4",".314","96","14938"
"Yefri Perez","Marlins (A)","23","462","5.6 %","11.7 %","0.48",".287",".335",".335",".670",".048","5.7",".326","1.9","51","-5.4",".314","90","12090"
"Max White","Rockies (A)","20","400","9.3 %","38.3 %","0.24",".229",".311",".363",".674",".134","8.8",".383","3.3","44","-4.6",".314","90","sa657952"
"Juan Herrera","Cardinals (A)","21","416","5.8 %","13.7 %","0.42",".274",".320",".364",".685",".090","6.5",".314","0.0","46","-2.2",".314","95","sa597168"
"Mitch Walding","Phillies (A)","21","419","8.6 %","27.7 %","0.31",".237",".308",".372",".680",".135","2.9",".320","-2.1","46","-4.9",".314","90","sa597901"
"Elier Hernandez","Royals (A)","19","446","3.6 %","22.2 %","0.16",".264",".296",".393",".689",".129","4.8",".324","-1.4","49","-5.4",".313","90","sa659238"
"Josmar Cordero","Dodgers (A)","22","421","4.8 %","20.4 %","0.23",".244",".298",".380",".678",".136","4.2",".287","-0.1","47","-2.5",".313","95","sa547928"
"Phillip Ervin","Reds (A)","21","562","8.2 %","19.6 %","0.42",".237",".305",".376",".680",".139","7.7",".284","3.9","61","-4.0",".312","94","14738"
"Dickie Joe Thon","Blue Jays (A)","22","429","5.4 %","27.3 %","0.20",".265",".314",".359",".673",".094","5.5",".365","-2.0","46","-3.5",".310","93","sa548351"
"Angel Rosa","Angels (A)","21","429","5.8 %","24.0 %","0.24",".246",".300",".372",".672",".127","6.0",".315","0.9","46","-3.5",".310","93","sa707769"
"Claudio Bautista","Indians (A)","20","483","2.5 %","21.3 %","0.12",".249",".275",".410",".685",".161","7.3",".294","0.9","52","-4.1",".310","93","sa600968"
"Dorssys Paulino","Indians (A)","19","472","7.0 %","21.4 %","0.33",".251",".311",".354",".665",".103","4.7",".319","-1.5","51","-4.3",".309","92","sa659464"
"C.J. McElroy","Cardinals (A)","21","558","7.2 %","15.1 %","0.48",".267",".342",".298",".640",".031","6.4",".323","0.7","60","-5.4",".308","92","sa597861"
"Ty Ross","Giants (A)","22","472","8.1 %","18.4 %","0.44",".246",".313",".347",".660",".101","2.1",".292","-2.6","50","-7.7",".308","87","sa550296"
"Stefan Sabol","Mets (A)","22","388","14.4 %","27.1 %","0.53",".199",".315",".339",".655",".141","6.4",".263","0.9","41","-6.4",".308","86","sa549280"
"Franmil Reyes","Padres (A)","18","552","6.9 %","21.4 %","0.32",".248",".301",".368",".669",".120","3.2",".301","-2.0","59","-5.6",".308","91","sa657490"
"Jacob Morris","White Sox (A)","23","561","10.2 %","31.9 %","0.32",".220",".307",".349",".657",".129","5.2",".326","-0.4","58","-9.6",".307","86","sa503050"
"Fred Ford","Royals (A)","22","385","10.1 %","33.2 %","0.30",".206",".296",".364",".660",".158","4.9",".292","0.1","40","-6.8",".306","85","sa658026"
"Gregory Lorenzo","Orioles (A)","23","515","5.8 %","24.7 %","0.24",".263",".316",".333",".649",".070","8.5",".358","3.4","53","-9.9",".304","84","sa507882"
"Chad Johnson","Royals (A)","20","426","10.8 %","32.2 %","0.34",".233",".325",".315",".640",".082","3.1",".351","-1.1","43","-8.3",".304","84","sa657990"
"Jairo Beras","Rangers (A)","19","427","7.7 %","31.1 %","0.25",".242",".305",".342",".647",".100","2.6",".348","-0.9","43","-8.7",".303","83","sa740444"
"Johan Camargo","Braves (A)","20","478","7.1 %","10.5 %","0.68",".267",".320",".324",".643",".057","4.8",".297","-1.5","48","-10.3",".301","82","14950"
"Javier Betancourt","Tigers (A)","19","612","4.2 %","13.2 %","0.32",".269",".307",".344",".651",".075","4.5",".302","-0.8","62","-9.1",".301","87","sa655912"
"Stephen McGee","Angels (A)","23","379","13.2 %","21.1 %","0.63",".217",".337",".281",".618",".064","2.4",".280","-0.3","38","-5.7",".301","87","sa737919"
"Josh VanMeter","Padres (A)","19","458","7.4 %","19.0 %","0.39",".254",".311",".333",".644",".078","3.6",".314","-0.1","46","-6.9",".301","87","sa737821"
"Patrick Biondi","Mets (A)","23","474","11.4 %","18.6 %","0.61",".233",".327",".297",".624",".064","6.3",".292","-0.6","47","-10.4",".301","82","sa503056"
"Yasiel Balaguert","Cubs (A)","21","392","5.1 %","21.9 %","0.23",".252",".291",".366",".657",".114","3.2",".309","-0.9","40","-6.0",".301","87","sa656575"
"Tanner Rahier","Reds (A)","20","468","7.1 %","20.9 %","0.34",".238",".298",".356",".655",".119","3.5",".284","-0.5","47","-7.3",".300","87","sa657956"
"Jeff Kemp","Orioles (A)","24","473","3.6 %","20.7 %","0.17",".254",".294",".359",".653",".105","4.6",".314","-0.7","47","-10.8",".300","81","sa658834"
"Reese McGuire","Pirates (A)","19","428","5.6 %","10.3 %","0.55",".262",".307",".334",".642",".072","5.4",".284","0.3","42","-10.3",".298","80","sa737505"
"Engelb Vielma","Twins (A)","20","459","6.1 %","15.5 %","0.39",".266",".313",".323",".636",".057","5.9",".313","-0.6","45","-8.4",".297","84","sa657416"
"Justin Seager","Mariners (A)","22","436","8.0 %","23.2 %","0.35",".240",".319",".303",".622",".063","3.1",".314","-0.9","43","-8.1",".297","84","sa737926"
"Jeff Zimmerman","Mariners (A)","21","377","9.0 %","21.5 %","0.42",".212",".289",".347",".636",".135","3.5",".261","0.1","37","-7.2",".296","84","sa738237"
"Carl Thomore","White Sox (A)","21","437","9.8 %","28.4 %","0.35",".225",".314",".302",".616",".078","4.2",".316","0.9","41","-11.6",".295","78","sa597789"
"Jose Pena","Brewers (A)","21","432","5.6 %","21.5 %","0.26",".234",".283",".357",".640",".123","3.6",".280","-1.3","42","-8.6",".295","83","sa547972"
"Trey Martin","Cubs (A)","21","400","6.8 %","25.0 %","0.27",".247",".297",".337",".634",".090","6.4",".325","2.9","38","-8.2",".294","82","sa599037"
"Conor Bierfeldt","Orioles (A)","23","442","8.6 %","24.2 %","0.36",".196",".274",".360",".635",".164","3.7",".237","0.4","41","-12.6",".292","77","sa738591"
"Tzu-Wei Lin","Red Sox (A)","20","467","11.6 %","15.8 %","0.73",".229",".315",".296",".611",".067","4.3",".272","-1.3","43","-13.4",".292","76","14678"
"Carlos Tocci","Phillies (A)","18","538","4.6 %","17.8 %","0.26",".242",".297",".324",".622",".082","6.0",".297","-3.0","49","-15.9",".291","76","sa660101"
"Alex Santana","Dodgers (A)","20","443","8.1 %","31.6 %","0.26",".241",".307",".315",".623",".074","4.1",".360","0.5","42","-10.1",".291","81","sa597782"
"B.J. Boyd","Athletics (A)","20","521","9.2 %","18.0 %","0.51",".226",".300",".319",".619",".093","5.8",".270","-0.8","49","-11.8",".291","80","sa657987"
"Dustin Peterson","Padres (A)","19","564","4.4 %","24.3 %","0.18",".233",".274",".361",".634",".127","3.5",".294","-1.1","53","-13.1",".290","80","sa737557"
"Melvin Mercedes","Athletics (A)","22","414","9.9 %","16.9 %","0.59",".222",".303",".316",".618",".094","7.4",".264","0.7","38","-9.8",".290","80","sa658283"
"Stryker Trahan","Diamondbacks (A)","20","407","7.4 %","35.9 %","0.21",".198",".264",".367",".630",".168","4.5",".282","0.5","37","-10.1",".288","79","sa657920"
"B.A. Vollmuth","Athletics (A)","24","410","8.5 %","22.2 %","0.38",".207",".278",".341",".619",".134","3.7",".246","0.1","37","-10.5",".287","78","sa526567"
"Johnny Davis","Brewers (A)","24","483","7.2 %","24.0 %","0.30",".258",".317",".284",".601",".026","6.5",".351","-2.3","44","-12.7",".286","77","sa738287"
"Armando Araiza","Rays (A)","21","385","9.1 %","26.2 %","0.35",".214",".292",".316",".608",".101","1.6",".278","-0.9","35","-10.1",".286","77","sa547843"
"Ronald Guzman","Rangers (A)","19","492","7.5 %","21.7 %","0.35",".218",".283",".330",".613",".112","3.3",".270","-0.3","43","-16.7",".285","72","sa659670"
"Dawel Lugo","Blue Jays (A)","19","498","3.6 %","14.5 %","0.25",".259",".286",".329",".615",".070","2.9",".296","-0.7","44","-14.2",".283","76","sa659207"
"Ryder Jones","Giants (A)","20","399","4.5 %","23.3 %","0.19",".220",".272",".339",".611",".119","4.9",".274","0.6","34","-14.3",".283","71","15982"
"Malcolm Holland","Dodgers (A)","22","450","13.8 %","22.9 %","0.60",".206",".320",".251",".572",".045","7.6",".282","3.8","39","-13.2",".282","75","sa599515"
"Alfredo Escalera","Royals (A)","19","475","3.8 %","23.4 %","0.16",".221",".267",".340",".607",".119","6.9",".275","0.7","39","-18.1",".280","69","sa658111"
"Luis Baez","Athletics (A)","23","473","2.5 %","20.3 %","0.13",".237",".260",".344",".603",".107","3.6",".284","-0.3","39","-16.3",".276","70","sa506058"
"Jacob Scavuzzo","Dodgers (A)","20","444","7.2 %","28.4 %","0.25",".209",".277",".311",".588",".102","6.8",".290","1.7","36","-15.8",".274","69","sa658601"
"D.J. Davis","Blue Jays (A)","19","542","6.6 %","30.8 %","0.22",".213",".268",".316",".583",".103","6.4",".299","-4.4","43","-20.5",".271","67","sa657912"
"Angel Ortega","Brewers (A)","20","421","3.1 %","20.9 %","0.15",".231",".258",".329",".587",".098","6.0",".284","0.5","32","-17.0",".268","65","sa658030"
"Erick Salcedo","Angels (A)","21","468","6.8 %","12.2 %","0.56",".239",".295",".265",".560",".026","5.9",".275","0.0","35","-19.0",".267","65","sa548029"
"Carlos Penalver","Cubs (A)","20","526","6.3 %","19.0 %","0.33",".211",".263",".270",".533",".059","6.5",".262","0.0","33","-27.8",".251","55","sa596953"
"Ranyelmy Alberto","Angels (A)","20","377","7.7 %","32.1 %","0.24",".169",".232",".283",".515",".114","4.0",".230","-1.5","21","-23.2",".240","47","sa657139"
"Rando Moreno","Giants (A)","22","376","5.9 %","11.7 %","0.50",".197",".260",".227",".487",".030","5.3",".222","0.9","19","-27.1",".237","41","sa597695"
"Humberto Arteaga","Royals (A)","20","483","3.5 %","23.0 %","0.15",".198",".231",".249",".480",".051","4.1",".257","-1.4","20","-39.0",".226","33","sa598821"
